group,CD56,CD45RA,CD7,CD45RO,CD279,CD5,CD69,KLRG1,CD27,CD95,HLA-DR,CD57,CD278,CD244,CD2,CD18,CD28,CD127,CD49f,CD44,CD11a,CD54,CD29,CD26,CD49d,CD73,CD158b,CD99,CD94,CD82
critical,-0.137661167331174,0.0566706582935014,0.671776555980677,0.0351414115804277,-0.159264622575437,0.515720728939728,0.0374545196315352,-0.551720574945171,0.607101642659328,-0.235526621475501,-0.0817581023564608,-0.61926213951707,-0.0417793760894748,-0.503832059535823,0.0310099404240117,-0.278543772631457,0.458903631836227,0.362162145720721,0.247947245961118,0.107848971861626,-0.419561613791989,-0.124867567483757,-0.221964750777508,0.496048435807207,-0.424181813209398,0.424575606727871,-0.190643091134678,-0.392568125601202,-0.434861596888303,0.081972124650259
critical,-0.226249151759436,-0.0318127277358331,0.0901725625542257,-0.151713596172143,-0.275911273798431,0.319027820836088,-0.116468862069695,-0.0660962632872571,0.0636852563709853,-0.168217759757896,-0.126839529406017,-0.182128327390347,-0.214787754337932,-0.03157373481535,0.210976381476292,-0.0877357252464167,-0.0267133865984952,-0.134476154747014,-0.16433849499175,-0.037161183916521,0.0173783754837279,-0.118785460709852,0.040342438391068,-0.152549371392102,-0.127987407049044,-0.0956354374870609,-0.253038126824944,-0.146215694547063,-0.1166244245568,-0.057900941057642
critical,0.150150044770344,-0.0591197599182165,0.187089143899061,0.137978664326559,-0.104230424632661,-0.0349644995437043,-0.152806221448134,-0.0731999680683764,0.134606466461039,0.194910900006885,0.400894193786555,-0.212843053595224,0.160268653045169,-0.115749505845059,-0.013737822243265,0.112616850361814,0.129384548892079,-0.168375666010818,-0.0107736891216387,0.0552651362001604,0.0259020534494926,-0.116562666742734,0.202891195704337,0.0263093537597524,0.129342504650062,-0.256282718316725,0.0252177939111554,-0.0095002182422248,-0.157495905000977,-0.0846440327077856
critical,-0.078254733139927,-0.019217955840036,-0.151109539465231,-0.158542639664251,-0.0966836267401963,-0.1033181491522,-0.0833074000131739,-0.167930734968065,-0.323706233047486,-0.264312517187601,-0.074713540813306,0.0425024879751083,-0.131376373510425,-0.123983059188645,-0.299891986630838,-0.200440663847818,-0.229108895697324,-0.30911487311792,-0.213033822912729,-0.135309131682217,-0.100459200861041,-0.211797115568655,-0.0714338789080869,-0.0050840478564206,-0.184734189785513,-0.14334857594945,-0.188918684031654,-0.29310605146773,-0.01508405444147,-0.195041709336817
critical,0.0832750599659557,0.523546720587535,0.425627911944285,-0.104933249205495,0.0443154533343436,0.254898654828919,-0.0243075354564465,-0.38460530440593,0.63613885688099,0.0155332015736667,-0.0427039244511073,-0.415636760454879,0.120306768728943,-0.336105840834689,-0.266357974469057,-0.380497774709031,0.277324113774733,0.0649437744104929,-0.0634833340649154,-0.0706664399380009,-0.374705142817242,-0.272594360461107,-0.281555980737577,-0.0348639320935598,-0.134382123985764,0.292967794816154,0.178335552964834,-0.529392511803309,-0.0723920204489854,0.109422553560252
critical,0.0113636876979655,0.603549761693897,0.521078053637301,-0.317136381424483,-0.114225243063611,0.329503167908175,-0.120914181535131,-0.564136239519844,0.678664904798712,-0.142695788388558,-0.0586632481197833,-0.674239242594515,-0.0678826104746061,-0.379219062374587,-0.319937124074232,-0.370265681325088,0.116615328623189,0.0467511084499244,-0.201037402513828,-0.155155320873118,-0.42620890039681,-0.344446132198227,-0.383711778082636,0.0159346558514564,-0.228973932653558,0.405693763840211,-0.0161487937460781,-0.482100939449965,-0.0050288968360296,-0.114006565067755
critical,-0.158526454927919,-0.394334539038185,-0.235523716856804,0.0829322998531368,-0.0617752218781122,0.176719771479921,-0.267365442602399,0.0832170431413091,-0.036697319236394,-0.188421379436066,-0.119480752826328,-0.271266942991577,-0.08419614570519,-0.360245988962634,0.0590115972297328,-0.0478481239750094,-0.124067729162188,0.149020586011637,0.0967158322970763,-0.148815402726084,-0.115679620378121,-0.0596597368099096,-0.063785385567407,-0.157402847617011,0.0513410808994365,-0.0786743863494301,-0.383152785576805,-0.287877349903498,-0.144563170955505,-0.337220592296333
critical,-0.634435696124211,-0.455067885772494,-0.261690732041049,0.0219782860363678,-0.295766949587319,0.664995144043861,-0.0326407360376853,-0.433729169348938,0.447780361982176,-0.343419777231934,-0.24571919516573,-0.487756855014541,0.0720277201812413,-0.78970027552287,-0.0460483390332624,-0.389143452870492,0.480361783391066,0.562479289310367,0.0120459860540218,-0.0553569456608089,-0.537586592489924,-0.352666353457741,-0.219611797873591,0.424578846298537,-0.268719345271351,0.505507530852336,-0.412817831870942,-0.361292687158222,-0.516326395055415,-0.143209158816404
critical,-0.082487323355822,0.65565916677498,0.141680167483058,-0.567780796410715,-0.176411702798862,-0.182760573369056,0.130461407636413,-0.33462861817981,0.105024486535689,-0.513857487024688,0.0043188112592761,0.0154208052523976,-0.176894051506497,-0.296428932607184,-0.302840220662904,-0.366087991673209,-0.257662421905971,0.191327127395186,0.0248387693015665,-0.168159035488093,-0.370390616206277,-0.150026459124971,-0.396589872528248,0.18871075442114,0.0185718107915236,0.2554471327119,0.0799652711923396,-0.529186277418435,-0.254262622776158,-0.114549769369222
critical,-0.0251107815599502,0.257058506927073,0.620992016117051,-0.269860792357211,-0.403225461065979,0.258975067424711,-0.0192736957188468,-0.541691489576707,0.606100218393495,-0.584739722232825,-0.34105957191548,-0.319285627537101,-0.07502378577563,-0.694639002471122,-0.133538495065761,-0.586606030605825,0.248038130185222,0.554574233833621,-0.257946363847994,-0.162070419101011,-0.673568544300134,-0.508642497011764,-0.447523300761736,0.395091474620425,-0.433967427553051,0.504684544715623,0.0467587937241209,-0.538254414110653,-0.262508746211455,-0.0977029151345301
critical,-0.293821205479354,0.255665466329845,0.406364684512673,-0.194251119183498,-0.21236345160965,0.405580544626441,-0.374043853799883,-0.770290376777926,0.73037137065185,-0.589155024374938,-0.0487344072394694,-0.367050493475211,0.0189760108945756,-0.591132568296187,-0.449206872953836,-0.616672737471651,0.406261869162407,0.272791447781605,-0.118923684323865,0.157939323480782,-0.594049464862038,-0.418230457238533,-0.542872525509547,0.4639617808423,-0.288591853225288,0.371890880233348,-0.152729502873091,-0.721123990346716,-0.486633034330275,-0.26208324080329
critical,0.150149854469394,0.151583521879619,0.147807371457931,-0.307113627091823,-0.134259854186917,0.0755473853106308,-0.0947917168763513,-0.205766826359237,0.374904595323627,-0.25532986564654,-0.0735959893840881,-0.252737157965205,-0.303350917862086,-0.354574467518223,0.147454664722367,-0.117391649751569,0.212032680419762,0.182336922335421,0.0148841918560395,0.0133396808162554,-0.159035986879765,-0.113239154718351,-0.30832535710514,0.171144266006047,0.0305968940010985,0.0442658424612447,0.180326830724895,-0.0936455058993784,-0.54448139801394,-0.183765898846956
critical,-0.263722384265338,0.103418642432571,0.154146406877337,-0.271858469402221,-0.221145765441223,0.219133505889953,-0.0332992075935683,-0.411178630383011,0.332688242219114,-0.312686321250938,-0.365554963435665,-0.609370962245322,-0.257670589405139,-0.588601285835152,-0.0624428148980405,-0.278056413580516,0.37355528330014,0.593678283467061,0.116200029740767,0.0632267562927674,-0.412358588602483,-0.177814167229848,-0.222401210973931,0.242026794360724,-0.296298527534069,0.387382417167976,-0.16560908412066,-0.259762758506536,-0.441791854530736,0.0732175118819841
critical,-0.215435493654362,0.0327170869100216,0.460616698243983,-0.229293494133795,-0.222893900158621,0.608988897657879,-0.174499265625682,-0.454730672379321,0.619563010999799,-0.371256356805344,-0.258603672720198,-0.625211537195253,0.0079081879069965,-0.495630141199136,-0.130862123798298,-0.388154180959389,0.636031918817917,0.535155240676295,0.147294845663782,0.0158088254519861,-0.443027328730416,-0.306480583102981,-0.148915612871054,0.520976344942202,-0.18061172004871,0.451076667349032,-0.170523064167363,-0.229166739735132,-0.518630898113899,-0.0479541871422563
critical,0.122784510239704,-0.364304812834225,0.421863880986323,0.48185332118868,0.587153189685927,0.616516249769942,-0.712947594951638,-0.31981947121756,0.679174497654787,-0.370203223668264,-0.021253473096535,-0.317847593582888,0.592636655571105,-0.54280948598104,0.392409345467641,-0.0747305157615962,0.552904603845499,0.345526607284036,-0.0023397677026622,0.717391790150643,-0.380729532685233,-0.673131668024168,0.0139545259378529,0.378550136484924,0.275158825141357,0.294229052001502,0.155459625793848,0.146235481416391,-0.265316742650986,0.393371826643418
critical,-0.273164666148596,-0.383136582241453,0.0394758266057884,0.100668373691008,-0.156588394253479,0.473357734798051,-0.148630694215123,-0.571091229277606,0.23672896536725,-0.119038884233255,-0.11833866726843,-0.290067717994759,0.116880369299157,-0.563919676530436,0.0618493418869784,-0.306263542899072,0.307228494967761,0.139609638432354,0.210906719035512,0.0255603958862342,-0.492663831952769,-0.45911392549889,0.0173583411635895,0.184064068015891,-0.359270906691067,0.118661811485689,-0.183837943191107,-0.177227629895018,-0.369014099183373,0.109224838763876
critical,-0.199574647582376,-0.248453321739329,-0.115977532755206,0.0757548671790366,-0.207618717713269,0.201218471486897,-0.131083641096426,-0.191618770979913,0.0709633421157262,0.0172425242410945,-0.0375893820300381,-0.0934995098386068,0.0024979992785734,-0.312866153292372,0.130017848061707,0.0313807324434139,0.283932329332834,0.0215580395441165,0.188619977487973,-0.125606461756687,-0.18297377713484,-0.234492688212092,-0.0011575324695536,0.141347496909769,-0.166948871533443,-0.134810855537268,-0.311373520333238,-0.0269597744872427,-0.370972586391172,-0.0104186499539011
critical,-0.243366247311143,0.0280781086863811,0.416191003547449,0.0441326386410787,0.0465569221433478,0.57419287070649,-0.187510781950803,-0.715239052781021,0.67773402710629,-0.506639152287154,-0.103243595749543,-0.46630646521749,0.225433452429578,-0.741094649907028,-0.0710341575493941,-0.393083357696748,0.537119103133452,0.645626964498812,0.314472459775301,-0.0007543497993432,-0.470048993806205,-0.378219193254403,-0.239834163982653,0.531573817075833,-0.326851026741021,0.548139751386869,-0.150743955767756,-0.439422919391111,-0.487464261951271,0.290544707887456
