group,CD45RA,CD7,CD45RO,CD279,CD31,CD5,CD183,CD62L,CD197,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD2,CD18,CD28,CD38,CD127,CD52,CD49f,TIGIT,CD11a,integrin,CD54,CD41,CD226,CD29,CD81,CD98,CD26,CD49d,CD73,CD305,CD158b,CD99,CD94,CD360,NLRP2,CD224
critical,0.347599062557685,-0.262331900992487,-0.178672587681895,0.0636462427101664,-0.211783014140623,-0.247769027082691,0.112105992940138,0.0491893551872903,0.0404989653241862,0.171714254396958,-0.159068256609175,-0.0116858567065141,-0.0901485288465661,0.385776666579088,0.102098102194278,-0.0140214177955414,0.0355470640614447,-0.284165900929713,-0.0257294840203874,-0.150511790246701,-0.234626116293777,-0.197682899405225,0.117881722357482,0.175109262896829,0.0268758863836894,-0.0535595565620184,-0.161543432905904,0.183688170797313,0.189879590367529,-0.0475323852625217,-0.0191248505182482,-0.34903456929469,0.267910397412649,-0.0405280610085981,0.114896836845963,0.141148836541125,0.117177154415895,0.191601709405694,0.203967883100603,0.0678318400849266,-0.197053261506302
critical,0.331297365169899,0.083212462132029,-0.302390298502861,-0.344092253697299,0.0449183888785376,0.195857407313738,-0.209277031079819,0.240347425069551,-0.249528231958618,0.217804889953651,0.158940675091711,-0.0948074187392397,-0.164075334851946,0.18639010846559,0.190948517965264,0.367737729407037,0.301356064074998,-0.332571999046256,-0.031972915256233,-0.364110767337644,0.179218021983369,-0.391363844833731,-0.267130191952079,0.355257697909678,-0.335710674998716,-0.0486694835770276,0.242288713421801,-0.0187697707121984,0.110159157443896,0.150868818951761,-0.176237854712995,-0.415955535144974,0.346949504870763,-0.195931506026283,0.241739839419369,-0.310847196708138,0.297661325279281,0.0766456106935691,-0.23591003252688,-0.278918042530447,-0.216943233653144
critical,-0.620698472711165,-0.57816168433116,0.301931475534118,0.0654261458739939,-0.29920872305142,-0.415704451916605,-0.0793047997447829,-0.464150782483072,-0.568336752285576,0.328644204078822,-0.659648209442813,0.308841448125309,0.443786686782366,0.467132757142168,0.446153519745103,0.284333618656127,0.357425814291161,-0.268757991057689,0.416389460296402,-0.606362595454333,-0.225349134140003,-0.0377992620161224,-0.114465335134014,0.415655731165166,-0.041711375179849,0.344138782890239,0.159245183568734,0.117459886275716,0.358993046146607,-0.0366368465078037,0.120021235664052,0.024868767724521,0.491113000408954,-0.577948189401848,-0.307606154672628,0.0084790236365398,0.622744974613066,0.179080624283442,-0.245213799704913,-0.0979210854242848,0.373078331032628
critical,0.646387665039122,0.388502740190644,-0.251998273005981,0.0597440595991803,0.315589880425576,-0.0250539500029063,0.183544739006837,0.242771959865857,0.464814289386161,0.0848001654190083,0.498676106225902,0.0426332249635257,0.0252530407537915,-0.226056771041997,0.207232607930159,-0.0347426334147816,-0.0119260211469377,-0.138756669045728,0.18589726048167,-0.21917757723319,-0.09384050891468,-0.303787254213616,0.235149611865799,0.0748772091715263,0.145855117206851,-0.0236539858083344,0.0257371352531325,0.216132325767157,-0.0865576084183578,0.137062664297158,0.122338777875935,-0.431148574400256,0.132356177137503,0.114398003121582,0.441476869543954,0.304203735769594,-0.234107229634347,0.249080935556112,0.27317196714505,0.0139591347942796,-0.290297299213606
critical,0.11938195474206,-0.166772226107493,0.0836364697129518,0.31492265502075,0.0739329432530324,-0.324562823572976,0.137126835614271,-0.0798983859713854,0.0750536394779543,0.543117198622099,-0.086587168815172,0.167552363170805,0.25783286250109,0.0900908830732744,0.538678406286266,0.125457406610004,0.27223251194821,-0.335649760968019,0.330965979209561,-0.391232525224498,-0.150361052915715,-0.288103446561052,0.172362799689148,0.382722656822388,0.0507563782519248,0.109992907177205,0.225372712524254,0.13224453582472,0.274256647486503,0.160085036328457,0.0590694787273948,-0.402786447251965,0.420296514549673,-0.299339853437437,0.0424214383359192,0.134507856687576,0.0514824125781178,0.351819915517074,0.129771425731198,0.146936359102161,0.073611654316586
critical,0.509707750415852,-0.0144335007227425,-0.190025105598239,0.156626955891689,0.225484543977121,-0.252395993359761,0.118109303303231,0.109125500191105,0.308362131303737,0.254091831382295,0.247675593608356,0.163613329611124,0.302709451200953,-0.0542837301324808,0.42110076444873,-0.168671044292888,0.117208242513029,-0.433747891305911,0.458182811451736,-0.52699322795304,-0.283820592555239,-0.365661552521345,0.230986793873931,0.228156128344073,0.0263596835799536,-0.0365995466310567,0.213715942704394,0.330382119739055,0.0858916014191767,0.0742655583230903,0.131915837101813,-0.569911233487443,0.367379118997351,-0.238783533621125,0.35935178990425,0.30067769902288,-0.159941962765276,0.340272509428901,0.214237269880779,0.0165599861279959,-0.319184782606156
critical,-0.114971014755628,-0.0585170952307546,0.0767694564694888,-0.168384448187589,-0.183877244663033,-0.0405537908310713,-0.12537710586235,0.112734297709539,-0.0582129462293676,0.0270584519721575,-0.007381618148502,0.022710106559811,-0.0578911998065433,-0.0166673070490107,0.0954039045103328,-0.173755630571721,0.0941795896236126,-0.203048264609373,0.109760633237016,-0.0609791172046428,-0.13910778732811,-0.104107696808693,-0.018836426410457,-0.0158307228291611,-0.13526105746785,-0.102086459460057,-0.0620599786608054,-0.114056621542384,-0.0360604329402085,0.0235253153208668,0.0788856406667315,-0.10335599045601,0.0628523616837985,-0.0817243616176763,0.0510303964707644,-0.133650341415984,0.123477662957407,0.102769175191002,-0.067334374917845,-0.0718201694639225,-0.0451410704793442
critical,0.198914761098381,-0.0372174226144726,-0.361461446679451,-0.423011791978703,0.170387706731129,0.440162580192657,-0.155028322422984,0.112334905268695,0.177945875394153,-0.160630254702648,0.381976836074223,-0.432904007757497,-0.381781238534972,-0.275244691653436,-0.442215667378945,-0.289525210709383,-0.478808054505233,0.212109886203869,-0.523104248879142,0.642397763023945,0.0955925354231411,-0.294622833811769,-0.2327399476591,-0.471362157183194,0.287587120307972,-0.428097004401905,-0.244213642082292,-0.286705529939056,-0.626641595481095,-0.184913252410968,-0.123395727511892,0.209011754499962,-0.719150697933355,0.487061197860675,0.0085010859930674,-0.167874970077976,-0.428857625041867,-0.686266749295073,0.191886872709501,-0.17964459788114,-0.12814612611443
critical,0.771107458599146,0.396704468952563,-0.810928673921981,-0.547198929838288,0.429008487233612,0.0107147523948493,-0.112942697132614,0.253957355619923,0.199154305121231,-0.561554650330959,0.425074168696815,-0.84425669552377,-0.0099597075979224,-0.264244645935152,-0.707714265403735,-0.556455836989059,-0.556390779509067,-0.441993508169667,-0.235711840033211,0.0423621794597087,-0.0696357076208829,-0.221282930725183,-0.500523293973889,-0.704990482319561,-0.0488358210403685,-0.500873675926822,-0.576274431937923,-0.272806491850161,-0.726161575742578,-0.28915863833003,-0.0891300691927275,0.263305158041147,-0.298544038263741,0.269217397798382,0.333347953602325,-0.0695767698038151,-0.773566835231854,-0.372679111234086,0.224305613579476,-0.0847613322394926,-0.25691898812124
critical,0.328715332825302,0.59370687058409,-0.25112612211437,-0.383296690337841,0.214784028171048,0.472778918122895,0.278503831616549,0.365954212334976,0.39372028203631,-0.579639160248201,0.546676561764095,-0.549474111932629,-0.339073060611897,-0.212004446771226,-0.714365179414042,-0.19957784438354,-0.657271054828826,0.35012930106794,-0.177812914682175,0.658573763286955,0.594759745721615,-0.197170320643834,-0.385107270859597,-0.725601791699377,0.424423419558643,-0.530584092817377,-0.244994467562667,0.243751195735203,-0.437452276447749,-0.308660204014981,0.100088857140168,0.293261127058608,-0.56116273603798,0.613449477026753,0.1699285498601,0.131079011558785,-0.46415549900629,-0.250072141039771,0.225956018175229,0.238994195268813,-0.181159552754881
