group,CD8,CD45RA,CD7,CD45RO,CD31,CD5,CD195,CD62L,KLRG1,CD27,CD95,HLA-DR,CD57,CD21,CD244,CD2,CD18,CD28,CD127,CD52,CD49f,CD11a,CD29,CD81,CD26,CD49d,CD73,CD158b,CD319,CD99,CD94
critical,-0.102258431117697,-0.089891985061373,-0.118770902443834,-0.107434647718368,0.0534171032730063,0.0859669315801205,-0.0383750915973512,-0.208246823795141,0.33542405070533,-0.129349317153005,0.0478562606251869,0.178041011085893,0.0069770266433512,-0.238998565860145,0.186742839578563,0.301456168039283,0.225303393421016,-0.165618808631964,-0.258847678036328,0.22818357523375,-0.0656094889480513,0.339092089392101,0.148328875259493,0.0310323903419767,-0.117634507968529,0.167030922106566,-0.394591318360935,-0.214905567332922,-0.109005588199039,0.240553596224202,0.169646301912349
critical,0.0453614658903479,0.0437071102045912,-0.156984188305816,-0.311856855125315,0.0671457138240863,0.175060470982099,-0.122288170784299,-0.135585173372661,0.310293620445571,0.0125541869369045,-0.124148529705149,-0.110633016394965,0.0759378627601356,-0.279904435609879,0.197031138494427,0.32840708941194,0.244009132409139,-0.353122517151123,-0.491394422769972,0.165899921040784,-0.399256261252523,0.354243184049052,0.257564201124018,0.0498031525028438,-0.455862291678664,0.253637681901949,-0.494945805337116,-0.458168541644537,-0.329528621314523,0.197396432775513,0.144966198086373
critical,-0.24845322072221,-0.654336352617738,-0.603218370880621,0.374997967626166,-0.316753500675303,-0.448311541622733,0.307467115429314,-0.457283898819575,0.385832133673126,-0.678584076269586,0.400918259022257,0.427526220728843,0.485778359634302,-0.23828700687969,0.504948715540052,0.289516862872096,0.387821075921948,-0.275634114389429,-0.618873254551156,-0.17052279608186,-0.0287317115057111,0.423513789406706,0.423580022972103,0.0458837981365086,0.0397031895138385,0.525183011679659,-0.575143940751865,0.0017260433540768,0.0646731482364282,0.644818294589515,0.191886364330899
critical,-0.133250765577268,-0.231362353561386,-0.191232789742577,0.2711762483913,-0.0538465156397843,-0.0457367623063779,0.160437477760067,-0.111956667298283,0.350987902445194,-0.516153466452113,0.0827691393195618,0.151063093202021,0.490110975096771,-0.0504483390858967,0.251079158618739,0.164188587380608,0.264291996991176,-0.0091065661176454,-0.0206368532104687,0.0206839614412202,0.0959393366738265,0.276483882353509,0.101708838952105,0.164119801704526,0.12823825346797,0.185558636136476,-0.18500646594621,0.0800607342767796,0.153275273115361,0.22779101726174,0.19815857195414
critical,0.373925907643577,0.266795734308207,0.490153288344436,-0.129341438135892,0.257234548594292,0.0675802000995772,-0.0734022206769849,0.0554975119602475,-0.0350789755531962,0.35947631040056,-0.0512448615665081,0.0820069517893037,-0.337942408619179,-0.0239034789180948,0.0544581271176462,0.21363670618305,0.0696030699732618,0.0437081066672712,0.0604451335686118,0.0521867027503457,-0.162950202755683,0.124902581068168,-0.0521997123987554,0.195026331331724,-0.215439404433265,0.183470315328219,0.0992689960154402,-0.0454289369829196,0.0656390074667894,-0.0734612381680025,0.176835917669834
critical,-0.206158650336666,-0.139567651408892,-0.265123035829377,0.0710793738330009,-0.0979008850930632,-0.318258629462102,0.144151364906546,-0.230536822441153,0.394721543848726,-0.260373099206234,0.130123840289465,0.233547158165088,0.307833142736036,0.010718805406076,0.522700019743752,0.167188445708426,0.143386874728588,-0.370433660891825,-0.336410139049433,-0.0711550790443977,-0.280189961783485,0.397746601722427,0.128514526788107,0.14086801693513,-0.373378720256826,0.336224711957752,-0.432434643375342,0.174913279981921,0.213984957305553,-0.0054560577039096,0.249637702800654
critical,0.233407101984608,-0.250233770400984,0.0434749207700961,0.18343439462984,-0.119983503152624,0.136351444563627,0.0032761492913267,0.196928248175078,0.187841136193411,0.0472128173699937,0.0403655569943073,0.0604412769870502,0.140148873072971,-0.0800946717781448,-0.200558769364983,0.128942645780342,0.0791256808784231,-0.192313925483996,0.0474538631434237,-0.0221906046788515,0.0045965408856857,0.0439963435883018,0.145621064140908,0.100416702726966,-0.29109099942422,0.157787171372857,-0.081602036406383,-0.364092759091342,-0.205312279841915,0.184344185853253,-0.185088329313432
critical,-0.0062273913706019,-0.0296265769867985,-0.0412966721374875,-0.182220388190991,0.411955836279613,0.51858721927916,-0.238363067901679,0.315321626562218,-0.445958504394734,0.561230646154302,0.0430705828092591,0.157924651248332,-0.605162842271139,0.202017952770405,-0.378603658059418,-0.218563598245892,-0.46834029763236,0.532741109535299,0.406517871885392,0.039185152877095,0.134177627928733,-0.393817697294622,-0.109886325984254,-0.211155748473262,0.435964432132968,-0.225971664258875,0.352636987663977,-0.079178083988137,-0.165133765078369,-0.372740490933831,-0.525717895963659
critical,0.0298819534720312,0.645987649497634,0.317799514138921,-0.686217343198461,0.376473273784744,-0.114203580403638,-0.313572771539314,0.0604369668422414,-0.512765553418462,0.281636736129786,-0.756144429685582,0.0039662552381107,-0.218243599758508,0.100438103900283,-0.425936718697701,-0.562728706922238,-0.33888938550733,-0.40432509319052,-0.065199403777494,-0.13996864385374,-0.521091233873916,-0.58688100701268,-0.742543794908203,-0.123401134388503,0.0266969444534761,-0.243700521888772,0.142844711878131,-0.103623118892257,-0.402150996668009,-0.708398686481609,-0.272217785597072
critical,0.124501108136488,0.399931618501914,0.507377380702736,-0.326985425702089,0.235203288809946,0.292107201498216,-0.324877167055188,0.330795401806694,-0.550543753826937,0.503740812522278,-0.678430644395271,-0.381786353491594,-0.214029736607321,0.176413867963891,-0.657863725616216,-0.216996766652065,-0.663531595070536,0.201353784840206,0.628800394264031,0.411238203129017,-0.29763952515294,-0.732092781316742,-0.519136538572146,-0.322187827108901,0.308737864658548,-0.619666922185643,0.667710267470415,0.0855606091455341,-0.167693783685376,-0.589372079034011,-0.203619704419206
critical,0.255432715277445,0.219680942665707,0.352564289661699,-0.143132403608893,0.233907933746299,0.496950522584108,-0.260302653007675,0.341178813768017,-0.460869554370747,0.634015400930079,-0.277188859040869,-0.203941234068943,-0.147628493895919,0.049836810425145,-0.397784311529237,-0.228454870616845,-0.294514855027846,0.411835991227787,0.380985119996957,0.263165950599468,0.184259242773762,-0.335197812039169,-0.288980548483502,-0.0495133236169753,0.447469434152275,0.0588246712060005,0.376163734007059,0.0355833751688809,0.0113849391755294,-0.35838878657392,-0.304675591778715
critical,0.109169950185607,-0.0899139302880208,-0.236023095986051,0.121207065673147,0.214594011241782,0.330770521083492,-0.159833324218986,0.33869439862901,-0.0909318875218726,0.15864635862304,-0.237271171809064,0.0332694198585604,0.237191816899885,0.487991285282918,0.058203733347331,-0.308785448687315,-0.299441075117379,0.0276127800073092,0.116809590871129,0.13744672531857,0.375282320505086,-0.344689575774143,0.326211634727261,0.154323610907461,0.219609898857318,-0.15214848929508,0.285380544958479,-0.228715367474658,-0.0484984969548723,-0.231103730630252,-0.0969119979864959
critical,0.0215915910803911,0.165536081107505,0.238173180051262,-0.157724787288521,0.354419646357138,0.43155548899432,-0.269105918613602,0.0674520765523464,-0.374790523195932,0.495271802580746,-0.172276491585839,-0.209927285330161,-0.440362274158051,-0.128966340504772,-0.363365234222033,0.217880616629716,-0.135970150243252,0.178085633106513,0.210064452174546,0.554707233427127,-0.0503052816836609,-0.160601687930369,-0.057328494642065,0.0777384862062893,-0.0921448357165837,-0.189388652396635,0.0455589031917342,-0.439436319217486,-0.468288596173868,-0.360843360651316,-0.388493791701582
