group,CD8,CD45RA,CD7,CD45RO,CD5,CD69,CD62L,KLRG1,CD27,CD95,HLA-DR,CD57,CD244,CD18,CD28,CD38,CD127,CD47,CD52,CD49f,Podoplanin,CD11a,CD169,CD226,CD29,CD26,CD49d,CD73,TCR-Va7-2,CD99,CD94,IgKappaLight,CD82,CD224
critical,0.134465259095486,0.0300576924488666,-0.623539903427636,-0.236985337967498,-0.345093881735543,-0.0964689993747431,-0.29169069460822,0.695219142118556,-0.494419236547092,0.153365208390778,0.0656803047410269,0.58533924295584,0.562065408923929,0.453845914104856,-0.583444452289691,0.0004839560997306,-0.564685565854233,-0.176671330779713,-0.230619701426313,-0.375881008853074,-0.131589959817001,0.615723759203126,-0.134650623333389,0.232420384034915,0.347999391435475,-0.619606546512696,0.58521898294002,-0.621431076045719,-0.142973757890926,0.54499599791565,0.412173208428245,-0.120409676414711,-0.174448349094614,-0.0973710973588009
critical,-0.0267838708584101,-0.0756773411900421,-0.668514111696879,-0.0284363450834837,-0.442934936800805,0.0158603857794452,-0.31138684968959,0.558893851565809,-0.548375737478914,0.289187876448273,0.1339424550387,0.690794394953808,0.531714962241865,0.291818377477577,-0.522533557677971,0.044234579993398,-0.276403884377901,-0.218687244412548,-0.32334573154173,-0.261239854790214,0.0513495202324644,0.459042775818653,0.105926022741333,0.442887629242193,0.402499908179068,-0.566258252269474,0.494902015646988,-0.508599849654638,-0.0429876774373714,0.299711609803343,0.45357362987861,0.053722766817694,-0.0615118055485729,0.0505412424197916
critical,-0.169131750099989,-0.452150351547644,-0.470560161018696,0.198705902033563,-0.481978856968962,-0.0475215020930388,-0.430818986392762,0.567983968526659,-0.712165483255692,0.288549160615699,0.292989054896129,0.622818054226453,0.550976493088338,0.498384537329699,-0.396055798227007,0.365371250834341,-0.629340974559509,-0.165769139860941,-0.254637402430265,-0.12361306846364,-0.0154837421599435,0.494040484363642,-0.1496811966481,0.135883111138426,0.281643828169336,-0.148569060092873,0.4477021718468,-0.62537230681185,-0.164778423653048,0.572870000088333,0.253304830400921,0.108839550584024,-0.0202221734770001,0.283716045049927
critical,-0.0662553618206406,-0.651803544522458,-0.398556628184209,0.378476518460303,-0.243306986463069,0.222845299777483,-0.200090477051478,0.525080994718157,-0.600105555815624,0.291726951840709,0.202081088009006,0.418100187915981,0.430658891500484,0.459160555891219,-0.0335318884326529,0.121062034985247,-0.0467620483071469,0.120545687802601,0.0280042118875789,0.227484899139779,-0.0888560632173126,0.512127969991523,-0.140382731343828,0.0372382643731363,0.353839878156279,0.151040789401261,0.395495133409623,-0.403304847215768,-0.146927070927939,0.686757094321267,0.244575486184879,0.0142122123163411,0.0817043903674947,0.512416387369399
critical,-0.36970833468303,-0.197207756285891,-0.452087566158352,0.208037615106948,-0.345665079698973,0.145062530183065,-0.0752365908120584,0.466531269001008,-0.319441908144099,0.333390599855326,0.183617109050079,0.396632463121024,0.434386487498292,0.237927332330141,-0.160091646317904,0.179015404445166,-0.1784141649082,-0.0061801477859615,-0.0410337435842001,0.011027818611386,0.208522205336974,0.229158347317492,0.24616691520305,0.218503190828137,0.158877940585689,-0.148097215816233,0.153141502862412,-0.27626096358924,0.194691521594042,0.277786494354509,0.179936879445431,0.354751609030899,0.178215755056329,0.319310546292366
critical,-0.0449050572412561,-0.769468563165892,-0.278298317310682,0.431888461549463,-0.0079228531146462,0.146551428534149,-0.198306488858921,0.345253886238735,-0.495562617407548,0.161973582623929,-0.0165657166119976,0.383603018057379,0.127339888349506,0.347893460178447,0.201970449080973,-0.0940534845335245,0.306784566001504,0.303172956283008,0.192895240715372,0.224708174302393,-0.205152025890414,0.277354214569115,-0.263740480392461,-0.0997550058085576,0.142364878866769,0.293523458650816,0.05911907714056,-0.192283550215366,0.0768041682555217,0.511264462191887,-0.0587372803151589,0.139775283018766,0.226746357654349,0.508319451057253
critical,0.086057775890177,-0.183488706146045,0.0961017937711305,0.106990893297337,0.0031551032513788,-0.13232296766535,0.143564937980344,0.0389228493959644,0.0721938562791854,-0.0433359712314238,0.0396166350815848,0.0854268757886387,-0.163216427180773,0.0745460547100274,-0.18922873091933,-0.136316281893838,-0.010093605756282,-0.112436720234451,-0.136741784877341,-0.042508579507709,0.0404783746662425,-0.0073253253601684,-0.156566867586453,-0.0975972791012688,0.0065925395588891,-0.191627109845069,0.0578461074443745,-0.125279550487259,-0.0025493568052102,0.187003600160499,-0.0445542347148223,-0.0869785008693596,0.0447470153689998,-0.0165951442310142
critical,0.187737533966675,-0.152918012128924,-0.110552245500133,0.36219482014469,-0.370919920748106,0.116832746898934,-0.252656123398657,0.349291794229368,-0.411584881100622,0.455160576864674,0.437343920888758,0.610039495017952,0.459847505815243,0.466710449522768,-0.252765237026287,0.268578966368021,-0.541450525925762,-0.170034885083326,-0.0906228228723932,0.201690112505266,0.32276902258287,0.496270794269151,0.037342326950934,0.305781065597142,0.521764725595664,-0.3689619845861,0.663138865095465,-0.287340639785533,-0.178672492869152,0.544755190466133,0.533185284490702,0.136585526710303,0.251698862422878,0.178895932898528
critical,-0.0947859048908744,0.217652704133409,0.192946591163082,-0.407250907387148,0.0869375844720294,-0.634429639408358,-0.362272958531992,-0.204146149692899,0.423851938595818,-0.515339097825132,-0.174779647492746,-0.226346056755531,-0.446605638093965,-0.0989119729054943,-0.132362624857281,-0.32747951969019,-0.055262596249908,-0.0871044083602445,-0.0969147770643576,-0.291790174111034,-0.580054921759675,-0.352582535672202,-0.211536052637525,-0.244750378667232,-0.418841656849471,0.0618566458088711,-0.348940783040739,-0.0932543268514952,-0.0090710396871692,-0.359557419642061,-0.155465434181082,-0.390269601421876,-0.440502271402343,-0.12736826492317
critical,-0.244189181619904,-0.336605605451277,-0.28528669165883,0.375475934080715,-0.0804336963923755,-0.038883101301649,-0.187548738219341,0.0846752616803266,-0.421452782524001,0.443078890105821,0.300431785919278,0.265970530163536,0.402206157954531,0.239429419012412,-0.095585489954689,0.369483178246197,-0.487572638969437,-0.188326226264044,-0.0727180683191674,0.149894950096907,0.0972069716367698,0.360467167838171,0.141320606239768,0.0766822967455742,0.27922162558668,-0.204556370150696,0.304036311802223,-0.599788911965968,-0.0823768285212115,0.266161672339552,0.0780192338238537,0.155251378207551,0.183882335428661,0.186213882558918
critical,-0.0008387342889707,-0.350124840948207,-0.328144252282534,0.290346674804714,-0.469352748682835,0.105817548111312,-0.216402885790023,0.607473452843289,-0.55306262668545,0.536531468799701,0.441061710802494,-0.0279091057675137,0.470963778298456,0.419883439947528,-0.360599882928196,0.272453470710016,-0.598173334049276,-0.089317735167297,-0.376082104740176,0.0015637816091335,0.0007627911857487,0.588743406796505,-0.0554273115910345,0.265632158309109,0.404018737801258,-0.451783404467027,0.284166650981516,-0.560621305398958,-0.164996058902426,0.646586748032672,0.532466143285328,0.0462125851393406,-0.0892953678425195,0.0398296776693386
