group,VDR,TFAP2C,ATF1,TFAP2A,HOXA6,STAT1,KLF10,E2F6,REST,XBP1,TFDP1,IRF4,ZNF263,STAT3,RELA,PRDM1,NFIC,TEAD4,SPDEF,NFE2,ETV6,POU2F1,GATA3,USF2,HINFP,NANOG,PBX1,ELK1,STAT2,VEZF1,TP73,ZEB1,ZBTB7B,HOXA1,PAX6,MEF2C,ATF2,THAP1,EGR1,GLIS1,MYC,JUND,BACH2,HES1,CEBPB,ZNF143,SREBF1
healthy,0.0735401569659564,0.025519063015537,-0.0921451881299932,-0.0038969997708455,-0.0716545119155473,0.0174736441337913,-0.0548094161318923,-0.0403528040787556,-0.0695174475250836,0.0413584814389738,0.083848349908193,0.130863766498394,-0.0804541888174566,0.0170965151237095,-0.0472668359302557,0.0258961920256188,-0.0623519963335288,0.108613154903566,-0.042364158799192,0.0388442880384282,-0.0272789983959189,-0.075174382676311,-0.139537733730276,-0.0016342257103545,0.0675060928046472,-0.061974867323447,0.130235218148258,-0.0340673205773918,0.135263604949349,0.0759286406964746,0.0720316409256291,0.048775351970583,0.0540551581117286,-0.121058412236267,0.0550608354719468,0.0026399030705727,0.0147080313931913,-0.0589578352427924,0.0138280637030003,-0.0274047080659461,0.0147080313931913,-0.0390957073784828,0.0186050311640368,0.0858597046286294,0.127972444087767,-0.0519180937212649,-0.0355758366177191
healthy,-0.135288797801254,-0.122404150391611,-0.0579809133433947,-0.135288797801254,-0.0579809133433947,-0.0322116185241082,-0.161058092620541,0.0322116185241082,0.122404150391611,0.122404150391611,-0.0064423237048216,0.122404150391611,-0.212596682259114,0.148173445210898,0.0193269711144649,0.0966348555723246,0.0064423237048216,-0.109519502981968,-0.148173445210898,-0.0579809133433947,-0.161058092620541,-0.109519502981968,0.070865560753038,0.0579809133433947,-0.161058092620541,-0.186827387439827,0.070865560753038,-0.0193269711144649,0.148173445210898,-0.148173445210898,0.0322116185241082,-0.0322116185241082,0.199712034849471,-0.0579809133433947,-0.0450962659337515,0.0193269711144649,0.0064423237048216,-0.0322116185241082,-0.199712034849471,-0.0579809133433947,0.109519502981968,-0.0837502081626813,0.173942740030184,-0.0966348555723246,-0.070865560753038,0.109519502981968,0.161058092620541
healthy,-0.0477818482567497,0.121445530985905,-0.0955636965134993,0.125427351673968,-0.0716727723851245,-0.121445530985905,0.0079636413761249,-0.115472799953812,0.117463710297843,-0.119454620641874,-0.0975546068575305,0.133390993050093,-0.0637091310089995,0.0637091310089995,0.0059727310320937,0.0039818206880624,-0.0457909379127184,-0.0836182344493119,-0.127418262017999,-0.0736636827291557,-0.0378272965365935,0.0398182068806247,-0.0258818344724061,0.127418262017999,-0.0836182344493119,-0.0219000137843436,-0.0995455172015618,0.0537545792888434,0.119454620641874,-0.119454620641874,-0.0935727861694681,-0.0657000413530308,-0.143345544770249,-0.0756545930731869,0.127418262017999,-0.0856091447933431,-0.0199091034403124,-0.0477818482567497,0.0756545930731869,0.0298636551604685,-0.127418262017999,-0.0358363861925622,-0.0199091034403124,-0.0358363861925622,0.109500068921718,0.121445530985905,0.0457909379127184
healthy,0.117638413864064,-0.0650474968070607,-0.137689694022957,-3.177698915831e-05,-0.0086751180402186,-0.0983815584341279,-0.0338424934536002,0.11865527751713,-0.0231018711180914,0.0716253335628308,0.20702708436639,0.0558003929619924,0.0160156025357883,-0.0043852245038467,-0.104864064222423,-0.148525647325941,-0.0943776578001808,0.156374563648044,-0.0401343373069456,0.138897219610973,0.142202026483437,0.0043852245038467,-0.146364812063176,0.205470011897633,0.0006037627940078,0.132478267800995,0.0950449745725053,0.0167146962972711,0.0501440888918132,-0.0878633750227273,0.012297694804266,-0.134130671237227,-0.0030188139700394,-0.173121036934473,-0.172485497151307,-0.141947810570171,0.0917083907108828,0.148144323456041,0.0622193447719711,-0.0933290171579566,0.181955039920483,-0.0598996245634144,0.0506207437291879,0.15701010343121,0.0193839633865691,-0.0748348094678201,0.0133781124356485
healthy,0.0759113814303213,-0.0308177703286016,-0.0059592430862576,0.0603101120696228,-0.0188764677015271,-0.0624870092568931,0.130862738013224,0.0182697574325642,-0.0483501414342725,-0.032001114630972,0.0876099999498107,0.0594710888087836,-0.138481359612885,-0.0124443017389497,0.0832354633438527,0.187953655766846,-0.0737251502389132,-0.111850408695912,-0.115588158797352,-0.0192757556563147,-0.0734679465693358,0.0727564880317143,0.0574839830389838,-0.0714870634689612,0.075686328219441,0.0026280407206016,-0.0389227972550032,0.0725034328084204,-0.112087907245643,-0.0815605281568868,0.0520526297423024,-0.057465315030708,-0.0692023066783198,0.0502656865056818,0.0361526722491915,0.0521428584489687,-0.0090643551294625,0.0177387563082754,-0.0278661507978865,-0.0543850936652042,0.0546298519959311,0.01595803574108,0.065457296795884,0.0012165318726383,0.0513764329980908,-0.0981792039686153,-0.014343253025225
healthy,0.0648161712490548,0.0316414427387859,0.107783020254477,-0.0566967261409743,0.0919274514811863,0.0097921204951529,0.133779183561893,-0.0956212762943045,-0.012963234249811,-0.0246719619593176,-0.114299484783279,-0.0123708283835562,0.0451622354509543,-0.0573936742189211,-0.0869094253199692,-0.061157193839834,-0.0502499564199662,0.114961585457329,-0.0262052477308007,-0.0500757194004794,0.0246719619593176,-0.0394821086156877,-0.0083633769353619,0.0500408719965821,-0.0242886405164469,0.0633177328814691,-0.0837383115653111,0.0046347047183463,-0.0439425763145474,-0.0208387475306101,0.0032059611585554,-0.0626556322074197,-0.0300384621595082,0.0573588268150238,-0.0373215695740525,0.067185794714074,0.0193403091630244,-0.111511692471492,0.0411199365988627,-0.0798702497327062,-0.065861593365975,0.129980816537083,0.0247416567671123,0.126147602108376,0.0002787792311787,-0.0182600396422068,0.0396563456351744
healthy,-0.0826938649498291,0.0315719143200548,0.0354496751854273,-0.0079527456081417,-0.0033504649795136,-0.0539345855103931,-0.0830909462578815,-0.112902769149834,-0.0931110311743432,-0.0094910333284302,0.19276585696326,-0.0274337242990694,-0.0091232137232556,0.0137649976507688,-0.0019824803699742,0.199741846929339,0.135865597866197,0.0176360283244794,0.117025157851265,-0.0345141785444225,0.0901207777572558,0.044755189317612,-0.0576827170320167,0.0256595872535855,-0.109591514852176,-0.0509179965607157,-0.0418451129664099,0.0449705554507929,-0.0182078019987125,-0.009522928584567,0.048946635637835,0.159313000382217,-0.0340559402773554,-0.0162894047580408,-0.0174426084684568,-0.0990640320078127,0.0121409731410482,-0.157931555389354,-0.0103650803933916,-0.181297902988402,0.0694353873758758,-0.0561754467167787,-0.124972051118831,0.191265609456712,0.274169866050233,0.124078398712942,0.231275428418624
healthy,-0.0462606093612131,0.0387333406836192,-0.12517089248879,0.0121276552089235,-0.148582448603707,-0.0491933265994757,0.0158119322965458,0.167458971217673,0.0534272693533223,0.0110084845636812,0.0179335717470677,0.0947747312521059,-0.0277061838255439,0.112303347614503,-0.135559690282269,0.0955904771134451,0.0802418511215512,-0.0422530681768941,0.114842779652091,-0.0264061253283595,0.149921018708079,-0.0151654041031525,-0.0932739455901856,0.0687152103884356,0.121211199058856,0.0643984093282155,0.131153028805278,-0.0626268753975817,-0.0299713665392199,-0.0259358169133098,0.0665258838707354,-0.0180397704214337,0.0431014905534229,-0.027840390941501,-0.0211358702356441,-0.169840855771311,-0.0219726224281766,0.153916889708401,-0.147928918299916,0.0109046199261144,0.0508866702973344,-0.0607934894917678,-0.258157307199882,0.0967633306050703,-0.0401022532663816,0.0269721292521785,-0.132315379131306
healthy,0.179796077288654,-0.0922033423858,0.161899698290856,0.0748265925026036,-0.185208146626324,0.0101547859175497,0.196397787136512,0.109020830425315,-0.0054384911570571,0.114538587040532,-0.0645705229440723,0.0850122038761042,-0.164427385678832,-0.140621326411584,-0.196666408966942,-0.156632948959811,0.148754843146066,0.0797410509084949,0.161164290984598,0.195270456176021,-0.106704517592431,0.113089790610838,-0.0280687794616052,-0.1976616308305,-0.0612854100670159,0.130858464148268,0.165616367551225,0.198190067218231,-0.0889622658743878,-0.0750027379651803,-0.177858477200309,-0.0058480293575481,-0.118272870847159,-0.0177730771739941,0.117559481723723,0.105744524821388,0.0589911154169537,-0.111799525097463,-0.200792616427802,0.0457009402655379,0.0001233018238037,-0.180315706403255,-0.0135323751624588,-0.120602394589737,-0.192253965129394,-0.192910106977493,-0.184411088408164
healthy,-0.177799052027649,0.0867416761586889,0.131988482805786,0.0667378247989196,0.216309867910742,0.0297238957522715,-0.007027592095779,-0.0824745766703805,-0.0214132577966822,-0.0079607163574592,-0.0722879701470383,-0.0296266953083465,0.179898581616429,0.0578148240466026,-0.0260205588387282,-0.105569402146966,-0.220839408597648,0.0864500748269139,0.0877914409530791,0.0042087792219534,0.0172433587522988,0.0164268750233286,0.201720081277596,-0.0658921809367719,0.127565862607198,-0.0282658890933962,-0.0189929667429491,-0.190444829782294,-0.0739014975161936,-0.096422840373621,-0.140911483558103,-0.126438337457668,0.0583688665769752,-0.0920974206189576,-0.151282770924903,-0.0873443189110241,0.137042905889887,-0.13569181971933,0.0121208953574501,-0.17318203094121,0.163675827525343,-0.0874512393993416,0.0295197748200289,0.118079099280116,0.0742028188923612,0.0065610299649389,0.207202186314968
