group,VDR,EPAS1,NR2F2,KLF5,HEY1,HOXA6,PGR,XBP1,FOXP3,NFYB,STAT5A,KLF3,PPARG,ZBTB33,STAT4,RELA,ELF1,ZFX,IKZF1,CDX2,TCF7L2,NFE2,ETV6,E2F2,JUNB,TAL1,FOXA1,KLF9,VEZF1,TCF3,FOXP2,FOSL1,CTCFL,ATF2,RARA,POU2F2
healthy,-0.106301584874442,-0.0744559624015079,-0.019062520494362,0.119009931870683,0.0739326775251921,-0.296328749959415,0.004410543957519,-0.12588739024512,-0.20594997632144,0.152126389043242,0.0657843844511315,-0.20864115568535,-0.230693875472945,0.111609188619931,0.0087463329327072,-0.0475441687624087,0.194811483954146,-0.0456752942041379,0.168273465226701,-0.046946128903762,0.234431624589487,-0.0996483914469981,-0.103012365651885,-0.243476977451517,0.138147207347376,0.0867157795037643,0.189354370243996,-0.0130073669255646,-0.13313862353121,-0.114449877948503,0.0258652238864676,-0.0387230808473706,0.151827369113918,-0.0607758006349658,-0.133437643460534,0.103984180422186
healthy,-0.193440646504032,-0.0222711270646089,0.0765172294148349,0.118036973442427,-0.0612455994276745,-0.192486169629834,0.241005410734875,-0.37908639853545,-0.103878899808497,0.0106583250952057,-0.25818599447043,-0.103719820329464,0.0505872743324688,-0.205848845868599,-0.123604755208579,-0.362542132716026,0.181827844534628,-0.394198949043578,0.157329604763559,-0.174987426936213,-0.0216348091484772,-0.363178450632158,-0.385290498217734,0.0192486169629834,0.145875882273188,-0.0971975616891146,0.231301562513867,0.158920399553888,-0.241323569692941,0.0469284463147116,0.0248163987291356,-0.235755787926789,0.164010942882941,-0.350929330746623,0.0699949707744851,-0.0620409968228391
healthy,-0.0776455034172182,-0.0696818620410933,0.0477818482567497,-0.0258818344724061,-0.0517636689448121,-0.0696818620410933,-0.0657000413530308,-0.0995455172015618,0.111490979265749,0.0099545517201561,0.107509158577687,-0.0736636827291557,-0.0079636413761249,-0.0935727861694681,0.103527337889624,-0.0119454620641874,0.0238909241283748,0.123436441329937,-0.0159272827522499,0.0657000413530308,0.0139363724082186,-0.0358363861925622,0.101536427545593,0.0418091172246559,-0.0537545792888434,-0.0856091447933431,0.0597273103209371,-0.107509158577687,0.107509158577687,-0.0159272827522499,0.0398182068806247,-0.0378272965365935,0.0159272827522499,-0.0577363999769058,-0.0856091447933431,0.0497727586007809
healthy,-0.141009951997986,-0.088784043850584,-0.0121860452343939,0.14797340641764,-0.165382042466774,-0.0713754078014499,0.134046497578333,0.0853023166407572,0.158418588047121,-0.161900315256947,0.0052225908147402,-0.0574484989621426,-0.0609302261719694,0.123601315948852,-0.134046497578333,-0.0539667717523158,0.0609302261719694,0.158418588047121,-0.168863769676601,0.0853023166407572,-0.14797340641764,0.0992292254800645,0.0400398629130085,0.0713754078014499,0.0539667717523158,-0.0783388622211035,0.0574484989621426,-0.123601315948852,-0.0470033173326621,-0.0261129540737012,0.134046497578333,-0.0957474982702377,-0.0644119533817963,-0.0261129540737012,-0.161900315256947,-0.0365581357031817
healthy,0.0542915741505747,-0.136000179107402,-0.0163971594030452,0.154575616016576,0.0711550824244023,-0.0385998863811365,-0.009905154842179,0.0539334848390811,-0.0471797538711432,-0.120730822585739,-0.0658491743537659,-0.121575485081288,-0.0307231111937635,0.0562414358832593,-0.0182102096047604,0.119475725497281,-0.126623235741313,0.147663659538909,0.0185111949728929,-0.152391390183014,-0.110265335299329,-0.0131945799128763,-0.015822550972974,0.0358874490714838,0.182865861290059,0.0287661114681588,0.0681166767713966,0.133252051833149,-0.0136978084137461,0.152123715448509,-0.104237300278272,-0.0347037319122275,0.0570373220938547,-0.133957523466756,0.0786261816808141,0.204981742687622
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.141852551701274,0.109992254827969,-0.0687303705762777,-0.209338374944078,0.116498704639194,-0.119023407028649,0.0198116773491036,-0.0841944598707456,0.0657100316622316,0.080839293501501,0.0755934719306895,-0.100366683388644,-0.196474798028922,-0.0772561228445826,0.0751793885770049,-0.168641619707679,0.0357788693035267,-0.178612356328092,-0.170854467366135,-0.279592411452846,-0.186399535513404,-0.204148836547554,0.195311229548249,0.178166111160529,0.158713956945138,-0.251835043121459,-0.188281575943396,0.354654639136436,0.260485422418542,-0.30557628547608,0.240939080033936,-0.168094294553641,-0.322364752320613,-0.297306104764488,-0.226173361555113,-0.0566266165139993
healthy,0.0350443676350679,-0.188059910469371,0.193773324288166,-0.017872682981879,0.0397515991562189,0.0128584178919614,0.0236341863957828,-0.0757300146962696,-0.0390376536288459,0.038164642517654,0.0486888654470643,0.0377373849611173,-0.0074612856409913,0.0418231509454877,-0.103673768653656,-0.074104216461656,-0.154582153874937,-0.0712687799500943,0.0224726377139428,0.0223191209295595,-0.11478246512361,0.0383181593020374,0.210750800961111,-0.174086183890865,0.0303038433173037,0.0203492971299423,-0.153544528380491,-0.0172530670449102,0.0953820126971455,-0.0626903360227472,-0.0504496844679428,0.108656590546773,-0.0174620718236489,0.0412571734030625,0.0767472945927855,0.070715749606352
healthy,0.0854019704995407,0.0257657236091088,-0.144903137395436,0.0790877661037459,0.207281822314489,-0.0696353078813845,0.117029537592507,-0.0192850252665593,-0.134448574097324,0.113586568429427,0.0827286431657987,-0.186708825006996,-0.116712256675106,0.105208467372917,-0.0853485667807703,-0.125401355858573,-0.090491030758838,-0.036276832021213,-0.115703868808912,0.109270291394689,0.157638353624566,0.149643502785114,-0.114378200025317,-0.0179342253211902,-0.180523417815295,-0.105569727823422,-0.118537407298965,0.15977136098016,-0.136323987044731,-0.141739752407095,0.190569599734574,0.0384569603051341,-0.173694024603127,0.0775139270976299,-0.210636832411359,-0.182090974030967
healthy,-0.146383868551082,0.0764287090582442,0.0127235381097853,0.119196904385253,-0.0459272097545725,-0.0007484434182226,-0.0525660000746515,0.11665997279881,-0.0691095156306901,-0.0258261579508781,0.193448323499577,0.077993636205437,0.130958158100181,0.105248640682013,0.129956993527753,0.0090396412850269,0.1053944413479,-0.177040888565034,-0.205666419300952,-0.0547821701961419,0.12605925572636,0.0892688877007395,0.0021481298107429,0.061693121759211,-0.149261001691263,0.0378401328200108,0.189608905964539,-0.0402409837849588,0.0351574005676802,0.0067359907640039,-0.12757558265159,-0.0717728077942356,-0.149241561602478,0.127546422518413,-0.0286741309578813,-0.0974920452567963
healthy,-0.117410832256212,0.0386735930270266,0.128844340968181,0.118722844136835,0.0965077010552644,0.0735580516724346,-0.0376076407573248,0.0892930129111503,-0.0804210949248211,0.0947237688760822,0.0442402326576914,-0.075894699843314,-0.10422828041437,0.0215338884871535,-0.106784362342751,0.124396905314059,0.0142145331951101,-0.0358108547178706,-0.17340408386692,-0.1393587986707,0.0492936360103516,-0.0184673246793982,0.0851173445884942,0.130978999906214,0.113595990154049,-0.0350497225631912,-0.186945625663502,-0.144711513341123,0.127883055846409,-0.0353380162864353,0.0528110030605045,0.0105410835559397,-0.0491862144637925,0.0646925606162414,0.0037377189405304,-0.197553732919431
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,0.0207760450222259,-0.144969154916232,0.141528535995354,-0.0704334392552848,0.0102556910141561,0.0605085769835209,-0.0346708522026954,-0.0856515614053229,-0.0160121111317792,0.0249444871763667,-0.0249444871763667,0.142918016713401,0.0574980354277525,0.189035543402864,0.0654710081194029,-0.145928558269169,0.0470107642939219,-0.0228602660992963,-0.0269294596307195,-0.0132993154441637,-0.0347039350769346,-0.0137955585577519,0.07526353889421,0.0669266545859283,-0.0117444203549207,-0.0020842210770704,-0.053230344650894,-0.0992817055918787,0.0625597151863521,0.0281204431033312,0.134945044021751,-0.058821350397321,0.129552535520759,-0.20435291417562,0.0341746090891072,0.0292783437017037
mild,-0.29629568872018,0.0586884941953898,-0.0762467572306597,0.162545620049011,-0.0576349984132736,-0.0888887066160541,0.153020262352378,-0.168427638165827,0.218819853077052,-0.211664860890179,-0.224043436330044,-0.12554158070218,-0.0864305497911163,0.0466610840162299,0.108817335161085,0.108553961215556,-0.0560986503976875,0.190287675644738,0.14503125267133,-0.161931080842777,-0.139544295472808,-0.0726473133084294,0.149201340142206,-0.0811191752229471,0.117157510102839,-0.0061453920623444,-0.0567570852615101,-0.0352043173857162,-0.0467488753314062,0.0202358981481486,0.214737556921351,-0.160482524142367,0.161711602554836,-0.217195713746289,0.162896785309717,0.241908968968432
