group,HSF1,EPAS1,ETV5,ZNF76,STAT1,MEF2A,E2F6,ESR2,RUNX3,XBP1,IRF4,STAT5A,KLF3,ELF1,E2F7,NFIC,BATF,ZBTB7A,TBX21,USF2,PRDM14,HINFP,FOXP1,HNF4G,GMEB2,TCF12,VEZF1,ZBTB7B,AHR,MEF2C,FOXP2,TCF4,ESR1,MAF,SPIB,SREBF1,ETV7
healthy,0.211986055111969,-0.0830804922374994,0.0632349892057406,-0.0183119868883956,-0.165619743483224,-0.0601679569190142,-0.0738793953773203,-0.149833547889779,0.119163225022515,-0.0936346915771166,0.0988666878309439,-0.0763149798403089,-0.1413541056853,0.164717675163598,-0.119524052350366,0.0345492166416528,0.0578225792879882,0.0831706990694619,-0.124575634940268,0.13603190259951,-0.0175903322326953,-0.11826115670289,0.0849748357087127,-0.198455030317588,-0.0409539017109932,0.182308007396293,-0.0832609059014245,-0.0689180196193806,0.0894851773068397,-0.11862198403074,-0.126289564747556,0.119794672846253,-0.126650392075406,-0.096882137527768,0.0655803668367666,-0.186728142162458,-0.114111642432613
healthy,-0.095989712082542,-0.005262195936472,-0.0865540504033507,0.179096116872342,0.0535292345261813,0.0469968533636642,0.163128074030634,0.271275273276749,0.0299400803282031,-0.203411091199489,-0.0538921445907655,-0.171837915580656,-0.0332062709094616,0.203048181134905,-0.265468712243401,-0.0390128319428101,0.0230447891011018,0.0593357955595297,0.0684085471741367,-0.0970784422762948,0.0252222494886074,0.0230447891011018,-0.175467016226499,0.098530082534632,-0.0205044186490118,-0.095989712082542,-0.111594844859666,-0.0328433608448773,-0.185265587970275,-0.0226818790365175,-0.0669569069157996,-0.0615132559470354,0.0016330952906292,0.284340035601783,0.39430178517082,0.181636487324432,-0.204136911328657
healthy,-0.0438000275686872,-0.111490979265749,0.0856091447933431,-0.0816273241052807,-0.0298636551604685,-0.0119454620641874,-0.0597273103209371,-0.109500068921718,-0.115472799953812,-0.103527337889624,-0.0955636965134993,0.143345544770249,0.0696818620410933,-0.0657000413530308,-0.0597273103209371,0.0438000275686872,-0.0537545792888434,0.0258818344724061,0.137372813738155,0.0258818344724061,0.0517636689448121,-0.0975546068575305,0.0238909241283748,-0.0278727448164373,0.0915818758254368,0.121445530985905,0.0398182068806247,-0.0278727448164373,0.0796364137612494,-0.0497727586007809,-0.0895909654814056,-0.0637091310089995,0.0756545930731869,-0.0139363724082186,-0.0716727723851245,-0.0617182206649683,-0.0139363724082186
healthy,-0.0609928700829868,0.0552771082212545,0.24251161041921,0.0175431825106846,-0.224968427908526,0.0301871405684559,0.240061998192754,-0.22781393706047,-0.24251161041921,0.18817475739599,0.0725233680378232,0.122653816227734,0.125004454222819,0.240061998192754,0.192480136460671,-0.187531424892072,0.0025980735735146,-0.168082988427476,-0.227467527250668,0.225067402139898,0.0231599701410449,-0.149995447644246,0.239963023961382,-0.164990043697102,0.227467527250668,-0.168874782278452,-0.14333943058448,-0.212522418313498,-0.112632675301321,-0.232663674397698,0.239963023961382,-0.21997022922424,-0.149995447644246,0.242462123303524,0.197973206301816,0.217520616997784,0.225116889255584
healthy,-0.0033322396662525,-0.12656873197802,0.0100271921552847,0.0073790748530685,-0.0496026805371972,-0.107885639711176,-0.191430845646227,-0.115290616747292,-0.097049385250093,-0.014302576016055,0.153065141578446,-0.0088326444194173,-0.0051210139544008,-0.0175174940296777,-0.0169141255304385,-0.0364565608113506,0.047372045479404,-0.117966159890383,-0.123018609242598,-0.0582357257813612,0.0109718600076288,-0.0564530461245183,0.0063521294781009,-0.015280764340579,-0.0055567800927402,0.0840190635190498,-0.0442333103570994,0.0331532706437989,-0.0909425646820362,-0.138410600604501,-0.164404203122228,-0.147717102607917,0.035286391600705,-0.0771077516186742,0.0129708990758151,-0.066871818341178,-0.217436637426564
healthy,0.126960694915002,0.149531485122114,-0.129782043690891,0.138246090018558,-0.160816880225669,0.0931045096043348,0.143888787570336,0.13260339246678,-0.042320231638334,-0.0056426975517778,0.126960694915002,-0.115675299811446,-0.143888787570336,-0.0620696730695565,0.0338561853106672,0.126960694915002,0.149531485122114,-0.0931045096043348,0.087461812052557,0.101568555932002,-0.149531485122114,0.0141067438794447,0.143888787570336,0.149531485122114,0.042320231638334,0.112853951035557,0.0733550681731123,0.143888787570336,0.126960694915002,-0.152352833898002,-0.0789977657248902,0.10721125348378,-0.152352833898002,0.149531485122114,0.0733550681731123,-0.143888787570336,-0.10721125348378
healthy,0.132540985500554,0.163676300512906,0.156404513827048,0.158175539144364,-0.162375365771728,-0.115028942159867,-0.165738501336338,-0.163502647650825,-0.181720996235263,-0.172205170207094,0.180525305652921,0.105039517416932,-0.111831273800539,0.121975641332873,0.188386459628266,-0.127171779330559,-0.188667110718497,-0.221624903748042,0.0791301595806027,-0.154163397933594,0.0338851110068514,-0.136224531059845,0.215633587661366,-0.160121386703304,-0.158436310782371,0.209425936359303,0.19252430913987,-0.138230601665231,0.12303159105987,0.028018333841466,0.142990561093515,-0.183606036057986,-0.178292375416265,0.138162192961987,0.150969822402665,-0.0389473550469059,0.144504322911452
healthy,-0.075311863181665,-0.0803272299480649,-0.13107367560763,0.127772715789188,-0.121542735286777,0.135955376747579,0.146776480941132,-0.152256771625622,0.0138837905039739,0.0047306008665695,-0.126360509387988,0.118177848429598,0.148194498891308,-0.0311034101202462,-0.142011010780706,0.145463070872527,0.118671830092569,-0.150222729483977,0.128464290117347,0.0380598342446735,0.0936589232993065,-0.102416927606334,-0.109838275648852,-0.14131362490357,0.0984185819107568,0.0894746080364931,-0.151576820395415,0.0293773800743357,0.120229325218172,-0.0496422513541,-0.0385073235158355,0.0207123605509263,-0.0862840676485979,0.0693317792852275,-0.0087638158560036,-0.13789062255663,0.12439039428508
healthy,-0.111202573192873,0.0280510995441482,-0.113206223160313,-0.114208048144032,0.0711295738440902,-0.110200748209154,0.112204398176593,0.113206223160313,-0.112204398176593,0.114208048144032,0.081147823681286,0.113206223160313,-0.114208048144032,-0.112204398176593,0.0851551236161643,0.113206223160313,0.114208048144032,-0.113206223160313,-0.107195273257995,-0.113206223160313,-0.114208048144032,-0.081147823681286,0.114208048144032,-0.114208048144032,-0.0110200748209154,-0.113206223160313,-0.112204398176593,-0.107195273257995,-0.0891624235510426,0.114208048144032,0.0370675243976245,0.107195273257995,-0.113206223160313,-0.114208048144032,-0.113206223160313,-0.113206223160313,0.114208048144032
healthy,-0.136504726557987,0.0042926014640876,0.136504726557987,0.0695401437182198,-0.129636564215447,0.136504726557987,-0.122768401872907,-0.0712571843038549,0.117617280116001,0.127919523629812,-0.134787685972352,0.134787685972352,-0.0042926014640876,0.109032077187826,0.129636564215447,-0.136504726557987,0.127919523629812,0.0540867784475043,-0.136504726557987,-0.121051361287271,0.0952957525027456,0.136504726557987,-0.0558038190331393,-0.131353604801082,-0.129636564215447,-0.0884275901602054,-0.0970127930883807,-0.0643890219613146,-0.136504726557987,-0.129636564215447,-0.134787685972352,-0.0420674943480589,0.0060096420497227,0.124485442458542,0.110749117773461,0.136504726557987,0.114183198944731
