group,VDR,LHX2,FOXK1,DUX4,MAFF,SIX5,FOXO3,MITF,EBF1,FOS,SMAD3,FOXH1,KLF1,NFAT5,ZNF384,KLF3,EHF,BACH1,ZBTB7A,MAX,E2F2,POU2F1,FOXP1,ASCL1,JUNB,HSF2,NFATC1,NFYA,ELK1,TAL1,TCF12,KLF9,TBP,ZEB1,YY1,THAP1,EGR1,RARA,SREBF1,ETV7
healthy,-0.0330870705901103,-0.0279689143582026,-0.0438920670796932,-0.074187416088763,0.130952421569921,0.0851992067695341,0.134623018463511,-0.0830795663098552,0.0691209584046524,-0.0759451667138626,0.110273002451102,-0.131469407047892,-0.089386789141095,0.0273485317846381,-0.0668462223015823,-0.0105465037505977,0.0421860150023907,-0.061055984948313,0.0869569573946337,0.0509747681278887,-0.0413071396898409,-0.0256424797073355,0.015251071600129,0.0644680891029181,0.0107532979417859,0.0267798477588706,0.0666394281103941,-0.0329836734945162,0.0115804747065386,0.19593749615081,0.020731117666616,0.0811667200413644,-0.0004135883823763,-0.0586261532018518,-0.0262628622809001,0.0021713390074759,-0.0318463054429812,-0.0497857015285567,0.0401697716383058,-0.0122008572801032
healthy,0.0905460611137778,-0.0749409283366538,-0.0734892880783167,-0.144256750672251,-0.144256750672251,-0.147160031188925,-0.106151193890902,-0.103610823438812,0.176918656484836,0.123570876990947,0.0099800267760676,0.295227337539312,0.188531778551533,0.0586099754303612,-0.114135215311756,0.0952638919533734,-0.10687701402007,0.139538919832656,-0.0549808747845184,0.005262195936472,-0.114135215311756,0.12211923673261,-0.14244220034933,0.0146978576156633,-0.0462710332344957,-0.227726065526636,0.190709238939039,-0.21284675287868,0.035020821232383,0.0273997098761131,-0.265468712243401,-0.0495372238157542,-0.0273997098761131,0.258573421016299,0.166757174676477,-0.025948069617776,0.0502630439449227,-0.0938122516950363,0.241516647980838,-0.238613367464164
healthy,-0.0477818482567497,-0.0856091447933431,-0.0657000413530308,-0.0796364137612494,-0.139363724082187,0.0557454896328746,-0.135381903394124,-0.0816273241052807,0.0159272827522499,0.11348188960978,-0.137372813738155,0.0816273241052807,0.127418262017999,0.0597273103209371,-0.0995455172015618,0.109500068921718,-0.0477818482567497,-0.0099545517201561,-0.0139363724082186,-0.0975546068575305,-0.0139363724082186,0.0398182068806247,-0.111490979265749,-0.0019909103440312,-0.0497727586007809,-0.0418091172246559,0.123436441329937,-0.125427351673968,0.0537545792888434,0.0119454620641874,0.0238909241283748,0.0696818620410933,0.115472799953812,-0.0657000413530308,0.0776455034172182,-0.0477818482567497,0.0756545930731869,0.0418091172246559,0.0457909379127184,-0.109500068921718
healthy,-0.185180786896987,0.0608938958516148,-0.156775182493227,-0.230214062171241,-0.237463924619239,-0.173872980962738,0.193370904543019,0.239963023961382,-0.0075467851421139,0.22781393706047,-0.11683908013463,0.232663674397698,0.242462123303524,-0.0268962473753374,-0.215120491887013,0.147496348302103,-0.0782886170152414,-0.20287243075473,-0.200571279875331,-0.0046023017587973,0.0024496122264566,-0.192480136460671,0.242462123303524,0.192826546270473,-0.0092046035175947,0.23251521305064,0.222617789913441,-0.24251161041921,-0.240061998192754,0.0025980735735146,-0.17637208030488,-0.24251161041921,0.237612385966297,-0.00734883667937,-0.237562898850611,0.242462123303524,0.232465725934954,-0.0244961222645667,0.162540431470645,0.185131299781301
healthy,0.0617624434321022,0.0951344762967462,-0.12749214576527,-0.0393314178168537,0.0398882719492602,0.099978845814818,-0.0868600944701424,0.0196349904292918,0.0796053047169589,-0.153337497657151,0.114331565002197,-0.16834380150698,0.0366491063621632,-0.143340266660332,-0.0133082908967858,-0.137264543638206,-0.157034172507963,-0.0262754105997732,-0.167130748373474,-0.133876360748071,0.0742328387916284,0.185316088021454,-0.129337868852025,-0.0828470846427057,0.253586927522223,-0.0738955891058047,0.13094568712165,-0.11070547729493,-0.0789412626999107,-0.092473079551254,0.18754350455108,0.0781778758141703,-0.03400078130992,0.126629414010837,-0.241030258987254,-0.126195433794971,-0.0058103676491712,0.14809836300296,0.0780053294632838,-0.145617355624304
healthy,-0.155174182673891,-0.129782043690891,-0.152352833898002,-0.141067438794447,0.0366775340865561,-0.152352833898002,-0.13260339246678,0.135424741242669,-0.112853951035557,0.152352833898002,0.0620696730695565,0.0479629291901119,0.0394988828624451,0.115675299811446,-0.160816880225669,-0.146710136346225,-0.0451415804142229,-0.0987472071561127,-0.0789977657248902,0.104389904707891,0.126960694915002,0.152352833898002,0.0451415804142229,0.115675299811446,-0.121317997363224,-0.155174182673891,-0.10721125348378,-0.0677123706213344,-0.0225707902071115,-0.149531485122114,0.0310348365347783,0.152352833898002,-0.126960694915002,0.15799553144978,-0.0705337193972233,0.118496648587335,-0.0733550681731123,-0.13260339246678,-0.121317997363224,-0.124139346139113
healthy,0.0877269540867111,0.218661538222463,-0.224377943631269,0.225800163965825,-0.23780366918439,0.14389627106142,0.108793189607695,0.258316842912135,0.255111578880249,-0.238690460333423,0.138917424731467,0.165621364021939,0.249763737979069,-0.177294580393531,0.243795315299005,-0.166934778264979,0.245973587447335,-0.177378872859686,-0.20371381757893,0.112439268832481,0.139242552815206,0.26298131274842,0.252667957488974,0.18084088486246,0.192578180710874,0.0409915123036623,0.0838847658590353,-0.224851443657983,0.242768323415449,-0.249927162148144,0.251830193590663,0.160628755656695,-0.205181624655386,0.0067726416173537,-0.171963942036463,0.0851960297840614,0.226235388331888,-0.19644015186428,0.0093100168740458,0.173068775432132
healthy,0.0297702584867465,-0.0873325904062523,-0.124016986076887,-0.0916574925855824,-0.115172216364348,-0.0116741449700443,-0.0153190460370663,-0.0321550176323584,0.13698218210981,-0.0804089427172973,0.134155184478571,0.0668778716328732,-0.0183814286687195,-0.135363018622111,0.0307522181349396,0.0817261476691108,0.0032169283389959,0.0116622568387103,-0.0260920706519891,-0.0836116052986924,-0.109722696960816,0.0732261337652598,-0.0789918774622777,0.0103735834020985,0.0317175343992651,0.0437435680567975,0.0308948757109483,0.0768662795797482,0.0801022289288786,-0.124249993451034,0.129504547500687,-0.0721419361875938,0.0619276537453717,-0.0081362370850288,-0.0707343814376414,-0.100017226539692,-0.0314131982371132,-0.0910607083926127,-0.0138449177516432,0.108253323927926
healthy,0.0346169913082073,-0.109555367978634,-0.118750603176569,-0.0047495280927972,0.069978034014764,0.116617655834634,-0.123679943690634,0.0532988818350976,0.132149728775178,0.118750603176569,-0.112357961579084,-0.0930870303618334,0.110194012095551,-0.1180003513499,-0.137816920259273,-0.142783463343256,-0.133588228145321,-0.11358564638636,-0.130053984003161,-0.0124194579241159,-0.131467681660025,0.139850660748095,0.118750603176569,0.107428621065019,-0.10741001978006,0.0058160017637647,-0.0501676655337104,-0.124262783952675,0.0862293566403795,-0.133582027717001,-0.0275609038805268,0.134282676117114,-0.0268602554804145,-0.116617655834634,0.019760765054497,-0.149839550770936,-0.129340934746409,-0.030884333459821,-0.0713855312433083,0.120871149661865
healthy,0.0401637732019393,0.0935656127161565,0.0105081213771763,0.0881653049774736,-0.0404021017280196,-0.123984999135859,-0.0782367552432653,0.026768626724745,0.0821475096939463,0.0223595489922597,-0.103927487043238,-0.0584554875786014,-0.0658924209037886,0.0737843450514926,-0.0027895270666215,-0.0225924609609291,-0.041723741736283,-0.179212218497554,-0.0230257855538023,0.009690221208128,-0.0600696216870543,0.0434949560096525,0.132683990337789,0.0049074010142895,0.0701119191268918,-0.06335747203548,-0.0693536010893636,-0.127310765386161,-0.18344796639289,0.0572855111778436,-0.054820977555877,0.009560223830266,-0.0003574927891204,-0.089616942363599,0.0416966589492285,-0.146566626981966,-0.0200683452074424,0.0011916426304014,0.0385713053231302,-0.0700523369953718
