group,LHX2,RUNX1,DUX4,KLF5,ETV5,FOXO3,ARID3A,RFX5,MITF,PGR,BCL11A,SRF,TFDP1,ESRRA,NFYB,RELA,RUNX2,EHF,PRDM1,BHLHE40,BATF,MNT,TCF7L2,MEIS1,TBX21,USF2,HINFP,HNF4G,IRF3,PAX6,FOXP2,USF1,NR2C2,ESR1,SETDB1
healthy,-0.228893092137087,-0.228202186141645,0.201094286202824,0.223690976406699,0.208165912273821,0.122818701072137,-0.121355606022966,0.2845719870639,0.201744550669123,0.154315886158473,0.210645045551584,0.121762021314402,0.105098994365502,-0.0243442759570517,0.215969085869404,-0.269331413635028,-0.087948269066878,-0.0479163628603739,0.186910392531688,0.247750761659745,-0.0885578920040329,-0.123550248596723,0.184797033016217,0.150251733244107,-0.244011740978528,0.0997749540476827,-0.146431429504603,-0.0728296202254368,-0.242711212045931,0.0742520737454649,-0.291440405489178,-0.160777889292315,0.0968487639493393,-0.273720698782543,-0.0878669860085907
healthy,0.196281101232628,0.107800918014788,-0.164884907187588,-0.107581364210277,-0.0963841201802277,0.0564253277592677,-0.156322308811668,-0.212528082766425,-0.230092387127286,-0.0801371386464308,-0.0972623353982708,-0.0900170598494154,-0.130634513683908,-0.106483595187723,-0.107581364210277,0.0349090549172123,0.106483595187723,0.20264816156344,-0.150394356089877,0.170373752300357,0.122071915307988,-0.125804329984671,-0.0669639103757846,-0.0500582674284554,-0.149077033262812,0.0419347766615569,0.165324014796609,0.0397392386164492,-0.131512728901951,0.188157610465729,0.0217358266465662,0.123389238135052,-0.167519552841717,-0.0537906821051385,-0.157200524029711
healthy,-0.113605134674288,0.0181120046779061,0.00391136284362,0.0300695996569732,-0.165306965568425,-0.0924678105724391,0.0725038953236761,0.0741243170731759,-0.0332146546781698,-0.0443899770885129,-0.151864649183413,-0.15113825322674,-0.0749784310002521,-0.0938487611274315,-0.187729451747464,0.0303410003440816,-0.0638110909630592,-0.0161643056292463,0.0624540875275176,0.0178725334833987,0.0059548503700828,0.0708275969621247,-0.0282496185787174,-0.0143044126852392,-0.0375011890598514,0.103307873310472,0.0504485983095489,0.0342124513219504,0.0540566309734597,0.130064788110093,0.150276156926514,-0.0561879246045752,-0.0744675591186364,-0.0228615167023019,-0.0941760384265915
healthy,0.217356675518465,0.015036798150649,0.0257221113059333,-0.191562039462609,0.0327086622151577,0.0970622903132729,-0.294450484686342,-0.201328705785538,0.137458576020242,0.0194849828125773,0.178410884809951,0.186727056134426,0.408507741398178,-0.0442400974528741,-0.071775327506876,-0.324765830154049,0.238993225912084,0.125564517032911,0.0639426545152196,-0.0048833331614647,0.0662150966794656,-0.0592768956035231,-0.20983827644314,-0.0236672433914556,-0.108400326217862,0.132381843525649,0.0251660882231923,-0.1754857198964,-0.0817595680795738,-0.153051397253632,0.152108575504636,-0.0721863010897716,-0.0032152639132416,-0.0984160856451641,-0.138836546268774
healthy,0.0521338053841517,-0.177884945390079,0.0217294909073908,0.112775583146487,0.164533973350469,0.122755010426256,0.118618251582697,0.0185535647854924,0.0525969612769286,0.142239202114316,-0.0110222472246863,0.140694390223501,0.0367576050928955,0.0834126502423049,0.0485810257097455,-0.0336881185239955,-0.281243504840883,-0.078087795847709,-0.0592479949669911,-0.0610114394531539,0.0900349164856112,0.0780561516562771,0.0215971606523117,0.0263092684309979,-0.124391878146691,-0.0947125033281898,0.0611178790061523,-0.129877830243123,0.110370624597658,-0.143985386132425,-0.160713656421228,-0.0025329736868945,-0.0824978454354538,0.122076098682807,-0.0157113410459674
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.188008417113856,0.247425001332461,0.194408038989936,-0.229441760299483,0.181295575279632,0.0258002177152487,-0.171619700237841,0.0651538907646901,0.200602343113718,0.200374948183753,0.0131728999841662,-0.218631670255075,0.0785555655024255,-0.0912791949210782,0.209974656962594,-0.207811921445438,0.138505589526398,0.267684951312298,0.11391382132367,-0.0620749523743741,-0.190898043705681,0.194676552663305,-0.170683903869502,0.0891435039465639,0.254804573932213,-0.282959598610317,-0.284437113725648,-0.202260891085914,-0.21431171851518,-0.184146566810541,0.0858092981894789,-0.25153715163757,0.223254907223163,-0.207326223536775,0.0745816735224533
healthy,0.0493528717795174,0.10549007566889,0.0827178027854281,0.0195780140084021,-0.144474090903193,-0.0673716731465323,0.178408698651152,0.0276589155863622,0.0158973103828262,0.163253077792877,-0.0908245987607542,0.0503775500752808,0.131066341867113,-0.0174269294272238,-0.0457738961435932,-0.162306082689211,0.145010474848628,0.077274430539162,-0.0319203935528581,-0.0038730620060079,0.0616804545254787,0.156394761690547,-0.0419304277345748,-0.0690788537728673,-0.148635690479849,0.0809699309632326,0.0993438554941221,0.0464970896700254,0.118503859945047,-0.154996464232791,0.115307751470175,-0.0282174947295401,0.0804150510196784,-0.0809366381666193,0.165472597567093
healthy,-0.172664860507186,0.0225748895239677,-0.135034025626408,0.0970781643407096,0.031913981558679,-0.185030309512156,-0.0951171716976901,-0.16705996072456,0.0311086383553764,0.06235089867722,0.0539616060257759,0.109570012503148,-0.170256053706276,-0.112195503574005,0.186489316929798,-0.20105049987023,-0.164737827631629,-0.124098692803088,-0.0724736654882393,-0.148620129352078,0.193480996040085,0.139461607542323,0.200082643464467,-0.211971387075553,-0.109006633401286,-0.193762685591016,-0.116836158355368,-0.0873165379796018,-0.1954600457056,0.0602129472137439,0.110360910088454,-0.14563349783131,0.17456807067822,-0.149140171599951,0.223105347146325
healthy,-0.0266141290773434,0.0506526972762342,0.121051361287271,-0.122768401872907,0.0987298336740157,0.115900239530366,-0.0815594278176652,-0.0849935089889353,0.131353604801082,0.119334320701636,0.107315036602191,0.0867105495745704,0.0935787119171106,0.0781253466463951,0.124485442458542,-0.0317652508342485,0.0987298336740157,0.0884275901602054,0.127919523629812,0.110749117773461,-0.136504726557987,0.0317652508342485,-0.0472186161049641,-0.0111607638066279,0.0729742248894899,-0.110749117773461,0.0197459667348031,0.114183198944731,-0.0197459667348031,-0.112466158359096,0.129636564215447,-0.122768401872907,0.110749117773461,-0.0987298336740157,-0.121051361287271
