group,HSF1,RXRG,DUX4,NR2F2,MAFF,HEY1,ETS2,ARID3A,STAT1,SRF,CLOCK,CEBPD,HOXA4,CEBPA,STAT5A,IKZF1,JUN,HSF2,FOSL2,TAL1,TCF12,IRF2,MAFK,ZBTB7B,YY1,RARG,NRF1,CEBPB,ELK4,MECOM
healthy,0.0384554302973207,-0.030901685060347,0.0408276808676099,0.223490974779883,0.216343009245722,-0.105315439791526,0.104566308032487,0.008708656698825,-0.0589004845544189,-0.193619345888214,0.109779016522465,0.188094499165304,0.0361768211969112,0.164777773165224,-0.106657634193137,-0.0355837585543389,0.0104566308032487,0.308298932667724,0.210100244587066,-0.185971959181361,-0.132877245759492,-0.198363847028793,-0.0341791365061413,-0.18843785122153,-0.209101402241681,-0.176482956900204,0.296781031872504,0.066828795670912,0.0126728122570716,-0.0347097715021271
healthy,-0.337407575028825,0.0252936371662344,0.503168392181128,0.426969321724359,-0.490760192816561,-0.0607683609905757,-0.335657700759463,-0.108651284179485,-0.258345073949463,0.133467682908621,0.39706237966617,-0.393085392690347,-0.146353120710287,0.133785841866686,-0.40469819465975,0.323249501394895,0.182782321408826,-0.337725733986891,0.211098468676686,-0.427446560161458,0.320545150251335,0.438582123693763,-0.190577215881439,0.14380784904576,-0.43571869307117,0.172760314229752,-0.271866829667262,0.390062882588722,0.0548824202663577,-0.174510188499114
healthy,0.313513898103999,-0.0549438428309162,-0.344238590441895,0.0420520427010837,-0.337948676570721,-0.149246672606257,0.558242472597115,-0.0657802954667399,-0.291671243150927,0.401412118277473,0.149774272967442,0.185017977094622,0.271989455764101,-0.124458631289003,0.190688534020057,-0.548245592709961,0.0438412960998861,0.0308531515562718,0.0654040934700686,-0.2241705117238,-0.331346790312063,-0.289106646612643,-0.0396571958442251,0.292694329068703,-0.3400820171616,0.347413368267462,0.125784513935807,-0.09075643778233,-0.379803442615013,0.280752209589004
healthy,-0.26721574545837,-0.178685300914411,0.0051981178447828,-0.207924713791315,-0.154725226473615,-0.133039328589912,0.0126704122466583,-0.0419504354192243,-0.145506689358258,-0.218564611254855,0.171862771243134,-0.122967975265645,0.0275337804590843,0.206137860782171,0.118338401560135,0.0187619565960132,0.183274264324259,0.0895863122311799,-0.0846724664560336,0.246260832896589,0.220392074559662,0.0807332677767841,0.0828856134468895,-0.165649396006792,-0.0206706404921444,-0.251174678671735,-0.0439403399066803,0.174827322826487,0.0209143022661186,-0.260636877561066
healthy,0.087250672573926,0.0106913490058815,0.0304046787412019,0.149285876133865,0.058275120918092,0.0664494814451747,0.0643045588110148,0.078454148962265,-0.0740176949670842,-0.0756168388953665,-0.189159753821738,-0.0137590442149902,0.139407651159314,-0.317443621831235,-0.0430647735077885,0.190774913829425,0.0553429463808717,-0.24874696124493,-0.156692696855617,0.0991986678100448,-0.088046548519743,0.120318948520788,0.110133954025325,-0.229729714960673,0.129312593109741,0.0483500797114336,0.0602869868925797,0.19258965882662,0.0493898928666495,-0.0231456987524195
healthy,0.399764948539254,0.406965884203571,-0.117443062830151,0.394517629949784,0.369233627146373,0.26756481127595,0.323557737024501,0.295093051876088,0.246801575257311,-0.177892172980836,0.135267800438686,-0.113923322976291,0.118928457630862,-0.275605317914582,-0.197460634920641,0.208471931160696,0.0011624828875131,0.346290735713647,0.196524190372367,0.202029838492394,0.140208352710617,0.333713316694581,0.0781608285896012,0.33905750885801,-0.0760619011538136,0.0824878482264559,-0.155465940609228,-0.401379508105244,-0.0089608055912474,0.251693690742263
healthy,0.274629676863976,0.250415742571722,0.279045533031517,-0.205826011177266,-0.27771266147025,0.287782170021247,-0.259336474497674,-0.175953579897971,-0.168876219636033,-0.325402333583527,-0.210657897677651,-0.211729766220787,0.0948197925125086,0.236091460922378,0.278797247097797,-0.242984726248094,-0.282873981014402,-0.0425489421343604,0.266817753583494,-0.273781265661189,0.34321230751213,0.208377300540109,0.225401843112528,-0.296134872176883,-0.13340463776361,0.262217196904283,-0.1339974961273,0.356614903329466,-0.336420778861695,0.369048578429843
healthy,0.162653273402563,0.147588990099715,0.106055628422158,0.261885786018051,-0.134515468394524,-0.458502769692379,-0.194864088811687,0.130784620143035,0.140822596360625,0.0792334094331583,-0.0445396312593109,0.211536717192052,0.0706866746696942,-0.207081290270828,-0.327116163735347,-0.26301839762554,0.202272722735315,0.128671265689642,-0.0950332498704333,0.253745254448226,0.248927538192135,-0.137421102049925,-0.360756009298671,-0.422187838232206,-0.231720624530046,-0.201645120503701,0.0656841542579386,-0.116582146318585,-0.104763829076621,0.0421975587914809
healthy,-0.335299196306655,-0.212243020646821,-0.349813017789358,0.0112580697022949,-0.0045424871454147,-0.145254090189207,-0.248101256789771,-0.212928760663252,-0.0761880506275975,0.209966156254307,0.0310502733543516,-0.0565246934603432,-0.0682419409037794,-0.330554359648195,0.394964630926744,0.470741064596181,0.189399144210419,0.245583129516318,-0.262504391359356,-0.255531115832871,-0.101787858252357,0.459256432618596,0.0348205463324609,0.190203353813547,-0.246408092915657,0.300744125617377,0.293424088745887,-0.353188968639482,-0.287873313001281,0.0552466055104245
healthy,-0.223063630625447,-0.288684090757288,-0.276266980177672,0.428637458934692,0.315435549738221,-0.0244547678403527,-0.386997449994606,0.0129363624896598,-0.101763388755016,-0.0510414641959832,-0.188962759994657,0.16762350361457,-0.158032321699233,-0.0759106350030059,-0.342736217470162,0.0994617048076085,-0.0635933805599372,-0.180659722240776,-0.197245826521228,0.0185532701704268,-0.433755085932724,0.314302182588412,0.356076997312837,-0.109072857950254,-0.02948751712232,0.10994659914504,-0.19799474754533,-0.0667288632475121,-0.280660650185739,0.1924028038987
