group,HSF1,ATF1,FOXK1,DUX4,KLF5,SIX5,ETS2,HOXA6,ARID3A,RFX5,STAT1,KLF10,E2F6,GATA1,ELK3,FOXM1,RUNX3,SRF,E2F1,XBP1,STAT3,HNF1B,HOXA4,CEBPA,NFAT5,STAT5A,PPARG,GATA2,ZBTB33,STAT4,EHF,PRDM1,E2F7,SP4,MXI1,TEAD4,MNT,MAX,TCF7L2,JUN,NFE2,ETV6,GATA3,USF2,SP1,HINFP,NANOG,ELK1,TAL1,IRF2,MAFK,ZEB1,ZBTB7B,NR5A2,HOXA1,E2F8,ZKSCAN1,GTF2B,TCF4,GTF2I,USF1,ATF2,JUND,ESR1,MAF,ZNF143,ELK4,MECOM
healthy,-0.565962359246957,-0.37085461954726,-0.572873034434971,-0.588906532159543,-0.435793027663201,0.557863340441957,0.143917553121816,-0.203170194085714,0.35405326902402,-0.525193032079573,0.734524330764124,-0.773885927800617,0.568631561832804,-0.773428872563314,-0.445994500559793,-0.0481919042211771,-0.0844820900629967,-0.379849466617374,-0.534553523339528,0.503071558594131,0.54170186725094,0.556089966121223,0.721818195167115,0.41846149306469,0.217101237718694,0.482760023848408,0.568412175318899,-0.630589969801533,0.369574864882813,0.434330450903833,0.0845003722724888,-0.513858062194471,0.509470331916366,-0.0450656463980279,-0.523236835663918,-0.525321007546018,0.207649335411278,-0.268821608371847,-0.410252781002737,-0.0351932532722936,0.533602848445939,0.351548606323602,-0.492522723717189,-0.594244937331237,0.607865183402852,0.569435979050456,0.48756824494483,0.292497069664117,0.150060375511161,-0.0980292072966432,-0.425847505699499,0.708271077933468,0.721123471206415,-0.138579147950122,-0.0867308018305251,-0.397217565634869,-0.648817332665157,0.0235109214068413,-0.503108123013115,-0.766280528651903,0.246407619534531,0.490749349396455,0.465135973898023,0.322242224507765,-0.0452301862834568,0.487549962735338,0.431240757499668,0.402062351150276
healthy,-0.0919698565756422,0.400858925532777,-0.475569240742241,-0.194716797666316,-0.376873835183535,0.235232152985982,-0.300218782918726,-0.080949679928693,-0.332631067174459,-0.525970342759906,0.558382627015639,0.300704967182562,-0.39437646868163,-0.218863949436837,-0.505550603678794,0.0506441941495827,-0.153391135240256,-0.522729114334333,-0.723847338141156,0.0443237987197148,0.314804310833806,0.107851875860951,0.480917267644437,-0.0650676606433838,0.572319909245604,0.287415930637712,-0.0132080058342112,0.0491856413580747,-0.0843529697755449,-0.24398346973503,0.357264403208816,-0.0098047159873592,-0.283526456527024,-0.054371606838992,-0.108986305809902,-0.382221862085731,-0.209302325581395,-0.235556275828539,0.0051049347702779,0.0111012073575885,0.276071631148205,0.28158171947168,-0.0555060367879426,0.0214731383194231,0.402317478324285,0.38708370472409,0.459363098614375,0.0085082246171298,0.61283526456527,-0.153067012397699,-0.150960213921076,-0.0696053804391865,0.410258487966939,-0.143019204278422,-0.167976663155336,-0.0072117332469005,-0.079491127137185,0.0020257677659833,0.101045296167247,0.101045296167247,0.243497285471194,0.160359776355239,0.385787213353861,0.0300623936471923,0.118709991086622,-0.214974475326149,0.121465035248359,0.319504092050887
healthy,-0.102926313260713,-0.0103589617480568,-0.0893059417432224,-0.333301513298962,-0.0476791733583369,-0.151967523770799,-0.304431049510154,0.063340632341671,0.205840816950746,-0.276591954894057,0.364484684679251,-0.211054742405924,0.267006520025534,-0.23890761485448,-0.177789150062411,0.188134333978008,-0.110427358904233,-0.314225120127355,0.0517849674313839,-0.0603783983627948,0.0885678435757283,0.314471152849853,-0.250823471670505,-0.364951162721107,0.0519857301329423,-0.222486406824072,0.194397342961918,-0.459504490369768,0.338344199979281,-0.0528419240072354,0.164530938712438,0.148359699928088,-0.106604994527503,0.385635625766961,-0.173592815947485,-0.294327961793495,0.123496617123328,0.231227457388982,-0.102184278569659,-0.177521466460334,-0.135420346986472,0.3384996926599,-0.338117849874583,-0.219244679672438,0.335663427434943,0.0100105794129996,0.0502162627927365,0.0865365974187846,0.280453684506386,0.0307462172651329,0.243834174089781,0.411187600194716,-0.0083414934235729,0.268317382371004,-0.113145528422391,0.211379505599621,-0.116190429396026,0.103853364559085,0.405692213305,-0.328000984325464,0.406814122519591,0.379646205170469,0.312687907677187,-0.335446918639145,0.0185981055590706,-0.11825710426501,0.193493910804905,0.0345095337884627
healthy,0.21470404686871,-0.436152849150511,-0.20840334118922,0.0381522730573297,-0.0927223849137871,-0.246771638441275,0.236762517419,-0.355359800323225,0.218484470276404,-0.037252172245974,0.317315539363258,0.0046685228748981,-0.153749219923703,-0.0680836253709441,-0.158993807317868,-0.107544044940777,-0.154757332832421,-0.271518410081481,-0.581441121447471,-0.0102251452170006,0.106127886330911,0.573868273287931,0.262193365675836,0.421895252298637,0.0502856319944043,-0.105935864824489,0.306934376672289,-0.0830613028719027,-0.0210863616740259,-0.0102731505936062,-0.524998799903393,-0.696858048151572,-0.247167682798271,-0.578932840519826,0.044645000243242,-0.0376602179471219,-0.461343670524319,-0.514245595543731,0.230833853408204,-0.0136215256118494,0.356403917264398,0.422831357142447,0.460383562992207,-0.484782295652021,0.137091354241547,0.003168354855972,0.50930104175335,0.228325572480559,-0.31366713074123,-0.0845494695466775,-0.252544284978103,-0.225241227033647,0.174667562779609,-0.149836781730343,0.273114588853618,0.0173779463312405,0.232214007985616,-0.514341606296942,0.17127118238476,-0.121033555766961,-0.0515217704419995,-0.0472852959565521,-0.139287600221255,-0.0545461091681546,-0.0568143632127709,0.143308050511977,0.367133118935757,0.107844078544563
healthy,-0.387170178421136,-0.127022163975634,-0.119916297737634,0.400836889858404,-0.681562537426276,-0.437951861601902,0.115962492721127,0.0697729893251588,-0.56594806191754,-0.0615290312959483,0.485372810518636,-0.427308163583506,0.121348179207154,-0.0271048435220178,-0.0989734867908219,-0.479546439515144,-0.422779134851055,-0.457638515746594,-0.250047278192394,-0.461796875258747,0.507025384379869,0.236046964456858,0.30554057901783,0.414448687337109,0.668652265768209,-0.37563138287817,0.379388870492816,0.218673560816616,-0.549215778743516,0.421334897740859,0.417269891958262,0.210871660153834,-0.125708347517024,0.377343325536359,0.494601101255081,0.32970134793641,-0.503627583193809,0.096547662671319,0.172057101392824,0.322211083988472,0.158048550563504,0.16248147986847,0.0989762324887501,0.680207535498744,-0.285649370377492,-0.159431009470318,-0.0465773332283161,-0.100464400765797,0.324391168143407,0.412070912931348,-0.225526822845228,-0.141806374469651,-0.478478363021101,0.263234865341202,-0.133361980491687,0.134671678403405,0.525486084399652,0.410843585957474,0.254168570782517,-0.489119315341569,-0.199148902849683,0.572193151855072,0.2576954197712,-0.123815188795579,-0.314724938587425,0.62544459032219,-0.372439509036719,0.386498855277709
healthy,0.22477708514164,-0.273928825061154,-0.295210289592046,-0.0118361871695731,-0.0118835319182514,-0.361698098319261,-0.56045924406218,-0.263394618480234,0.22671821983745,0.155961492937742,-0.325289986585655,-0.0424761303558747,-0.0205634025092717,-0.174670559457114,-0.0232383808095952,-0.340692811488992,0.0772903022173124,0.105981219916358,-0.39177779531287,0.242207843446698,-0.116128777716405,-0.186262132091849,0.163347273731555,0.595881006864989,0.462621320918488,-0.261256213998264,0.295036692180226,0.193979326126411,-0.232028722480865,-0.468957626449933,-0.112869880849049,-0.220216207685631,-0.457373944606644,-0.28872405902312,-0.446176911544228,0.0328967095399669,-0.231989268523633,-0.513935137694311,-0.35997790578395,-0.278008364238933,0.646011204923854,0.247399984218417,-0.39880059970015,-0.115402824903338,0.315876272390121,0.415465951234909,0.316436518582814,0.0416239248796654,-0.159125700307741,0.150974512743628,0.0084115836818432,0.285236329203819,-0.109232225992267,0.126883926457824,-0.521983744969621,-0.54610589442121,0.0458218259291407,-0.319269312712065,-0.0380730687287935,-0.340511323285726,0.207859228280597,-0.164073226544622,-0.0581314605854967,0.0427838712222836,-0.191154422788606,0.193995107709303,-0.108616744259449,-0.31978221415608
healthy,-0.288006945328679,-0.643614197755604,0.365527908365761,-0.313097186815384,0.550573829001421,-0.20808645999125,0.434709321275407,0.318035345948496,0.670511301093156,-0.349589125213219,0.552726036577475,0.365070701539927,0.618331148408183,-0.571442229166663,0.462066885579902,-0.717215954594372,0.566364548733497,0.436193616388811,-0.495037436530015,0.414506392966984,0.643289597179968,0.491877665513045,0.203536357185402,-0.347281125631566,0.560306558291204,-0.658323322336531,0.684973517717428,-0.57745384809815,0.456014996652189,-0.331031165235463,-0.440339798929487,-0.522891664121291,-0.524504091040867,-0.534073299739916,-0.393196649913816,-0.383893467250439,-0.24389706259436,-0.650268102788507,0.537550756282665,0.599678004802985,0.618146069132601,-0.250906482543436,0.211681472381566,0.727840725315696,0.50904936137831,0.503035708608629,0.552195611576687,-0.276297732082736,0.555128406251294,-0.033145461034729,-0.677526009021534,-0.139319950073018,0.440974763213407,0.743471585365786,-0.541780326189263,0.138017886861725,0.520815115326024,0.429768721536464,0.56523454823335,0.377980692855141,0.547735404418979,0.560583973820758,0.544348657059647,0.627661991270988,-0.118312435375361,0.606004461886781,0.464799550576298,-0.411276657916168
healthy,0.175167295595233,-0.685759832228494,0.170512515846574,-0.153437592755845,0.536173482550353,-0.0533265401042699,0.013843207710999,-0.005943767227727,-0.159801159349065,-0.400169584149139,0.515602388972997,0.110017023141718,-0.315056649797771,-0.423895645645133,0.197223406311315,0.649642292104814,-0.346681227108831,0.167212375019605,-0.24489190166349,-0.446839437838909,0.768648014876391,0.49451810454135,0.0202825970971053,0.577180668146999,0.479914819565075,-0.41560784451537,0.656015105380093,-0.244838270907546,0.225632912270351,-0.0431246757882287,0.422086994634331,0.234368252811785,0.358699139781321,0.296161979677769,0.183969212247494,0.257830783869089,-0.197950195521177,-0.0882984163208015,-0.0373344034826863,-0.523346485197673,0.648102719541938,-0.0153864789466985,-0.217394118555502,0.351491351116086,0.164041687741466,0.571873997313159,0.464973106025429,-0.289297242916934,0.456192456741905,0.0733437574262729,-0.470435121117866,-0.0659713778203818,0.0644151612297993,0.287393351080921,-0.262142511713347,0.374500794752483,-0.553770843177434,0.285219456128777,-0.0297345554981361,-0.0824184511992837,0.29423219713199,0.485419369394985,0.269212524815898,-0.499844193407514,0.224666633995153,0.345635427367923,0.216952127153067,0.470780022358679
healthy,0.144788648011501,0.130548616027487,-0.518798841044565,-0.0202058559099493,-0.557192965174939,-0.336861197313362,0.495309283724126,-0.0258509043785598,0.718855801262375,0.406719296675223,0.602852003868386,-0.535469171820518,0.0448915759170451,-0.466227640861053,-0.0625022484541884,-0.141435994867195,-0.348092335521667,-0.793597482119385,0.190286799326041,0.26060157901188,0.188795842994802,-0.0761846707647238,0.704153093151441,0.746984111457887,0.322011592030383,-0.725064455207406,0.540270810675479,-0.447854502049959,0.0727680623890504,0.441267113219178,0.58455581119503,0.233887279009869,0.159648246299382,0.386656340735359,0.0401508943919809,-0.776012791394985,-0.702722094849609,-0.0575497152252216,-0.461990606783002,0.148274208120992,-0.0579754172340069,0.654021185464279,0.655428200554348,-0.147584690782819,-0.324555811078193,0.740341761100151,0.0821215149764453,-0.0450244828822293,0.777244928899286,0.307896472607631,-0.575793944497778,0.61445488185901,0.605080443961323,0.393389627437695,0.217345857997139,0.338774857751916,-0.522413310917279,-0.417353852490934,0.0355231338222986,-0.36786149711744,0.220154891674828,-0.0761197162328669,0.575002498509613,0.361057260080306,0.483107824739928,0.0938113321097088,0.741921655175009,0.284710702636185
healthy,-0.286553726161317,0.111976595514032,0.0838180013833957,0.161859542818969,0.496359498037435,-0.194232916373873,0.313481727759321,-0.0779067622534274,0.125414958968604,0.565924600908945,0.407093194714919,-0.212728429141121,-0.0284911471126696,-0.338808494073792,-0.443401534392027,-0.309310898068362,-0.47492521310297,-0.472195934664524,-0.609480251608594,-0.565987595526686,0.176711622694958,0.184962452628039,0.396258120463309,0.0625097056844148,0.367517924861892,-0.251962356065453,-0.126850650256676,-0.484956007235038,-0.242354944364256,-0.514698256755884,-0.612766226668946,-0.217836853142658,-0.118550010625846,0.0198462345709243,-0.0517361610594368,0.276665036166946,-0.114264911628285,-0.324045778655529,-0.174013109069828,-0.557664981029202,-0.105817772886427,0.328855344470569,0.225223338320675,0.63678915089527,0.481618757485827,-0.294073525530369,0.34535700433673,-0.527622408330749,0.58799762196749,-0.0410827457055015,0.379643656281656,-0.493723979030047,0.519132784846693,-0.0425565267624403,-0.248975239191598,-0.038923348808953,0.496665681179483,0.406486688395264,0.311547939493755,0.396606788347555,0.655521992222383,-0.335966411319854,0.0921435458631006,-0.0723310060877127,-0.295844699782694,-0.0001010843866091,0.448320974540338,0.139379254231766
