group,VDR,EPAS1,NR2F2,ARID3A,MITF,EBF1,E2F3,SPI1,ESR2,TFDP1,ZNF263,FOS,SMAD3,GMEB1,STAT3,PPARG,RELA,SP4,NFIC,TEAD4,CDX2,BARX2,E2F2,FOXP1,ONECUT1,ASCL1,HNF4G,CTCF,NANOG,STAT2,TAL1,HIF1A,TBP,TCF3,YY1,ETV4,RARG,MYC,BACH2,SETDB1,HES1,CEBPB,SREBF1
healthy,0.0682825704198125,-0.0140463725884585,0.037466548924725,0.0130717263272185,0.110622350650737,-0.148748219105125,0.165374537679218,0.0968053065943353,-0.238129014474132,-0.195502573578136,0.0087144842181456,-0.011810419400908,-0.118992842070798,-0.0977512867890682,-0.0729264731939559,-0.0523155713753811,-0.109189047325384,0.146110940986475,-0.113058966303837,0.127477997756888,-0.0323066569534545,-0.0623773607193585,-0.103685162556029,0.0169989774386855,0.0246241511295629,0.308274879216903,-0.117158213814347,-0.0361479098654003,-0.176812298215535,0.0867148511838508,0.275251570600772,0.0292107217706922,0.0900974470316837,-0.223050663491419,0.0080264986219762,-0.09617465313118,-0.137310458568808,0.0525735659739446,0.175378994890182,-0.227637234132549,-0.0149636867166843,-0.0188909378281513,-0.216056143263697
healthy,-0.120760944270351,-0.0073228797517853,-0.128083824022136,-0.2722779834982,-0.0106514614571423,-0.159106205516063,0.162834217026063,0.0236995017421416,-0.045401854461069,0.279467719981771,-0.21316237241106,-0.152981615178206,0.143927872939635,0.2704139777432,0.298640350604627,-0.112506061641065,0.306362660161055,0.125154672121422,-0.095596866577852,0.126486104803565,0.23899216644463,-0.0722967946403533,-0.154179904592135,0.391707495086408,-0.196785750420704,-0.484774639568188,-0.408749833417835,-0.0143794729671421,-0.179743412089276,0.282530015150699,-0.14033300469785,0.209034931096417,0.0376795449046408,0.116500359687494,-0.19292459564249,-0.338849617605339,-0.0194389171592847,0.0026628653642855,-0.101322027111066,0.011450321066428,-0.075492233077496,-0.100256880965352,-0.226876129037131
healthy,0.0994905918249412,-0.114543902678387,0.184788061988062,0.0077555767438491,-0.0975204810957345,-0.167875632559167,-0.0511118868056175,0.0091152306273861,-0.0653466305250974,0.006812143436905,-0.103958026013706,0.0191045244656176,-0.0774170272462937,-0.122049747076281,-0.0091291046466059,-0.0517778397281663,-0.109299523413316,-0.146523516979948,-0.065721229044031,0.134647356527828,-0.0235997066928218,0.0306338344372431,-0.184593825718985,0.0080191831090246,-0.174895886284369,0.106413727415604,-0.107149050434252,-0.108036987664317,-0.0149423186996879,0.0892654396599738,-0.145149989077191,-0.0283446212659817,0.16769527030931,-0.15644344072208,0.176907619071235,-0.241407934423927,0.113697587505981,0.0236829508081404,-0.179058092050299,-0.116028422734902,-0.0279006526509492,0.158940764181638,0.170747554537659
healthy,-0.0603468993542762,-0.0057260516883936,-0.285043665254149,-0.238544876720739,0.22912328812707,-0.0796367897939002,-0.229204508718395,-0.0165690006302454,-0.283541084314641,0.291216430194828,0.181852903976076,0.285530988802097,-0.149811380698469,-0.0378894058529877,0.23444323685884,0.0573417374752611,-0.285003054958486,0.0418286045322372,-0.162603623832114,0.275297194295181,-0.281063856279237,-0.231762957345124,0.0713928997744398,0.29535868035239,-0.278830290017807,0.0665602745906183,-0.127638159266817,0.0264779127718628,0.24902233300163,0.0331380012604908,-0.092144760857909,-0.278992731200456,0.287277231515579,0.138887211165293,-0.287236621219916,-0.264535465944654,0.20422917688604,-0.154562785290966,0.266444149840785,-0.198300073719334,0.295399290648052,-0.0689968923303602,0.213853816958021
healthy,0.0271267617476503,-0.154741763749725,-0.0221458276380855,0.0991904984075854,-0.152475027795199,0.10411461192026,-0.12151490506447,0.107364547131695,-0.119576916849096,0.0833659621735718,-0.177632347068483,-0.0945677369891341,-0.124286938469915,0.22568633758162,-0.11319981950165,-0.0826486021378288,0.0456289686101303,-0.0946894954110424,-0.0499625537765493,-0.134354330654698,-0.313963222772159,-0.0946286162000882,-0.0528573602574188,0.0282875253698426,-0.108518208179276,0.0727729794675509,0.0178031105900232,0.0281972212069273,0.0077834071204872,-0.0725507703475683,0.0004748578454423,0.182234815416616,-0.10666748016627,0.183893773915116,-0.0893351688076255,0.085701694567179,-0.0365833325158605,0.111312563962071,0.0404227814200351,-0.14122049099681,-0.106508179564273,-0.0451125099705359,-0.080141393300034
healthy,-0.224452128502775,0.216367530798592,0.134824605678813,0.206331478476158,0.166082726974729,-0.182530701614274,0.198490812599256,-0.0033801981780421,0.196295426153724,0.188698692104103,-0.128168751534421,0.180021688533665,0.0699735870258613,0.188489607680719,0.0577421482578945,0.178662639781669,-0.0467303686263347,0.0323383908167327,0.204170939434523,-0.136566975873681,0.182670091229863,-0.208422322709998,0.158102671482237,0.134859453082711,0.184377614020833,0.101649877168545,0.198490812599256,-0.204414871261804,-0.192462211725016,0.178488402762182,-0.0163434324278531,-0.0523059532499093,-0.145975774925963,0.202324027027964,-0.150715021856001,-0.172111327848969,-0.0796611653093222,0.222396131672832,-0.182600396422068,0.0908820293642661,-0.0305960206218657,0.0608087198008606,-0.188489607680719
healthy,0.112557773672904,0.180344556708642,-0.127798731616831,-0.118876838409375,0.0968702821430604,0.271562648323817,-0.347980755857434,-0.0272315259321835,-0.214130704085463,0.393667345177648,-0.248724767078742,-0.0853932570403106,0.236256355482491,-0.301836220887182,-0.246047321265419,-0.190658721739026,-0.247801267735917,0.279677211148873,-0.139101356970429,0.143951191605404,-0.384905806101962,-0.157971058688239,0.134947073012861,0.263699150909453,0.305497737768287,0.2924941296264,-0.209286136557007,0.150830325334957,-0.191554715081146,0.173636311323895,-0.18261350914979,-0.143449646018077,-0.0812495072957785,-0.295618694259696,-0.202661872259519,-0.292133040212887,0.367805266940147,0.279511882527613,0.209767198952319,0.124819305029809,0.206523539188309,0.436870786391647,0.0860370145036233
healthy,0.146417990391809,-0.0585015095421057,0.213417074098057,0.172796218977451,-0.209747466108339,0.269033425413479,-0.101734670797905,-0.143014918472945,-0.13479651242093,-0.014224941677182,0.256895296954546,-0.24199706747753,0.180041957851469,-0.310359148437101,-0.120795157874274,-0.27383991711774,-0.0724030709627067,-0.111140488729554,0.175005562996046,-0.205383095848623,0.0006366548801438,-0.0298065645870514,-0.113296778174803,0.124580980643701,-0.0433114799116898,-0.104345713728971,0.01571552254736,0.165945862995269,0.0685136654548439,-0.0074491147385083,-0.258058707955762,-0.272790194487979,0.146683263258536,-0.121479814511255,0.0250859707634453,0.117361769056356,0.0799582948479056,0.033971348594659,-0.0342783071975855,0.065008274001671,0.260945129386572,0.233073793522498,-0.201405266051851
healthy,0.100733264259192,0.119559235407563,-0.162002499263349,-0.187670121437518,-0.0565116043048951,0.0970272696831352,-0.134344709872038,0.291069776599483,-0.0274917415823839,-0.0626529667452175,-0.0842824987254755,0.105462017078641,-0.24461248744963,-0.224499044159577,-0.338869887160661,-0.234818073212909,-0.171517760661874,0.0408405415261412,0.14914462327642,0.21989542881932,0.204917435156088,0.0279706330892899,0.0320327881830455,0.240119570648658,-0.193712817788478,0.0234584643684417,0.0100831930348554,-0.260702279485679,0.0092770188900639,0.0742041186705889,-0.229208545059151,0.172872614523121,0.027385856023068,-0.290578852642655,-0.10718025092754,-0.0204527583778607,0.108888858816501,0.178048974479678,-0.0124559921595255,0.178939375773925,-0.235138136380841,-0.236921345459321,-0.106347605392919
healthy,-0.250681828493729,0.0747613494911758,0.201369953739011,-0.0480033823008871,-0.190074709202065,-0.0789260136453064,-0.325474131569834,0.210509703179967,-0.133269252932177,-0.0040464777389457,0.0355656690838216,-0.237112902445609,-0.182161847309217,-0.176674620889923,0.270244494169078,0.119416116695161,-0.0235950736029626,-0.202743167324967,-0.11918818575159,0.304071134572323,-0.0638234781620506,0.0433293909765555,0.0613106098582407,0.27030358737667,0.323723847040193,-0.0054281332117012,-0.0930352204485567,-0.0975150483765134,0.11843404386422,-0.145200452941308,0.0927481962973937,-0.31644694061953,0.160660361632385,0.128266028022688,0.114820916314286,0.134468000857623,-0.189537242409201,0.333930088180079,-0.0091172377428263,-0.109980901216242,0.192137343543266,-0.109401224989383,0.134833815952243
