group,HSF1,RXRG,TFAP2C,KLF5,TP63,RFX5,EBF1,KLF10,PGR,SPI1,ESR2,CLOCK,IRF4,GMEB1,CEBPA,NFAT5,ZNF384,E2F4,ZBTB33,ELF1,BACH1,MXI1,TEAD4,BATF,MNT,ETV6,BCL6,PBX1,STAT2,TCF12,ZBTB7B,NR5A2,GTF2I,HOXC6,MYC,BACH2,CEBPB,SPIB,MYB
healthy,0.229871570667306,-0.212603169748884,-0.160498947064295,0.22658235144475,-0.0605515356879733,0.249457376037984,0.0299767479146633,0.0331912121548891,0.0231740445225577,-0.0066531934274439,-0.0876875942740651,0.232338485084224,0.292366735895881,0.0025416693992482,-0.133288133495872,-0.366747943315058,-0.0556177068541385,0.177842102965048,-0.0394706306706789,0.248560316250014,0.0528517725078977,0.0906777935672983,0.2320394651549,-0.106675359786096,0.170067584802641,-0.202062717240237,-0.037676511094739,0.289451291584979,0.196755113494748,0.200268597664297,-0.151902124096249,0.175898473424446,0.207071301056403,-0.276369169677083,-0.0115870222612788,0.156013648124445,0.161470761834596,0.183149706710537,0.268968426426331
healthy,0.0059880160656406,-0.0694972773678896,-0.158773153255622,-0.0720376478199795,-0.0811103994345865,-0.263654161920479,-0.234984266818321,0.0694972773678896,-0.035020821232383,-0.154055322416027,0.0956268020179577,0.198693260359893,-0.0629648962053725,-0.0658681767220468,-0.0974413523408791,-0.0963526221471263,0.0705860075616424,0.125385427313869,-0.19760453016614,0.080384579305418,0.0538921445907655,0.0535292345261813,-0.145708390930588,0.0898202409846092,-0.113046485118003,-0.0567954251074398,-0.13736145944515,-0.151152041899353,-0.025948069617776,-0.12211923673261,-0.0582470653657769,0.0963526221471263,0.0328433608448773,0.0956268020179577,0.0248593394240232,0.175104106161915,-0.0538921445907655,0.0252222494886074,-0.134095268863891
healthy,-0.0227533915204161,0.0732270734419244,-0.0685515289648633,0.0736432940185174,0.0625718266811442,0.0989495050753703,0.0632377796036929,-0.000235858326736,-0.0039124734199739,-0.0796784923791155,0.0500574613449153,-0.133814915374642,0.0959943389815602,0.0760989954204159,0.0403040258334199,-0.0070063797059817,-0.143942949405071,-0.136367734911079,-0.0808994060704549,0.104540734820936,0.132011292876072,-0.0348376622608322,-0.184052738969414,0.0574939356467099,0.053220737727022,0.105331553916463,0.0711043485013002,-0.0994350957480622,0.0594224243182573,0.0174118941208062,-0.116458517330715,0.119968644193316,0.0082827894742002,-0.142583295521534,-0.0921651096769048,0.0239881792309752,0.112199193430247,0.0554960768790636,-0.0903614871783353
healthy,0.10469334221758,-0.0621743626590827,-0.186969801229534,-0.0379706264443124,0.0768346793931969,-0.0748853852014033,0.0512095828302438,0.0947438197803004,-0.0134420078642432,-0.0704994732698678,0.0624992450243816,-0.133079938885574,0.0652607451294225,-0.0122643092900346,-0.0849567385256702,0.030498332042437,-0.11171892336717,-0.0623774141373945,-0.0041422501575613,-0.0657480686773709,-0.112734180758729,-0.091698047605623,0.105018224582879,-0.0111678313071507,0.110541224792961,-0.145100586401635,-0.145669130540908,0.0830480546295389,0.0361837734351683,0.0657480686773709,-0.157852219239618,0.162725454719101,0.0509659210562696,-0.0927133049971821,0.0443058325676416,0.134420078642432,-0.0725705983486485,0.0408539574363404,0.0954341948065606
healthy,0.0819225035035755,-0.0613962235627432,-0.0112086038036191,0.0682793701440506,0.161534698976775,-0.0567150893228875,0.210210425980727,0.0371549768028464,0.23046490497681,0.0517642775831626,-0.0332382827201003,0.0441825176360523,0.0237326817109308,-0.0112744305949257,-0.0810784341634337,-0.122467560058715,-0.179536202954265,0.0593927533176518,0.0238728290730676,-0.0287716164132114,0.109638767811,-0.0244663319172679,0.0031342046441492,-0.0010574755506682,0.0425432181880284,0.0980967831610855,-0.0142493768730105,0.192622993755005,0.0135061711647095,-0.0244440357460189,0.0091053316491273,-0.0251861797318795,-0.0449692539644109,0.0056685361094555,0.184593186938033,-0.323333766841218,-0.0484124198387252,-0.0365147581712671,0.19448631663796
healthy,0.173806595823835,-0.080266232539354,0.0122052400671486,-0.0769849867371878,0.218426567148747,0.0596590145848404,0.0677129815537939,0.144847115827444,0.0510830312382696,-0.173011142296037,0.187901038019504,0.199111961176905,0.21156578047149,-0.0022123551241878,0.130901821168237,0.105124155283038,0.100152570734301,0.125035351400728,0.112407526646937,-0.1517079025047,0.007929677355235,-0.0813599811400761,-0.0642080144469345,0.203760392729974,-0.168536716202174,0.0715659595790648,0.0249822123574019,0.212286660231057,0.0028586611155236,0.0549360092635406,-0.162173087979791,0.0046484315530688,-0.0926951939111958,-0.0879721885898959,0.0244850539025283,-0.125085067246215,0.0023863605833936,0.229413769001455,0.027492862554514
healthy,0.137231985397692,0.203649081911229,-0.162929148208468,-0.170885254231264,0.117390859219249,0.209510059883305,0.233301512666814,-0.202771170550353,0.102698060014497,0.0972318401840535,-0.156152924308575,0.0244393173274953,0.215829484375913,-0.155695026825791,0.0541828883494378,-0.05066136022645,0.215043811356893,0.160243804577421,-0.0961387060255146,0.0377304231586908,-0.139664771664133,0.13338048558747,0.133966857903552,-0.137856241318464,-0.005701757024825,0.187636395957544,-0.0539759011180118,0.179539187233218,0.122702250404435,0.203269696826573,-0.135859940062589,-0.11963258034899,-0.157926316238299,-0.188024565646186,0.248811280042287,0.133791165823827,0.172169453526504,0.135506908789892,-0.216273106877219
healthy,0.0277634889006675,0.0249918778073415,0.0534964934838801,-0.0057834961642175,0.0329412239101777,0.0889758227908765,0.164286486125281,0.122874758470787,0.0801499842910056,0.0494118358652665,-0.0395098406771445,0.0880587207074927,-0.109196062452199,-0.14365338131941,-0.11004886586553,-0.133575410823775,0.0826847055472952,-0.119460160676934,0.129253863368125,0.108278960368815,0.0541428643249366,-0.196483199119059,-0.0903396314241004,0.170083518851615,0.106184177381307,0.166553860279772,0.0802887340526983,-0.0094282155140492,-0.0862651262270741,0.0996494020196314,-0.0107480303203949,0.0560447513022861,0.0815205612052877,-0.122055796462747,-0.0673883903558011,-0.0787320294093162,0.124411158270995,0.0515979906470597,-0.115548094225304
healthy,-0.0865765806262759,0.0158048917866058,0.0161769174857805,0.039329316831087,-0.0931428342167096,-0.0307603248934294,0.097315722475786,0.075422010079354,0.0754964152191889,0.0316469861431291,0.0330358820867147,-0.0370351583528429,0.0280817398593714,-0.103026316958118,-0.0102245062989851,-0.0767054987415067,-0.053528297682922,0.0155072712272661,-0.0168527641726146,-0.0528462505677683,-0.0195871530615488,0.0239956575967691,-0.0235554271860791,0.102933310533324,0.0351130255737736,-0.0315415788616963,0.0691905796181775,0.0394719266824373,0.0252605449739632,-0.008724002645647,-0.0492748038556911,-0.0697548185952591,0.0323724362565198,-0.100942973042739,0.0372893759139456,-0.0179936429834171,-0.0795638961968325,-0.0071986972790307,0.0921321644006183
healthy,0.0750320837682872,0.0806950385260304,-0.150403118113315,-0.0821913813160326,0.137010436788434,-0.0480400439375845,0.130305829038755,-0.0247020566658927,0.0797856589298964,0.0257767780067783,0.163291507116704,0.0719815285776197,-0.137341120277937,0.168722983431795,0.0611020417729628,0.0060515078579094,-0.0758753266665205,-0.136456541943516,0.155784991904981,0.0271987170116422,-0.0353665992023725,-0.0399217642702797,-0.147666712237676,-0.226551258658676,0.138076891042082,-0.0389627821507203,-0.0209818674089812,0.116904880626636,0.0344158841700506,0.0528680228843319,-0.0916075936796376,0.0294473647402643,-0.159348106504378,0.0865398692030003,-0.0895077535212919,-0.114218077274422,-0.0174352869840588,0.0704438503514296,0.0111853690324474
