group,RXRG,ZNF76,STAT1,PGR,XBP1,FOXP3,IRF4,NFYB,GMEB1,STAT3,KLF1,NFAT5,ZBTB33,TFAP4,RELA,OTX2,BACH1,TEAD4,BATF,IKZF1,BARX2,MEIS1,STAT5B,E2F2,USF2,ONECUT1,HNF4G,HOXC6,MYC,RBPJ,ZNF143,ASCL2
healthy,0.327068166519955,0.185727700993174,0.287695044689581,-0.24906171011698,0.135422167464596,-0.0109324116982041,0.203852488808617,-0.328506641743403,-0.201098836238017,0.267720788729705,-0.239321177889633,-0.146929969252179,0.224443234149972,-0.178206530539146,0.170603161500922,0.0219881212727037,0.263405363059361,-0.112324365305232,0.25292504357424,0.0540044698174442,-0.323698024567877,-0.197194403488659,0.311039442601536,0.178740821336427,-0.333233060334732,-0.0166452132998972,-0.119352344254078,0.253459334371521,0.195961424725703,-0.15683489864792,0.0829383714547964,0.0558950372539758
healthy,0.354517430395917,0.185968881033515,0.17940205443498,-0.0644825889606156,-0.209682421528225,0.391547035937656,-0.190894000982417,-0.184327174383882,-0.403038982485093,-0.115740318799181,0.0055635614237589,0.0876488939054479,-0.279181336362722,0.213148246677452,-0.249995440369233,0.0329253389176552,-0.0325605152177366,-0.0535378779630571,0.225734664324645,-0.0949453679038202,0.371481732442132,-0.340836541648968,-0.012677623572172,-0.40905857353375,-0.231389431673383,0.386439504138796,0.189617118032702,0.409605809083628,0.206763831928877,-0.190529177282498,-0.379143030140423,-0.173929698936201
healthy,0.119486744877258,0.181341084203292,0.276661342575258,0.264240602579921,0.189041169122519,0.0829167156628815,-0.471790351030902,-0.0674778519303601,0.137070970069687,-0.0471850541532783,0.10587939213055,-0.445272135630681,0.194505606829017,-0.0064102884503451,0.108708345718965,0.320750885203219,0.249425140474026,-0.279958922214034,-0.0346912256913715,0.293527581066676,0.351869374675786,0.184488187587364,-0.18807812109242,0.0375803697816679,-0.0930029240495413,-0.13748370493973,-0.0908575625896337,0.0733464258637747,-0.255285115764315,0.0668243550527931,-0.121206473502435,-0.3782027192488
healthy,-0.604390789085366,-0.240812849315994,0.0504748455522602,-0.153798264174994,-0.510953885329099,-0.249006426536222,0.0263278915091164,-0.204965948977494,-0.205050294625349,0.361240360385954,0.0199658197851743,-0.126524496472072,-0.234577296063834,-0.538980739173586,0.346516020146073,0.202315085759185,0.192434595581851,-0.6273689534368,-0.447519933452786,0.439657714134846,0.252699560974457,-0.118222474847458,-0.125717188128314,0.403991554470322,-0.414962513380643,0.272195455007295,0.63582761697886,0.003168986483706,-0.0094105644249976,0.0224238929512428,0.6006735558906,-0.448959834155459
healthy,0.294845709871106,-0.0925835795797701,-0.121159352554403,-0.0413544591711044,-0.0433657963424532,0.0017902574614605,-0.408522525493679,-0.448860854894098,-0.606209630873764,0.0716751578054862,0.33523146331024,0.303123994276068,-0.0413112196063944,0.334164422439171,0.369421405573832,0.226422585779212,-0.003275745732949,0.323259683184244,-0.194202135946927,-0.398944264498081,-0.0349047899059751,-0.428647055804511,-0.255036019019883,0.253600744436445,0.325289153076278,0.283094312042665,0.277427139416319,0.162649807130644,0.176464150643153,0.322146613099129,0.32953918383987,0.101397476657268
healthy,-0.313219304038336,0.104401160295273,0.168235713329709,-0.319441758764937,0.102605232484799,0.0057517159392743,-0.263562295657517,-0.601513187077106,-0.287530415929912,-0.0853342615144604,-0.111588827325302,0.19755601494037,-0.260583587196531,-0.23959813117325,-0.172824427559117,0.521823835222443,0.613044309472557,0.138808605439571,-0.330051182526377,-0.438281545730328,0.557762170372585,0.0533794050100189,0.0486364150435885,-0.20806654399859,-0.0674066297147416,-0.243530184573277,-0.473689805271212,-0.0908011607084612,-0.148539844236417,0.245800806959208,-0.335415231229029,0.157187197085973
healthy,-0.419628468053769,-0.223352358919626,0.302658987135856,0.142541835623495,0.0946488133701261,0.0187211407116487,-0.301356839069395,-0.115226599517832,0.229444463968465,0.354922512641835,-0.0861173291182144,0.131466620265008,0.010196204030153,-0.157344664664381,0.212243178039606,0.369469167990199,0.203056936746105,-0.0722377075059693,0.278334353817654,0.317797788383708,0.236983582079218,0.218542350002849,-0.0793778330445032,-0.276686821411754,0.237295000897124,-0.318147674177807,0.301371571102831,0.292055606070465,-0.195148290130006,-0.21630226247431,0.325703979660902,0.0375388580869319
healthy,-0.181482951937209,-0.231838301042037,0.182408923122445,-0.259185902575238,-0.0035262758822386,-0.0676143974450344,0.117213058808081,0.0325514485886927,0.268035356464912,0.141372026299814,-0.393371245420405,0.241419003904667,0.197001063443635,0.201234537099213,0.369987004070166,-0.272233678367204,0.13094398117377,0.201952372903153,0.117702408215663,-0.0173238015699435,0.0059600722742035,0.0805220287469277,0.103379456320951,0.0938200295195201,0.0826038450829661,-0.319449420875936,0.187822755651512,-0.0293864032237715,0.342252733250822,-0.0975350148141346,-0.268593159286787,0.22332001367016
healthy,0.139430906667209,-0.0338073389727368,-0.0608010281498506,0.124555037739882,0.0352218510708598,0.418964488291337,-0.282138683057138,-0.267648681034316,0.249650888939187,0.224818454289382,-0.315892040649451,0.193503255712844,-0.0193033417772124,0.0320569427297591,0.0859913393587566,-0.0940035757308104,-0.109801126746102,-0.218201736566784,-0.246674915429567,-0.128423703336868,0.0651065430661869,0.169840417638872,-0.273548645983519,0.153896916965399,-0.0155926217007229,0.223995738065527,-0.185418044511699,0.267355782062761,-0.0667819651696881,-0.316643781354602,0.181434418567516,-0.209741654668257
healthy,-0.0522455288760597,0.175416560668303,0.292649916399931,0.0937746436706045,-0.139334454660416,0.0543120508611608,0.2516581274238,0.117147564214403,0.358990841044725,-0.35738789427551,-0.151492768277056,0.206117882920373,-0.26141578367246,-0.273224910762848,-0.0038831949902118,-0.1136481733802,-0.0036107692951621,-0.0933321400554408,-0.214492339093063,0.0282193887098768,-0.0826533538323582,0.220201237774409,0.197033012780482,-0.0555974185052077,0.0732644505963343,-0.196387318729784,-0.272944959496112,-0.19495595499502,-0.22033970829344,0.38271595834345,-0.190139589115687,-0.143961176133249
