group,EPAS1,KLF5,TP63,ETS2,ARID3A,STAT1,KMT2A,SPI1,MEF2A,E2F6,MYBL2,GATA1,REST,BCL11A,SRF,FOXP3,IRF4,STAT3,KLF1,HOXA4,CEBPA,ZNF384,PPARG,GATA2,TFAP4,PRDM1,OTX2,TEAD4,MAX,ETV6,HINFP,BCL6,NR3C1,CTCF,JUNB,FOSL2,TAL1,FOXA1,RFX2,TCF12,VEZF1,MAFK,TBP,ZEB1,ZBTB7B,HOXA1,TCF3,ZKSCAN1,TCF4,ETV4,EGR2,RARG,EGR1,RARA,ETV1,CEBPB,MYB,ELK4,MECOM,ASCL2
healthy,0.604817098005759,-0.0326527252625506,-0.0693424464603791,-0.0542647360602479,0.205905569424456,0.500305845095261,-0.30294368567337,0.238445634335325,0.391175517765794,0.443562581298006,-0.0666949281958479,-0.554232600100463,0.0775478754078975,-0.484533395859757,-0.158325347564017,0.1978315775539,0.0627893693375325,0.121992384146516,-0.648604421359565,0.685707230513562,0.260151528759424,0.15120896868276,0.282683599095859,-0.466902050821496,-0.684411636469217,-0.507384670525958,0.119307312431424,-0.231366808904628,-0.0456649958818418,0.159752378685325,0.552392481022987,0.397860031965603,-0.1397927197123,-0.195015068761846,-0.0928884599619537,-0.670385422684786,0.34335119847671,-0.0809276859583628,0.657485812417177,-0.39149472209556,0.676562965302025,-0.574868221183581,-0.517617985803756,0.482918597485646,0.809502180286992,0.109205434230589,0.247796443524945,-0.584913769208575,-0.113148546539465,0.524114732750761,0.423452708522737,0.522406050750248,-0.131718727841744,-0.212045558591135,-0.225639907694117,-0.063333894370663,-0.427151723402969,0.39772859488864,0.609210851721364,-0.0028916156931758
healthy,-0.344228053762581,-0.0813480394674296,-0.321526275306554,-0.196830999439392,-0.506924132697441,0.292079765570114,-0.142050620991154,-0.457243429119759,-0.154553049706067,-0.143037654837068,-0.0815125451084153,0.118032797407241,0.093850468182343,0.228580588149633,-0.15636261175691,-0.117045763561327,0.184164065083493,0.43651571835556,0.509391717312226,0.205056281488677,-0.312313959411355,0.198476055849249,-0.132838305095954,-0.108162458948099,0.412168883489676,-0.114578178946541,0.731309827001938,-0.278261291727315,0.0142297379452632,0.0619363738311168,0.016532816919063,-0.0918764004905145,0.582432221909878,-0.333699692739496,-0.214104091742891,-0.312478465052341,0.330738591201754,0.184164065083493,0.155375577910995,-0.172155153291537,-0.265758863012402,-0.0624298907540739,0.461685081426373,-0.307049778899813,0.226606520457804,0.013242704099349,-0.37795171016465,-0.196995505080378,-0.224138935843019,-0.0775644097247585,0.168042512266895,-0.0718067122902589,-0.771284697761464,-0.0941794794643144,-0.152414476373253,-0.408056242465034,-0.111452571767813,-0.425329334768532,0.292902293775042,-0.219697283536405
healthy,0.131102962890764,0.0326298382143316,0.0907050738865396,-0.271245843954636,0.210180109973158,0.251238082049684,0.0187882181799062,-0.394874573520617,0.224802559983355,0.168047490455751,0.115389765852556,-0.517448780129628,0.136089810004068,-0.254546547204758,-0.282869745861999,0.240048868994813,-0.105581092394023,-0.143716989406579,0.282841571584522,-0.184766911689541,-0.129146863054553,0.193533136881451,0.0130366406779598,-0.152213546514073,0.545361439315072,0.366929715160915,0.332516847672012,-0.332496723188101,0.366080461939844,0.33600643318229,0.120247816268826,0.0911115884615547,-0.340148051971306,0.119929849423022,0.215545297384001,-0.302511242159758,0.464505287854888,-0.0996081455690487,0.552751149807426,-0.14743599403345,-0.290050161721672,0.255275053522359,-0.250457252073913,0.303646263052375,-0.260736838455978,0.0497839483006127,0.231958826462334,-0.227225547846317,0.284455555194236,-0.0928946177361259,0.0322675975039221,-0.164372759693486,0.332400125665325,0.503578985817727,-0.257166755010053,-0.393180091975257,-0.359004693396512,0.269885428842209,-0.145540267648974,-0.0469745703465479
healthy,-0.192183507892936,-0.095761665478099,-0.297583756647409,0.144278668719823,0.344192248381109,0.372363798754273,-0.145118893912035,-0.422117133350252,-0.0702188196348558,-0.101379171048887,0.135816400712546,-0.0356495545838499,0.354286953904684,-0.205243008023316,-0.0852228409243549,0.192051472505588,-0.294955052117489,0.053078225713732,-0.152872972114448,0.184801529418502,0.246161974884038,0.260865915747747,0.226764776160974,-0.069162536536075,0.0436316939098634,-0.509800633766084,0.301916917995817,-0.125817720925224,-0.343195981367487,0.192123491807778,-0.069462616961865,0.114738751605057,0.0184249381435049,-0.467801377372519,0.544081821608332,0.52928185500837,-0.0979222445437869,-0.266507427752599,-0.13532426881425,-0.200873837023814,0.277058255523375,-0.0447359898767705,-0.121256498453216,-0.12999484045222,0.284032124618734,0.243821347562876,-0.215601784321586,0.07362773327183,0.161827372020021,0.342415772260433,0.149260003787937,-0.227749039957565,-0.39981515610554,-0.406789025200899,-0.462435939359394,0.114894793426468,-0.313836112508195,0.239812273074322,0.210428397780967,-0.384931166986357
healthy,0.186536943833952,-0.56296389432914,-0.262603331982612,-0.0700774914858191,-0.481533158967523,0.340398816061183,-0.150144315977922,-0.399704039903655,0.47813444800769,0.176116720121934,-0.438558900363879,-0.165386642419276,-0.0027049976727533,-0.0568008012975878,-0.375895080587147,0.163869187831186,-0.464509172079988,0.1959819574415,0.37476217693387,0.21634517438888,0.257944455909059,-0.0420149561817299,0.233262648967132,0.156362144941883,0.141779641507383,0.102511181300724,-0.284158933483259,0.50894002109499,0.174206414938568,0.240534534809968,-0.118954191955809,0.292215137239902,-0.215332615812324,0.256006485190814,-0.132215666099857,-0.144835299834722,0.325549340215105,0.289389102852055,0.210866015206177,-0.149285301119942,-0.243646907483808,-0.0841467992483217,0.483711819839212,-0.134622567634294,-0.504440221846989,-0.0250891819430137,-0.583165267897481,0.566875800960972,0.274594958075733,0.0247613453547025,-0.315091768031001,0.267399152453814,0.229284345051592,-0.168252791832698,-0.0630656616708426,0.0576017185323227,-0.117270744158447,-0.161382056245602,0.368150114097889,-0.199637957875704
healthy,0.0183662199307912,0.172075774358019,-0.0228018948775487,-0.355051312241789,-0.287695351395475,-0.0638042638248888,-0.0894396236595299,-0.349668518089318,-0.263417529089023,-0.363796379574542,0.149502766621851,-0.105098661193991,-0.0201104978013133,0.199116027681135,0.399313349788793,-0.361097089838259,0.0389187066947708,-0.136645623404292,0.0979715891709976,-0.18099448021182,0.0135438046417008,0.132312553038154,0.0757300731568293,0.0122573010539402,-0.0459194961570019,-0.263591167610071,0.247647994313896,0.138721392996814,-0.359408060588071,0.261278618216121,0.268555650780018,-0.424206799578958,-0.0976953460693312,-0.0339147602245853,0.0888950301162448,-0.13169692555444,-0.222517764722302,0.332999220068763,0.251917923399654,0.0850355193529629,0.0854064743752006,-0.0093054461961335,-0.153449096645657,0.0262983432786405,-0.427032371876003,-0.0568429376628957,-0.146116815461426,0.0922020546761939,-0.260962911814216,0.158737178877556,-0.154388323191322,-0.178279405155441,0.097395424987522,-0.259865832067598,-0.244372540394137,0.0266456203207354,0.286132604706048,0.0300394641412082,-0.195911607701805,0.200505135849515
healthy,-0.446365277058684,0.490637634874107,-0.399987007505655,0.4802789699491,0.524089524810665,0.506242512653867,-0.48487833042113,-0.305152047375372,0.135522241704629,0.655332857493254,-0.65044894762229,-0.638194449246995,0.50504297383947,-0.0979982385601073,0.238637240581114,0.316985363403146,-0.560566418991841,0.574274027239271,-0.461097427265938,-0.0531085706211136,-0.329408498841111,-0.503471079466988,0.497902158461892,-0.478699690011829,-0.276122059201341,-0.40838870291629,-0.0533713736348372,-0.36318802063787,-0.223195050381278,-0.257406832872741,0.159579282921079,0.34698511726482,-0.423100953129531,-0.166271425237757,-0.332461404108263,-0.245849654906226,0.537492068201415,0.424088567265414,-0.178017140260956,-0.52942928815274,-0.526910810559867,-0.544086351784645,0.564476460083612,-0.056774272611132,0.158407850283794,-0.465221649736575,0.57643861318603,0.39657610750084,0.45779731073295,0.624372364745344,-0.610101402028215,-0.075395743297834,-0.613964462721748,0.555314872118073,-0.434028716852406,-0.327169646937313,0.466155308218586,0.325931949371509,-0.342646508260739,-0.369125194109503
healthy,-0.320906405449184,0.40869046626097,0.0292690595570957,0.174227285772511,-0.217909868371324,0.47201583172064,0.39049486140488,0.17947411516487,-0.129572828360273,-0.33154524439157,0.304314255328087,-0.454464752787439,-0.0445647601173737,-0.465795278086096,0.188252428774611,0.4465945086989,0.542264533743686,0.65324967835073,0.0414734399448926,-0.138117189231863,0.5373293330974,-0.318550233208837,0.563090026296616,-0.407519777855837,0.0430556262491448,0.246129377107072,-0.353174313740757,0.374449217482388,0.102927183499357,0.0761576269115154,0.625438893370961,-0.0535048987436216,-0.380614288254129,-0.183460558857232,-0.274235145974074,-0.0981907964447808,0.414035315377614,0.237741292965709,0.289607597827896,-0.451127458589867,0.0603783007304753,-0.354803660478391,-0.622452065923425,0.0945021107827925,0.141387903994072,-0.219603945115561,-0.0816809459035074,-0.538145855894978,-0.0671009742733821,0.160235432488092,0.406124383856353,0.275065539487352,-0.259983447948864,-0.0281926920187265,0.386798778027851,-0.544247121374496,0.258749878965888,0.134135369111401,0.377597869946431,-0.302258615261253
healthy,-0.656031656043132,-0.544576548908693,0.514282965996318,0.68189759223198,0.772264381977259,0.671938386864695,-0.692460749410694,-0.494220566750414,0.667204764554582,0.3223132830206,-0.553467839483582,-0.561816173380315,0.703905836221331,0.32072640963527,-0.781108676301921,0.581899570950788,-0.66918360666521,0.485593255112971,-0.652018976209908,0.716052867024722,0.741632826031336,0.675411109780416,0.649258196489118,-0.677733924445898,-0.0150497991950805,0.544505554573243,0.02182125890866,-0.779078838260196,0.236870100426777,0.688524063514008,0.664286997359629,-0.413701991228266,-0.710501309976613,0.681971586328082,0.402354896598954,-0.225705991197286,0.750738099532791,0.171543312770608,-0.61684178295478,-0.327029906687014,0.0298426188942381,-0.651087050567106,-0.594156592978115,0.684673370756034,0.592352736905566,0.506670573379737,0.599040203320868,-0.510016306427823,0.269195521221313,0.344362523738872,-0.630648681319385,-0.70096607078159,0.116970667054715,0.209553280002194,-0.709664376754483,0.377742860362975,0.0247280269812199,0.725506112761901,0.166247735298205,-0.427570884646362
healthy,0.28220900369433,0.400543711744208,-0.476761579016848,0.429889943047485,0.0678668355190016,0.221031815090655,-0.550962260450404,0.0047489141838469,0.0604538245855786,-0.282464827554389,0.29852292065531,-0.412582135687657,-0.0024082728895174,-0.333367894697779,-0.464382056593321,0.327416314321242,0.469866096811819,0.171725441694527,-0.518998980463769,0.0749681530137325,0.0141026578487492,0.154003023251156,-0.158572566682548,-0.244420585009118,-0.439790620482168,-0.435565116034993,-0.462391335291485,0.0955840275294916,0.0001440847027916,0.515996725738253,-0.367201335316567,0.371197480440931,-0.207473150507547,0.318071392168756,-0.0974777121947532,0.0819694933677508,0.581816970376786,0.250810300502307,-0.405010337530749,0.21636229451855,0.38078940494106,0.361584972411831,-0.138306612159282,-0.490337886624787,0.420771439713671,-0.377942996934891,0.194661373975646,0.188215788903824,0.144763959247659,0.0274202010924909,-0.657937801012851,-0.554987810616154,0.217503210124329,0.587042246231087,0.233384872976934,-0.130117308133268,0.4057454635654,0.452778827262386,0.0400790714091851,0.455392935441606
