group,VDR,RUNX1,EPAS1,FOXK1,MAFF,KLF5,ETV5,ARID3A,MITF,STAT1,KLF10,E2F6,REST,CLOCK,E2F1,FOXH1,STAT3,HNF1B,PPARG,GATA2,PBX3,ZBTB33,TFAP4,ZFX,BACH1,NFIC,MXI1,TEAD4,IKZF1,SPDEF,ZBTB7A,MAX,TCF7L2,STAT5B,ETV6,USF2,SP1,FOXP1,CTCF,ATF3,NFYA,ELK1,HOXA1,AHR,PAX6,TCF3,FOXP2,FOSL1,ZKSCAN1,GTF2I,HOXC6,THAP1,MYC,ETV1,BACH2,ESR1,SREBF1,ASCL2
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,-0.0379099480658639,0.121991861378752,-0.063236208425037,0.0258346921857061,-0.150527597642915,0.115668240536249,0.136577499402417,-0.317706337604784,0.0076582543871527,-0.176870721655154,0.0624100067069209,0.158535398910809,-0.105372496048956,0.0408652080575867,-0.0725150892592635,-0.0389903656972464,-0.0146809689911392,0.0353360119440408,-0.0690513974410077,-0.0702589230290235,0.0393399125779878,0.11658977322184,0.0558639469403091,0.0783620552643926,-0.193140540104208,-0.140072968209831,-0.136768161337366,0.0168735812430626,-0.126313531904282,-0.156025016767302,-0.180779291321626,0.179126887885394,-0.204071824374667,-0.106039812821281,0.0633633163816702,0.143790875941353,0.0554826230704093,0.21830791551759,0.0211634747794345,0.0636810862732533,-0.0706084699097649,0.087736267066094,-0.0249767134784317,-0.110075490444386,-0.0619969058478629,0.0763918819365773,0.0708626858230314,-0.19555559128024,0.142043141537646,-0.002160835262765,0.125836877066908,0.229906516560373,-0.0208774818770097,0.113094304414425,0.0285675132533207,-0.146968574857184,0.103592984656091,0.0542115435040769
healthy,-0.0192119032493336,-0.189404923037245,0.0565761844950555,-0.0576184616624876,0.10055880255336,0.0792771290424596,0.172457447014554,0.0936842084702977,0.0754160218997502,-0.138925936771056,0.214133749638542,0.0380061564280294,0.0403937842654803,0.0388131204288191,-0.246695671074984,-0.14640174983486,-0.21419904596227,-0.237624410101222,-0.185667016505343,0.0037144984158484,0.161185823131769,0.1320217745414,-0.0377215630170639,0.0355889604439848,0.0467878959663935,-0.264926897462289,-0.161501216695437,-0.167554062704413,0.0166370104834552,-0.130903112995267,0.036064514801702,-0.0443435958479712,0.0424943546797495,0.275384165307636,0.0917031426485119,-0.134404474354418,0.248889873953467,-0.0680683374711863,0.0342818019633164,0.149958551468875,-0.23596736188586,-0.159496742757597,0.0698769224378415,0.0737244775133622,-0.147128633438625,0.150830811793392,-0.120167411769494,-0.189938381682041,-0.0417317428988506,0.0694173841595293,-0.146266229162972,-0.137277512598451,0.150027543810927,0.316401344663803,-0.0858622016901246,0.246124020240837,0.058161776356149,0.0170768366640382
healthy,0.0677123706213344,0.0564269755177787,-0.155174182673891,-0.0592483242936676,0.101568555932002,-0.0394988828624451,-0.0987472071561127,-0.0761764169490012,-0.143888787570336,-0.084640463276668,-0.0338561853106672,-0.124139346139113,-0.0451415804142229,0.0507842779660008,-0.149531485122114,0.0451415804142229,0.0818191145007791,-0.0338561853106672,-0.0310348365347783,-0.10721125348378,0.084640463276668,0.101568555932002,-0.0197494414312225,0.121317997363224,0.0112853951035557,0.0592483242936676,-0.115675299811446,-0.087461812052557,0.10721125348378,-0.121317997363224,0.104389904707891,-0.10721125348378,-0.152352833898002,-0.0366775340865561,0.149531485122114,-0.0536056267418898,0.160816880225669,-0.118496648587335,-0.0705337193972233,0.0,0.124139346139113,0.13260339246678,0.0818191145007791,0.0564269755177787,-0.13260339246678,-0.138246090018558,0.0451415804142229,0.0507842779660008,0.0,0.0959258583802238,-0.129782043690891,-0.0818191145007791,0.0564269755177787,-0.0451415804142229,-0.0479629291901119,-0.0987472071561127,-0.0733550681731123,-0.0761764169490012
healthy,0.0368019087305345,0.232355184027551,0.179642742430578,-0.188130855032676,-0.199051029791297,-0.174064984855641,0.192579486202133,-0.0927101586594228,0.215729749217868,-0.126203980758171,-0.236430822878793,-0.149832536644541,-0.15870823140043,-0.0215783668175433,0.118928093190272,0.0341871564589669,-0.135931595043587,-0.222815968923273,-0.18083593724446,0.0554350317836702,0.205573954975316,-0.245907238256025,0.279266580131198,-0.10104920120237,-0.122493087796339,-0.0170047705346704,0.111731498207027,0.219566875974469,-0.15209586418092,-0.106629496140016,-0.163545713405033,0.119554187438704,-0.136347722527854,0.0988911742184122,0.199687907831242,-0.167252165982124,-0.213848929109862,0.199252750126658,0.19246086449549,-0.281855324434999,-0.249244504558964,0.215529931904538,0.236753067942829,0.121801656458151,-0.192720944173157,-0.133328895244887,0.0943448545846605,-0.258721554276873,-0.211525339209146,-0.194637921699765,-0.238822287231974,0.0166025985453027,0.250393929866116,0.2366312745328,0.119554821779381,-0.142380936709048,0.0800937569298723,0.134015886198334
healthy,0.112777340665517,0.0805337135867909,0.0678451390602796,-0.0597333352162836,-0.003815297570693,0.0080060436895762,-0.0995282373205808,0.0777707295525746,0.0028079320998447,-0.113023233024543,0.0772630808113597,-0.0214481593163284,-0.147064782728405,0.123866292856429,-0.0863981141493669,0.0029745043430559,0.028401889469428,0.0720729012332097,-0.0437080278178286,0.109739380229809,0.0460135991841795,0.0010364495133137,-0.150184707283788,-0.083450049844916,-0.104419644462495,0.105466669991251,-0.076456659633909,-0.161760156185031,0.0867259706280682,-0.0945072739895025,0.0843622311767865,-0.0982247434173572,-0.0316090661522074,0.0484381507242526,0.139180363216411,-0.0941714854992197,0.0018270066676014,0.0777284254908067,-0.0014277620846668,0.0790530714249142,0.0008645892623815,0.0769484443519609,-0.0197507088378912,0.0750421175685446,-0.0669356017322696,-0.0904513720675045,0.0009306893588939,-0.024821908242319,0.0597862152934934,-0.0634666686673013,0.0119112373915261,0.097870446900051,-0.0490145435658403,-0.136737303649315,-0.0151660061437944,0.0118239852641298,-0.0412438162198481,-0.0233862141460707
healthy,0.0951757139770718,-0.0235126763844066,0.0923730613735415,-0.0132316782070899,-0.023970574556251,0.109563979807872,0.0533194789326572,-0.0996224578614056,0.0705538187453525,-0.0718426442031731,0.0917414776882388,-0.0261317749793959,-0.129770710339523,0.0501674816031938,0.005907281156596,-0.1628084581779,-0.124271984879357,0.0196323841178287,-0.116740349432123,0.132306913575816,0.109512663633441,-0.0355857932687696,0.0903440987845068,0.016444860206067,-0.0726577818970168,0.112751503719634,0.001705275950317,0.107203435784054,-0.0682919596723625,0.0284252132366511,-0.15018073186988,-0.0179231607694784,0.0880546079252848,0.105744872210808,-0.106674484447613,-0.0592642603705681,0.117539697533834,0.156437357752409,-0.122874605975625,-0.060726771341847,-0.142276067308515,0.0559523934207625,-0.133347052957549,-0.049251685259505,-0.0280442893264529,-0.125471993881432,0.089009878249305,-0.0035072631524461,0.11564297277891,0.114083750555819,-0.067328794552276,-0.0552714672600456,-0.0953237414033146,0.0708123733165232,0.114525859135531,-0.15436497378501,-0.0553997576961227,0.136986553944105
healthy,0.0344038727185304,-0.0490183485525709,0.0207121538910761,-0.0449781692264368,0.0045763759650962,0.109970189744371,0.0890211117570092,-0.0529088916073666,-0.128587435836711,0.0239168640355713,0.021809486547557,-0.0589317515287331,0.0826491005358534,0.0603782354850033,-0.0603907051742815,-0.0182680947925506,-0.0080678889629899,0.0433197005524373,-0.0543927846314714,-0.0123574620746878,-0.132964296773356,0.0034166948622244,0.0987349997047204,-0.0216349108976623,-0.108062327284808,-0.0202881844556176,0.130545177053387,0.0161233082367016,-0.0251264238955559,-0.115756125569452,-0.0468735619967219,0.0137041885167325,0.116653943197482,-0.0562008895768092,-0.0116591594751091,-0.119098002296007,0.0506019990909012,-0.022595076972083,-0.0613009924915895,-0.0209615476766399,0.0601039023208831,-0.126031149534682,-0.0375462344166347,-0.061724961927048,-0.0644184148111374,-0.0338302670117336,0.121778985490818,-0.146930348764931,0.0495046664344203,-0.0989095753546151,0.029752678617765,0.0607523261633491,0.0962909406061949,-0.0005486663282404,-0.0146643545911532,-0.0035289220657282,-0.0212982292871511,-0.0400526419615512
