group,VDR,EPAS1,NR2F2,ARID3A,MITF,EBF1,E2F3,SPI1,ESR2,TFDP1,ZNF263,FOS,SMAD3,GMEB1,STAT3,PPARG,RELA,NFIC,TEAD4,CDX2,BARX2,E2F2,FOXP1,ONECUT1,ASCL1,HNF4G,CTCF,NANOG,STAT2,TAL1,HIF1A,TBP,TCF3,ZKSCAN1,YY1,ETV4,RARG,MYC,BACH2,SETDB1,HES1,CEBPB,SREBF1
healthy,0.0480390927348619,-0.148783181876508,0.240589765393063,-0.384049874066392,0.19833376453326,0.210228533049006,0.0822776253133339,-0.0327270426565817,-0.189461975861295,-0.408299429769763,0.173492756251758,0.0078203174219542,-0.156472065392211,-0.191893503126945,-0.250250157502536,-0.2417069535962,-0.163175194611029,-0.258596210549496,0.0539536185161718,0.0427817364848086,-0.0634168597662677,-0.343831098753485,0.10705291664171,-0.185124656955001,0.324116012815785,-0.238486822893042,-0.270490979065241,-0.207402704064602,0.188410504611285,0.313206998596924,0.19393072867384,0.122299249766864,-0.195245067736354,0.194587898205097,-0.109090142188606,0.0435046229691909,-0.264050717658926,0.387795740394555,0.271082431643372,-0.263064963362041,0.179670149845571,-0.189067674142541,-0.236449597346146
healthy,-0.0629031316909833,-0.035826407711218,0.0727169661465315,-0.359801183713651,0.206563479443887,0.153828899116484,-0.0196276689110963,0.1525282704537,0.0183270402483128,0.216495552868779,-0.145670410231751,-0.0960100431072904,0.0108779851796437,0.250548376039838,-0.0172628895242172,-0.2141307734819,0.242862843032481,0.0314515658454917,-0.0221106872673193,0.203252788302256,-0.15371066014714,-0.0344075400790905,-0.0386641429754728,-0.0475320656762694,-0.150636446944197,-0.0457584811361101,0.12828928173819,-0.146734560955846,0.5299470605996,-0.0958918041379464,0.116228906865106,-0.0569911832237857,0.156548395411395,-0.0658591059245822,-0.0526163413580594,-0.175111913598395,0.235532026933156,0.132309406695884,-0.0274314408877972,0.068815080158181,0.254686739966876,0.0709433816063722,0.110198719428565
healthy,0.0393467185072561,-0.0195207450422106,0.112920642429675,0.088599486737425,-0.185426266872171,-0.0538173205534719,-0.0462004840018204,0.0432869399656696,0.123340030863719,-0.0449102002143822,-0.109507633701612,0.116070044792561,-0.0320767324360987,-0.0264716286713133,-0.015289169180182,0.0084492777048374,-0.0194791229845513,-0.203989704588218,0.0453264207909752,0.0499742172295967,-0.0758770111128997,-0.115820312446606,-0.0427319791968789,-0.162464765063459,0.18252659685524,-0.0087822541661118,-0.131803182587776,-0.0497938549797398,0.229073931337555,-0.157012275510091,0.0058132140530819,0.129555591474174,-0.180098643491781,0.111949461084291,0.108564200394668,-0.234290562564187,0.0990327491906889,-0.0622804722775291,-0.209900036775838,-0.0395825768339921,-0.120648471135084,0.119316565289987,0.130013434108426
healthy,-0.11270690597485,0.0577762075633972,-0.179984639749958,-0.0825197654063939,-0.0024496122264566,-0.237463924619239,0.0024001251107706,-0.0855879665789254,-0.14284455942762,0.1824837390921,0.0076952464891719,0.212819341007614,-0.1443291728982,-0.200026921602785,0.0453301979683699,-0.214972030539955,-0.0875179640906792,-0.200026921602785,0.0379318741733139,-0.0475818617320826,-0.0953616719269091,-0.015044083168542,0.159991845012816,-0.015093570284228,0.170334652191189,-0.110009858169963,-0.0532976235938148,0.190772830969504,0.044167250749749,0.162540431470645,-0.0800701531799372,0.0851673260955945,0.0476808359634546,0.21262139254487,-0.0176421567420566,-0.10751075882782,-0.007200375332312,-0.137499950933532,0.157492745670674,-0.22756650148204,0.217520616997784,0.00710140110094,0.170037729497073
healthy,0.065557071640204,-0.165595435307252,-0.0139285074639192,0.0972333170250083,-0.140765648933693,0.0557159452169894,-0.154453778552904,0.018048449646935,0.035577836378204,0.237191641165516,-0.190983549503381,-0.0016433800060564,-0.134848140158971,0.299115272396059,-0.0084084361615244,-0.087298337897485,0.113467919509081,-0.0675078671369039,-0.107727581655758,-0.348596716541121,-0.0664774027508219,-0.0932168043528632,0.0260077335806968,-0.158808352496691,0.160085898492075,0.104600754313232,0.0668231254677138,-0.0205968378731099,-0.13327658620213,0.0061205370738385,0.0598780253488783,-0.0473831658273056,0.188666919996008,-0.0342198452076982,-0.0119556853121265,0.237931928312767,-0.0275792875375376,0.140436206787957,0.104153517446782,-0.064472019456718,0.0439546690780735,-0.0528965333651069,-0.0573334678453282
healthy,-0.0850773719401586,-0.130158096664493,0.126026093595779,0.0181655803113051,0.0261154018836006,0.037768793026702,0.101072222528729,0.0207457020431519,-0.0670736442836188,-0.0123293639953565,0.0696156830378737,0.152160536968175,-0.0915324366419746,-0.0245254375691415,-0.0246587279907129,-0.0168802798175807,-0.0691967702843636,0.0179942069121419,-0.0397586286058754,-0.0246301657575191,-0.0210884488414784,-0.127873118008983,-0.0390160105428346,0.12844436267286,0.0690349176295983,0.131186337059472,0.0376259818607326,0.0819450470332302,0.106565692046351,-0.0687968990196493,0.0267628125026618,-0.0212883844738356,-0.0112154369007953,0.0574576924416805,-0.0008283047626224,-0.0303806953738861,0.0318564107555697,0.0583526424150886,-0.0989871795055762,0.0061789631142751,0.0435478848762629,0.0573244020201091,-0.0874480372952503
healthy,-0.0167511333217934,-0.027498851122185,0.121747038823756,0.101279084616238,-0.0985723392622824,0.0702010528053934,-0.11734282030016,-0.278163608141305,-0.0380119914661001,0.160470260568853,-0.0401400588709165,0.141445118388157,0.121747038823756,-0.0905900111799654,-0.0507490653443049,0.0564723803868545,-0.0036924526796292,0.0346087438697981,-0.062636197616509,-0.159379582509231,-0.0253006247064133,-0.0364144011632015,0.0259524072738379,0.12557124048579,0.089339199194575,0.0344470032491225,-0.0882335253158173,0.0823243692289815,-0.0711498061481976,-0.011654161510635,0.0233120719760538,0.0359048110950795,-0.164786914219997,-0.0729013713797194,-0.029622901789733,-0.0485296841122527,0.278754871867219,0.112335020056361,0.022925929633315,0.094653610383198,0.216288180563437,0.197029264273718,0.0278951691993372
healthy,0.0206407554395838,-0.168636487786353,0.193769197102507,0.0747955795797551,-0.0788441488076539,0.0975976772810971,-0.145197735204867,-0.100624314370035,-0.0779207465906199,-0.0347570615618207,0.0830127224276433,-0.0443270960300145,0.0893047421855728,-0.192681578348928,0.0531013118980285,-0.100725370700216,-0.0827638712145712,0.0421771226054018,-0.0411514008540589,0.0593263818372127,0.0260396898795337,-0.0636515927689835,0.0956460269044657,-0.0087451621730868,0.004822913357915,0.211303733593135,0.119405633334278,0.116520475107594,-0.0334723829643876,-0.119984180824567,-0.107477196760472,-0.0235587569735764,-0.0806088449734495,-0.0306074360037403,0.0157913147949962,0.23108803663443,0.190012428028007,0.168141311768463,-0.161522122141571,-0.0504801633339443,0.135017573143202,0.0717512576330356,-0.112239476320278
healthy,0.146385793695489,-0.01918669920346,-0.197941949522657,-0.0270382952021746,-0.102727331780707,0.152785928358358,-0.0475830140245808,0.110201423243146,-0.161699022261056,-0.171299847200138,-0.0578317015341692,0.0782617985171781,-0.151287123219282,-0.110191456126676,-0.213888089984026,-0.113047034995139,-0.165641016824676,0.0625847702004809,0.0885902229585212,0.128899733739609,0.0295487626628871,-0.0455609352708655,0.172631703138352,-0.133403624494187,0.144769874937899,-0.132757007813239,-0.142212063673957,0.14412450414651,-0.0896043770592755,-0.108597963381142,0.0323594895072381,-0.174850632442337,-0.169024852866013,0.186104752825769,0.0564936161481617,0.113836928975334,-0.0683532388571056,0.0680766513750817,-0.14439486218074,0.151538792910133,-0.204715851053125,-0.182294822555367,-0.170534871011117
healthy,-0.30889759762763,0.083449755326209,0.180155933477016,-0.138024289102536,-0.194460562827085,-0.128585215415469,-0.229750182517902,0.0790535458686416,-0.140704777431349,-0.0489423793111156,0.0563424044834622,-0.353532421764427,-0.0395398103289162,-0.235820393441518,0.227236572839909,0.140000758123198,-0.0298712784969707,-0.078146143204802,0.315077322665848,0.0665115722678709,0.0334278797425947,-0.005600864718182,0.332776889568557,0.310039673394187,-0.0387627816110306,-0.210830315481063,-0.0107219533152534,0.0598572860663809,-0.204410702382291,0.191540186437716,-0.293075415546658,0.231424183983951,0.108940469239127,0.037062705355791,0.231017417272574,0.13039480578531,-0.177256416919,0.269274347973303,0.0785164052113112,-0.0472005833931707,0.0990424792623023,0.0290994647369233,0.249494012893169
