group,ETV5,TP63,ARNT,ARID3A,PGR,KMT2A,ESR2,FOXM1,E2F1,IRF4,NFYB,GMEB1,ELF1,RUNX2,PRDM1,ZFX,NFIC,MXI1,TEAD4,STAT5B,PAX5,POU2F1,SP1,HNF4G,RFX2,TCF12,MAFK,AHR,FOSL1,USF1,EGR1,BACH2,CEBPB,ZNF143,SREBF1,ETV7
healthy,0.233677436042654,-0.0421343164545936,0.108980538756176,-0.276897422000986,0.104017478167659,0.0155095643391142,-0.129194670944821,-0.0372746529616712,0.186735154642935,0.226232845159879,0.106240515722932,0.0977102553364196,0.0995197045093163,0.0216616915269629,0.200228475617965,0.0844237285525784,0.0172673149642138,0.0960559018069141,0.223286027935448,-0.0113736805153504,-0.103707286880877,0.026159465185306,-0.0666911266581911,-0.0439437656274903,-0.176395445083526,0.171173891756024,0.269866419500587,0.0947117395641908,-0.0422894120979848,-0.0521121361794238,0.018508080111343,0.145479713500891,0.172207862711965,-0.172001068520777,-0.174534297362832,-0.112961326936549
healthy,-0.160713384901883,-0.205721914826591,0.05422978971416,-0.144246849563575,0.0401783462254708,0.187718502856708,0.175643043608615,-0.138758004450806,-0.000878215218043,-0.0625728342855692,-0.126243437593692,-0.0436912070976431,0.162030707728948,-0.0059279527217907,0.35106653341272,-0.225042649623538,0.0985796582253354,-0.216040943638597,0.0535711283006277,0.0436912070976431,0.126023883789182,0.0959450125712061,-0.0711354326614892,-0.0533515744961169,-0.216040943638597,-0.171032413713889,-0.0524733592780738,-0.169715090886825,-0.0316157478495508,-0.0900170598494154,0.0518146978645415,0.252047767578363,0.0805762462554523,-0.161591600119926,0.278174670315145,-0.324061415457895
healthy,0.0574750184560241,0.0638258492246455,0.0603889290439798,0.063221897671159,-0.137644917452857,0.174884445714744,0.109277873353015,-0.0766707157694162,-0.021387356559034,-0.0482849927555483,0.119426749973459,-0.106083779054679,0.04889517061371,-0.0443312892868477,-0.0915951680756766,0.0076770336644218,-0.0617773949865313,0.195151067432257,-0.0012079031069731,0.145876092233365,-0.0137040965899371,0.0587514109144235,0.0605383603561827,-0.0935813592670395,-0.211669453735348,0.116369634377975,-0.032370558005944,0.0120105417183047,0.0421832141739317,-0.220267980491687,-0.0955488715443772,-0.155962705807057,0.150701478356582,0.0304653087753576,0.0405021119116495,-0.125559660078451
healthy,0.235014312392782,0.0475323746163966,-0.135149312938448,-0.169988242381387,-0.230214062171241,0.242462123303524,-0.222815738376185,0.225116889255584,0.0025485864578286,0.242462123303524,0.158185565290278,-0.15754223278636,0.237562898850611,0.0122480611322833,-0.205717939906674,-0.145393145885448,-0.13005214002279,-0.234964825277096,0.222865225491871,-0.198270128995932,0.24251161041921,-0.192480136460671,-0.168825295162766,-0.112508957512106,0.242462123303524,-0.17637208030488,0.0300881663370839,0.007324093121527,-0.214972030539955,-0.237463924619239,0.232465725934954,0.237463924619239,-0.0428805857419132,-0.159991845012816,0.162540431470645,0.185131299781301
healthy,0.130134934944356,0.0731334058176645,-0.178528803318389,0.0712131540328922,0.0757336733720902,0.0970220426997865,-0.103015342306938,0.0381002617883225,-0.122270711121215,0.060600679948976,0.0366169113270579,0.0510064678206547,0.0481877496044752,-0.0871741459320091,-0.0428357083915042,0.0058153680197555,-0.0687326820026541,-0.0639373376373786,-0.0365006392006405,0.125899810824546,0.0703252577947956,0.12736202089919,0.0861664541697249,-0.0887702451219208,0.0266316020462418,0.0750430874091262,0.0261066157784783,0.0996645910274549,-0.140053299667538,-0.0068864809419037,0.0217305557478595,-0.109308130724559,-0.09111330463912,0.0464295741171331,0.115167541216443,-0.0478213162363718
healthy,-0.225263457359039,0.08377542978091,-0.0913628002761622,0.0755021952860871,0.0582127069635728,0.133386259083199,0.251297711676081,0.0464958636375714,0.245067780346646,0.0687578659569741,0.207531015203469,0.21384667953285,-0.114224933595189,-0.0296350403147889,0.0578411972971386,-0.167636592561766,0.188626888715298,0.0848185146135906,-0.189484218714762,0.0168751121561069,-0.223934595859871,0.0052011353300786,-0.230164527189306,0.207245238536981,-0.14780369190751,0.173366414724848,-0.118854515592292,0.215175541032018,-0.0385512723092095,0.0885336112779326,-0.0656000337922835,-0.235408529019357,0.0438667183058833,-0.0509825573014305,-0.174409499557528,-0.0852757572799712
healthy,0.173247044547242,0.133753404131347,-0.162715830416033,-0.114529456922214,-0.0054016370797752,0.0797951574689136,-0.214092681656944,0.135405790263988,0.109859988572214,0.266162138140564,0.132528401346639,-0.0852827596563875,0.163852425902482,0.133638132736932,0.0717032032686571,-0.156670431904741,-0.227052898518754,0.301287188083405,0.112351999819254,-0.143695073461462,0.223364213897499,0.22246109182855,0.0632600620659269,-0.223868770467117,-0.0341931100252883,0.193887950719067,0.147811629868763,0.132061454511639,-0.0936873142482757,-0.247639588060156,0.255826787692238,0.183842244071112,0.0545697711785627,-0.224719141219978,-0.0190178263258999,0.179901036945992
healthy,-0.0362683110739423,0.159752708867063,-0.0406193671422072,0.115773755809851,0.0708627732560492,-0.149079544555346,-0.0908015471295303,-0.0515778466059413,0.0429137764896803,-0.0017451776798396,-0.111130251710768,-0.0745504715958738,0.0092394556728294,0.149857028344594,-0.0064766539507944,-0.0298558530323517,-0.0239355636279911,-0.0896103563698577,-0.0280631228271758,-0.118743411017099,0.026144378429859,0.0261538889349262,0.0929532989009946,-0.113650535553589,-0.0563045676243626,-0.0617564646541613,0.0463494464452229,0.0248557049932472,0.122830550569748,0.0020067165691888,-0.133724834124278,-0.0599090490448488,0.014869674672639,-0.0338288665241937,-0.0642933918808491,0.04383867310747
healthy,-0.0874121858037124,-0.12072569641354,0.121593212816731,-0.0535614315330254,0.121126427340902,0.0773366653443223,0.0841755129288646,-0.17156127691319,0.185159706624116,0.0860206366493561,0.0978532080979493,-0.126732256687408,-0.15614414530116,-0.0846290874949997,-0.125644558455996,-0.0725587196719279,0.0694937886230925,0.0155360297992694,0.0597353299963405,0.147046232159071,-0.0425743583048006,0.197569154462648,0.128321969487163,-0.0553581152513082,0.0495805440787908,-0.13531494435146,-0.0418521619082359,-0.0794504108952433,0.0297553722657776,-0.160028152750978,-0.10947440499145,0.0684853558498406,-0.13140891871882,-0.106286172118811,-0.168218916760797,0.146821646694286
healthy,0.0413587888900965,-0.0039074578457858,0.0651728976517267,0.0190998872312667,-0.0611585193176233,0.146170027574447,-0.105676322635283,-0.0584077467545452,-0.169925816069722,-0.0079898764906367,-0.108485415464716,-0.0191582074976217,-0.0260788791050832,0.112752514953025,-0.0814150918315977,-0.0805986081026276,-0.104665438018463,-0.0440415211424271,0.0370139290466481,-0.013744142770998,-0.0348657992359051,-0.0027410525186856,0.115629648093205,0.110895986474057,-0.126350857058135,0.0267204020349883,0.0093798428387645,-0.0774395936750644,-0.0776923148292694,0.0142301449906231,-0.0179334819041664,-0.0166504360443561,-0.0941677900745605,-0.0741444986260062,-0.0212577370864021,-0.129198830065138
