group,VDR,RXRG,TFAP2C,LHX2,EPAS1,FOXK1,KLF5,ETV5,HEY1,MITF,KLF10,MYBL2,ESR2,FOXM1,SRF,XBP1,TFDP1,FOXP3,KLF3,PPARG,ELF1,PRDM1,BACH1,SPDEF,JUN,NFE2,E2F2,POU2F1,USF2,FOXP1,ONECUT1,VEZF1,MAFK,EGR2,GTF2I,THAP1,SREBF1,ASCL2,ETV7
healthy,0.17806636791204,-0.071316253143613,-0.152425408972565,-0.251924290454901,-0.313447640913175,0.149958494555647,0.22030293292896,0.188382555473695,0.258876503811669,0.358674405223328,0.173431559007529,-0.0159975662187979,-0.223143622257531,-0.0338640069958666,0.127756264803391,-0.166554100633092,-0.204903406568808,-0.20774409589738,-0.184495296392492,-0.245794381903773,0.236375254130088,0.278611819147008,0.187335985721063,-0.255662039571443,-0.280779713634602,-0.122224396110909,-0.219480628123321,0.0682512988680489,0.104806485227825,-0.120729296464292,-0.194512464024823,-0.0515061828259427,0.194362954060161,-0.20056761759362,0.0227255146285727,0.207893605862042,-0.307691507273701,0.141436426569933,-0.24459830218648
healthy,-0.161058092620541,0.186827387439827,-0.173942740030184,0.0579809133433947,-0.0322116185241082,-0.173942740030184,0.109519502981968,0.0579809133433947,-0.0837502081626813,-0.173942740030184,-0.135288797801254,-0.135288797801254,0.070865560753038,-0.186827387439827,0.148173445210898,0.0064423237048216,-0.0450962659337515,0.0579809133433947,-0.0579809133433947,0.070865560753038,0.199712034849471,-0.0193269711144649,-0.0322116185241082,-0.070865560753038,-0.070865560753038,-0.0450962659337515,-0.186827387439827,-0.122404150391611,-0.122404150391611,0.135288797801254,-0.0579809133433947,-0.109519502981968,-0.0064423237048216,-0.109519502981968,-0.0966348555723246,-0.0064423237048216,0.0193269711144649,-0.186827387439827,-0.148173445210898
healthy,-0.0398182068806247,0.0438000275686872,0.0258818344724061,-0.137372813738155,-0.0856091447933431,0.119454620641874,0.0079636413761249,0.12940917236203,-0.0915818758254368,-0.0637091310089995,0.0119454620641874,0.133390993050093,-0.0836182344493119,-0.143345544770249,-0.0856091447933431,-0.067690951697062,-0.0278727448164373,-0.12940917236203,-0.0995455172015618,0.0975546068575305,0.0258818344724061,-0.0179181930962811,0.135381903394124,-0.0039818206880624,0.0099545517201561,0.101536427545593,-0.135381903394124,0.125427351673968,0.117463710297843,0.0696818620410933,-0.125427351673968,0.0776455034172182,-0.0796364137612494,0.137372813738155,0.0577363999769058,0.0039818206880624,0.125427351673968,-0.135381903394124,0.0438000275686872
healthy,-0.213847389736221,0.137005778767538,-0.18537619523388,0.061665720811522,0.139833946577806,-0.0124351914544275,-0.17313052017911,0.148347606377789,0.235029491944056,0.345998633035618,-0.128871151766869,0.0317367078502798,-0.244840610172462,0.258646150978256,0.213031011399237,-0.134644112864118,0.29711798010866,0.0422330007543686,0.24841226539677,0.160418343217491,0.211485723832801,0.046212845147169,-0.238863554490967,-0.125095401958315,0.0215319786379712,-0.131116192193577,-0.0463294706238811,-0.255978343198467,0.260045656698801,-0.0969595057015208,-0.275877565162469,-0.117908356955931,-0.0554845705457808,0.0263282013677562,-0.0713456353786262,0.145067514845261,-0.0482100564358637,0.135008567478843,0.156642593408937
healthy,0.0750829999851255,-0.083385803180217,0.0076537936317618,-0.0416483371036516,-0.170041760930016,0.0610081542906341,0.0880933193552387,-0.0769383890269074,0.0244527220195325,-0.113822719761437,0.161661126800831,0.0945959683650019,-0.109587210541564,0.122253567396489,0.0175634290145942,-0.0913772826389338,0.172336518148133,-0.138299293196256,0.0317010415914192,-0.157094208442236,-0.161199162546855,0.157478341762118,-0.128299273502864,-0.135128310300762,-0.094327326108614,0.0478070235982266,-0.149499415679868,0.084324795739928,-0.0551858982853673,0.0775660578502436,-0.110872676291757,-0.113001728940513,0.13186192174412,0.147443172614618,0.0687485662200163,0.0855625586595471,-0.113775016930864,-0.196878369140579,-0.109788064565032
healthy,-0.0662287424585567,0.071415588955311,-0.0517827319675964,0.029892239314628,0.199472113208512,-0.032592828812938,-0.108766599265272,-0.0913628002761622,0.0506824918016183,-0.0663287642918274,0.0450526914718078,0.0354505954778164,0.253140971174928,0.0889051209443667,0.0373224326433118,-0.162935566398041,-0.0400944663082438,0.0422235024735782,0.0155462506569384,0.0632709539604076,-0.0844755826138052,0.0998075007708778,-0.238523494684075,-0.106909050933101,-0.0925630622754111,-0.0657714997921762,0.0593272359628754,-0.132200285917274,-0.0451955798050518,-0.0533545036332796,0.0858187329462981,0.107009072766371,-0.201829770707036,0.122541034589985,-0.0967782681061067,0.205144780038295,-0.0764166806188482,-0.104537104601252,0.0635995971268686
healthy,0.139444479999727,0.25473175047268,-0.200474208629043,0.221146898938871,0.113438008516279,-0.150828386311634,-0.191878081053058,0.224706564843104,0.166265312866039,0.162918834846388,-0.154737647674108,0.223312267069234,-0.222340261005434,0.170821489188621,-0.15443052643042,-0.201626730104691,0.24181877243688,0.0331829801191961,-0.126035697190208,-0.202722891564875,0.135905234390952,0.178759266439042,-0.195061196709046,-0.177583057420663,-0.202385548283909,-0.237445561961602,0.145594256179848,0.251756105018545,-0.106482855883295,0.251632766433979,0.212951825965679,0.210549582408004,0.191668977227568,0.188047233625143,-0.200951226730942,0.061882480167641,-0.0019154237139572,0.125682834484694,0.175493652789403
healthy,-0.0450831789997219,-0.0627342918321835,0.0066526990614748,-0.0675628637316411,-0.0294625425557501,0.0521444495296124,-0.0727876261459259,-0.117000011409934,-0.0242460341105242,-0.0783920711369203,-0.0573857198820151,0.142620331368765,-0.160292079123874,-0.0854120718215163,-0.0305850823477608,-0.0109653978947511,-0.0539561957380414,-0.100071120870126,0.164406682699736,-0.0951682632491383,0.0986060413621709,-0.0840171510505619,0.160708904561348,-0.0531596877238573,0.091239373977101,-0.0958657236346155,-0.114045090486847,0.117387947955702,-0.0467463537650906,0.0188933351758263,-0.0660936572391565,-0.0597257201102138,0.0569936563517172,-0.0381663529283621,0.135220648107459,0.0790441346925735,0.0064834926957674,-0.0443320678153618,0.0603488947741608
healthy,0.163532805716981,-0.106356718905945,-0.0863256475867689,-0.204694298707563,0.0804874458957528,-0.0225001687889059,0.0799663893553781,0.0267120424902677,0.200829796033117,-0.0233843859483295,0.216619388165683,0.142753702470525,0.0095724402303678,-0.182865187584291,0.14620372835149,-0.0158941981804438,-0.15854329460309,-0.223728652023371,-0.0927066165073419,-0.145850436227524,-0.118416019897192,-0.176754615428988,-0.162928853817911,0.122860790082509,0.104217229171982,0.206969973673669,0.0121698281361749,0.0911473942842511,-0.17396775241759,0.204364690971796,-0.176507903051917,-0.181205306711355,0.146231360137722,0.160925549316091,0.22421220828243,-0.121783150419461,-0.169171663807324,0.208833145545312,0.205452199129926
healthy,-0.110620121326579,0.0934496353850003,0.0932004007523595,0.086368701446936,0.14302507418833,-0.0647075414993818,0.146300729360181,0.0576177063244375,0.0693361846769976,-0.0280655998827362,0.119120802547008,-0.0543821067185464,-0.115587011505636,-0.0961689632518496,0.0388316458891331,0.0755091924532988,0.0330013357327131,-0.0166586648209771,-0.109618732177576,-0.002652568590249,0.0663898752697076,-0.133095744448656,-0.207501183528831,-0.0238286111278417,-0.0540750140461854,-0.110464349681179,-0.0749528651482969,-0.0324717121383513,-0.0213184623276731,0.108141126855491,0.107024021627047,-0.0304911869325445,0.0868582694753377,-0.0117852376291604,0.0489879571692479,-0.237013234404572,0.136914375070189,0.180677306190859,-0.0442970053334718
