group,HSF1,TFAP2C,EPAS1,NR2F2,KLF5,ZNF76,TFAP2A,HEY1,FOXO3,HOXA6,MITF,STAT1,EBF1,ELK3,REST,RUNX3,XBP1,TFDP1,FOXP3,SMAD3,CEBPD,STAT4,ELF1,EHF,PRDM1,ZFX,E2F7,BATF,CDX2,MAX,MEIS1,JUN,STAT5B,ETV6,USF2,SP1,HINFP,FOXP1,BCL6,ONECUT1,HSF2,KLF4,GMEB2,FOXA1,RFX2,TCF12,TBP,NR5A2,PAX6,FOXP2,FOSL1,GTF2B,TCF4,EGR1,NRF1,ETV1,SETDB1,CEBPB,ELK4
healthy,0.132243215657084,-0.0563792699765875,-0.081005735102361,0.0723458792339571,0.199717925965064,-0.186277108002645,0.0479900346040713,0.0386085240799671,0.188442071969746,-0.224615011586725,0.0164176434171823,-0.179782216101342,0.135580868439698,0.149292306898004,-0.0654901600048041,0.189344140289372,-0.120606534333916,-0.175181667671253,-0.0580029929519133,-0.139189141718199,-0.179962629765267,-0.116547226895602,0.146766515603053,-0.0922815890976785,0.120155500174103,-0.0331059073302522,-0.0581834066158383,0.132874663480821,-0.163184159020235,-0.0752324978567584,0.257720918916977,-0.167784707450325,0.136843764087173,0.0152449546016693,-0.0121779223149429,-0.079833046286848,-0.245362582938109,0.173287324200039,-0.106714682211685,-0.264306017650242,-0.234086728942791,0.265388499633793,-0.0125387496427931,0.164807881995561,-0.190065794945072,0.12998804485802,0.0033376527826139,-0.0316625980188516,-0.18465338502732,0.124395221276343,-0.212076261943932,-0.129897838026058,0.123853980284568,0.0215594328390471,0.128274115050732,0.10797757785916,-0.0374358352644541,-0.0567400973044377,-0.185284832851057
healthy,-0.0338518312297497,-0.0894552646539344,-0.0802360425317898,-0.0056179634806818,0.291990050649799,-0.302073574845894,-0.213914763302887,-0.368336733848809,-0.0318351263905306,-0.107605608206907,-0.068423914187792,-0.220829179894495,-0.138432382177828,-0.0491211678695517,0.133246569734121,0.221405381277129,0.008498970393852,0.223710186807665,-0.131806066277536,0.0243445084162881,-0.230912704090591,-0.0205991994291669,0.327714536373109,0.132094166968853,0.151396913287093,-0.29861636655009,0.0508497720174538,-0.0952172784802748,0.138720482869145,0.304954581759065,0.0658310079659388,-0.0903195667278855,0.148515906373923,-0.218236273672642,-0.224286388190299,-0.0906076674192025,-0.140449087017047,0.397434903671828,-0.196916822515182,-0.209881353624448,-0.237827120682199,0.193459614219378,-0.113943823415881,0.290261446501897,0.0632381017440857,-0.169547256840066,0.0142609842201924,0.248198745569612,-0.250791651791465,-0.195764419749914,0.0877266605060323,0.304090279685114,-0.0404781471300412,-0.235234214460346,-0.158023229187385,-0.0332756298471157,-0.115096226181149,0.196340621132548,-0.371793942144613
healthy,-0.0912216763699607,0.0287330938041352,0.0872814549115472,0.036447048490325,-0.143554476866918,-0.0423296326395057,0.170511696210923,-0.109202405278777,-0.0319241182246813,0.078998665437347,-0.0694949622718073,-0.0664565520626786,0.110881161604369,-0.0585761091458516,-0.158371929393628,0.0487255554998178,0.132663371779401,-0.091679519004213,0.0480179805196098,0.0038569773430949,0.07111822252052,0.0849089976249673,-0.0956197404626265,-0.152683581513524,-0.0813295006662677,0.0573135733968529,0.0052998753419505,-0.0454929090216124,-0.0581460145500389,-0.0759047591513392,-0.114210926217113,0.0413029552172431,0.0221429346747464,-0.0404843880832769,0.0403317738718594,0.0337554887616904,-0.0088100022045513,-0.117096722214824,0.184801936007282,0.101252592265851,-0.0019701107292067,-0.0903059911014562,-0.0502655716332118,-0.0694949622718073,-0.107537522972405,0.024182415500052,-0.0426626091007801,-0.12682240968788,-0.0176061303898829,0.0061045684566969,-0.0292048104576072,-0.101210970208192,-0.0657073550248113,-0.0294961648612223,0.132635623740962,0.0089764904351885,0.0502100755563328,-0.13747765644866,-0.166085884079818
healthy,0.0191408894604683,-0.083862899806022,-0.0138563779658422,-0.164084965605713,-0.213218550739694,-0.278894954465548,0.0547715756583482,0.117885256418581,-0.113908617333996,-0.100582457912765,0.0442555745235573,-0.0288262148753682,-0.179903152186617,-0.288527258025987,-0.20643175336867,-0.126669210307642,0.230432979488075,0.0040119869875589,0.0643862052672999,-0.0078825823632214,-0.0906673711285338,-0.0393952378646203,0.281846504363885,-0.138599127561396,-0.175219555042551,0.245137707125295,0.131670938578475,-0.0111699373398116,-0.0106927406496614,-0.0987973888125739,0.0344642053997351,0.0137326603054329,-0.032414027027238,0.139341433523852,0.0299043259160778,-0.125555751363958,-0.0411272851103505,0.123240463719155,0.274670880060145,-0.0034110726369994,0.105142337396423,-0.253532834081641,0.153409898907539,-0.0256802515106744,0.138422388046526,-0.275996426421673,0.157510255652533,0.148337474830757,-0.147153320081125,0.107687386410557,-0.0253444464324206,-0.175661403829727,-0.0691935200717758,-0.104364683530993,-0.182907723939415,-0.0998578259017965,0.0674968207290196,0.0178683649534011,0.171119198297556
healthy,0.0978921596391903,-0.166038988193984,-0.120166924195485,-0.0254406555884923,0.111393719324006,0.0341530004475223,0.161628978061149,0.0627220947528586,0.0081774789803926,-0.0619753892155049,0.0439725293791803,-0.169433104272865,-0.0020165731047969,-0.0017497253579056,-0.0076859173413823,0.143525465127313,0.109930738255523,0.0102654455613316,0.0504470983958587,0.204113948289896,0.140646318384538,-0.0953922175893666,-0.0018644230736747,-0.063230041779836,-0.0020563661898597,0.13806210862517,0.0451990927069965,-0.0019744392500246,0.0177465455531264,-0.119144007832402,-0.152776187019544,-0.0471208646385558,0.115529859400822,0.0661817523836073,-0.0157077351360884,0.0516830248025132,0.101178600311431,-0.112777114222364,-0.127542689550349,0.075476948900321,-0.0488975088481215,-0.115251307805382,0.0212717447357431,-0.024932708561515,-0.000909389032169,0.207173334300307,-0.064501079732134,-0.0413930011592311,-0.0862093780187124,-0.095132392151604,-0.112484518008667,-0.0141253748124172,-0.0297687387814924,-0.11241429491738,-0.131582858069072,0.157141722527898,-0.0640797411844109,-0.0420952320721029,-0.0001556611856865
healthy,0.060042076915119,0.0622026159567542,0.0662797622127431,0.0142525881940126,-0.0741901228974396,-0.0112208640549439,-0.0388548553455355,0.0818565517548547,-0.0613314308593207,0.0128238446342216,-0.0309444946608391,-0.11311467305077,-0.045441014682133,-0.043698644487266,0.168696282267029,-0.108445120928526,0.0477757907432549,0.164549441203246,-0.117888767384706,0.0685448434660703,-0.130364137979954,-0.110954134009135,-0.128830852208471,-0.0102799841497157,0.105064922750484,-0.0594845184527616,-0.148484788006571,0.132350440002102,0.0925198573474411,0.0194100039708191,0.146289401561039,-0.184586698444217,-0.0486469758406885,0.0169706856980052,-0.0976772731242476,-0.0969454776424035,0.0661752200010511,0.0905335553252927,0.0836337693536191,-0.0442213555457261,-0.089139659169399,0.100883234282803,-0.0973984938930689,-0.0501454142082741,-0.136985144720449,-0.0654085771153096,-0.0799399445405009,-0.0521665636343199,0.0495530083420193,-0.0578466904695865,-0.0502848038238635,-0.0478106381471523,-0.0107678478042785,0.0805671978106531,-0.0254734522489565,-0.180718636611612,-0.146359096368833,-0.0123708283835562,-0.0928334839825172
healthy,0.129643460442016,-0.0442191669288226,0.0376508176637722,-0.0187641178589619,-0.0464472072964213,0.147425787716173,0.0783480236854839,0.225533187582028,0.0474091350659271,-0.148290103936207,0.0841315079916985,-0.134432668965237,0.16462131067548,-0.101109675000728,-0.187605425522079,-0.155841378804079,-0.199537302427011,0.152518046049964,-0.0609992732938657,0.100714688730772,-0.003263744308217,0.144564974804032,0.0315824438352615,0.216386644891099,0.16886798058652,0.0378993866095207,0.0865246934807876,-0.132849886340369,-0.164375579274775,0.0331510387349158,-0.200513417921731,-0.157995643000566,0.0023625400026269,0.19211541961309,-0.0188708095525708,-0.0782606272981659,-0.218388249164283,0.135160783023217,-0.0657243532991196,0.139769523681717,0.12996467054086,0.0838591036675906,-0.160974497786487,-0.165594588625157,0.105924988938343,0.181618772990801,0.002729718331164,-0.0236702332379458,-0.0471809964444868,0.0705873379934532,-0.19484286790822,-0.11330544359464,-0.168639274456071,0.126953467741451,-0.157720968640423,0.126526700967016,-0.0077255001335001,0.201961133402563,-0.205067677715409
healthy,0.0530006814617379,0.0857647390926305,0.0664917640156349,0.0713100077848838,-0.0520370327078882,0.0558916277232873,0.0828737928310811,0.0645644665079353,-0.0318004088770428,-0.106965011677326,0.0240912188462445,-0.0828737928310811,0.0809464953233816,-0.0905829828618794,0.0337277063847423,0.0867283878464803,0.0250548676000943,0.0780555490618322,0.0770919003079824,0.0857647390926305,-0.08769203660033,-0.0954012266311283,0.0693827102771842,0.0607098714925362,-0.0819101440772314,-0.0886556853541798,-0.0992558216465274,0.0954012266311283,-0.106001362923476,-0.0770919003079824,0.0067455412769484,-0.0722736565387335,0.0549279789694375,0.111783255446575,-0.0452914914309397,0.0954012266311283,0.110819606692725,0.0067455412769484,-0.0289094626154934,0.110819606692725,-0.0134910825538969,0.0231275700923947,-0.0857647390926305,-0.0905829828618794,0.0607098714925362,0.0809464953233816,-0.0019272975076995,0.0327640576308925,-0.0857647390926305,0.0568552764771371,-0.030836760123193,-0.092510280369579,0.0963648753849781,-0.0992558216465274,0.0375823014001414,-0.0905829828618794,0.0944375778772785,0.0751646028002829,0.0848010903387807
healthy,-0.0381512354503671,-0.0331474897964671,0.090650262032239,-0.0219123136813907,0.0963050526596947,-0.0219123136813907,0.0063616394558876,0.136347418747533,-0.146299106200457,-0.0013950963719051,-0.0195065474933942,-0.0228857809275646,0.0911524967261249,0.0007068488284319,-0.12418217838452,-0.0035218432855206,0.0035342441421598,-0.0028273953137278,-0.124405393804025,-0.144873007686954,-0.0050347477954978,-0.0910904924429291,-0.0112971803982722,-0.141363565258072,-0.13213112749022,-0.0014136976568639,0.0422311172846498,0.10814787075009,0.108848519150202,-0.113498840389886,-0.0643108425306691,0.0049169396574258,0.132168330060137,-0.12227244646209,-0.007062287856,0.130680227263438,-0.13197611678223,0.144904009828552,0.142777262914936,-0.137736314691119,0.0065228505921966,-0.0622026969020124,0.0557728527346094,-0.102908508820046,0.0942155083159967,-0.0021143460569763,-0.0120164300833433,-0.154093044598167,0.0113033808265918,0.0970677053430028,-0.0712243201069993,-0.0014136976568639,0.0459017708498403,-0.0763272726140124,0.0296814503658227,-0.0106027324264794,0.0268602554804145,-0.131467681660025,-0.141351164401433
healthy,-0.0544419686424044,-0.0788878802895472,-0.0017884881682203,-0.0266426416798483,-0.0632774889951888,0.0016621275911178,0.0835923817755182,0.0669711058643396,0.0540823269998818,-0.0396675011658012,0.020616214156497,-0.0993874539133342,0.0472880159695228,0.0816775330301953,-0.0019342888341079,0.0818136136516903,0.0099533254579221,0.0424765939952343,-4.86002219625106e-05,-0.0018273683457904,-0.078090836649362,0.0219964604602323,-0.0018468084345754,-0.0887926055255069,0.0359933243854354,-0.0477837382335404,0.064249493434439,-0.102002145854917,-0.0007484434182226,-0.0079412762686742,0.018293123546689,0.0078635159135342,-0.0424279937732718,-0.0452565266914899,-0.0401826635186038,0.011634893137825,0.0121694955794127,-0.0129956993527753,0.0479586990326055,0.0032950950490582,-0.0455967282452274,-0.0066776704976489,-0.0508261121283936,-0.0741736587591837,0.110759905852562,-0.0715006465512456,0.0539170862452093,-0.0331647914672172,-0.0604003558550082,0.0985418100511865,-0.0166795961775336,0.0312888228994643,-0.0911156961353149,-0.0355462023433803,0.0657269401820993,0.0003013213761675,0.0301807378387191,0.0147841875209957,-0.0064541094766214
