group,RXRG,RUNX1,EPAS1,NR2F2,TP63,MITF,EBF1,KLF10,PGR,SPI1,KLF1,STAT5A,ZNF384,GATA2,TFAP4,ELF1,EHF,ZFX,OTX2,BACH1,MNT,ETV6,TBX21,BCL6,NFYA,ELK1,STAT2,IRF2,NR5A2,MEF2C,E2F8,CTCFL,POU2F2,SPIB,ETV7
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.255977464235171,0.119705837242221,0.132958469042804,-0.152549316052362,-0.104724601293736,-0.221405381277129,-0.0133966821462414,-0.219964877820544,0.181359385184063,0.135551375264657,0.197493023897817,-0.1430419932389,-0.128925059364366,-0.234369912386395,0.24647014142171,0.393977695376023,-0.130941764203585,-0.404349320263436,0.0367328381429199,0.0499854699435028,0.226591193720835,-0.117689132403002,0.17300446513587,-0.0021607551848776,-0.0897433653452514,0.0200229980465328,0.280466022997118,-0.172716364444553,0.290261446501897,-0.0580522893003793,0.022327803577069,0.188273801775672,0.285651835440824,0.37784405666227,-0.0695763169530601
healthy,0.0446207572199418,-0.128718219299098,-0.0643006545090864,0.0389700936418705,0.0803953031831789,-0.0239471225429294,0.0389895786886915,0.0429450431933413,-0.127237355740707,-0.0058260289994596,-0.0978539051347369,-0.0838636415173054,-0.0979123602751997,-0.104946462177557,0.0484398263968451,0.0541684301622,0.0049102317988756,0.178073842896527,0.0315073207094523,0.180782264404637,0.111337557534824,0.0342741973580251,-0.0680807535923478,0.0972498686832879,-0.152821222216595,0.0116325729520984,0.070438444257681,0.116851825785149,0.050271420798013,0.0196604122423237,0.0410355086048897,0.0293444805123285,0.0828309340357958,0.111181677160257,0.0407237478557547
healthy,0.289746760678593,0.190701936545201,0.0523502443046232,-0.18395048707715,-0.0089076715494699,0.132572310104314,-0.102491244673366,-0.0954039901270615,-0.114438835878607,-0.0613462856115284,0.165587251482112,0.220482544800869,-0.0947677278735279,-0.019441346635748,0.256413688174029,0.223911291389356,-0.110886371629712,0.0275183424653269,-0.0797095212065668,-0.149910456513104,-0.255353251084806,0.19345907297718,-0.197471059964738,0.188121539628092,-0.179266889933084,-0.21456177105271,0.0833680291643848,0.0629015933423883,0.221843439065372,-0.122904658640901,-0.220694632218714,-0.0677619300013253,0.194979032805065,0.144378509697659,0.0708371975600709
healthy,-0.0041055355945664,-0.0633877564618048,-0.0343218492910001,0.194960000627747,-0.0070511473396103,0.0243560215089998,0.0190405961144699,0.07875704488435,0.0418072245332522,-0.0776316213339415,0.0532827378178618,0.0203242451746082,-0.0600721587504003,-0.0745135080933276,-0.0108485595731241,-0.0159902938065973,-0.030698128218543,-0.157410588871358,0.0403653499633842,0.0572276685717251,-0.129738969650954,0.0785595604135595,0.254678828728601,-0.0483456260480992,-0.0538192769523589,-0.261552715910694,-0.0265747476416763,0.13829385416574,0.0088653872068122,-0.0234114271125681,0.0564508170089167,-0.0684616797625367,-0.0336175673228797,0.0503894713542322,0.0004615902088356
healthy,-0.198743382708968,0.0068157734957349,-0.24299589951461,0.0009573518327342,0.029420707814923,-0.170494359226645,0.0603560319622316,-0.0834039201144758,-0.0160320709899678,-0.0798888671166754,0.229793017522871,-0.205659178037973,0.115839571760846,-0.113210426429157,-0.0371938331433923,-0.109723951098006,0.0332501151458601,0.119969044591595,0.173237815224928,-0.0184754614884388,0.0341074451453236,0.111252856263716,-0.113267581762455,-0.0630709102938661,0.167036461562142,0.147032094907993,0.25132628934273,0.22829269002381,0.0356363503110335,-0.122112369590254,-0.196814390210175,-0.0466101743041666,-0.0521828193006794,0.236480191518687,-0.104908614267686
healthy,0.108014685420633,0.167508957718283,0.113627762167955,-0.15684905082708,0.0446312427016902,0.217158403652236,0.204562877121608,-0.186670113615798,0.249863234559696,0.1490096811839,0.131733497312947,0.156106638613681,0.130390234537009,0.0725075629890387,0.198403686983413,0.0972937497288369,0.198553742333324,0.010584407344078,-0.108774714195028,-0.149170117721541,0.0214547692228932,0.216738122839905,0.066492765734721,-0.0371611916765319,-0.203144114798544,0.251802629176478,0.0965941205921422,0.204441448683314,-0.118495280887414,-0.0312829227699325,0.0839448006341865,-0.0769466217785615,-0.121637005792167,0.128662238652178,0.12042649638659
healthy,-0.0812850872920654,0.0551406402979938,0.0193596844276543,0.0468990521926803,0.0631469902851286,0.0414638135673934,0.0174488905905185,0.0994603271597672,0.003652381308564,-0.0089803183360852,0.0415463532579824,-0.0790936585069269,0.0438327026872982,-0.0511787351497209,-0.0885196911721928,0.005125714785578,0.105650803953944,-0.011943493228231,0.0223888910722713,-0.0198507955866589,-0.0205441289876067,0.0571504817638364,-0.0148530173214939,0.0055755560992882,0.0231441292411608,-0.0247330182849994,-0.0621606409825898,-0.0102638105247444,0.0255542882063601,-0.0307047648991149,0.0093806358354419,0.0406342896769738,0.0429536549825252,-0.0228676212776876,0.0686441336783572
healthy,-0.100105915219596,0.10593431784,-0.0364275163775242,-0.0824780975070344,0.107949457043863,-0.0825525026468693,0.0469558436641687,-0.0703810618555366,-0.120021690982083,-0.12285528672413,-0.0502606719585041,0.026308417359972,0.0872400264564708,-0.110925662637261,-0.132019519780467,-0.0456537537170572,0.0406810102047551,-0.0326328542459421,0.0343503728904654,0.113579445958041,-0.0428821622582055,0.0910346885880529,0.127778426809876,0.0190849183676629,0.12418837881284,0.0610990206611274,-0.10019892164439,0.0159164994963582,-0.0047743298060755,0.0223153415221633,0.126432933864527,-0.0206660275891554,-0.0263704216431677,-0.0804877600164497,0.0263270186449307
healthy,-0.0886094626851687,-0.0663040792670181,0.158044312135696,-0.0502548196584752,-0.0071390226675867,-0.0069494431582047,-0.0397196154942443,0.0602754508686691,0.0651124366366167,-0.0750572360430578,-0.232565308995073,0.0317518595427874,-0.113704373169941,-0.017717559291105,-0.0218991416123319,0.0264544663949119,-0.0996267404589711,0.0335014075865131,0.0177933910948578,-0.175545209130364,0.0386633867991157,0.0555413796915288,-0.14434583844349,0.194394828920351,-0.0655674274591336,-0.0378238204004238,-0.0945785089519977,-0.096680133227433,0.0629945626889487,-0.171623621564862,-0.0464036473393141,0.105584953610978,-0.0636987151523677,0.0314756151148307,-0.0597608779146321
