group,HSF1,ATF1,DUX4,NR2F2,MAFF,ETV5,TFAP2A,HEY1,ETS2,ARID3A,RFX5,STAT1,E2F6,FOXD2,REST,RUNX3,SRF,CLOCK,XBP1,ESRRA,CEBPD,STAT5A,PBX3,E2F4,BACH1,BATF,SPDEF,JUN,STAT5B,JUNB,HSF2,FOSL2,NFYA,TAL1,TCF12,KLF9,IRF2,TBP,ZBTB7B,E2F8,YY1,CTCFL,ATF2,RARG,GLIS1,NRF1,MAF,HES1,CEBPB,ELK4,MECOM
healthy,0.204704380926902,0.173028377436603,0.232453133305734,0.450888560089517,0.333873676607706,0.427697712285307,-0.102710516294789,0.019234930626236,-0.0065071970971022,-0.156115398197439,0.418839897734626,-0.270149010762516,-0.0639539943772467,0.0952860050694612,-0.308532873815467,-0.0210122267496736,-0.016769648906629,0.204561050594367,-0.155112085869692,-0.0418237910337978,-0.0067938577621727,-0.442374738336921,-0.323467894465644,0.0221588694099559,0.155685407199833,-0.405194850077267,-0.184867462904018,-0.0397885003117967,-0.10835773139668,-0.0443177388199119,0.0883488169747531,0.332870364279959,0.0497642914562529,-0.0903554416302472,0.0851668835924697,0.286316672272497,-0.0610013895270197,0.370480243537219,-0.364947692701357,0.432226950793423,-0.374608157114236,0.22606060047466,-0.326506497515392,-0.391635800619428,0.31045350027144,0.33246903934886,-0.279494148443817,-0.0624633589188797,0.0598547468667374,-0.192807963326473,-0.20891829270344
healthy,-0.26264409496218,-0.194298047945999,0.229447443554321,0.0945996079335072,-0.487752106959918,-0.0582568686471254,-0.333268343545567,-0.073336393306251,-0.428193408845818,-0.263728952851326,0.0909110911104118,-0.22467406884208,0.364620736541878,-0.0169237830706733,-0.140163639277628,0.382629377501697,0.1890907300781,0.273058730697979,0.147432187134904,0.119117396228201,-0.0811473701081002,-0.272950244909064,-0.362234049185758,-0.0649829875598289,-0.100783297901638,-0.207750285771406,0.128338688285939,-0.0146455815034673,0.133871463520582,0.198854451080411,-0.355507930273054,-0.0408991424207938,-0.204061768948311,-0.251036115548321,0.0589077833806129,0.300071692137708,0.248974885558944,-0.163488083894261,0.223046782008361,-0.234980218788964,-0.106316073136281,0.345310266115084,-0.0584738402249546,-0.0228905014609748,0.0889583469099495,-0.413981770498009,0.404651992651355,0.227820156720602,0.143635184522894,-0.193755619001427,-0.309943898928934
healthy,0.359750041060743,0.306939538820707,-0.385354715980528,0.0811403477210742,-0.301580954282755,-0.0464838857350403,0.084870252883193,-0.120834246199121,0.568624730139397,-0.119471660918494,-0.121141630757377,-0.282977306764438,0.183848080641559,-0.46667857687071,-0.343458659473186,0.645443342727979,0.405238367853373,0.133969201278021,0.152701308014714,-0.321299444303403,0.248164858584663,0.160798826601602,0.226358906265412,0.0796493032220722,-0.479873173729571,0.0209205012783048,0.257941522668888,0.0377853615193241,0.0733364502047592,-0.300424821317375,0.0238200093502102,0.0165024217320312,0.135873150407516,-0.206397261295696,-0.372866644822733,0.450676228524498,-0.262304548264429,0.0542602562759891,0.335861214272118,0.385648337051101,-0.380881582483522,0.260106978064362,-0.177640747696483,0.403907897377341,-0.370164413407619,0.113365260216428,-0.318106315160925,-0.243292583944847,-0.0771030580006996,-0.398352036182598,0.355313610197559
healthy,-0.0234137240740613,0.0711065052699507,-0.112363993570378,-0.338156240896319,-0.160215916476202,0.152955075960456,0.074687193743469,0.109728208999594,-0.160822644245326,-0.112692223347117,-0.234147187097483,-0.260166856671716,0.189537776531568,-0.152069850198948,-0.0895470509085699,-0.1876479687261,0.0585740956126367,0.060692669626135,0.109758048070206,0.130545933930354,-0.126607176609484,0.0801576900224553,0.0220212341121375,-0.154725527483474,-0.0145813591727161,-0.144580243475172,-0.224916967921303,0.230755479404512,-0.037855834250585,0.115288222490418,0.0658050970577694,-0.0259003132917823,-0.287817728772774,0.146828120127992,-0.0336385789373302,-0.167446917921334,0.0519299292228861,0.231541241597312,-0.268074210384069,-0.15231850912072,-0.234455524160481,0.191795599541259,-0.228517549108563,0.0491847347265221,-0.154427136777347,-0.040521457891982,0.0874483696088133,0.166541799446084,-0.0460914177396771,0.0602848689944288,-0.185499555641989
healthy,0.0721435010704679,-0.0024087393856126,-0.0452248652561637,0.0143432502555973,0.0299046371417586,-0.0371412991824127,0.16696067390594,0.0292229363617547,0.127598625246606,0.0643694537352702,0.0242877265366012,-0.13253953173566,0.0201709374250456,-0.002328986091016,0.0171801888776748,0.135047962739518,-0.07031866973458,-0.0296065117310048,-0.0270012374408506,-0.127197959885657,0.0233895525284066,-0.100761641614865,-0.0573473660348402,-0.0865256785293801,-0.0744734366054672,0.0155623363301446,-0.016479499218005,-0.0745076165888658,0.0509557091393162,0.042809479762668,-0.0963771093000214,0.0016472853110122,-0.0589785107981364,0.0300052782039876,0.146557122704988,0.130429867204784,0.0992463290175308,0.048373221504761,-0.0606476333207643,0.0371147147508806,-0.082969061367967,0.0112461639820977,-0.0549015983338791,-0.0563409554125503,-0.0521747952138635,-0.0335561987015009,-0.0145692179236208,-0.0528982715291323,0.0653075043907631,-0.112718939140449,-0.137841226938364
healthy,0.421690667445405,-0.202611079936151,-0.130359539358075,0.298354462199389,0.461150503238213,-0.414441294994107,-0.0160002852989661,0.350214115459004,0.29982371140444,0.386267230567573,0.195184105932594,0.135542275564904,0.28792440740309,0.382537597970135,-0.232916362989793,-0.317939069734854,-0.261703960051404,0.187159744889622,0.419866215135836,-0.280077647912376,-0.115989959220759,-0.19419922459734,-0.069345333359293,0.232222102376417,-0.326318633882345,0.289103035886263,-0.152010783138008,0.0696198084855114,0.348002168853597,-0.20780996173864,0.443680968734196,0.278995893003162,0.270309562538133,0.324574909551075,0.113083752001976,0.179361422185887,0.426518200547717,-0.208697969499935,0.377112677828407,-0.0229751826240451,-0.199640290334728,-0.391046326882905,-0.0759004451972145,0.0674240074757643,-0.03918536066659,-0.0568486423185263,0.143276015885999,-0.104575023089206,-0.289765005308319,-0.0889945232773977,0.185997262002108
healthy,0.255482799911,0.28488217803711,0.271710672098781,-0.146241543179186,-0.275989536935079,0.171333787836185,0.233093563593284,0.21907256128244,-0.182552841592898,-0.109976959879021,0.117758499972668,-0.235229282758818,-0.317161842369301,-0.149396610078802,-0.319113575856861,-0.178121613617029,-0.235620252324511,-0.0747880220138812,-0.235817174495466,-0.249197101709623,-0.17750856758847,0.137553729882711,0.26546066903545,0.172259705343172,-0.208565733333817,-0.215494183584675,-0.0683688862830376,-0.305960516399267,-0.0013755804204703,0.115648893357784,0.064702348781244,0.136499166139954,-0.27407038424466,-0.190639587095057,0.368548227707245,0.301480896357056,0.195262466818815,-0.152735662656391,-0.140787373998961,-0.102952683754219,-0.142260696810855,-0.327393889624388,-0.226062340092621,0.286229250260082,-0.403086507888304,-0.262119699940382,0.278321699142198,0.0873946344253081,0.385005842427809,-0.262996506686972,0.379981691856909
healthy,0.154809122680542,0.145019964672023,0.154400259969056,0.305536753721115,-0.150370857295821,-0.1488153237687,0.164375653872336,-0.289184385904128,-0.179414380761144,0.16011720245497,-0.222357809322025,0.104406268664375,0.0747926207549378,0.313455703759642,0.114203989242769,0.160647368239672,0.140147862413682,0.0179928134953587,-0.204108118730444,0.224638307098483,0.108660438796804,-0.315958828352826,-0.261623614121997,-0.217705479690452,-0.40071756689368,-0.146744608954156,0.201627827656925,0.130651972423349,-0.372413992174974,-0.248375891431847,0.0688416346924659,-0.111239912971365,-0.0139277334476486,0.220883620208707,0.176336850438909,0.152862565129172,-0.0950694997642022,0.0104363455815005,-0.350582293186078,-0.0378458452958571,-0.138880602072321,0.132591394499824,-0.0024902807383725,-0.132163266006121,0.380702559813064,-0.0449713305260543,-0.0904885248815799,0.245249126332836,-0.115478385059025,-0.141798297756907,0.10637494618792
healthy,-0.344831597573134,0.406004374667862,-0.349923886579803,0.0098271925718311,-0.0228926237888014,0.0070533735867231,0.0850305229895326,-0.150314139731256,-0.2581102967588,-0.202492414191475,0.233877024029518,-0.0504893107747153,0.34906217041373,-0.202904223811893,-0.0936875957148008,-0.184880749896231,0.221950872291062,0.078178518864776,-0.0747552380113432,-0.320999249628488,-0.0324023419836581,0.408048909655578,-0.177680431026451,-0.233837112964984,0.145165612406379,0.154938380799301,0.0671249681281751,0.178266398019381,0.37603297934218,-0.345720525828662,0.219590677065669,-0.228102618647178,-0.109098709042788,-0.256512040038146,-0.127163908162281,0.261412030279334,0.405354912799538,0.154815019327105,0.18925463974129,0.20035717223891,-0.217544327938657,-0.485672301895473,0.493366066654036,0.266489806171628,0.255311079823534,0.319756564210045,-0.360670847775212,-0.446602997995352,-0.35406375245555,-0.309461323699589,0.0998701824389656
healthy,-0.176322362436404,-0.0665950902082916,-0.266826953232169,0.408617638881161,0.266562839447813,0.0800841014856994,0.239877743090192,-0.0811837752423837,-0.401721868075053,0.0233860750875671,-0.294078693708954,-0.0510748038257419,-0.055987320214773,0.0552670098938007,0.252017373032979,0.239536796204932,-0.0557280084992229,-0.156633880329828,-0.0417539882723605,0.125857421349085,0.17668251759689,-0.301622743803937,0.0748642526930535,-0.147740448900223,0.108617994333815,-0.0857217302645091,-0.0884348991401715,-0.040154899359802,0.0993115849868531,0.071790928656905,-0.185263814554073,-0.169047228194584,0.0490675390646325,-0.0429689116804004,-0.39592577102563,-0.232765879187793,0.309944729045571,-0.348255633983683,-0.105501451678408,0.108334672274233,-0.0603331924846391,-0.35034933598331,-0.439989554393908,0.13603300515002,0.191813836406115,-0.228736943459154,-0.182665895329767,0.329517961500791,-0.0489090707940186,-0.297790692896365,0.212966949498668
