group,RXRG,TFAP2C,EPAS1,EBF1,KLF10,ESR2,FOXH1,KLF1,HOXA4,PPARG,GATA2,PBX3,RELA,ZFX,BHLHE40,IKZF1,ZBTB7A,ETV6,SP1,FOSL2,NFYA,NANOG,ELK1,STAT2,IRF2,TBP,MEF2C,TCF4,CTCFL,GTF2I,USF1,EGR1,NRF1,ESR1,MYB,ETV7
healthy,-0.0470154165902012,0.0272789983959189,-0.0160908377634913,-0.173102215627559,-0.264367436067361,0.0761800600365292,0.0037712901008182,0.0128223863427821,0.0011313870302454,-0.121686960586403,-0.0251419340054552,0.0304217401466008,0.064237641383938,-0.0360786752978282,0.0646147703940198,0.100316316681766,-0.216346342116942,-0.0124452573327003,-0.0087996769019093,0.0225020309348824,-0.0184793214940096,-0.0964193169109206,0.151103023372786,0.0056569351512274,0.130235218148258,0.0183536118239823,0.207169536204951,-0.0863625433087385,0.0181021924839277,-0.0186050311640368,-0.122315508936539,0.0610948996332561,0.0426155781392465,-0.0534266097615922,0.0485239326305285,-0.134886475939267
healthy,0.207757799616995,-0.130763331765061,0.0049314638500205,-0.176419142247509,-0.0881300313842381,0.0596548046373453,0.0087493713468106,0.120105006669855,-0.0911525414858636,0.0365882801775718,-0.371927821978969,-0.202667256287941,0.0828804085761517,-0.368587152919277,0.232733277825163,0.353951840848249,0.172601234750719,-0.141421656860267,0.103719820329464,-0.113582748029505,-0.0720630040019131,-0.034043008513045,-0.056314135577654,0.286661221217323,0.142535213213497,0.0370655186146705,-0.0254527166452673,-0.0779489447261312,0.281888836846336,-0.360792258446664,-0.224779303873517,-0.155420651015164,-0.314341050569051,-0.0213166501904114,-0.0050905433290534,0.118036973442427
healthy,0.0929826434295031,0.0455170693737048,0.0352679347458928,-0.131699431462701,-0.122054333286339,-0.0772971807386502,-0.0066638860127598,0.0671454713449429,-0.0560779647506517,0.0825581433803027,-0.0423604917887133,-0.0334363403447249,-0.0227390496400315,0.0500570852829827,0.0920473611820982,0.16082957646,0.0366708581170002,0.0982825761647975,-0.112740480905931,-0.108414800511684,-0.0660543087229706,0.13103693987079,-0.0893584247208091,0.0661712190038962,0.0101711944405282,0.0913069294029027,-0.0073653476983135,0.0169909608278556,-0.0318190814585873,0.00270842150811,-0.0932554340849962,0.1275101463962,-0.034605443153981,-0.144306256755847,-0.136921424010712,0.0250772552585437
healthy,0.192005477891668,-0.04324996488042,0.0261530304065639,-0.0596971346236784,-0.0837790399514615,-0.23838243553809,0.201914390033285,0.12288675467432,-0.163375219449699,-0.0553518329878052,0.0869872533087885,0.0454023105505254,-0.155374991204213,-0.0507222592822954,-0.147171711480415,-0.196391389823203,-0.216006162628126,0.185345389403039,-0.130034166710897,0.0438591193153555,-0.14108016713106,0.217671184750283,-0.25880941425626,0.184695624672442,0.102581606843137,0.203944904816403,-0.167476859311598,-0.161547756144893,0.0089748753413829,-0.0848349076386831,-0.259012465734572,0.163659491519336,0.0935661212060918,-0.2313568543885,0.232453332371384,0.225102868856496
healthy,-0.0959749529125034,-0.0313535742971667,-0.0712875515362102,0.0458602428018717,0.148663924039668,-0.0742962278576555,-0.0957759626760595,-0.0792625757305954,0.0676230482383157,-0.0470794083350144,-0.0451679809933975,0.0284598078305693,-0.04362510599111,0.0153026294504809,-0.0098219899101117,0.0400811179068366,-0.149862069477411,-0.0573568336454381,0.0682186176079544,-0.0051317059567455,-0.03128210597281,-0.028133295682038,-0.0194295748471537,0.0155632786334287,0.0159710684841695,-0.0249676693149468,-0.103082547836756,-0.0343005916721082,-0.0607578850809983,0.0782424004338967,-0.0276105959764492,0.0673301682424228,0.0613394410537043,0.0816210304343646,-0.0213774370207955,-0.0867233082575515
healthy,0.178662639781669,-0.0521665636343199,0.0021953864455325,-0.210443472136044,0.158625382540698,0.200477114621404,0.198490812599256,0.174724883141269,0.0043210780832703,0.145662148290887,0.173888545447733,-0.210478319539941,-0.0393775664039957,-0.0283309393685385,-0.158764772156287,0.20026803019802,-0.180753484015509,-0.21849322243633,-0.214416076180341,0.208492017517793,0.16082076898623,-0.208422322709998,0.212534316369885,0.172111327848969,-0.148798414641647,-0.166779675052675,-0.222465826480627,0.18664269527416,-0.214450923584238,0.198525660003153,0.0690327071206331,-0.0396563456351744,0.178697487185566,-0.123429504604383,-0.192322822109427,-0.178558097569977
healthy,0.197229322463472,-0.156423650387795,0.153099951813875,0.214555472246083,-0.206899044082115,-0.193390617510809,0.101978892715094,0.19025193974703,0.0254737414374173,-0.170616844699724,0.135034672506216,0.187002630983373,-0.202615907698909,-0.151743768349853,-0.0494978352902267,-0.192105008994986,-0.185422324373048,0.243256586990285,-0.109928111542532,0.197105339446367,-0.237660184341286,-0.180292288611465,0.21965689654218,0.166286022540708,0.10902017437112,-0.165792951618839,0.0286353083735849,-0.198695183211855,-0.229173069962717,-0.22451989195923,-0.212065321033313,0.204554811343322,-0.0439233680981,-0.184316014374268,-0.153725589192495,0.152982644805383
healthy,-0.0510733839540384,-0.0212002725846952,-0.0982921728926776,0.08769203660033,0.0240912188462445,-0.110819606692725,0.0019272975076995,-0.112746904200424,0.0896193341080296,-0.0742009540464331,0.0645644665079353,-0.106001362923476,0.0134910825538969,-0.0838374415849309,0.110819606692725,0.0819101440772314,-0.106965011677326,0.030836760123193,0.106965011677326,0.0973285241388279,-0.0491460864463388,0.0433641939232401,0.0134910825538969,-0.105037714169626,-0.0106001362923476,0.0799828465695318,-0.0693827102771842,0.0905829828618794,-0.030836760123193,0.108892309185025,-0.0636008177540855,-0.0636008177540855,0.0857647390926305,-0.0202366238308454,-0.0067455412769484,0.0693827102771842
healthy,-0.136638213850841,-0.101028206464713,0.0659230356868228,0.0857943178593343,0.130717165390399,0.136582402768524,-0.0840743217769951,0.0679449189871537,-0.140603337562783,-0.0159518220733757,0.125498829193686,-0.0551692548711358,-0.106918812516618,-0.130486310458994,-0.118527517638718,0.0330224026604854,-0.122594116045783,-0.133642173477327,0.102185017989118,0.0929711156719265,-0.0637920670892344,0.121625032707356,0.115062156800259,-0.0301836480644123,-0.0738532831107052,-0.0213122228432617,0.171974239560137,0.0175779540627259,-0.0918599677603269,0.134207894902639,-0.0633684102370949,-0.10983874686879,0.103433156739134,-0.0900714762587795,0.0976034355043031,0.144710525847896
healthy,0.136119128160739,-0.153626571907319,-0.0579591157650342,-0.0265978472303825,0.213219216967797,-0.0060976780570356,-0.186297157816181,0.187282263269158,-0.0870010220939422,0.0895198993281369,0.136530627906919,-0.0568243740407187,0.208331098770746,-0.100717680299953,0.0777734520280805,-0.0885722029429943,0.0865770526584837,-0.169712471076187,0.0481454703030975,-0.166395533728188,0.107326615617394,0.0700921234327145,0.0348901906003799,0.0416986409462724,0.170348425229374,-0.147229621307607,-0.0489560001061799,0.0484322731564958,-0.186421854708963,-0.18140903961913,-0.0709151229250752,0.181109767076454,-0.0178690647356484,0.157766508747679,0.0737083333233901,0.083796311949447
