group,HSF1,TFAP2C,MAFF,ZNF76,TFAP2A,RFX5,STAT1,KLF10,KMT2A,SPI1,MEF2A,MYBL2,GATA1,FOXD2,FOXM1,E2F1,FOXP3,ESRRA,ZNF263,CEBPD,KLF1,STAT5A,ZNF384,EHF,PRDM1,ZFX,E2F7,BHLHE40,OTX2,TEAD4,IKZF1,MAX,NFE2,ETV6,SP1,PRDM14,FOXP1,BCL6,NR3C1,ATF3,IRF3,ELK1,FOXA1,IRF2,VEZF1,TBP,TP73,ZEB1,E2F8,ZKSCAN1,EGR2,EGR1,GLIS1,RARA,ESR1,SETDB1,MECOM,ASCL2
healthy,-0.317362968921668,0.184320460519031,-0.255892095338571,0.157391241237201,-0.364714895229007,-0.22798597761599,0.541257032314135,-0.619980301001814,-0.0992750000355502,0.243855969266678,0.646153806395516,0.420361242259703,-0.547007830682329,-0.0946669885225745,-0.240040535733934,-0.441484367035184,0.136507733060395,0.404896755622156,-0.441373774758872,-0.218180129116377,-0.351351661841377,0.263486098311955,0.173574577670772,-0.117836070409817,-0.227801657155471,-0.413080584069201,0.153188734737367,-0.313178894467886,0.0972659070158928,-0.167160225644709,-0.0520889621426782,-0.134517072086789,0.33306707215789,0.214770200596775,0.386741190261031,-0.572241301727385,-0.705818339465527,0.578913702398173,0.0681801383459897,-0.146774382711305,0.607022572627326,0.162478485947526,-0.0679036576552111,0.29268245925817,0.69365318907127,-0.256592513088543,0.252648055233436,0.575337885464104,-0.437410884857713,-0.375331753754903,0.318118682809796,0.0006451216118166,-0.644329033836378,-0.381672377596758,0.110610708357471,-0.380437430511281,0.194568678123889,-0.0023777339406955
healthy,-0.304203977002474,-0.608407954004948,0.003263115870233,-0.411886800720164,-0.685988533819739,-0.644302228577512,0.392552839189033,0.165195240930547,-0.245794202925303,-0.554648120042859,0.197907977529633,0.114535367045179,-0.0878593948060243,-0.175229322231514,-0.0406257925844012,-0.563458532892488,-0.171232005290478,-0.470704464281115,-0.301104016925753,-0.0119103729263506,0.213244622119728,0.164216306169477,0.538903585968985,0.599515963258563,-0.0851673242130821,-0.161605813473291,-0.243183710229117,0.549345556753731,0.609713200353042,-0.640060177946209,0.366937379607704,0.166092597794861,0.193829082691842,0.0490283159502513,0.321009023734174,0.450962613266205,-0.137295600240055,-0.065099161611149,0.784860944687799,0.194318550072377,-0.495014677514351,0.105398642608527,-0.061346578360381,-0.0717069712483708,-0.292130448282612,0.538495696485206,0.126037850487751,-0.0314074902509929,-0.178410860204991,-0.439215396133366,-0.227276020361731,-0.451207346956472,-0.549590290443998,0.0766832229504762,0.215202491641868,-0.628802428193905,0.259825601167305,-0.446720562634902
healthy,-0.231715210017684,-0.267455874900674,-0.243025319115374,0.327441060877402,-0.0291234309078997,-0.259606411140622,0.224339834665158,-0.419422213429572,0.0271330597455012,-0.464768669590791,0.1773050636687,0.084825818232673,-0.311406070688672,0.426409516414756,-0.219530937906961,-0.0131624545211883,0.207038608349998,0.129306112872968,0.136127384896867,-0.16421662294953,0.182490030556073,0.0730616244577325,-0.115969625898384,0.469805608874127,0.411468730272088,0.270510444513722,-0.288045714473104,0.115705576658749,0.414409278622566,-0.265263466062494,0.366380322231422,0.368298679964829,-0.310143835308297,0.366016254340411,-0.0576247458042356,-0.0861360625657092,-0.138041741884219,-0.0154208756692766,-0.432688687348192,-0.242317187063626,-0.288559810341181,-0.372069383121735,0.122068763259342,0.131540529544726,-0.274817247642007,0.0136205399444941,0.292720586238456,0.307245294791397,-0.201007483671976,-0.224015774234698,0.13794372360587,0.189055254832447,0.38354552318071,0.455310905916599,-0.257498017969599,-0.261436752460817,-0.263511139290372,-0.0193376060571925
healthy,0.297686699404899,0.250604578708019,0.11262864177412,-0.467982837979557,-0.128008641180965,0.0160040805376727,0.226463440349167,0.097338654068837,-0.0663146209305664,-0.425335293779617,-0.130240931379695,0.235296588662423,0.0621560803184153,0.0559152690101365,-0.0491943952935285,-0.525224279392703,0.255021152864647,-0.100033004335584,-0.501347175358432,0.121053737040296,-0.0932521228179352,0.152083770958671,0.254007021027052,-0.548129257050107,-0.592637043082322,0.443085601327587,-0.101815236026506,-0.0958444598229126,0.183749887568082,0.0213027693696055,-0.200120015692106,-0.335545621081756,0.0466560653094882,0.232830268039632,-0.0215307990135619,0.165693540234802,0.0307239941330649,0.23427045526462,-0.164985448182517,-0.404356566535634,0.302709352352043,0.182009661337889,-0.207266944796106,-0.315947073261719,0.110588376538721,0.150523568131602,0.0325722344051321,-0.381571604480312,-0.0553271925599333,0.327300549218703,0.0133397341714459,-0.345896966761353,-0.262936181821974,-0.402916379310646,0.0273215518140321,-0.067130727024726,0.189798673913029,-0.258279576461181
healthy,-0.0242078270849691,0.444240708588578,-0.180254302478749,-0.357046992630713,-0.0144612184088319,-0.348378127318028,0.19361224839196,-0.295625280585567,-0.0915095192474903,-0.216371814708756,0.391860449190473,-0.207796786206205,-0.209538287006048,-0.386053606586879,-0.504191390639563,-0.575205156614743,0.420352340643992,-0.31909552274382,0.146355754817797,0.279787558969253,0.520829485048197,0.0078567629190977,-0.075684217208988,0.239659903059102,-0.0607420851482187,-0.208595779045436,-0.315862292653463,0.232797396341499,-0.300841503266552,0.256703703676258,-0.270189985226858,-0.0612995861966627,-0.28077008556948,0.457412360834611,-0.159372852317726,-0.0139947942643417,-0.26794894140836,0.0990827018065503,0.026512348745616,-0.317380241052692,-0.352853315189571,-0.39462863508943,0.0219378042515774,0.574828429421116,-0.0088130704106116,0.244909244614252,-0.227276204027578,0.0594780481175885,0.0047408288414086,0.465845254168871,-0.141891606570974,0.120815583024232,0.49474009192473,0.0038921576909309,0.19002575031051,0.424465980805902,0.106926355171291,-0.0862919166134149
healthy,0.133432242993736,0.0031882319712248,-0.250781276192036,-0.274543074373615,-0.188050444659199,-0.0231935984243311,-0.36029388773829,0.226837969754669,0.219404022930674,-0.156894157970101,-0.388924842172953,0.027526121573347,-0.17069667707325,-0.0397739830073592,-0.260085547216971,-0.399326054395909,-0.276429181901146,0.12556425468851,0.271552133984768,0.0405868243267556,0.0731636104089736,-0.226427603263323,-0.128247420208848,0.0081047382040789,-0.143494113695002,-0.150336185771863,-0.545787433489873,0.0221045488896058,0.0651930304809115,0.156594274764886,0.321127562804655,-0.427554534002521,0.526271350161064,0.25537422422979,0.280864296672998,0.239859214191602,-0.29303324147406,-0.137015058129716,-0.073692351849746,-0.216389407551942,0.215055716455068,0.0280075130343487,0.281345688134,-0.0063448972892692,0.0659585218205373,-0.125366963106132,-0.161360839395133,0.247308944342187,-0.575657379061868,0.117278008228644,-0.414280756340144,0.233964141710154,-0.382808803119242,-0.498113895524108,-0.0377300422139254,-0.0415338239221689,-0.248137568988173,-0.05157201963355
healthy,-0.0672281675698854,0.318216148941205,0.327988589028659,-0.14740931652537,-0.315349061732343,-0.275191114979567,0.186655803919828,-0.0301738233842481,-0.162565025283843,-0.0929020928983676,0.122001623631162,-0.24965722628318,-0.332172590495744,0.198827185498382,-0.334021155456051,-0.354273139206395,-0.011836352077931,-0.0869961293563872,0.0253458162428167,0.167307544946379,-0.112693258429141,-0.315470372535728,-0.261806218283929,0.0035094645502766,-0.112195802718616,0.364606132905464,-0.24281537838891,-0.219687758681815,0.134300829344828,-0.0087474045071736,0.284265407322707,-0.23304782330025,0.28204639662052,0.0639816787880206,0.0579120677864403,-0.077202113857593,-0.192736813251927,0.342261334255112,-0.263505790781018,-0.218982283439311,0.203367791877432,0.109217174703957,0.108789330226247,0.0459002628351571,-0.255756554360757,0.362808046266028,0.464995707705378,-0.0311805402190508,0.0917142240249531,0.188847540045415,-0.362028481875148,-0.317082015054525,0.0311719914711613,0.252699766365394,0.390306925727313,-0.490526339735902,0.0337073058452621,-0.11923060806525
healthy,0.277192411433086,0.0266285949944125,0.0388129479439706,-0.695237681339291,-0.343397730309569,-0.35860852229714,0.264674253261187,0.0803971265011176,0.429152384395853,0.0977734914269806,-0.182471249753885,0.240273183974863,-0.207386434562707,-0.0882873203023303,0.565110974054977,-0.360849918028318,0.318116376891198,0.200744542839502,-0.12743222413223,-0.0555485178031231,-0.0253164908101959,-0.389795731546794,-0.109068313562433,0.100744450372638,0.119535557653576,0.415726202045729,0.454767543036564,-0.385736438122756,-0.44843449049414,0.206725296795466,-0.207084992727573,-0.143262543817776,0.427042291549917,0.0137109801575508,-0.0375433784972268,-0.361979862575966,-0.168667802775741,-0.123348889334837,-0.224254231975307,-0.118397291092075,0.0659057263777607,-0.202923985800882,-0.0009172708602839,0.172863022426052,0.216472224354189,-0.591372475771634,0.227202074215817,-0.16701819469636,0.401519599729799,-0.346760748574541,0.379265610017648,-0.0626009622097619,-0.253453404582209,-0.249579969467563,-0.273028630501777,-0.117725057306362,0.2793302443252,-0.217131512785018
healthy,0.267645975329245,0.022669514274182,0.109160247053822,0.0216841439217599,0.202211787504508,0.245635040225698,0.368602464550376,-0.414384210204342,-0.569280232287168,-0.0701042037039143,0.575463281344405,-0.252416706768839,-0.273262386465769,-0.114891584752748,0.113191670990608,-0.0308063148922559,0.439314279992904,0.377937499501669,-0.357204747644317,-0.12793125245904,-0.378195334746015,-0.631232644951826,0.501178748853288,0.296311658076584,0.210929217103066,0.0116675444873512,0.0096498337961338,0.441470901920416,-0.187083454446733,-0.59516269350155,-0.219906480668794,-0.0773405796896025,-0.293113701557567,0.532017043310734,-0.349643579199666,0.251633207421679,-0.506958055899999,-0.264880742301708,-0.485299895374956,0.0942117990502417,0.319878598898915,-0.195849852754488,-0.218977074555455,0.0620223679635109,0.359878039421933,-0.253882769960526,0.129113497009664,0.559985171792363,0.209479143693974,-0.480583908870818,-0.376921148945469,0.292132328650794,-0.123064362381661,0.0035107566410333,0.28989775653313,-0.0558583067731056,-0.0390380548444882,-0.434403418013388
healthy,-0.271876639976122,0.330957400950042,-0.0359794404081867,0.403653432982027,0.205629946866379,0.552983822863267,0.31451099932684,-0.353629940330599,-0.311506594173173,-0.0502936835352377,-0.0451336250259582,0.274754760260183,-0.356904536368076,0.350625535176932,-0.183518347255471,-0.44002934914363,0.305397930713127,-0.0900998491782516,0.273952998181052,-0.147544780562149,-0.434798806055966,-0.155488979917642,0.160878113306674,-0.561098359949857,-0.169694559319683,0.444546235875145,-0.185212913994147,-0.195826716755978,-0.333368560902301,0.108114532670523,0.21796474808378,-0.101139496267826,0.0507518332947412,0.393512464266864,0.260499254281786,0.183039639493938,0.206693089257022,0.31440233560183,-0.425876633175379,-0.325386182400183,-0.312675463431394,-0.458281918087952,0.202628478570145,-0.292848738903138,0.231533029422922,-0.048572685079667,0.157947129588825,-0.451647557147449,-0.0468722446261252,0.327057254279397,-0.266170325984358,0.0012775329832308,-0.438079275808308,0.242960341693614,-0.200599110084139,0.333019074867808,-0.0303348004225092,0.204096907286502
