group,RXRG,KLF5,RFX5,STAT1,KLF10,E2F6,MYBL2,GATA1,FOXM1,NFYB,SMAD3,KLF3,STAT4,SP4,MAX,ONECUT1,JUNB,KLF4,NFATC1,PBX1,ELK1,TP73,TCF3,GTF2B,YY1,EGR2,USF1,RARG,BACH2,ESR1,MECOM
healthy,0.101143491093615,0.120280766570307,-0.118187627065044,-0.0205576201409786,0.0530012824725594,0.0131568768902263,-0.271360585860917,-0.147416825156399,0.221947542540238,0.0391716107413556,0.0582341312357175,0.0082230480563914,-0.072213312931583,0.189429125226326,0.176421758300762,0.3246608882628,0.104955995192487,0.0316213575259416,0.127158224944744,-0.142258731375572,0.240636288122946,-0.0811839108112827,0.0662329143451165,0.269566466284977,0.216041898936102,0.0367046963244381,-0.108319969397374,-0.0136054067842113,-0.292740510807535,0.0476189237447395,0.194661973989485
healthy,0.259146571839659,0.183952291405917,0.127772656599098,-0.008787071085169,-0.0096513731591201,0.0217516021944349,0.115384326872466,0.146787302226021,-0.101555493689249,-0.199509728737036,-0.294582956871652,0.0715930217922792,0.180206982418795,-0.164073343705042,0.05315457754799,0.123451146229343,-0.211898058463667,0.133822771116755,-0.0563236851524772,0.0799479418404728,0.0499854699435028,-0.082828948753643,0.134110871808072,-0.0488330671782347,-0.0007202517282925,0.209305152241814,-0.261739478061512,-0.107893708898224,0.0727454245575473,-0.0819646466796919,-0.0099394738504371
healthy,-0.0052532410758936,0.0549554682051925,-0.0635182511588992,0.111500041835843,-0.271901191536911,0.131317893794652,-0.0450793749825125,-0.178918824493593,-0.0829092772802917,-0.154484686939343,-0.234668845411515,0.210379171986851,-0.0530117690071119,0.128159382597771,0.259286846403421,-0.116464354652562,0.140655529807053,0.0913801285151702,-0.121697896074421,-0.120962442323796,-0.273431198000265,0.126051519616068,0.0748718184341744,0.123188503229706,0.0532744310609066,-0.0719365699830188,0.0577659521807957,-0.280398308977169,0.157216372298807,-0.163119701957843,-0.166311045911448
healthy,-0.0612650492192597,-0.185477709591103,-0.190723343853818,-0.1443291728982,-0.0034393545401765,-0.0030434576146885,-0.0265498375655354,0.2102212674341,0.144477634245258,0.0880870659210681,0.111395497409171,0.0035878158872345,-0.112904854437594,0.0584937707408441,0.0831878414681548,-0.0486458347193314,-0.217768052576214,0.21262139254487,0.074106955739775,0.153979160456968,-0.139231999982542,0.128245860300252,0.081406305303459,0.0462457096085608,-0.205618965675302,-0.116641131671886,-0.0779422072054395,0.200521792759645,0.15902684625694,0.0339976484762774,-0.172635803070588
healthy,0.34394510407868,-0.411049193890362,-0.181801063077366,0.290341119526199,-0.211280140808078,0.162843500775376,-0.220598676560238,-0.0657089675478909,-0.454294186783556,0.0006250330011432,0.218107658038063,-0.0101182438326019,0.058343754856412,0.325724214937211,0.227435307272621,-0.0801948478198303,-0.0146370121883762,0.0826402989300141,-0.214700734534869,-0.154187211410819,-0.383265223885715,-0.205941159036465,-0.439779447150689,0.364541574298613,0.0894252865754742,-0.256631867048989,-0.216731522195935,0.226691039543435,-0.435486996941136,0.153353327771383,0.228017051232373
healthy,-0.196587767341421,0.0967918350786554,-0.232152401746858,-0.111680175961783,0.55148528951705,0.135386995675687,0.259339040779599,-0.279187225400716,0.0864845221595667,-0.043273094921849,0.378401719498815,0.161252184334187,-0.0639317691058343,-0.227130890324738,0.105310785157936,-0.031124561147983,0.0893212356296065,-0.0586459676088658,-0.0282526090012968,0.0708737884051863,0.0924750971894644,0.119503162177297,0.122454401346438,0.335745301418279,0.0388418313335571,-0.173559292152962,0.245516669865027,0.182562774036131,-0.0608307655609461,-0.232531217520807,-0.0175224319624507
healthy,-0.617079967916535,0.433245761342532,-0.629156414029782,0.481147880895813,0.35404596355617,0.625899384229384,-0.611895603656473,-0.638404310707483,-0.436701728455183,-0.300584766219124,-0.26890947932474,0.451914022180698,-0.267151303619154,-0.37146972881727,-0.140529979121169,-0.561863490011503,-0.266316263216994,-0.523855296411888,-0.274080608670057,-0.590818174743726,-0.057315866256374,0.60983922877805,0.631532081226415,0.527962255893532,0.486737150828839,-0.634080629496898,0.413027361114919,-0.0493757445918611,-0.60222212175152,0.612579269721242,-0.307679921295419
healthy,-0.317152953517347,0.179662258144064,-0.0077033238965341,0.334780510274781,0.0341614248275856,-0.323124929660582,0.25279633207559,-0.070986934464717,0.292472585705482,-0.0701525567385471,0.0153049353040107,0.0330777956172418,-0.0180316124145149,0.12019286591554,0.190718182160688,0.26522090381585,0.102142252266805,-0.164692079878216,-0.120731606791647,-0.40114343850619,-0.0984353350145046,0.302980827088719,-0.204366656928618,0.269320699528631,0.004183624687279,0.268380697294594,-0.0417356521033928,0.274210164181183,-0.0547654690395284,-0.118562671791469,0.0521824189053307
healthy,-0.261434588583022,-0.081155630394152,-0.0016141338607436,0.127534940617896,-0.048270968996069,0.314768346591107,-0.0607636712659458,-0.162076588988069,-0.0713014554086513,0.140117430359166,0.211739263790747,0.12048866473781,-0.13247937341762,0.134840375790414,0.298306629960742,-0.0760540695194882,0.0199022092842385,-0.192963479147634,-0.235941068580152,-0.110222283633637,0.221048592074833,-0.234684043980635,0.106594053539576,0.0097011281592607,0.348281520288949,-0.138756333917806,0.0826371236721543,-0.142368239017068,-0.258308352079028,0.16813316205847,-0.058757737530028
healthy,-0.0593775807921492,-0.0009123930732315,0.0330622437326282,-0.216477261796206,0.129982398453853,-0.18776569240225,-0.017287447703335,-0.129862346733691,-0.13614345273257,-0.0729290189640412,-0.13847725817252,0.186301061416273,-0.134160198315493,0.0339458243930209,0.228506444156443,-0.005301483962356,-0.10813298538436,-0.165805831750208,-0.0914505983506421,-0.0099258762229981,-0.0638435047821774,-0.142386142180996,-0.0778319312154593,0.193960361162612,0.0050181619027736,-0.368515562278231,-0.0496870059406687,-0.0867061543698379,0.139629754686075,0.162756518058092,-0.116440564419574
healthy,-0.152101294514184,0.0851801250478784,-0.346156909231955,0.0291925218785755,-0.0159652097509121,-0.160594251161334,-0.0018880901603758,0.0519793335100395,0.0409060240638656,-0.117074718678657,0.0946459432367093,0.0224265502325661,0.338777002317533,0.0786656020620017,0.101831811893046,-0.161420693925699,0.181232178092887,0.0764001163904888,-0.124392987293205,-0.236591604653734,-0.201341395275346,-0.0737040527036161,0.0111992562971783,0.180118683318282,0.0471016745453442,-0.353345003097673,-0.0547474939808793,-0.0116707781651614,-0.0466911234144198,-0.0339858454077042,-0.0117771431736069
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,0.01910253903412,-0.217265491916842,0.196378562247342,0.0744345807901655,0.0234679232671048,-0.0657197443834402,0.186994579352349,0.268487062387815,0.0860809160978734,-0.148470860099219,-0.0669465129452645,-0.0323420802662748,0.0453585726690071,0.24455710940262,-0.194132141893871,-0.28982008971616,-0.0965482790214904,-0.171428957470501,-0.0949869372155323,-0.22320815001503,0.156341297365988,0.209681831716474,-0.21358518623137,0.141269569320719,0.0334573244133878,0.0638238293333483,0.179044481789358,0.0352895112265019,0.235348379159316,0.310898204096595,-0.162889373715465
mild,0.0380539800847942,-0.206992343285335,-0.0933631124295833,0.0361894971895867,-0.235781812089595,0.0430220742589806,-0.0888582438194235,0.121585129917911,0.211126631444273,0.083438504720311,0.0393162697467669,-0.0904679526544163,0.0090560597767221,-0.0622575158051897,-0.134543865071558,0.072772736108596,-0.161214076920395,0.0192006996289071,-0.156327047219914,-0.25927892882485,0.0167456041395655,-0.0610531293387203,0.193883059823379,0.161225657559496,-0.119963840443817,0.054683777833353,-0.196928767906855,0.0904332107371143,-0.275376017174778,0.1058007188237,-0.025025761096543
mild,0.0515150841195015,-0.0621917049684509,-0.12383947728812,-0.0061759667035989,0.0516207624626934,0.0354675168871504,0.0255772672390116,-0.0037080665714109,0.170620793269936,0.0917505591965466,-0.0642306753547423,0.14521447629197,0.128713113821206,-0.0421345770679354,0.105513609304013,0.0458426436393464,-0.12369339251959,-0.150150276556346,-0.125869123114718,-0.121592258402009,-0.119857890299036,0.130888844416334,-0.149509990124065,0.0473376813768558,0.137506173612088,-0.137947536104242,-0.0134056086525528,-0.16161637679267,-0.214408925590168,0.030177383354425,-0.111851201708965
