group,VDR,LHX2,FOXK1,DUX4,MAFF,SIX5,ZNF76,FOXO3,MITF,ESRRA,FOS,SMAD3,STAT5A,ZNF384,EHF,BACH1,ZBTB7A,MAX,E2F2,POU2F1,ASCL1,JUNB,HSF2,NFATC1,NFYA,ELK1,TCF12,KLF9,VEZF1,TBP,E2F8,TCF4,THAP1,RARA,SREBF1,ETV7
healthy,-0.0510570668907977,-0.120967361661766,0.0346394234736154,0.058454027111726,-0.104098684084771,-0.0313919775229639,-0.0810959419343235,0.0479900346040713,0.049433343915472,-0.0597169227592015,0.0368043874407163,-0.0673845034760174,0.083351112733387,-0.029227013555863,-0.1967411005103,-0.0652195395089165,-0.0689180196193806,0.0560184426487374,-0.121779223149429,-0.0046005484300895,0.170310498745276,0.12466584177223,-0.0856964903644131,0.167514086954437,0.0575519587921006,-0.0305801160353011,0.0658509873326542,0.0792015984631102,-0.0211083986792344,-0.0100129583478419,-0.176895597478541,-0.0120877154829804,0.130890113177646,-0.114111642432613,-0.0642272643573285,-0.126018944251668
healthy,0.218016927879194,0.232287925172394,-0.268733856721182,-0.23689855506712,-0.0155883201202646,0.151711678916942,0.21977335831528,-0.0786002620148554,-0.221090681142345,0.172569290345465,-0.0432520994886215,0.155004985984603,0.133708266947058,-0.0974818892027815,-0.0223944880600985,-0.124267453353095,0.178277689262745,-0.314620601863932,0.194963778405563,0.01141679783456,0.147320602826726,0.0177838581653723,0.123389238135052,0.246339368661083,-0.0533515744961169,0.30254514261584,0.0535711283006277,-0.167080445232695,0.237337662676142,0.0671834641802954,-0.183766534375514,0.175643043608615,-0.204843699608548,-0.155883201202646,0.134806035969612,-0.0204185038195015
healthy,-0.062565840751621,0.0520929671784994,-0.0192455016652409,0.0724959129505259,0.0773651605721754,-0.107378883617097,0.124197743844663,-0.107833878886661,-0.136378845271937,-0.0591813145359171,0.0057952029070779,0.0448689194775276,0.0798317138756011,0.131605386128091,-0.12767007616502,-0.0200277742339649,-0.223195135654003,0.0208260115489894,0.164772146567359,-0.136825858168351,0.121938732243144,-0.239574965358306,0.0316980037796232,0.182828274633213,0.0964270676549606,0.112224184119296,-0.029670480999461,-0.0030572489165438,0.162090069188877,0.0501213210103889,0.155289087264868,-0.0883010117880111,-0.081978972253017,0.0974967056570935,0.194897622836384,-0.0819071308946648
healthy,0.0465800091247341,0.0404478544797168,0.127069615127544,-0.0763473558452485,-0.0497070018907363,0.128247313701753,0.124917269457439,-0.0897893637094917,0.131902240311366,-0.0437372884283684,0.053118266726375,-0.101322687677604,0.0400011412274307,0.0508034798736202,0.0748041646100786,-0.20422917688604,-0.0873121356740874,0.241022104756144,-0.261246031996002,-0.110175732132,0.121546614917462,0.135557166920978,0.181934124567401,0.0070661914452517,-0.0922665917448961,0.0075535149932001,0.0163253388562712,-0.116307886777017,-0.205812978416872,0.0607123920152375,-0.0101525739155916,-0.0593722522583794,0.0672912599125408,-0.0373614720093769,0.0529152152480632,0.0410976192103146
healthy,-0.110040426281404,-0.1119360605543,0.0582344074965826,0.126048246545684,0.0028113312421691,0.136635924701708,-0.0989344701736871,0.0353996906837352,-0.0039295485875246,0.0468671347745663,0.0384364075057375,0.28603825483116,0.120233951877527,-0.173791880797379,-0.0456661671680161,0.0992698264953712,-0.0908804743571397,-0.0169877575679022,-0.102065914268373,0.0488106770934168,0.074587383455583,0.21613497168689,-0.112833247596727,0.132243627943029,-0.141283005159329,-0.216051132606469,-0.0234934524447267,-0.121308616453832,0.0174777262197133,-0.0226365517136705,0.0199145036480535,-0.142614631073029,-0.082159032354903,0.0247172852550281,0.0367247836820775,-0.0978293186590467
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.202492562991917,0.200802725096381,-0.124474502756092,0.249469633499607,-0.190974241566713,0.0395564473585818,0.185746107301676,0.1508767217906,0.135673115593217,-0.109153517330671,-0.158728792913036,0.127399113732158,0.15631388272899,0.143956987179155,0.180859888505698,-0.179748839476343,-0.225819657745938,0.129021978494579,0.189383453410152,0.218821317825627,0.218069456283871,0.118267855767231,-0.0616269146412665,0.106085442853669,-0.166644664757018,0.156672365236241,0.215674990529934,0.230223317493316,0.185648467523398,-0.132180995436547,-0.0618567382349022,-0.189060572410505,0.138570937316037,-0.213915712070063,-0.0347410790876356,0.166493798962423
healthy,-0.125695567813487,0.145612395152617,-0.0707241338812005,0.0293263520662783,-0.105081280088879,0.157663189978614,0.0304158759820533,-0.0104949216583937,0.0897990563763226,0.0207133353533142,0.0722181022808617,0.0713390545760887,-0.0499695286825918,-0.0651031809520883,0.136004775168055,0.0105650803953944,0.0226984149119801,-0.0709965148601442,-0.0355704796593375,0.0003796825767094,0.0814254047660667,-0.0621977838433549,-0.148179379529935,0.0956181045628484,-0.0550581006074048,-0.0608565138712833,-0.0200819067203082,-0.0051339687546369,-0.0636381014441332,-0.0208288909201388,-0.0454463536383136,0.103612073596395,0.0939879456737153,-0.0516615923396666,-0.112398423659596,0.0706663560977882
healthy,0.147005955028889,-0.154793692998279,-0.151972498112871,-0.133396014867414,0.135008126230504,0.154080643741528,-0.156920439911895,-0.156194989798504,0.102778299825335,-0.147638398717486,0.154093044598167,-0.156182588941865,0.155500541826711,-0.148419652685753,-0.158327937140439,-0.136204808896183,-0.158327937140439,-0.0138331555809798,-0.041697880449166,0.149746544346143,0.067138237844397,-0.156182588941865,0.0171255830186761,-0.133575827288682,-0.144761399977201,0.155500541826711,-0.131467681660025,0.15478129214164,-0.151960097256232,-0.0254465578235505,-0.159040986397191,0.0501428638204321,-0.156201190226824,-0.128429471783431,-0.14065671642964,0.154093044598167
healthy,-0.0009966465636084,0.0809667001783667,-0.0587154823343254,-0.109046133796553,-0.0442424409323588,-0.0743855829241042,0.0984838468452679,0.0668024025488224,-0.0192937774976814,0.085316195779332,-0.127175351450888,0.0235295253930175,0.0212329050507892,-0.0352672053024716,-0.153228992597392,-0.195304810565385,-0.0747430757132247,0.0336693208662515,-0.0612829305470994,0.171997364026215,-0.0397412817238879,-0.0725872858636803,-0.0578813324930443,-0.0728472806194042,-0.109067800026197,-0.179401798006936,-0.0207183320967523,-0.0520910326207755,0.100796716859729,0.119408008123635,-0.0731614409492373,-0.0365455128514477,-0.0437441176505546,-0.0247645004827062,0.0421408166569236,0.0433812083040232
