group,HSF1,RXRG,LHX2,FOXK1,DUX4,KLF5,ZNF76,MEF2A,FOXD2,REST,ESR2,SRF,E2F1,NFYB,GMEB1,STAT3,KLF1,CEBPA,NFAT5,STAT5A,PPARG,PBX3,TFAP4,EHF,PRDM1,ZFX,BACH1,MXI1,TEAD4,MNT,ZBTB7A,TBX21,USF2,FOXP1,BCL6,ONECUT1,HNF4G,NFYA,NANOG,TAL1,KLF9,TBP,NR5A2,HOXA1,FOXP2,ETV4,GTF2I,HOXC6,RBPJ,RARA,ETV1,ESR1,CEBPB,ZNF143,ELK4
healthy,-0.371754457297694,0.423362542836186,0.0930631327193752,-0.35861297746124,-0.316889736814307,-0.1595367989475,0.427921831759038,0.378727487414996,-0.377424833437038,-0.0465507230358341,-0.241067612626723,-0.116664157731782,-0.349341146206366,-0.381217855314032,0.188348439871737,0.261258749285064,-0.526617027265464,0.340912208701935,0.174517319694012,0.468648925246356,0.28819303594695,0.44880260875865,-0.47872533689938,0.0619526906575668,-0.344666917226636,-0.124250201485769,0.0858219091360233,-0.395010662139464,-0.195129903227574,0.313824668630878,-0.149613640703648,0.47566026871595,-0.604699639238328,-0.463323369277647,0.492135010201884,0.218079601251002,-0.0397692596799965,-0.384474490258926,0.303748256977854,0.230531440746184,-0.662552801200558,-0.532517283518566,-0.249879683654082,0.116855724493246,0.509950719018067,0.490679102814755,-0.660483880176743,0.383440029747018,-0.458725767002503,-0.252906438485219,-0.340031001599199,0.132257692114979,0.0509950719018067,0.341831729156964,0.287733275719435
healthy,-0.118384298701961,-0.541510597084518,0.34214363251226,-0.461666241778663,0.0390277907808662,-0.315637257940255,0.0344745485230985,0.133426259732086,0.138548657272075,0.41897959561209,0.407352566275291,-0.591271030330123,-0.632900673829713,-0.703801160414953,0.361007064723012,0.494026784967798,-0.0452071909878366,-0.376699488932819,0.664041598556946,0.455974688956453,0.151151381378396,0.262461893001325,-0.081958360639819,0.139605659939057,-0.0401661013453081,0.342631479897021,-0.274576769722886,-0.249533937305163,-0.0484595068862422,0.0646397784808096,0.291326196599674,-0.46573163665167,0.132125333372724,-0.162453179125355,0.43052531705143,0.218962167860151,0.0450445751929164,-0.364909843801099,0.24172837914899,0.450039212441863,-0.260835735052122,0.0078868660536333,-0.245224618739776,0.161884023843134,0.0517931306821078,0.37759387580488,0.228393883965527,-0.407352566275291,0.110172201058487,-0.268803909003216,-0.455161609981852,0.0482968910913219,-0.521427546411864,0.0457763462700576,0.219124783655072
healthy,-0.420545476850306,0.218096859244255,0.0661612213413457,-0.0233238547038475,-0.391586464926253,0.157292088791285,0.377793553029865,0.229633673899773,0.573060905297532,0.166119145534416,0.138620798911484,-0.159047735246533,-0.336709798494828,-0.491345022546189,0.457108899492456,-0.262162974965148,0.140718216634962,-0.249265178295074,-0.0238243054894686,-0.063870540103096,0.10729583469606,-0.168540025351038,0.392888450709983,0.239807472187949,0.225278124582639,0.373682126047181,-0.0559060489416863,-0.329451227750535,-0.321633209989794,0.27627324589632,-0.104171068815108,0.0339187640189489,-0.0137115377849047,-0.300640723579938,0.146831446760131,0.0728745855387026,-0.0793906175157129,0.18667424609505,0.0628615011207054,0.24594714889935,-0.136065651810915,-0.370921509315116,0.370160661372749,-0.0154753216513012,0.442795193282577,-0.189870214323549,-0.15766437535132,0.104693897481387,0.247684486179515,0.278012617529271,-0.411374614486159,-0.290768009504249,-0.338953689618975,0.0496361736519123,0.134019092907114
healthy,0.104600062252031,0.0968013567599126,0.179718973364621,0.105153247221402,0.0530095509780353,-0.0618184203272664,-0.623475537762304,0.0565150600774221,-0.0219049222110915,0.193452391517279,0.0016294905076052,8.41803214260995e-05,-0.247923072360067,-0.199910224746681,0.0668091108118137,0.0448200082792961,-0.192724833024953,0.0948050805660937,0.125813503251408,0.0786544846124863,0.373520111927807,0.21616303966202,0.0417414136671416,-0.597103045635528,-0.426679984908389,0.270772016747151,0.0364741306979086,-0.0188203147188351,-0.0449823560420465,-0.213240779932514,-0.380032061078126,0.216157026781918,-0.68780734197215,-0.0864892673852154,0.259389634714322,0.254988206479757,0.158222927000456,-0.231652218804422,0.25628698858176,-0.20413126657819,-0.201215019728785,-0.0049065101631212,-0.286495698213526,0.378294338728688,-0.0547111960468628,0.333095519002974,0.298268917452976,0.405250080225345,-0.299591751075386,-0.229277131164186,-0.489195899327472,0.130365253488519,-0.0523180697663209,0.227166610248431,0.194095769688178
healthy,-0.234263658552684,0.528382396828992,-0.414884876376166,0.0088309844529702,0.444483440997108,-0.504041770180529,-0.415047770467447,0.445925407822535,-0.484978912089572,0.052979532601206,0.0549101817004759,-0.328909374998039,-0.429366869326229,0.0135110025189921,-0.326647271834771,0.150919959101514,0.403125339456034,0.231007193197422,0.444394203364493,-0.158007976777778,0.31320213518747,-0.31518802663074,0.0691074641083868,0.276446145842676,0.0713270731608857,-0.300672038392062,0.437270773929256,0.370957297603929,0.265668222881307,-0.373868144191603,-0.199718779438234,0.374196765314883,0.448094023942111,-0.112727668812729,0.216362306156078,-0.148068604268917,0.453289637218797,0.245807891978252,-0.0566623555345162,0.186477614522625,-0.474140080902768,0.38437410484405,0.223208107400958,-0.0816304785520006,0.406126840146682,-0.0793301306890407,-0.497684651209492,0.254384620001788,-0.0873232729246828,-0.149856189861931,-0.0536339419070481,0.0745622914607629,0.0406505745967706,0.52074478865345,-0.108608573008857
healthy,0.1033668935007,-0.412488690942308,0.306635118699228,-0.068427083615707,0.127302163173384,0.109950671504334,-0.313960953216461,-0.399928989738732,0.0850838840805365,0.03398460947919,0.08566805622954,0.474529352010125,-0.565494428671845,-0.378322514443833,-0.246473281570097,-0.11928163745193,0.247712673832172,0.382340671522789,0.473810978151215,-0.345561508790258,0.0675824022651209,0.370933526180762,0.047223213450526,0.0938385720973592,-0.159155333730534,-0.0120544712368695,0.361657819760774,-0.592547914545291,0.0900414531288364,-0.128383671070863,0.285186527768924,-0.39362940359137,-0.23293469730603,-0.380746039440374,-0.0930333618379219,0.162423540077662,0.0173751743237392,-0.0881626291901495,0.328596833814468,-0.0610775664437846,-0.277379145939674,-0.160828907995247,0.0936648992963041,-0.351663739481876,-0.382348565741019,0.282905098700518,-0.0668719226244409,-0.433471522997055,-0.0377027862654149,-0.54657198757507,-0.435137203043538,-0.222995876554741,0.176854171001694,0.0439786897580877,-0.0864890549254368
healthy,-0.368401184230968,-0.723083243489244,-0.568733140801442,0.358551650701227,-0.28903518284546,0.521291473907804,-0.39388700092763,0.221866556988786,0.477021280518183,0.496999266613197,0.538861732446095,0.356963452898905,-0.406823101725572,-0.279183598440457,0.222592566831273,0.648718096340799,-0.457967008640841,-0.404880922853156,0.576629010557304,-0.535469174588914,0.598238673010179,-0.434033704516956,-0.384162160613773,-0.341277948725714,-0.486184591185505,0.52313357006747,0.55793487237584,-0.37603290125318,-0.255540698253566,-0.0152252877645635,0.54166322805298,-0.344209059649111,0.575083060785364,-0.519983015491118,0.262850427859759,-0.536381814080176,0.679373349221,0.276849292218088,0.451870576839211,0.534615190130124,-0.676724438733553,0.573383295368829,0.612499639226896,-0.51211708851407,-0.445590386614172,0.597431038332293,0.325014507903899,0.519427638470368,-0.36175880943479,0.555186699525748,-0.574297985735352,0.64426974789912,-0.385437394851227,0.661123020446074,0.333632285751726
healthy,0.0424602530968152,-0.116040879939259,0.186131103388651,0.18710338379313,-0.290072596638877,0.583803964923532,-0.672057607460965,0.0103527973420728,0.152483355651553,-0.19378353298508,0.261997653046953,0.127382609491025,-0.320715618635019,-0.443147091375551,0.392852163925236,0.657220849014699,-0.0339474802309628,0.484664667277158,0.434011726014728,-0.28204365122454,0.527101792866731,-0.0409245866159073,-0.0077985954422012,0.267628738510379,0.105338394687678,0.54764086949873,0.0171865131821132,0.0114370148816055,0.285827311409428,-0.335395110032036,0.0682048690589764,-0.0240748099392462,0.24693239482913,-0.268296660919545,0.0586818866767677,0.0430874710932343,0.435598273011569,0.224396026671661,0.366763410655305,0.328855576084121,0.306439470964313,-0.656228216403847,0.286073388086489,-0.293580576937433,0.504061245051373,0.0467147893291621,-0.0523838039044656,-0.429053188461916,-0.523492976636597,-0.119369390781613,0.389501450675929,-0.460696243871228,-0.485655449687431,0.1570163470711,0.153774795655979
healthy,0.255360262387902,0.106593242947743,0.438530005391544,-0.416811293708784,-0.23827675757195,-0.448340909668903,-0.0591832140857077,0.731215143458593,-0.112284408191679,0.496690791532003,-0.481730213462866,-0.711485236795126,0.141754655089294,-0.553929741022856,0.50683099467768,0.24521755697119,-0.573015062667488,0.692456466475905,0.521229062217959,-0.725502458683749,0.485476113203533,-0.29156562200561,0.364135986133114,0.475351424138278,0.302885896171794,-0.137320130359562,0.0507265388929504,-0.139326451276106,-0.745653747789653,-0.672481337250924,0.579143124434284,0.192312540914429,-0.187546715499549,-0.661504374670859,-0.495224460704995,0.673695439157519,-0.14188977772523,0.430522738076825,0.0111981633396342,0.672022921197157,-0.50217326737155,-0.417102558057356,0.499172543945359,0.262037822874171,-0.481917883790554,0.0678175505220104,-0.325830220207913,0.445266619474258,-0.502487052159445,0.175386679173735,-0.730323834515624,0.482766654125915,0.582032246572276,0.331745588936662,0.723936037015307
healthy,-0.435923946056893,-0.371369541480186,0.0726712619687332,-0.111325149140573,0.119132609634015,0.408590432490164,0.38368768307403,0.0889553092626029,0.461395156760377,0.0396087244904344,0.157024107318914,-0.286969324356059,-0.396716401277062,-0.449042966704008,0.0177525722861896,0.10192925385201,-0.479315010623312,0.162918932439295,0.25089571849633,-0.181308062937881,-0.178824005541598,0.227206870787557,-0.464974686429156,-0.680397828447695,-0.395672741882318,0.326638743931861,-0.263606157593163,-0.0915326298388418,0.108703417526259,-0.149021238257945,-0.298419970339521,-0.242759616321138,0.52237151203624,0.231553231047084,0.250472333266689,-0.0344955336401593,-0.596244832768848,-0.046461347665282,0.313756582154475,0.463809636863677,-0.299160154307424,-0.100906319608367,-0.233773782950794,-0.360583580699901,-0.116724051002458,0.0833476755217685,0.342261066758426,-0.48040308105613,0.150840610451051,0.367131248079972,0.199803779927846,-0.0410417206522949,-0.0204261167782559,-0.0893653711808213,0.408736988915809
