group,HSF1,RXRG,FOXK1,KLF5,TP63,KLF10,PGR,SPI1,E2F1,XBP1,FOXP3,IRF4,NFYB,HOXA4,ZNF384,GATA2,TFAP4,ELF1,E2F7,BATF,MNT,CDX2,SPDEF,ZBTB7A,TBX21,POU2F1,HINFP,BCL6,ONECUT1,ARNTL,GMEB2,RFX2,MAFK,MEF2C,E2F8,ZKSCAN1,CTCFL,MYC,ETV1,CEBPB,MYB,ETV7
healthy,-0.116153490292577,0.177237708595497,-0.379713806789206,-0.223690976406699,-0.118226208278904,0.0378372636327465,-0.123468965538436,-0.0793322648884223,-0.35077703803892,-0.0010566797577351,-0.0933942339721283,-0.0393410002110619,-0.443724215190468,0.133344857120345,-0.125988740345343,-0.0906712515195031,-0.387801471088794,-0.100587784630556,-0.153177923342451,-0.008575362649312,-0.0436490023002897,-0.038487528099045,0.120095718619512,-0.0603526707783335,0.0233688792576039,-0.368618669332987,0.372520256130778,0.175490122842319,0.146512712562891,-0.0332854123686567,0.148179015257781,0.391581133299154,-0.361140627970553,0.313508755814185,0.0779098113683942,0.0046737758515207,0.0553944042228071,0.0665708247373134,0.019426650930669,-0.270672584096769,-0.184593825370499,-0.0887610996497512
healthy,-0.0039519684811938,0.0985796582253354,-0.209454329503274,0.0180034119698831,-0.142709972932,-0.0445694223156861,-0.0768438315787692,0.0270051179548246,-0.0098799212029846,-0.0445694223156861,0.188596718074751,-0.0265660103458031,-0.180253673503342,-0.0162469815337969,-0.152589894134985,-0.0623532804810585,0.05137559025552,0.108020471819298,-0.175643043608615,0.155444093593625,0.188596718074751,-0.142270865322978,0.11702217780424,-0.0261269027367815,0.0711354326614892,0.17696036643568,-0.0032933070676615,0.0107581364210277,0.221529788751366,0.155883201202646,0.0261269027367815,-0.0630119418945908,0.0105385826165169,-0.0090017059849415,0.0414956690525354,-0.0498387136239446,-0.05422978971416,-0.0252486875187385,0.0535711283006277,-0.0004391076090215,0.0450085299247077,-0.243046061593422
healthy,-0.143345544770249,-0.141354634426218,-0.135381903394124,-0.131400082706062,-0.0915818758254368,0.141354634426218,-0.141354634426218,0.139363724082187,-0.0119454620641874,0.139363724082187,-0.0816273241052807,0.125427351673968,0.12940917236203,-0.107509158577687,-0.135381903394124,0.141354634426218,-0.143345544770249,-0.12940917236203,0.139363724082187,0.0039818206880624,-0.143345544770249,-0.143345544770249,0.0776455034172182,0.133390993050093,-0.135381903394124,0.0796364137612494,-0.143345544770249,0.0238909241283748,-0.131400082706062,-0.11348188960978,0.141354634426218,-0.12940917236203,-0.139363724082187,-0.105518248233655,-0.0418091172246559,0.115472799953812,0.141354634426218,0.0577363999769058,-0.103527337889624,0.141354634426218,0.141354634426218,0.143345544770249
healthy,0.0491384577514631,0.274728650155908,-0.0289957511029295,-0.108998033557791,0.0976271507723284,-0.244636421070094,-0.185995154133637,-0.0165690006302454,-0.0279804937113703,0.139293314121916,0.108104607053219,0.156593300074084,0.199965095841491,-0.189853132221562,-0.223437846734339,-0.022619934683938,0.274931701634219,0.295521121535039,0.25194627428932,-0.0982769155029263,-0.259012465734572,-0.281063856279237,-0.243621163678535,-0.226118126248055,-0.278911510609131,-0.225752633587094,-0.220798177516285,0.291500702264465,-0.278830290017807,-0.161060432596944,0.285003054958486,0.287074180037267,-0.0780935985587303,-0.28540915791511,-0.270545789702684,0.293490606751921,0.0776062750107819,-0.154562785290966,0.0173812065434927,-0.0689968923303602,0.218767662733167,0.242565295991313
healthy,0.0115050274892149,0.0406215691312165,-0.189953364872685,-0.0612839062881382,0.0977292000574866,-0.0271742287020427,0.154042963514216,-0.0245215495965037,-0.0218349859038502,0.118193070347023,0.186591529765391,0.113809856970991,0.0695033389910674,0.0444626291134157,-0.0933338850431994,0.10553959738739,0.201578198580626,0.0591346553340154,-0.0964004401770661,-0.0772871127168095,-0.0373081405769438,0.0386490020956196,0.0189305927226032,0.0610539751612895,-0.108959520358309,-0.0500124404172486,-0.0406651350289352,0.0024360597807709,0.0332589324167553,0.0598970585440928,0.0124586365837243,-0.127003062996806,-0.193378128498905,-0.10824068304595,-0.0960519129953164,-0.0069572318329122,0.0911894747443787,0.142178517368822,0.0852088451186608,-0.0503319236671858,0.114255197258782,-0.269979078326645
healthy,0.126960694915002,0.0987472071561127,-0.146710136346225,-0.0987472071561127,0.149531485122114,0.084640463276668,0.0620696730695565,0.0479629291901119,0.152352833898002,-0.0056426975517778,-0.0253921389830004,0.126960694915002,0.143888787570336,0.141067438794447,-0.0761764169490012,0.15799553144978,0.0987472071561127,-0.0620696730695565,0.0338561853106672,0.149531485122114,0.0592483242936676,0.155174182673891,-0.0536056267418898,-0.0931045096043348,0.087461812052557,0.0169280926553336,0.0141067438794447,0.118496648587335,0.13260339246678,0.0197494414312225,0.042320231638334,-0.121317997363224,-0.0648910218454455,-0.152352833898002,0.146710136346225,0.160816880225669,-0.146710136346225,0.155174182673891,-0.042320231638334,-0.0620696730695565,-0.138246090018558,-0.10721125348378
healthy,0.0593858355755155,0.102599777723195,0.0253915576685482,-0.0155881184579252,-0.027432116540647,-0.0664654338469845,0.0407952563064332,0.0178051365822926,-0.0157884594135084,-0.0055670903948807,0.0170860319602656,0.0908804952022266,-0.0051637549611239,0.0487770522586741,0.0916287885727492,0.0477275840741291,0.0196214727954937,0.0003874142982138,0.0941496350337295,-0.0257312085601329,0.0251527406354027,-0.101641856068022,-0.0479650743459794,-0.0358517437203213,-0.0301572842410963,0.0692330579088819,0.0088256161360216,-0.0754874106547036,0.104794240905543,-0.0293691880317161,-0.0247626728145983,-0.0122115109615068,5.97042582863762e-05,0.0330350294904996,-0.0307914761402271,-0.102253493025134,-0.112071526610004,0.0417186821679292,0.0303098617900503,0.0548828077394275,-0.0577963755438027,0.0426195530874058
healthy,0.100450803446835,-0.0725234991360411,-0.109088582066976,0.0346336541711521,0.0948504854403706,0.0362761940138736,0.106938423127132,0.0948504854403706,-0.0323885745871308,-0.0565396880534776,0.0867863576698235,0.0046098417193966,-0.141993029720288,0.150837157566902,-0.0850241352757479,-0.0052949211512855,-0.0461892108536147,0.0170196841994556,-0.14596731582215,0.0810168332976511,0.102130486150322,-0.128419377602924,-0.0154844459544999,-0.0418517501131618,0.0066073022316509,0.0046841274409268,0.0025711113618479,-0.0385831783658367,0.138848267508847,0.0753669914768328,0.0195536527005385,-0.0020923811564316,0.0013619048947188,-0.0913260406522195,0.0460530203641428,-0.0034212701749148,-0.0631758791768347,-0.012574921861237,0.0196527003292453,0.0104000010142163,-0.0375844481097096,0.0240685737757578
healthy,-0.111202573192873,-0.114208048144032,-0.114208048144032,0.0280510995441482,-0.114208048144032,0.112204398176593,-0.0300547495115874,-0.114208048144032,0.114208048144032,0.114208048144032,-0.114208048144032,0.081147823681286,0.112204398176593,-0.114208048144032,-0.111202573192873,0.113206223160313,0.0440802992836615,-0.112204398176593,0.0851551236161643,0.114208048144032,0.0671222739092119,0.113206223160313,0.109198923225434,-0.113206223160313,-0.107195273257995,0.0971770234207993,-0.081147823681286,0.113206223160313,-0.0981788484045188,0.106193448274275,-0.0110200748209154,0.0330602244627461,-0.114208048144032,0.114208048144032,-0.114208048144032,0.113206223160313,-0.114208048144032,-0.0260474495767091,-0.114208048144032,-0.113206223160313,0.114208048144032,0.114208048144032
healthy,0.135137690844934,0.0445295184751373,0.0860095151279292,0.0825483349423541,0.0736164317717542,0.04602448832055,0.0502981521177625,0.155070622117103,-0.115822247117609,0.0413824986193954,-0.111077342825647,-0.0037970067450518,0.0382408953210643,0.0744939140723226,0.0089806521872981,0.0023941183756247,0.0411983356674242,-0.0519068696688044,-0.0477577866920431,-0.0875694836622729,-0.0960572291251777,0.237537708698294,-0.030489801666044,0.174618977813098,0.0041869988786377,-0.212740708871122,-0.128854484248272,-0.0339238990645645,-0.12476498340303,-0.108699474122255,0.0998975683295168,-0.0382517284358861,0.0031795192002074,0.181871748186314,0.0049940659328642,0.100292977020514,0.0211462401322146,-0.0272290341046728,-0.0090402343188181,-0.0240603480192872,0.0713956432332788,-0.148727833388921
