group,LHX2,SIX5,EBF1,MEF2A,E2F6,GATA1,IRF4,PPARG,PBX3,E2F7,SP4,BACH1,NFIC,TEAD4,MAX,MEIS1,PRDM14,BCL6,CTCF,KLF4,NFYA,FOXA1,RFX2,VEZF1,HIF1A,TP73,ZKSCAN1,YY1,GTF2I,BACH2,ESR1,SETDB1,HES1,ASCL2
healthy,-0.212692264498325,0.127168125740208,0.0203087753416187,0.258698605750547,0.137542464046486,-0.379194895548202,0.404819144580317,-0.0564173379977459,0.30752764682462,0.171048277516233,-0.120203022283696,0.143517789643389,-0.446499790001654,-0.0195022896782331,-0.283589685997766,-0.194692970829128,-0.37589563601617,0.446536448440898,-0.371789890820753,0.2710158413368,-0.159464210714876,-0.179589693860271,0.507866017297447,0.511495202782682,0.0466295347193845,0.10403665057674,-0.429526932631311,0.153708835753443,-0.364164935457835,0.0285569241716985,0.08669720881395,-0.377105364511249,-0.0032259426535423,0.316032404729413
healthy,0.372053769053989,0.126912125365418,-0.114659100473999,-0.0979430532711374,-0.418144617652172,-0.183146206489608,0.208382569014317,0.280115509438249,0.138029108213923,-0.359881890022779,-0.0563152269843988,-0.113117329130046,-0.466264112755556,-0.165780992405082,-0.264048629117051,-0.309165727392737,0.260640502988313,0.219093822561782,-0.320850731262699,-0.449466919692486,-0.154582863696369,-0.0044630223114437,0.208301423154109,0.0188258395682716,0.144764214611192,-0.0147685465578683,-0.144601922890776,0.11336076671067,0.164644950362169,0.0803344016059868,-0.0425204307490273,-0.185986311596891,0.054124288758781,-0.214387362669714
healthy,-0.139758551050086,-0.35032688313443,0.0073606262906137,0.262885185058186,0.178510083580082,-0.137059389925168,-0.216373812561264,0.181244995183475,-0.43824724039471,-0.269481148336958,0.104389411011432,0.281556865510981,0.30078863679323,-0.429087173354152,0.368893298289491,0.184118936425385,-0.396995160509107,-0.116921939854868,-0.107849262872806,0.243693136529799,-0.0542136144707482,0.0017736209599347,0.332429796381942,-0.102427106970654,0.0220957818356929,0.49674694000716,-0.265220882985267,0.19470703646728,-0.149357554520819,0.23325598295258,-0.389648437182344,-0.209754015630175,0.312385694783217,-0.190925430299625
healthy,0.198103753577123,-0.182939782254027,0.0091331873184618,-0.0299198895991136,-0.0768039845525581,0.0108554112083427,-0.0138918059410245,0.414935941859187,0.159134687581005,-0.261580005518444,-0.438801044333249,0.185772150463169,0.352971886504103,-0.130702991447712,-0.28074049639088,0.112874673758389,0.146004980713204,0.169492034040707,-0.277080020527371,-0.458381589812974,-0.12617840324921,-0.294134237583263,-0.104149539487007,0.258969666173154,0.0146118995535182,0.0721173752912449,0.266902697470793,0.23314830938515,-0.118677428119067,-0.0124156140354124,0.101245161916615,0.0241831438195804,0.191280866598745,-0.316397131769527
healthy,-0.320693411911047,-0.0183289072693455,0.005138720189052,0.31408451388416,0.451104398146036,-0.133893168015213,-0.177563661817943,0.0771291185393716,-0.01611742849356,-0.252707004939732,0.0738298462084557,0.320262021700415,-0.0798285859214244,0.142778425905565,-0.0335110817862547,-0.370945194767183,-0.0402421495207927,0.0659157339602797,0.319974198151881,0.0814236943642584,-0.12341694302805,0.0347631487335939,0.124267989635585,0.17017550051457,-0.197411062628714,-0.091021953994743,0.389170568385977,-0.0662801724102218,-0.440577096557934,-0.470348542886259,-0.0008579488509055,0.291015145868218,0.066053088603345,0.0444331916951277
healthy,0.2597963853589,-0.247774745235479,0.223019423125452,-0.196412792171147,-0.0931825451619984,0.109017565041582,-0.0486403708317173,0.199094816522473,0.231429428687279,-0.355827097973634,-0.343678872630091,0.269523668367618,0.0791078509997302,0.0450208246938658,-0.426770202275522,-0.0253803366343769,0.28776776321764,-0.0069582313185581,0.0632688753320174,-0.252853977192857,-0.001202559591155,0.255714012009979,0.0696416500075132,0.0965963903171523,0.0445382185421523,-0.161633502942743,0.0993179725497663,-0.0802115158876652,-0.353390332486293,0.192492606135507,-0.0191737050602906,-0.230104239664132,0.123915063134641,0.0571611384611512
healthy,0.0365501223314919,0.0006024968965422,0.122899196454091,0.0621076257288397,0.155650862659307,-0.088900227423218,0.0217907790455014,0.0479605429622929,-0.035574573676591,0.0394458501570068,0.0495027885630975,0.026345915946638,0.0407667869720457,0.226931005286417,-0.0321149966285187,0.0530490177644199,-0.0506186892972064,0.391840630179623,0.270709869923552,-0.03190141737755,-0.232395786387869,-0.137299319780833,0.303479436104088,-0.0920188913049821,-0.0599551536966959,0.289995872877217,0.0528826293574748,0.231184283512851,-0.092990778601295,-0.164610207124229,0.142366233249053,-0.293180848031187,-0.162498010036554,0.139802875419808
healthy,0.0753368543208562,-0.0037648081844766,-0.287718830151361,-0.193842769327384,-0.101789463829274,-0.243529729321381,0.319429778971234,0.312148930325598,0.0648562423938913,0.227746388303336,-0.100659374022978,-0.0832465581778517,0.0331212491100543,0.206410625683817,-0.105429425758555,-0.169003913265763,-0.291375438248,-0.210802439505502,0.110206875790735,0.109500338465031,0.210660947082946,-0.018169291672909,0.184111234931597,0.166156493860211,0.261912646808737,0.121521645659826,-0.230087024391498,0.214157567015519,-0.27379801030343,-0.0510195781698335,-0.182686138048208,-0.169671609534295,-0.0324757477313354,-0.0280700621035175
healthy,0.279161167031873,-0.118526657443191,-0.173928517217146,0.390216754102704,-0.105519498938054,-0.0651417368011992,-0.195159350240514,0.162590480788509,0.281420978418081,-0.117120397106882,0.159861915956865,-0.0446105357859446,-0.374483029714516,-0.423699143062446,0.0302101101103634,0.0819688860706387,0.224921695865685,-0.05248039640293,0.278796358913356,-0.335089749760508,0.124675423320216,-0.249227911301863,-0.112406876320788,0.269244383054005,-0.158980379626641,-0.141677480591684,-0.203545939069207,0.149536346991399,-0.178647035374726,-0.217466617082081,0.218986817488283,-0.0946422201604756,0.0566372100054246,-0.299622404846316
healthy,0.0791694409904074,-0.164666146738987,0.303937989066429,-0.127259592648339,0.0517718701757528,-0.266746018170832,0.287140240188113,-0.29786205120109,0.148982466777441,-0.251775165946269,0.328741454817629,-0.235056783455164,0.0763592829839904,-0.0352254481902702,-0.0896722595645998,0.132106821259826,0.215075560600959,0.335633102773743,0.310728224416663,0.187710324240353,0.0323756069902479,0.0887154536743397,-0.0436456339741421,0.292732630990633,-0.188772951980228,0.0114008345480004,0.262532250909118,0.245186286059885,0.0923736562255802,0.348075988590859,-0.240562459130916,0.304165799992682,-0.345509808737719,0.202513625203027
healthy,0.0935593218033009,0.217505495063491,-0.347062659365759,-0.230343387558049,-0.333870813729178,-0.318066694199355,-0.269745300051354,-0.0111599242481814,0.139131261578538,-0.0962085553495466,0.0642271097472434,0.390633792623265,0.260311477551136,0.0552015624836954,-0.12010872984621,-0.0840814915302031,-0.297255487167002,0.0548661751208556,0.400454402189804,0.34462744799621,-0.333755980946822,0.31396021889258,-0.0672581451042873,-0.120163395751583,-0.060433330295417,0.292641547229215,-0.377984652217072,0.416028168533463,-0.0691365550036986,-0.0832484381420319,-0.330874847066147,-0.210251260658324,0.0657684132301867,-0.300151061098153
healthy,0.515852627116157,0.526664761606181,-0.27656301906062,-0.284245325145637,0.563084583046263,-0.28538344456564,-0.293634810360659,0.599788934341345,-0.274286780220615,0.604056882166355,0.607755770281363,0.532924418416195,0.649012599256456,0.602349703036351,0.486261522196091,-0.401756155260901,-0.431347260180967,-0.223355936175501,-0.322372325715723,0.390374961060875,-0.346272833535777,0.173563211550389,-0.294772929780661,-0.3121292509357,0.672059517511507,-0.43675332742598,0.527802881026184,-0.0426794782500957,0.563369112901263,0.610316538976369,0.603203292601353,0.616007136076382,0.526949291461182,0.534631597546199
