group,RXRG,KLF5,HOXA6,ARID3A,STAT1,EBF1,SPI1,GATA1,ELK3,FOXM1,RUNX3,E2F1,XBP1,ESRRA,IRF4,ZNF263,SMAD3,GMEB1,AR,HNF1B,PPARG,E2F4,TFAP4,RELA,E2F7,MNT,IKZF1,STAT5B,ETV6,PAX5,BCL6,ASCL1,ATF3,NFYA,IRF3,STAT2,IRF2,TBP,HOXA1,AHR,FOXP2,GTF2B,YY1,TCF4,CTCFL,EGR1,RBPJ,NR2C2,ETV1,MAF,CEBPB
healthy,-0.125838530587743,0.123132325628867,-0.0351806644653906,-0.085516076700488,-0.0995883424866442,-0.169679050921538,-0.0440209339977196,-0.0239950173020357,-0.0103737856756921,0.0181315732244706,0.123763773452605,0.0384281104160421,-0.147668583922678,0.132694249816896,0.0725262928978822,-0.0509668600588351,-0.12466584177223,0.0421265905265062,-0.0143428862820439,-0.173918772023777,-0.20810716133758,0.133776731800447,0.0069459260611155,-0.034910043969503,-0.0682865717956428,0.0359925259530535,0.124034393948493,0.0611602320706022,-0.0887635226511394,-0.0671138829801298,-0.0318430116827766,0.170220291913313,0.123402946124755,0.168055327946212,-0.0806449077745108,-0.0914697276100156,0.153351614336318,0.000180413663925,-0.11862198403074,0.122049843645317,-0.101392479125895,0.172295049048452,0.12286170513298,0.159124851581921,0.0893047636429147,0.118170949870927,-0.0029768254547638,0.124936462268118,0.159395472077808,0.119794672846253,-0.144421137972027
healthy,0.393977695376023,0.289685245119263,-0.0329875291557987,0.0586284906830134,-0.284787533366873,0.194323916293329,0.196916822515182,0.434599892851723,0.463409961983425,-0.217371971598691,0.0321232270818476,0.371217740761979,-0.305818883833016,0.083405150136277,-0.187985701084355,0.326274032916524,-0.25511316216122,-0.31993581770755,0.147651604299972,-0.359405612417981,0.022615904268386,-0.157158927113434,0.316766710103062,0.0148371856028265,-0.0511378727087709,0.0568998865351113,-0.149668309139191,0.149380208447874,-0.286228036823458,0.236098516534297,-0.387063278784415,-0.215355266759472,-0.007922769011218,0.291413849267165,0.187409499701721,0.145346798769436,-0.0476806644129666,0.0197348973552158,-0.0522902754740389,-0.153989819508947,-0.0445115568084794,0.179342680344844,0.253672658704635,-0.257706068383073,0.163785243013725,0.0410543485126752,-0.10530080267637,0.23004840201664,0.32281682462072,-0.0033131579501457,0.26865389465312
healthy,0.0657619380292124,0.0768741688146483,-0.14852871563423,0.0569018284091606,-0.192230464459928,-0.182162158073506,0.151369037856926,-0.0146944282155525,0.203326797919491,-0.151347841422428,-0.153917909105278,-0.118615247449306,-0.141168253754893,-0.203575856024839,-0.100709559407347,0.0903445029379567,-0.0175082548951263,-0.0634038346913398,0.105568842015952,-0.0737211991831107,0.0866722206612247,0.0134120439284397,0.0350536035506237,0.0521220324299221,-0.0297227002744442,0.0294047537569782,0.146255398034348,0.195049590248127,0.0559903817257582,0.102617238512143,-0.0716121539505864,0.258188469508245,-0.202579623603446,-0.0965603573544165,-0.0201260145555962,-0.0052991086244329,0.0106194136833636,0.170721382553355,0.156297208877649,0.210167947153634,-0.0224894170020933,0.13376539900656,0.148057094966656,-0.140611847349327,0.0717870245351927,-0.0437176461515715,-0.084594970080447,-0.0130940974109737,0.0826184025635335,0.134364198281121,0.143330290073661
healthy,0.229868814599546,-0.136247713168909,0.105414852763148,-0.259885296668322,-0.183553922160254,-0.068750718521782,0.0148989046499706,0.199619081577345,-0.163523496534951,0.235160695605357,-0.228410996140645,-0.024928695647211,0.134527487387406,0.121246761226815,0.030862016774939,0.0982861204991209,-0.0738093485741693,0.0056417574359477,0.19674717921331,-0.0179311670444851,0.0309640640670621,-0.077016549183752,0.219022645265321,-0.199648237946523,0.190449403470857,-0.187650392029766,-0.154018520182915,-0.156817531624005,0.160126779525711,0.191907221929758,0.298065562106945,-0.0310661113591852,-0.0022158840575298,-0.209240683406094,-0.219255896218745,-0.0054230846671125,0.048603667419767,0.246298428631363,-0.165972631545905,-0.0429619099838192,0.161074361523997,-0.155767902333596,-0.286330123512791,-0.183583078529432,0.0293313073930927,0.130358126594948,-0.0258033867225518,-0.0018222730736265,0.0053939282979345,0.227317632296469,-0.0676719328621951
healthy,-0.0791817982524343,0.0680016556902302,-0.0334711417303708,-0.0369414644082025,-0.0843270336115805,0.0431149435237432,-0.0660315245866695,-0.0614968089578826,-0.0276792374463046,-0.0373551718570643,0.048222021399742,-0.0734702255118364,0.136361790893188,-0.0118418736515244,-0.0837767625388225,-0.0049614769534624,0.205689921194939,0.103954037969479,0.039291162054651,-0.0920609529589934,-0.0838711521023977,-0.0249600146999018,-0.0356039442094549,0.0436973472138886,-0.0638906889532387,-0.13210823566654,-0.0945251230548843,0.0820616840857737,0.0041601698073658,0.0865441842113062,-0.0218170430617036,-0.0393915764839864,0.0468503602950203,-0.135546425726984,-0.0556105151102411,0.0221524272556839,0.0712972572610182,0.0155331080738939,0.151102629119625,0.0618201434203426,0.0286070667733638,0.0877612070948514,-0.182672925702677,-0.0591531361771942,-0.0372366828304486,0.090522603901575,0.003346812929749,0.041568561311978,0.239370929082621,0.0578276657099669,-0.118407690928017
healthy,0.0566960328898438,-0.0132909591795503,0.0737762483397817,-0.121313325118789,0.0248872258562639,0.0756042312641897,-0.0129291708924279,0.270360578668832,-0.07093906650919,0.195870274499204,-0.0191366962398969,0.295571509834627,-0.0874861202728422,-0.107355913831382,-0.175343549577205,-0.144934291970125,-0.0493174559814259,0.141335450587696,-0.189043900765867,-0.0186987419975908,-0.048146404420477,-0.0632367842912414,0.0887523792777706,-0.227326813990059,0.0334368543256308,0.0438525486969976,-0.0540492659472113,0.194070853807989,-0.148352239208992,-0.0385209318341407,0.0850964134289545,-0.20139230625002,0.211084424047142,0.260887437992863,-0.23637152116812,-0.187015982209102,-0.137650922505686,0.0860199256355565,0.127368518555891,0.0303330916518963,0.016804113862397,0.15433126669091,-0.11599122900033,-0.0209741999087029,0.0684160692437309,-0.0461660895857016,0.164194757887195,0.195803629288418,0.253594547784027,0.199554802581214,0.0259059455068455
healthy,0.144333935575202,-0.165380409536881,-0.154978673164479,-0.147889053517214,-0.124801234145348,0.110256986068865,-0.0610254126895536,0.102717526894951,-0.164979913790015,0.157405643593378,-0.133651683194447,0.141452731995427,-0.147661598970681,-0.0843420384923288,0.157718266855699,-0.17610288047787,0.0828458404574124,-0.0837671496607515,-0.0738936621088994,-0.127424565780095,-0.120850352051792,0.156654671821617,0.127115660199812,-0.0997825859111662,0.0979098880770862,0.0305674576620699,-0.092384060683618,0.071318998311747,0.119298726757394,0.147718040143446,0.0228870645417906,0.0451211689291971,-0.0123322272636247,-0.108637090613397,-0.0837265931294233,0.0990681150176009,-0.0145395164811623,-0.0435374363808306,0.22943911279869,0.134524324560192,0.119120953961739,-0.055968689175115,-0.180900718133997,-0.0778222381102251,-0.10883311384815,0.147022833602262,0.115509732818056,0.1187670982259,0.16385007642143,0.103670943352258,0.0193481692123101
healthy,-0.313258780658076,-0.243979665477735,-0.243916600429562,0.0881329728698622,-0.155363769841724,0.102148099945426,-0.0997187997335978,0.132390814211237,0.216155884566518,-0.139417815606333,0.0702639666175686,-0.0157913152816512,0.179432156719934,-0.180933623209321,-0.205036566278311,0.0355514090743755,-0.0502706185370799,-0.0439779361960576,-0.199598285754322,-0.145320876896311,-0.245900989685099,0.0390139393905229,0.311965515218138,0.0349155751640251,-0.0307014476984146,-0.0695659315638144,0.204426649511046,-0.14201989677206,0.18721593869311,0.0117681107700997,-0.0825702900590655,-0.147306130056617,0.192712964741424,-0.177904773087462,-0.0638762547519015,-0.342827649203679,0.0811120188081531,0.214279483407169,0.138693863409493,0.180035162249043,-0.128376248747381,-0.0058322210988799,0.19432069151746,0.0219898320027983,-0.107060262464791,0.138651532075788,0.139196655985341,0.25155783811577,-0.211930526338904,0.174502716105179,0.228685095438545
healthy,-0.185304541782802,0.153206778370176,0.0354379715110456,-0.0437716463272042,-0.0634880187698225,0.22446775978978,0.0460915026722163,0.0672325171856304,0.213460474600894,-0.0152643659713814,-0.0467941977476764,-0.0409007037757525,0.12300051608533,0.0119361903228838,-0.0576161832077587,0.16505152207365,0.0043052105821853,-0.0857817419857893,-0.0153389671608994,0.0063242556791408,-0.0661014668929378,-0.172769135453789,-0.201160904290358,-0.239655118081658,-0.141578618765302,0.162649845069167,0.180987298750694,0.0347352764355856,-0.0564345966253926,0.19001163619239,0.0873074566359321,0.237734739074065,-0.212988802563942,0.0702959789358383,-0.175009577629314,-0.155690276034131,-0.259424433303935,0.0171991839188811,0.168735858239847,-0.0441229938649343,-0.0046180542801641,0.148249409002204,0.208041059155908,0.233499316701429,0.139352615529684,-0.0933549659668609,0.0338135907715403,0.215922313854989,0.0159381831670281,0.0891604539239604,-0.0662602952319116
healthy,0.134183538101775,-0.018550438690028,-0.0819645183136082,-0.047882137009519,-0.101653709508385,-0.033902747106157,0.0904073256164188,-0.0058894354893466,-0.0167476812036376,-0.0160644297007886,0.0246163006237723,0.072139169237427,0.0522639283376494,0.110994687800856,-0.0639914752597906,0.018531192168821,0.077909917845997,0.178601301294031,-0.0010425198987133,0.0084460150563451,-0.135248512275229,-0.159601777109172,0.142591060115706,0.0064507923578845,-0.001972768423719,0.11232269776414,-0.133294990372717,-0.0446006051437229,0.162908971003245,-0.0289435601418162,0.171085534762691,-0.168679719611815,0.136156306525494,0.138879689276286,0.224619733500004,0.0795587031627313,-0.194415526219128,0.0718376404051837,-0.176019059698756,-0.165821611212573,0.153439682569393,0.0066496730770237,0.0296492659194067,-0.124980493211287,0.054897493989476,0.174886722701077,-0.0463359998058888,0.152580004622146,-0.0320711198379561,0.104617673774265,0.0378867769960092
