group,DUX4,ETV5,ARID3A,MITF,STAT1,E2F6,FOXM1,E2F1,SMAD3,GMEB1,CEBPA,STAT5A,KLF3,STAT4,ZFX,BACH1,NFIC,MXI1,POU2F1,FOXP1,ONECUT1,HSF2,NANOG,TAL1,TCF12,IRF2,VEZF1,MEF2C,E2F8,GTF2B,TCF4,RBPJ,NRF1,HES1,ZNF143,MYB,SREBF1
healthy,0.23584877505013,0.081838801162726,-0.103758985428674,0.239726166134909,-0.106912596844294,-0.241432218212211,-0.0168020280340404,0.0255390826117414,-0.128832781110242,-0.102621617377139,-0.234711406998595,0.0331904676857044,-0.166831213741072,-0.13167620123908,-0.0485966349292246,0.0624518457388333,-0.196351084533186,0.17877357828219,-0.13395093734215,-0.0137001151662176,-0.142377800633069,0.0113736805153504,-0.189681971867367,0.133485650411976,0.168278773079389,0.22271734390968,-0.141860815155098,-0.1470823684826,-0.0390841021345678,0.0149925788611437,0.13798342407032,0.0859229864386928,0.143825359971386,0.192577090544002,-0.229127963836514,0.114357187727069,-0.242776380454935
healthy,0.0125145668571138,-0.0687203408118708,0.0439107609021538,-0.0788198158193661,0.197159316450671,-0.332184906224794,0.158517846856775,-0.169715090886825,-0.121193700089945,-0.0397392386164492,-0.01997939621048,0.258414827909175,0.221529788751366,-0.01141679783456,0.313303279036868,0.0722332016840431,-0.140075327277871,-0.0035128608721723,-0.295299867066985,-0.115704854977175,0.150833463698898,0.279052885533188,0.106703148992234,0.143149080541022,0.0169056429473292,-0.296617189894049,0.302984250224861,0.240411415939292,0.05422978971416,0.119437269653858,0.230092387127286,0.00570839891728,0.0911148288719692,0.124926114766628,0.0120754592480923,-0.0338112858946585,0.0393001310074277
healthy,-0.0456192625536507,0.0403588786476392,0.0148152845668549,-0.110252537951185,-0.0886203067140209,-0.0728311726228362,0.175979398470303,-0.137687954468577,0.0042625872622308,-0.0646252930243842,0.0490596653814063,-0.0806379335637759,0.100673690170891,0.0493390484416649,-0.0485887053655418,-0.0951658526972219,0.000359206791761,0.0594447328498752,0.0961157551021011,-0.0332306194244703,-0.114355477750411,-0.0545515381087749,0.0403109844087377,-0.121092600689218,0.113493381450185,0.0205386461155806,-0.0396005531983659,-0.0494108898000171,0.0081420206132499,-0.13906890502357,-0.0954532181306307,-0.17099839762455,0.0732542383997992,-0.0581994826384369,0.047942133140372,0.0803425857572168,-0.0084613155392597
healthy,-0.230016113708497,0.235113286624154,-0.171472855851967,0.240061998192754,-0.22781393706047,0.232614187282012,0.225215863486956,0.00734883667937,-0.115750363589538,-0.159175307603998,0.0101448587156286,0.232564700166326,0.149426345813857,-0.242462123303524,-0.146580836661912,-0.202921917870416,-0.132229573112974,-0.23516277373984,-0.193519365890077,0.24251161041921,-0.242462123303524,0.232663674397698,0.202526020944928,0.007299349563684,-0.174986441065672,0.237562898850611,0.0400350765899686,-0.227615988597726,-0.242462123303524,-0.199977434487099,-0.237612385966297,0.134382262645315,-0.0029939704990026,0.242462123303524,-0.16167440694614,0.242462123303524,0.164074532056911
healthy,-0.177405527730332,0.105569972069084,0.197254369647664,0.023764683567221,-0.20021250831118,-0.0469643671249582,0.230122825644925,-0.0151240992637679,0.102976566084958,0.246149806111968,-0.213376449126204,0.0344157728549168,-0.178071220810813,-0.0950934174377832,0.20372110242948,-0.115132457378111,-0.107083724569741,-0.173197676174552,0.297273915881007,-0.113454239528159,-0.0064410001081159,-0.0778928032876746,-0.105908972074774,-0.10045364525053,0.155125507554368,-0.0939522292998158,0.0794736845023295,-0.130397526941275,0.159833468029434,-0.162306042328363,-0.159890527436332,0.146368566813318,-0.18026073569905,-0.180057111933256,-0.119667002008681,0.0796884963871233,-0.0004486435718871
healthy,-0.152352833898002,-0.129782043690891,0.141067438794447,0.0987472071561127,-0.160816880225669,0.143888787570336,0.0282134877588893,0.152352833898002,0.0366775340865561,0.143888787570336,0.0592483242936676,-0.115675299811446,-0.143888787570336,-0.13260339246678,-0.160816880225669,-0.146710136346225,0.126960694915002,0.121317997363224,0.0169280926553336,0.143888787570336,0.13260339246678,-0.10721125348378,-0.143888787570336,0.124139346139113,0.112853951035557,-0.0620696730695565,0.0733550681731123,-0.152352833898002,0.146710136346225,-0.124139346139113,0.10721125348378,-0.0705337193972233,0.0959258583802238,-0.0648910218454455,0.0536056267418898,-0.138246090018558,-0.143888787570336
healthy,0.343506645710324,0.250985593248141,-0.231354634902527,0.264769323260947,-0.223003927938851,-0.300563411134419,0.222981119277855,0.125937565513483,0.0678448183043614,-0.146003713110892,0.267481729226533,0.173613141072736,-0.180385488695522,0.182295942140506,-0.190863787556859,-0.243197804037835,-0.257627475330033,0.332073120126495,0.297385708484525,0.275101646691913,0.320814765059112,0.0750824626114563,-0.240471712875651,-0.313063469706398,0.25866207619279,0.0498405736609464,0.268553736293322,0.0663066022068243,-0.245040743846272,-0.21534021784436,-0.170266654331475,0.240891392237969,-0.176794493108389,0.0012362294259565,-0.295869388701544,-0.198866890526963,-0.100719397570408
healthy,-0.135815899572151,-0.0141918025997088,0.116225167973618,-0.0176671088874343,-0.0216015275442742,0.112174518337256,-0.0289763831949828,-0.0217526278176535,0.0141394986589236,-0.0909158721825733,0.0343869352917595,0.118770626425163,0.040053195543486,-0.081541843684076,0.0137733710734274,0.146852031077822,0.0278024503018046,-0.0672628678497253,-0.0015400604786743,-0.040006703151677,0.0135234744674539,-0.147502924563148,0.10769381407666,0.0185330296848777,-0.0370370016248747,-0.0422209033115824,-0.118974030639328,-0.10921062835943,-0.0720167149121994,-0.0705986969620238,-0.0035334217774868,-0.0885912525921214,0.0766717656420794,0.08539490065525,0.0083570074276745,0.0570752224945699,-0.0795078015424306
healthy,0.0090588257749043,-0.0224703522301528,-0.04472988989744,-0.0931738363583075,-0.0208954434369798,0.0218441089698754,-0.113660051526195,0.128565881206462,-0.0652409067786059,-0.0994300685327623,-0.0454677408674698,0.0719807723619878,-0.0656377341910589,-0.0169271693124495,-0.0381636363070062,-0.0174976087178508,0.0689983663402706,0.0600139457052012,-0.004104683547561,0.100961574327698,-0.0719311689354312,0.0004898338372467,0.0161769174857805,-0.0761846627626621,-0.0833585583284146,-0.0770279210141248,-0.142020810659948,-0.0465838179649939,-0.0690789719084251,-0.0936202671973171,0.0734998773002846,0.107217806502153,0.119389247293486,-0.106690770094989,-0.0388084808522424,0.100918171329461,-0.100236124214307
healthy,-0.0827574174987872,0.0630198736159045,0.0450724013948197,-0.0658853241491555,-0.0004875941466837,-0.246542295181415,-0.204689351029083,-0.17591461700287,-0.0801725005841761,-0.13794238790839,-0.104057934399807,0.228514670497862,-0.105213465733728,0.0798852875936638,-0.116227749951283,-0.234980302470325,-0.119273543525088,-0.0030391142019328,0.0781085746756107,0.224640634811881,0.176802973461896,0.0195037658673494,0.119567435887473,0.0508300199488112,0.0162175149061384,0.103984461309211,-0.131556908398395,-0.0876400383374969,-0.209792391139581,-0.0155629364626452,0.122853686848684,-0.0944997532504311,0.0774139200008832,0.169155092668021,-0.0397756595000224,0.17243466425736,0.11638805487622
