group,RXRG,ZNF76,ARNT,ARID3A,BCL11A,SRF,CLOCK,TFDP1,FOXH1,CEBPA,GATA2,STAT4,TFAP4,IKZF1,PAX5,USF2,FOXP1,HSF2,IRF3,ELK1,STAT2,AHR,E2F8,ETV4,GTF2I,GLIS1,RBPJ,NR2C2,BACH2,ESR1,MAF,CEBPB
healthy,-0.028245862754843,-0.184553183841355,0.0979867267653617,-0.226413958859324,-0.0030481146857744,-0.143627163993691,0.0546222151690776,0.0378779051618901,0.1172914531086,-0.0601901046617589,0.197924246929619,-0.24214223063792,0.104895786719784,-0.0371057161081606,-0.172198158981683,0.089736496349199,-0.0424703979551236,0.0290586933377162,-0.192803414257518,-0.0093069101738979,0.102050879679728,0.128711722797968,0.0836402669776501,-0.0558008195142437,0.0178009897649226,-0.0636039931098263,0.0583205943211506,-0.172929706506269,0.0690905995442202,-0.241817098404771,-0.105424126598651,-0.0858349095514077
healthy,0.0768438315787692,0.228775064300222,-0.0173447505563508,0.0507169288419877,-0.295299867066985,-0.189035825683772,-0.0215162728420554,-0.20264816156344,0.0292006559999323,0.0103190288120062,0.0142709972932,0.146442387608683,-0.112191994105003,-0.105166272360658,0.124047899548585,-0.0390805772029169,-0.168836875668782,0.285419945864,-0.104507610947126,0.113509316932068,0.0015368766315753,-0.100116534856911,0.0682812332028492,0.0775024929923015,0.124047899548585,-0.277735562706123,-0.0957254587666954,0.0035128608721723,-0.0792589234283877,-0.161811153924437,0.100555642465932,-0.0990187658343569
healthy,-0.0764914977333289,-0.102261612791901,0.107997832047993,-0.0598959037569969,-0.0149107403383319,0.0683416077439187,0.0338728462947557,-0.0797926104591816,-0.0119740361601383,0.0282652418201904,-0.0647704039768599,-0.0057876651687027,0.006443600554489,0.0557845179075259,-0.178247225717891,0.0077726199635985,0.0046601422506517,-0.0554029607223299,-0.0893186786109279,0.109524060788777,0.135229868456585,-0.0322737358444401,0.0293327445068623,-0.0710553796341326,-0.0724487064340055,-0.131414296604626,-0.0382671846635856,0.015026493641706,-0.0747852082984077,0.0222332085665869,-0.0358149294958093,0.108778095055922
healthy,0.19052102677352,-0.120301770006367,-0.110919223222312,-0.0237099493056526,0.200975535290889,0.142052219369403,0.0723055478825273,0.0736080390208543,0.154546913121142,0.184319785778654,-0.147654083911235,-0.0614360864361343,0.159814510025704,-0.187524144508343,0.287666118046267,0.0288622815077074,0.19676837364939,0.128093663895827,0.0522725425868422,-0.220374584722786,-0.0379451400652447,-0.0896989914908062,-0.207949049792551,-0.0855609886708114,-0.0187189876871073,-0.0896298326693021,-0.0635684834325105,0.0332999725542199,0.249790136802527,0.126641328644242,0.0967070854032208,0.0982285794763108
healthy,-0.0798588351893926,0.185286969009201,-0.304514587611801,0.0474235198175612,-0.0526698293690209,0.161905895668407,0.0884680738388743,-0.110603488107673,-0.0202879494426126,-0.124883015908365,0.0420817272570667,-0.15193449115609,0.0219899997779751,-0.051375114806146,0.0627367168903725,-0.0935873647085906,-0.109157227117615,0.0546302970224132,0.237097451296909,-0.12292430023679,0.102183463494444,0.122806041464132,-0.167336163310668,0.056051154276123,0.0687530224504702,-0.159888488605958,-0.0370763152054653,-0.0526768372962895,-0.0707826933856401,0.0690955348957233,0.0623547848542335,-0.0695641900318113
healthy,0.0442615257519889,-0.143526148339068,-0.103630479441021,0.0486497143545448,-0.177570899100373,0.0516198369201424,0.0792665417036753,0.217622890238714,-0.134961922745784,-0.0363784184914177,0.0190713133159427,-0.114539538638724,0.189853360837807,0.141672613204146,-0.154636193274292,0.0256926767798503,0.0307843154637319,0.14220857517087,-0.168124569436856,0.169096000501544,0.0986728312488208,0.174946918638285,-0.113478780579582,-0.128686701385386,0.148126488553452,-0.224266585451235,-0.117665983444616,0.0437143979109577,-0.201197889133473,-0.127782265566539,0.046472368864727,-0.130819383377977
healthy,0.0941147146534304,0.143001508849588,-0.184396439284776,-0.0592681128132628,-0.15149332534313,-0.180389819337822,0.0702218751882664,0.0367677172553733,0.0080686847438641,0.0777200616075644,0.104611300195448,0.162445628643135,0.200005137264573,-0.113075880622345,0.141356158609172,-0.127195349386607,0.146378294755353,0.0914232076388105,-0.04929095797085,0.216865235235085,0.153849731466338,0.194328849160556,0.0771135727663589,-0.0858655909680367,-0.168243992688725,-0.203484544778593,0.217342839118055,0.138199693028239,0.117321788869116,-0.105335487753231,0.0914771934137694,0.161560942835474
healthy,-0.0064432434769535,0.0720008524149361,0.0135401791743681,0.0623766499439282,0.01843000287073,-0.0301027841113717,0.0288386360062912,0.0714367211758611,0.0234598299402931,-0.0732588239006107,-0.0771933304621886,-0.0140548974581957,0.0467467145372201,0.0718217304521641,-0.0116830756063182,-0.0044121651289699,0.051012699673583,-0.0225034833689415,-0.0280922944947412,-0.025048250564185,-0.0059110247714758,0.0510065230541771,0.0017726897695021,0.0107411411469138,-0.0106412857998512,-0.0205949079725088,0.0436264923006574,0.0217540535476885,-0.0796433894932079,0.0236471873956063,0.0390568233768362,0.0239302824517115
healthy,-0.100965616654623,-0.0802018370389322,0.113494588168068,0.0006517477826598,0.05343326551308,0.0284038050371016,0.115441454295191,-0.0527144999635657,0.023995711422248,-0.0361007955603391,-0.0187080096174292,-0.0779868998443916,-0.0700285400304216,0.0408925658904347,0.102027848259266,-0.102749964697123,0.117234179558549,-0.0734983849093125,-0.0956092216387781,0.0939656109066719,-0.0805855137541742,-0.0200466895103475,-0.0082214045488738,0.0612743442350546,-0.0008125904231106,0.0670730565121389,0.031977527454617,0.12183662469728,-0.0044382516099382,-0.0442602086748725,-0.0096354794295034,-0.081547218708536
healthy,0.0449066050933598,0.0219770203714473,0.0039171778901783,-0.147948795698275,0.0844283055932734,0.0872373984227065,0.0814928521867378,0.066572584044247,0.0468797741050377,0.105443041569863,0.0939733891867105,0.039123178679821,0.0603420355886532,-0.0732794146750735,-0.0267009619462033,-0.0924667823058727,-0.0492028647148457,-0.0994749343128667,-0.0055987455700812,0.0326690692031996,0.0385788561938409,0.013802463037353,0.0415629098223391,-0.0961992793525935,-0.0751748233316114,-0.0424279937732718,0.000213840976635,0.0349338395466526,-0.0645410947662141,-0.147521113745005,0.0945371517614756,0.0854975104764486
healthy,-0.0959106565026191,-0.0576933106914073,-0.0509439420588424,0.102870829325108,-0.011726689783547,0.0118914562768209,-0.151585981490866,0.0552149480217459,0.139950155582286,0.0200784933310893,-0.0788859970493169,0.0350916285123395,0.0526210872710151,-0.10298753892451,-0.123649984092056,-0.108576676833605,-0.0866098302609747,-0.0838919908008441,-0.0045738855461275,-0.124386587238457,-0.103059018506151,0.0110849889065563,0.137913189425243,0.0749550238985129,-0.134003619764987,0.0535559755845667,0.108934478581254,0.0862362787749984,0.0203058549382295,0.0479656261571392,-0.10333322548883,0.0863275464894099
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,-0.158673266468699,-0.110934142670392,0.0268845498818553,-0.0168491025170494,0.0607569058463629,-0.0078803296009972,0.0530507271757744,-0.0465636050180474,0.149160271895119,0.0439078033293135,0.0463676852213375,-0.0110150463483553,0.0579704909598224,-0.018764762751546,-0.177459798086546,-0.0289308233141585,-0.193176919555938,-0.0371812236422744,-0.149552111488539,-0.145938479682557,-0.0146069092880364,0.110847067205188,0.266690381054744,-0.0379649028291139,0.168534562903096,0.204387885701004,-0.0135837725718848,-0.114917845203493,-0.0148245979510473,0.126390037744172,-0.0867924699424754,-0.0209851871142579
mild,-0.0972513369877803,-0.0449192751047085,-0.231207032389322,-0.156622780345081,0.029664976939532,-0.121384383495698,0.2154548604853,-0.0859108796029708,0.0971960176834641,-0.0730629711755465,-0.0158489806865751,0.0056425690402466,0.121342894017461,0.0892991869923346,-0.18877712597884,-0.110859885849552,0.0746810608267937,-0.111233291153686,0.0473256648424608,-0.162541945906909,-0.150178081392251,0.0359713776315723,-0.211222933705115,0.0963247386404849,-0.0209245268575813,0.0735331852622337,-0.108992859328882,0.0504373757102438,0.02696816085412,-0.0857310918639434,0.0424299064104821,0.0545448340557175
mild,-0.047574990142561,0.0871723844945773,0.155348924112007,-0.285518842358626,0.286207857391231,0.0351128052050222,-0.0274317854502507,0.232392787627301,-0.218936024468786,0.242302621226671,0.0966987662497151,0.130214854009615,0.0482640051751653,-0.291690020476734,-0.296219545386724,-0.275806726116439,0.137320695998039,-0.149339514740684,0.0660525758864887,-0.184197683955396,0.0840448553900603,-0.036502818140363,0.0888619691832244,-0.0488871144220422,0.136565775179707,-0.271756516011738,-0.136320126341996,0.232536582068888,-0.260456669477028,-0.107573220894731,0.227917185632906,-0.271385047037639
mild,-0.0778929093642933,-0.148884518878254,-0.236217548245075,-0.121219722759734,-0.0164486939437987,0.277875653559261,0.236932708851327,0.300486648060265,0.286541016238349,-0.010465183538156,0.0413839604151226,-0.224035979251914,0.0381061409698004,-0.324003512662523,0.239936383397586,-0.0294526976341498,0.273572770578311,0.130576407358199,0.182485148028666,-0.264812053151722,-0.149099067060129,-0.264382956787971,0.04386318385013,0.208910332429682,0.141339574482294,-0.0733278008277173,0.166584743882994,0.307197238415598,-0.256933367139511,0.181555439240538,0.0267946840475794,-0.24131902723634
