group,VDR,LHX2,EPAS1,ETS2,RFX5,EBF1,IRF4,AR,CEBPA,PPARG,TFAP4,RELA,BHLHE40,SP4,STAT5B,TBX21,E2F2,NR3C1,JUNB,NFATC1,FOSL2,NANOG,ZBTB7B,GTF2B,TCF4,EGR2,GLIS1,MYC,NRF1,CEBPB,MYB
healthy,0.0742908131843571,-0.143515168684604,-0.157266982398618,-0.0442539569142726,0.0277104216192174,-0.005531744614284,0.0057902373532693,-0.167761787601419,-0.134209430081135,-0.213928590784182,0.171432384495009,-0.0715507901511136,0.155716025964707,0.112599437101969,0.0388773079433796,-0.117304004951501,-0.260302188158134,-0.105826927340556,0.165228558759364,0.0756866739748774,0.0929539889390912,-0.0785817926515121,-0.206690794092596,0.082872772118667,0.208810434552274,-0.143101580302227,-0.0085302603865128,-0.0193869554238928,0.0944015482774086,-0.170398413539068,0.167761787601419
healthy,0.324985962835223,0.0165124079385847,0.216838763589107,0.12974034808888,0.0313917205865402,0.111594844859666,-0.311558290445604,0.415713478981292,0.168571724999398,-0.0872798705325193,0.110143204601329,-0.20014490061823,-0.234258446689153,-0.241153737916254,0.0125203972281577,0.0883686007262721,-0.0502630439449227,-0.158410243191038,-0.0644165364637097,0.187080138293196,-0.117401405893015,-0.0640536263991254,-0.212483842814096,-0.114135215311756,0.0974413523408791,0.227363155462051,0.143530930543083,-0.208128922039084,0.0542550546553498,0.10179627311589,0.113772305247172
healthy,-0.047096001586446,-0.0706679494991197,-0.0606500711955622,-0.0337574560523865,0.088069522966654,-0.0932660478874636,-0.0583591301014418,0.0309636254498007,0.0976882826126994,0.0699734830350484,0.0236996658830777,-0.0185749823206203,-0.0206184698470831,-0.0039193452167703,0.0396165179446664,0.025958677484597,-0.0037038211417137,-0.109925260652025,0.0445655892978183,-0.0003352596723102,0.0116622471725081,-0.0034004909620044,-0.151720966466708,0.106604593421523,-0.0920128153028751,0.0090839406449789,0.045467597463796,-0.0596762216712323,0.0925795637965425,0.104249793342201,0.0300217054180718
healthy,-0.158418588047121,-0.0644119533817963,0.154936860837294,-0.168863769676601,-0.168863769676601,-0.172345496886428,0.172345496886428,0.165382042466774,-0.14797340641764,-0.172345496886428,0.158418588047121,-0.172345496886428,-0.165382042466774,0.158418588047121,-0.116637861529199,-0.172345496886428,-0.172345496886428,-0.168863769676601,0.120119588739025,0.161900315256947,-0.165382042466774,0.116637861529199,-0.168863769676601,-0.109674407109545,-0.172345496886428,-0.165382042466774,-0.172345496886428,-0.172345496886428,0.134046497578333,-0.14797340641764,0.168863769676601
healthy,-0.0283172090852638,0.0143383403248054,-0.0690407622331338,0.0417915104863116,0.0201578581592509,0.13273128041946,0.082818326917558,-0.0983814848997927,-0.0823111452194976,-0.0174311029475139,-0.0277263685504099,-0.0253603920723447,-0.0667898166556596,-0.068512665825875,0.174782917601427,0.0485626475892829,-0.0726668499404007,0.131858091310429,0.174667886700836,0.105424513222343,-0.112959037211054,-0.0315589890110107,-0.0491273447376388,-0.0720106509393019,-0.0689544890576905,0.104935631894831,-0.0698224494894228,0.134595303876765,-0.0102599720311238,-0.0430254783290153,0.0856208979501391
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.116781219288657,0.187464846798682,0.103361001113681,-0.217842895133772,0.139063028880572,0.167394146798955,0.168088436844526,-0.208865316438631,0.227745104807249,-0.162068533743518,0.188659842488882,-0.184734244890043,-0.0723474731839398,0.208255974822165,0.0127022405866737,0.0568615379204361,0.0600087138564179,0.0831187706321081,0.153310677427505,-0.0480897958035119,0.213599557737606,-0.152175309000042,-0.146101496319024,-0.110855249546755,-0.140717889624486,0.12015138485104,-0.181469448052223,0.265414832244469,-0.0516919359222972,0.0872232500191595,-0.135598929959083
healthy,-0.107347448320271,0.0458097252826567,0.0251006004987287,-0.0221737425642838,0.0856016784840136,0.081005726910267,-0.0608054141474367,-0.100930235026147,-0.0597117060647034,-0.103797652303922,-0.03398816748407,-0.041480067850793,0.0815264270626987,0.0683210907768278,-0.0501988233711907,0.0537628851451411,-0.059678419296968,0.11542424474863,0.0114435152221636,0.0190519192759604,0.0656177297114631,-0.0653823447110488,0.0884476971253869,-0.0855802798476123,0.109425493677465,-0.0704276676492227,0.0506291737254836,-0.116605925003235,0.083338178278009,0.115295852930222,-0.0368508295093111
healthy,-0.0463358008322108,-0.0313555660121089,0.0096974698918209,-0.0429813691113188,0.0017547212144407,-0.006591055303712,0.0033420308642528,0.0747461633925199,0.0194631444951572,0.0157986913582862,0.0667724125735418,-0.0284661664151853,-0.0401105707993539,0.0435766102299983,0.0669274232815313,-0.0860619450757508,-0.0159971050645128,0.0025917790375838,-0.0370165570678842,0.0546815773503636,0.0535655002528394,-0.0378474144627077,0.0143415907031853,0.0053819717813942,-0.0528834531376858,0.0027033867473362,-0.0875066448742126,0.0804071544482951,0.0811884084165621,-0.0739091055693768,0.0574965718074523
healthy,0.151535709064864,0.131909643962846,0.167482920346158,0.0428896485885714,-0.147956060290991,-0.077661017509838,-0.100560849157938,0.0773964707182354,-0.0379293962460227,0.0081182796673047,0.0993042518978257,0.0794467083531556,0.212141725603572,0.0060928432940973,-0.168350964506104,0.0653678587875548,0.148559557659335,0.136861629218157,-0.148543023484859,0.0382518126482883,-0.155272432496251,0.0591510091848937,-0.0609449671154488,0.006572334353877,-0.0851344643726115,-0.218631389085073,0.176477511260646,0.0784133224484579,-0.146186903622149,-0.0347879030957418,-0.0859033034857065
