group,RXRG,TFAP2C,ATF1,NR2F2,MAFF,TP63,ARNT,ARID3A,MITF,KLF10,PGR,KMT2A,MEF2A,E2F6,GATA1,FOXD2,FOXM1,SRF,CLOCK,STAT3,CEBPA,NFAT5,STAT5A,KLF3,PPARG,GATA2,STAT4,ELF1,EHF,BACH1,TEAD4,IKZF1,SPDEF,NFE2,PAX5,USF2,HINFP,BCL6,HNF4G,NFATC1,PBX1,ELK1,STAT2,TAL1,FOXA1,KLF9,VEZF1,MAFK,TBP,ZEB1,NR5A2,AHR,GTF2B,ETV4,EGR2,GTF2I,ATF2,GLIS1,NRF1,POU2F2,BACH2,ESR1,SPIB,ZNF143,ASCL2,ETV7
healthy,0.380353361408155,0.371864660703275,-0.0761376883398275,-0.606904869255515,-0.156408033601768,-0.0950138780651539,-0.079265104388994,0.20793593612613,-0.0896525934094399,-0.508986962001849,-0.518443672436233,-0.298928850699499,0.63166357964475,0.332325186367384,-0.627009686714442,-0.249225274203817,0.188464048105725,-0.165045658880418,-0.210914427601527,0.156370802458325,0.187980043240973,0.0863390216430611,0.513678086075599,0.333404889527215,0.246470169589075,-0.308385561133883,0.27260643228568,-0.0198814305982728,0.0200675863154851,0.0670532893398676,-0.137345688159229,0.135372437556779,0.437279779731674,0.321602617055956,0.196059201367986,-0.549419983780359,0.418180203145693,0.585496961776101,0.0932640143233583,0.323501405371521,-0.207377468974493,0.366317220330348,-0.0186900340081141,0.121894763630609,-0.326479896846918,-0.456639974321753,0.551393234382809,-0.374656996461459,-0.463378811284837,0.643540314402894,-0.112773133487207,-0.192894554175377,0.100635780724965,0.393868266477768,0.298407614691304,-0.573620227017957,0.376890865068007,-0.493089263751919,-0.100002851286443,0.0581178149136776,-0.151567984954248,0.0862273282127337,0.305444300801929,0.318512432150232,-0.140770953355935,0.135446899843664
healthy,-0.0084192172041649,-0.193996489051759,0.29874927573937,-0.295736082213669,-0.0580482870392428,-0.0885347156522191,-0.185311401830621,-0.0954473360935335,0.108563590264233,-0.173790367761763,-0.095624582771516,0.0399691258850359,-0.0685058410402056,-0.0919024025338851,0.0995240096871292,0.29431810878981,-0.25922326654929,-0.245220778988679,0.0029245701867099,0.319487137063313,-0.0153318376454794,0.169536447490185,0.38223246106909,0.0280935984602137,-0.331008171132171,-0.306193636214632,-0.171131667592027,0.0132048775096903,0.185311401830621,-0.111045043755987,-0.195768955831584,0.330653677776206,-0.0610614805649439,0.119021144265195,-0.0709872945319595,-0.0231306914767059,0.0603524938530142,-0.0743549814136255,-0.193819242373777,-0.0527308866997702,-0.12593376470651,-0.0945611027036214,0.271098793974112,0.122034337790897,0.112285770501864,-0.0516674066318756,-0.0670878676163462,-0.0683285943622232,0.291304915264108,-0.116362444095459,-0.0286253384941609,0.12522477799458,0.111931277145899,-0.0773681749393266,-0.0672651142943286,0.0094826972720595,0.199313889391232,-0.120439117689055,-0.138518278843262,-0.0509584199199459,0.0553895868695065,-0.0319930253758269,-0.0789633950411684,-0.0064695037463583,-0.23724467847947,-0.111931277145899
healthy,0.211487128027907,-0.392522576223998,0.0965703758335269,-0.179179449445175,0.0994238983430796,0.0575762652686651,0.348297007724956,0.42875787865639,0.2639145585424,-0.389656962517371,0.3905396199038,0.0665237511037031,0.194400251362301,0.188062448895816,-0.178568843992919,0.616725613175123,-0.0904038653255953,-0.558917599962533,-0.302759544343345,-0.380284269585217,-0.205401225500471,-0.326903649701361,0.0847834738855229,0.232138892630941,0.247478591319299,-0.303962618452245,-0.134208257126546,0.588031187318117,0.319179389970347,0.34309376258395,-0.369547286583172,0.244169633719944,0.0106684662186242,-0.219713172437507,0.26555493094549,-0.110688863617373,-0.0355803625908631,-0.0722126593271969,-0.248393491897926,0.0081152084364185,-0.227876745662223,-0.266884962623672,-0.0105616606444672,0.27267866122181,-0.16712251076251,-0.237384456961707,0.0467546438870987,0.547035983637446,-0.257353068930039,0.0901499501870334,0.332943202640011,0.137001323650727,0.0796890495181859,-0.0708685212524288,0.138974203973363,-0.124636059442665,0.389993500835941,0.374270914240228,-0.404565408510076,0.634568189657877,0.318917414033735,-0.352484592311715,-0.0230760496164462,0.0833345454361102,-0.0959456639846842,-0.0538239637765838
healthy,0.0579505084722621,0.189814157669296,-0.151138256168601,0.149648169182067,0.274972327312691,-0.295350925857277,0.0709691631967199,0.417610451643126,-0.339908749673239,0.212973849739357,-0.0506810557646756,-0.101386242492696,-0.103250359411073,-0.0714155860185965,-0.0394420595868883,0.0906117673592938,-0.031931297245855,-0.106321024496684,-0.0308936658220335,-0.0113294872903298,0.121849299408989,-0.054180045449655,-0.162769380500739,-0.330196036927003,0.150945208461844,-0.158950655551443,0.285933817412014,0.244941343430229,-0.294005624650811,0.075903945200708,-0.0164030223335499,0.0223935339838681,0.453101065982322,0.0197632589792974,-0.0406787714583035,-0.456883594486602,0.0162341055901371,0.173893754602639,0.101953320131296,0.172958679773033,0.0851159404575417,0.177845199850332,-0.432553550694322,-0.125861072065043,0.0055802852734585,0.0106477875758424,0.162503939903948,-0.0994738636476295,-0.0910943866261875,-0.13040372591468,-0.320513487884948,-0.113162152604902,-0.124159839149243,0.305642781723786,0.298107888419408,0.20469692931213,-0.019751193497625,0.0176517996866374,-0.114809090853177,0.210940816077568,-0.0515316722225757,0.267751136531793,0.0624388676543736,0.0055621870509499,-0.211706974163761,-0.37513995615648
healthy,0.409484512971677,0.378995134735507,-0.289667649742621,0.284894077903757,-0.104628543853237,-0.39242163707354,0.0655562596424517,-0.260195727848224,-0.0663132247528832,-0.322305380392115,-0.0117718228228165,0.0007086481884891,0.3992539299343,0.336268270588235,-0.166834830241013,-0.390370618749346,-0.4140837237444,-0.433864951685733,-0.216858950092085,0.199407438082672,0.0384875794307574,0.404088423109526,-0.378291388263737,0.170643464131519,0.0145559979190938,-0.0234519135184669,0.25160161794968,0.0950463879132323,0.484902326407105,0.167310997007982,0.314646097896371,-0.256572658947787,0.308860671677698,0.0036048625240532,-0.0002128745546449,0.310810854686534,0.0551226054838671,0.274169121723027,0.510412960947467,-0.202245532062856,-0.230370882350074,-0.187448649779296,-0.317101857972488,0.255485178081459,0.346433030572531,-0.213789775180871,-0.223497975265074,-0.111613490177524,0.415391081617828,-0.198248532201299,-0.168329853840246,0.140500707291893,0.296874573809745,0.12296446560777,0.0131821167473392,-0.436682738553796,0.302620086049422,0.460692747532961,0.109377607108507,-0.268554555344266,-0.341814913178177,-0.251327822058673,-0.171795367560437,0.436619716481698,-0.253682046574187,-0.0436322812497588
healthy,-0.541815282310327,-0.122940840773404,0.133327038380405,-0.0970207444269326,-0.348093550965458,0.163901382913367,0.0014408826022635,-0.153495447188527,-0.317041543980787,0.407189475776101,-0.0133469152828848,0.0819052937856531,-0.288950254672,-0.176249549433587,-0.195419209479043,0.0439370503101176,-0.189458297891597,0.191380790569137,-0.0641094067418068,-0.166854205342115,0.139927464985842,0.267380439497294,-0.192821673171401,0.0188933263957073,0.306710613103736,0.0338271863528659,-0.194377036857132,0.207502885220217,-0.146137076858063,0.284592078253099,0.273459779791776,0.106254235952123,0.105808154488956,0.339329826644841,-0.0097032587297636,0.111101917693437,0.201403806807896,-0.173020393355089,-0.211924223616204,0.0991721992714082,0.289897684328283,0.0126639764056475,0.0563207454424481,-0.0305782921565293,0.359964055033968,-0.282353775690131,-0.0319402222874359,-0.065250269952914,0.0033317942912613,-0.0058898543632251,-0.0109704458950419,-0.166834467224276,0.0766667973111225,0.0819566128920351,-0.238231187072325,-0.0789919475925833,-0.15422180992501,-0.321778692262201,-0.375612434856907,0.250713572793851,-0.0016974781341734,-0.0417934907127776,0.510167184166912,0.169917561230763,0.126967416812607,0.325896063643464
healthy,-0.621821597631169,0.577212178564306,-0.650993973104034,0.459085227421139,0.657153101868015,-0.487882500970206,0.509566285401642,0.681545525612308,-0.540321383168946,0.392885952215545,-0.109937871012103,-0.619346047183508,0.256201337671269,0.631247026743007,-0.641063042703254,0.538002108210449,-0.676418793072056,0.392933018236402,-0.0504784092433982,0.625229503539613,-0.477114569644406,0.691317735535826,-0.61008463602314,0.350763493540793,0.697616024872297,-0.584774730495652,-0.377947889942231,-0.600621309595808,-0.427043047170059,0.62911479337389,-0.364382892234085,0.673149028991062,0.636016587272169,0.602426729556032,-0.606904317756675,0.600592377236666,0.372020016302374,0.225801578173984,0.695593612218512,-0.127352909976135,-0.606318335609558,-0.289432597133259,-0.604735613315119,0.645509253556659,0.31325615364711,-0.635275348380927,-0.63157078391678,-0.680382526274427,0.620996821646632,0.047608604465183,0.663952613764259,-0.522492326220581,0.487517790245818,0.650315488907268,-0.543417349346083,0.38251003398121,0.671029631809451,0.347297315416051,-0.0612445068281261,0.382695038080508,-0.593090746258723,0.654550208290329,-0.520441796203686,0.611755785387068,-0.599024732368822,-0.610054277420943
healthy,-0.162914840557775,-0.267682548613994,-0.558077661230312,0.0801485343857168,0.386519429565331,-0.118561622694241,-0.004491031051356,-0.292972488139673,0.467872805980828,-0.190953604862507,0.0339197086372269,0.442321230193712,-0.385212187706119,-0.235845126416539,-0.454153107732945,-0.047543113467525,0.335899623974975,0.163009255079407,-0.118068412506612,0.5219525984684,0.453265329395212,0.427612293226641,-0.247041467399713,-0.35461248821762,0.447829683403549,-0.335725826099335,-0.0245477756242934,-0.308564975928582,0.237808572687292,-0.141680497946374,0.410250824898101,-0.219608177315794,0.217562999071091,0.467688674177446,0.193730613080854,0.226892656925085,0.624295591297436,-0.271853697629374,0.590255163595237,-0.0229074994574348,-0.270048078618662,-0.50123495224404,-0.0568981364168826,0.35527949628089,0.216077262096356,0.39750345530583,0.171133601179632,-0.289433117888447,-0.4815690180293,0.261272225346778,0.0768440261286004,-0.339550788535397,0.408349382193793,0.122116493837078,0.361432880526551,0.0098425964491282,0.591698155687044,-0.0390382909368427,-0.674452249035408,0.142102779811782,-0.260457723951207,-0.435800521789264,-0.421589022525716,-0.0035821151341534,-0.107688451814961,-0.342595539427029
healthy,-0.067278686793681,-0.009503365012432,0.103173180307192,-0.0448861081171958,0.313789958150815,0.375388415309909,-0.0480640581652635,0.610568713017124,0.29452985170287,-0.39025616400153,-0.0685490672028944,-0.575197464306306,0.60239220087112,0.159438738431386,-0.393013319279905,-0.0474773443177353,-0.0929596616513716,-0.613183937518073,0.285553229786941,0.186717933803893,0.637220714285161,0.266362089702675,-0.537856176424317,-0.175410948454383,0.489570726236519,-0.506565937320753,0.215775261944293,-0.322842543018042,0.510377078548393,0.0620172529037522,-0.633126211258928,-0.0710128655575058,0.192275223398879,-0.0570586713064999,0.134546378949674,-0.313990860166749,0.549781360265643,-0.326395810016275,-0.246170437588808,0.100731870984215,-0.340832269056774,0.0556068793754358,-0.22337105731787,0.60258760556821,0.006626767988265,-0.338383463389919,0.0981446328337434,-0.431687956859684,-0.474136753703971,0.55567398631011,0.3112177126881,0.392259187085765,-0.301713847919409,0.181449503326345,-0.394298692376875,-0.33075368459076,-0.116735065895242,0.187779915853295,-0.0616744201103925,0.0459430926040118,-0.471242165454497,0.397973899902192,-0.359744545148773,0.0629308073443668,-0.360051395491518,-0.0648278821017917
healthy,-0.236390817356942,0.275412719684328,0.233559189084196,0.0118751410688276,-0.0527154796776171,-0.388744216881801,-0.302550632104533,-0.0397666795553734,-0.231669962095974,-0.124870382408912,-0.169275328067299,-0.454117959822427,-0.0152376996427132,-0.133798860306414,-0.332804810431152,0.404738492203639,-0.290719735227467,-0.38673405576943,-0.29795513538689,0.0914350466946314,0.137895872463543,0.281101047938484,-0.0553421098618672,0.118587707178758,-0.0428563989467289,-0.172894502953402,-0.51325327172466,-0.17790884468639,-0.654109080617058,-0.335693956153187,0.0882140695343831,0.128685706545159,0.573944504370511,0.0410954801146151,-0.193714344790044,0.435352523289918,-0.400061881134432,0.288284829874185,-0.410481388294301,-0.532816578515271,-0.382532332358465,-0.395020992886388,-0.289992655676184,0.494158953366723,0.211249792791579,-0.219296336466632,0.36109307183716,0.31476940306271,-0.0391944546752561,-0.380293576255325,-0.182362759990396,0.025459582746047,0.363069312402514,0.0669296636842441,-0.613882261467363,0.133362317614366,-0.0724557632352745,-0.291334729492954,0.249481198892823,-0.138982804774488,0.40659084903206,0.0787030431120199,-0.322085917573695,-0.0211914930474396,0.304343996677272,0.0673086889270022
