group,RXRG,LHX2,ATF1,FOXK1,ZNF76,FOXO3,RFX5,EBF1,PGR,E2F3,E2F6,ELK3,REST,E2F1,XBP1,FOXP3,ZNF263,GMEB1,NFAT5,KLF3,ZBTB33,STAT4,TFAP4,RUNX2,PRDM1,E2F7,MXI1,IKZF1,MAX,TCF7L2,NFE2,ETV6,USF2,SP1,PRDM14,ONECUT1,ASCL1,JUNB,NFATC1,FOSL2,NFYA,PBX1,IRF3,ARNTL,GMEB2,FOXA1,TCF12,VEZF1,HIF1A,TP73,TCF3,FOXP2,E2F8,TCF4,USF1,THAP1,GLIS1,RBPJ,RARA,CEBPB,ELK4,MECOM
healthy,0.337502099690126,-0.111183404337664,-0.102035518510968,-0.292677459139315,0.205754248014049,0.068572552156914,-0.137565907061856,0.0325115862280779,-0.470603838468554,0.198015136604664,0.199277544848748,-0.320724877083965,-0.497736467830535,-0.599040155475367,0.116050079597467,-0.0163930114014394,-0.424425310815392,-0.354626941957701,-0.275790461903234,0.227544512053239,0.574962919979503,0.170260451006468,-0.238320721557087,-0.1075974330936,-0.073146495070262,0.0627179052278285,-0.211919923061242,0.272844842667038,-0.474885049035448,-0.192782545911794,0.2195126682974,0.535755081326284,-0.57402983562518,0.292091994446406,-0.684536296411669,0.0588209058656559,0.0927229707393917,0.21444473954941,0.466194557500087,-0.252975634651454,-0.397146315280185,-0.0328043185745322,0.291488233981845,0.0904177035110643,0.14826893347909,-0.192380038935419,-0.231514694502025,0.546311741570291,-0.11509869947149,0.0334995578973611,-0.108567108991229,0.514275845405201,-0.357115166902562,-0.19157502498267,-0.316937652351713,-0.0943512944165436,-0.60709029500286,-0.329049453186259,-0.660843272120526,-0.1615333679278,0.133156626093388,0.194630418848786
healthy,-0.45066306728254,0.430034410030825,0.228458318303439,-0.65093971603344,-0.0200601509495021,0.115731640093282,-0.406319575709956,-0.238853862115327,-0.315033706611817,-0.0057662782081564,-0.396736183758372,-0.588891313906235,0.33322590828262,-0.604971920740248,0.288070264849733,-0.125639892788987,-0.624301135015477,0.362463375253555,0.568587517398641,0.0379274918761842,-0.0372777703879412,0.125802323161048,0.0299684036452076,0.0548202505705018,-0.0746367559619128,-0.108584703722609,-0.408268740174685,0.0946156917253845,-0.319419326657457,0.0007309366742733,0.477464078672563,0.362950666369737,-0.0172988346244694,0.237067128022659,-0.0332170110864226,0.270690215039233,-0.164785612455627,-0.23073234351229,0.0067408604405209,-0.0020303796507593,-0.255096899321402,-0.0834079960531931,-0.560953289911786,0.258832797878799,-0.40924332240705,-0.246163228858061,0.151466321946646,0.0684644018236044,0.244214064393332,-0.150816600458403,-0.509787722712651,-0.0052789870919742,0.158613258317318,0.156501663480529,0.226834014582832,-0.329327579353163,-0.256071481553766,-0.0182734168568339,-0.361651223393251,-0.486397749135904,0.0418258208056421,0.571998555211917
healthy,0.179496755054633,-0.0260254908137014,-0.173138254458104,0.0692481080050683,0.223746483907413,-0.342639654395252,0.197085542688402,0.132669255689747,0.40247190608013,-0.059480555863071,-0.0659669458493483,-0.283534773614565,0.225600880058758,-0.12501187847859,-0.131202524251076,0.173170226805541,0.24929238950956,0.261693663771679,0.0128968456473917,-0.0469673783849231,0.0935430955137432,-0.0252701441055028,0.175767980034796,0.188221209361499,-0.151345103136373,-0.084950527140055,-0.0976755214199729,0.172386904293335,0.148459598780185,-0.0110944045606319,0.0179085111081382,0.354957001245348,-0.0971040157095369,0.175867893620536,-0.389087482134324,-0.215637497288709,-0.210066315747816,0.0241071499674827,-0.24114743399999,-0.375842937208555,-0.189460137824682,0.202964458073377,0.081689347701483,-0.122242273881862,-0.180683728453231,-0.0977114903108395,0.098267009847557,0.0638567709185076,0.180735683517816,0.525037899979791,0.283662663004313,0.470892729595266,0.137728879671649,0.0466956134317088,0.268547735753481,0.227994809573102,0.253236977874597,0.330450196934903,0.0441178429196023,-0.246614705411713,0.0881397687968937,0.0430387761936043
healthy,0.20517439352244,0.347956082355815,-0.404826246318121,-0.189987406523851,-0.466978840540805,-0.470520469919922,0.0700762396132524,-0.196410361499539,-0.0036136625190318,0.210036630466652,-0.0294735597482499,-0.171378845379335,0.104616130202138,-0.551653796510013,0.0923464853700766,0.101518705185825,-0.51645360213858,0.173263712540425,-0.045512938902491,-0.239882361437793,0.0197010637665491,0.0270964661310794,0.247349796942237,0.221802043319314,-0.500222134611234,-0.146215268502621,-0.0721531951474468,-0.085443309461627,-0.397166722440571,0.17319167940051,0.0540008438890542,0.102947362460791,-0.504868272135704,0.0148748433922939,0.263845385982602,0.19601417923001,0.0402665252120693,0.471348851028936,0.220409402614305,0.325349681946058,-0.42853715487323,0.347836027122625,0.273245710741412,0.24418033878601,-0.142817705403332,-0.184416843703815,-0.209124210694405,0.0303139463805829,0.343958243090574,0.0799928018747816,-0.403253522763326,0.237733372763684,-0.0453568670993434,0.121880072734922,-0.129887756788723,-0.0434479888916156,-0.190779771062908,-0.426592260095545,-0.394105313994215,0.164355614237695,0.381331437182754,0.165280039533261
healthy,0.167936423380204,0.0441288164702888,-0.0150117418855407,-0.137239647315312,-0.161958489290386,-0.0111994707700618,-0.260565526266058,0.0549726255161096,0.17290230618738,0.0080238693550065,0.274362384044042,0.124678097783503,-0.192091840841629,-0.2710614206747,0.13818197481439,0.410032894088841,-0.0652382201547979,-0.327532755397116,0.0370895314528842,-0.262834014214138,-0.0803330671561018,-0.244541028817233,0.165102398076549,-0.0862490245494183,-0.232559806534482,-0.0239716002138469,0.0410285730839342,-0.317691841985591,-0.239394145885047,-0.151594295361809,-0.360224758520969,0.356287829731845,0.0874315117474395,-0.0043749913484859,-0.257065955755654,0.25303676620242,0.0808028223443568,0.265323646283825,-0.101393171195667,-0.0457613389985874,-0.168634365496487,0.262712173663061,0.0830008822282307,0.196801365495094,-0.25000976800284,-0.201667240451097,0.204079401650158,0.329997737644332,-0.204397032219728,-0.140663155516373,-0.097618931234859,0.171244429555967,-0.0276394937977032,-0.0416025618072143,-0.130108101533798,-0.392930847257662,0.0287078875317104,0.322181631078733,0.202725774256116,0.131501872924437,-0.0692392384823492,-0.132450538949294
healthy,-0.125504001238505,0.352756626693342,-0.494097545946628,-0.238705401672147,-0.456228726942376,-0.651608959221025,0.33166191543594,0.0453822214325285,0.5457303463549,0.20627704848541,0.302061016017138,0.206809181638364,0.221565948775507,-0.517289020672387,-0.0270196565126815,-0.319812024925381,0.205030109604607,-0.0361374006856851,0.574608497759989,0.0599166045654525,-0.286684750582525,-0.568802686792684,0.118943673114027,0.571344218269479,-0.149600896552872,-0.251341578483339,-0.630347459960459,0.555165781962504,-0.432227139058389,-0.494764697959287,0.800614184334023,0.171473951825042,-0.241572566869406,0.23382089586518,0.0906453085770823,0.34279700021865,0.205498704470641,-0.447595462207137,-0.145256466184724,-0.206491490203764,-0.166605330589806,0.780559912524934,-0.0006671520126588,-0.10854722091676,-0.629942403381344,0.0751101974251702,-0.0599404314230474,0.117283735368245,0.200741275237515,-0.252111980212243,0.0420623459409645,-0.409472490055205,-0.666484860646144,0.260896148378917,0.378322844892731,-0.0403706390517225,-0.23949168797278,-0.140927920388307,-0.745693277577647,0.0456284322943431,-0.248736508719624,-0.181433578299734
healthy,0.252190771897719,0.249205177509114,0.198726853239936,-0.497300376055676,0.225273679998207,0.0757986222326771,0.304006051335104,0.499698526631442,0.561461160750873,-0.200481428297326,-0.28941772723939,-0.425534663779249,-0.466080329667466,-0.134520754949725,-0.490075102919158,-0.324275312261587,-0.48377610498162,-0.581085825582517,-0.241110577340322,-0.573873819940035,-0.489531952124868,0.462123350600159,0.436063134700056,0.247735955631136,0.382322027474574,0.278417545876792,0.462108654299073,-0.341913935293742,-0.0991867648340009,-0.262239163649729,-0.20694739254442,0.523360183725193,-0.19923530443444,0.0479170855744202,-0.385300886058516,0.495355769660636,0.270743627326576,0.123414841865427,0.590108333872633,0.326537113821725,-0.531314148457207,0.371210807392663,0.257386526677369,0.235295536762146,-0.241172016043471,-0.350442280459853,0.400733022774897,0.320500404035508,-0.175674684410653,-0.0598551767076916,-0.483316233226816,0.510807093214546,-0.398011145344661,-0.325716774459737,-0.287598447634164,-0.0508796149349328,-0.517713538263623,0.512516967022801,-0.355977274856231,0.416325185880877,-0.507425719273093,0.565875358074178
healthy,0.488169681912042,-0.103957774511666,-0.519718349932091,-0.203861425943842,-0.562339070271773,0.0837762403263063,-0.433432988798519,0.0704298333104421,-0.0907737551220117,0.164700953936368,-0.0646571851810052,-0.156585284343046,-0.751440852887079,-0.373620522454323,0.0804338390142613,0.101585059310417,0.15726824030242,-0.129493460715488,-0.0866797310829383,-0.347775835796056,0.418183398803475,-0.253390579867138,-0.335152285699149,-0.164131205350694,0.0436414425615732,0.227507848107873,0.174427508781691,0.103522575673424,-0.366674043769712,-0.19349274402802,0.105049019359796,0.0974195847158113,-0.212443843971355,-0.226557648512223,-0.0488990899336017,0.0424379182690351,0.085641378204488,-0.313025811716442,0.342710269787602,0.323394493632264,0.612746973235188,0.113699176225672,0.266048463347872,0.0089109049971037,-0.699735704772571,-0.432242455516078,0.164029133128505,0.451119321116003,0.0665306744228206,0.0126829375716354,-0.096665178200905,0.190889902362199,0.598841024855869,0.562432791130329,-0.118864030668437,-0.127651521069622,-0.330551612266301,-0.0769559600254927,-0.223680139775784,-0.0507530926602718,0.710000458607619,0.12391474980821
healthy,0.669082880060977,0.518777061995188,-0.354616078603339,-0.0310895903246657,0.429782031096964,0.0330295542726661,-0.039721852970966,-0.612492320663449,0.670227192904367,0.0623030935262789,-0.651577552416414,-0.462885832761486,-0.257818549829953,-0.329035845422955,-0.44727531862393,-0.0869341641026752,-0.38281604070445,-0.0548913978014901,0.226430464923167,-0.511955332032708,-0.151034746852043,0.405989253708339,0.517978902532745,0.679143401657357,-0.323005251520987,-0.0346243681828532,-0.354361731119078,-0.432883866393185,-0.467681812938078,-0.233884802731116,-0.480297347823097,0.0347553044617329,0.151364345071292,0.295021008193508,0.320101576493568,0.336582992470723,-0.293117666269869,0.141328907053242,0.701539525404599,0.126997655410488,-0.268377231291956,0.18634841176739,0.576494375731275,0.505257013275609,0.522398127362829,-0.632719718228326,0.496909198407565,0.436601252701611,0.148178730623451,0.342251881173181,-0.203013439537916,0.0923256284288093,-0.409634900982742,-0.512753993166718,0.0033501627216826,0.0865699505453315,-0.615346330205775,0.190702419293818,-0.227128290072292,0.325024479576508,0.206669621915218,-0.0854742998439007
healthy,-0.0587393621054857,-0.0335271281859238,-0.0299865350249524,-0.359897876103979,0.357495861600146,0.0311013313602708,0.494978491252072,0.387467532673961,0.128665333837114,0.520214507493454,0.310085803051723,-0.36340279578222,-0.241262736494504,-0.528264823429567,-0.355180058012911,0.314827403464611,0.417097332871611,-0.0485605283664714,0.268425120803316,-0.482189547693298,-0.44402486675245,-0.252618795163614,-0.267218167970945,-0.242888852748955,0.0122716780591854,-0.206061927410489,0.124449917294496,0.295727226252822,-0.307083284921932,-0.106583448027126,0.117535207225294,0.0607162676067837,0.293652218674016,0.32253584852456,0.391085418380848,-0.272194618811806,0.176039718902806,0.181625591740308,-0.257559572521746,0.441833920354771,-0.292302571910724,-0.262378465480549,-0.50542784890179,0.430858378834782,-0.303762678237797,0.0541404556235187,-0.242139709611621,0.103720651038028,-0.375888514737787,0.0714064212649307,0.193689174483568,-0.143288488966264,0.122892175215278,0.06563920822355,0.375710147324136,-0.375344494126151,-0.58095158463183,0.437065564829835,-0.0423384784202807,0.318296649660122,0.169627410382054,0.0533259111011793
