group,VDR,HSF1,LHX2,NR2F2,KLF5,ETV5,HEY1,EBF1,KLF10,MYBL2,REST,BCL11A,RUNX3,CLOCK,XBP1,FOXP3,ESRRA,IRF4,STAT3,KLF1,NFAT5,STAT5A,E2F4,ZBTB33,TFAP4,RELA,E2F7,OTX2,BACH1,NFIC,MXI1,TEAD4,BATF,IKZF1,JUN,STAT5B,PAX5,E2F2,USF2,ONECUT1,NR3C1,HNF4G,CTCF,JUNB,KLF4,IRF3,GMEB2,VEZF1,TBP,NR5A2,AHR,TCF3,FOSL1,ZKSCAN1,YY1,CTCFL,POU2F2,ZNF143,ELK4,SREBF1
healthy,-0.228023830411818,-0.420374246240046,0.163907025135743,-0.229493670433637,-0.0668181328837419,-0.242603054412016,-0.402855342196211,0.0934738803064475,-0.109165415674508,-0.196601034269702,0.125055578072544,-0.406549804953754,-0.256387770292313,-0.536571058775685,0.363606641073061,0.23537303052091,-0.0590319533087042,-0.252613856722779,0.286817431284552,-0.341161786685835,0.260320585485827,0.0286817431284552,-0.384502204626479,-0.104517543173083,-0.1472620800238,0.238670239218503,0.46621736475838,0.19370107963206,0.0938711343663984,0.104557268579078,-0.367976435732521,-0.191833985550291,0.248045435033344,-0.232989506161205,0.168435721419183,-0.145871690813972,0.0898985937668893,0.182577965953435,-0.290511894042095,0.12120221369102,-0.0751207427367157,-0.0761933286985832,0.0794508119901806,-0.26385614661939,0.028602292316465,0.285625669104699,0.188377875228718,-0.0082628844469787,-0.406192276299798,-0.477976084932926,-0.0050054011553813,0.271721777006418,-0.183690277321298,-0.434278138338327,-0.0375007832593652,-0.263141089311478,-0.180393068623705,0.444249215243095,0.278276468995608,0.404364907624024
healthy,0.429222505883058,0.563073810564046,-0.020212445337733,0.290969379772965,0.0157207908182368,0.207514438800725,0.294472870298172,0.532350893650692,-0.039167227410007,0.455453768276916,-0.113638859343254,-0.0930670816439616,-0.150919591855073,-0.307408835314321,-0.458418260259784,0.520672591900001,0.0170682871740856,-0.409279559816495,-0.228535381951967,-0.196105636321205,0.102140223773344,0.0128461319257592,-0.122173002930297,0.0036831567059869,-0.275518088225898,-0.117322016049241,-0.262132957757799,-0.377119313456902,0.437936315650881,0.20203462028694,-0.147685600601036,0.239225519708368,0.438026148741271,-0.572236785783818,0.113728692433644,-0.500190647291099,0.331214604267651,-0.330226440273362,-0.424012186640443,0.520403092628832,-0.175533858621912,0.381071969434059,0.133671638500207,0.0604576698324191,-0.222247065624673,0.148763597685715,0.492375168427175,0.406674400195187,-0.337233421323776,-0.0117681348410801,0.253508981080366,-0.0309924161845239,0.228086216500018,0.560648317123518,0.318368472341892,-0.480068035043756,-0.199159961394462,-0.284231897993721,0.419071366668997,0.417005205590029
healthy,-0.0604477193730397,-0.324763115634551,-0.231427840379148,-0.330258362850281,0.318288715278562,0.0758384081205158,0.537591042892235,-0.239149162285178,-0.353622155739854,-0.113397923272108,0.259087917455565,-0.13264127988574,-0.323460242476494,-0.407111893001921,-0.0105948366319291,0.0549844445047458,0.058613305938843,-0.686050641672421,-0.115288288314319,0.275174004759795,-0.492218285335732,-0.0818851783295345,-0.32879163141161,0.218083381867638,-0.0767096545881735,0.191014793218805,-0.196186320416737,0.405597203042094,0.390578192833573,0.404278343710319,-0.0703151851007775,-0.372737622963739,-0.213363464077254,0.285265276919592,-0.324954949719172,-0.206289582206822,0.512121071615251,0.330234383589704,-0.188868649397098,-0.195047305539294,-0.444195819485388,-0.170556487402568,0.124975909587724,0.318864217532428,0.375107573217505,-0.20811600255416,-0.0358529911071431,-0.089682434560728,-0.10341855432834,0.426215370595517,0.349393812791314,0.272252531512741,-0.0982230478698312,-0.644658441371821,0.121770681757167,-0.41400593041802,0.236359574971302,0.0222327710989897,0.3179969676082,0.0306974500829301
healthy,-0.0920195106244488,0.102940987554688,-0.587429839154466,0.0638785050675324,-0.304023580301942,-0.158325010565368,0.293532894961729,0.287732377214335,-0.716424616674958,0.212525873575272,0.0711109497902242,-0.281009601415055,0.703239967025286,0.0030398110789165,-0.705727636770507,-0.65486389171151,0.323918870776528,-0.297482829118166,0.660300360227895,0.157930623898442,0.14427271024846,-0.25444614252584,-0.13440090860096,-0.672708371518084,-0.686190328039746,0.201567991721931,-0.158840746975962,0.203837231928548,0.565526210422153,0.322753913237302,0.767112404605635,-0.445068387368798,-0.40225619780226,0.632602281235372,-0.652831283505048,0.026860765761205,-0.748624771157613,0.234939171230996,0.0649099778887217,-0.0468531360307262,0.406200064471513,0.487018993755284,-0.289898470138833,-0.32064849518464,0.291130170037076,-0.492746701656476,-0.0299794541735066,0.367774668138622,-0.080127235744855,-0.356173632643834,0.401746528878849,0.35203560638471,0.20076101592653,-0.140741432707683,-0.0420658886429713,-0.0421022935660721,0.0154902947793893,0.33951838032522,-0.586634998333432,-0.505852473972763
healthy,0.407783299282259,0.114651091030119,-0.0437227948341916,-0.108383195492075,-0.0372516007199937,-0.0166354070818412,-0.309883581423196,-0.354723802586178,-0.29268480821659,-0.567428517087589,-0.255907809454308,-0.191161507989599,0.353253467109345,-0.267807934559886,0.030737456202383,-0.109454092217168,-0.392976863545747,-0.448757984138087,0.0910011672309077,0.288007509284934,0.162692548927469,-0.320578231872987,0.0941465684408397,0.10402229786556,0.454927093748281,0.469687715721153,-0.0052148948143729,0.388739090409015,-0.227387309908083,0.381925724747629,0.0907592132916821,0.176231947763303,-0.0714129199144352,-0.423198199067119,-0.181444695057506,-0.216738473221932,0.181408903054662,0.343445026649972,0.242810799773626,0.407537050302692,-0.119596114143048,0.166854443018171,0.007624412445832,-0.192802213399968,0.114324667964181,-0.241479337267828,-0.0710220712433786,0.206901399160283,0.273649189424029,-0.506394562157861,0.340358324324704,-0.068142962534606,0.0561941603051601,0.0864684679907416,-0.274561169656495,0.132643015019748,-0.290837940869839,0.212343215272687,-0.0629473954017688,0.301264867138357
healthy,0.266356115175282,-0.643281853225836,-0.112102130329569,-0.722427173765048,0.54059595426494,0.238518196263196,0.0655028443867797,0.080796320837914,-0.0009005456174738,0.183505918367691,-0.260391975340258,0.360368337925772,0.478679493302135,-0.727356476092273,0.0884509585864414,0.195047121412684,0.480614876427407,-0.461877207965584,-0.159404473815826,-0.325752628313752,0.0464728935754251,0.36483156839834,-0.674500767964928,-0.324701991760033,-0.421099870444533,-0.279587816133779,0.126700448760198,0.400750699298808,0.6135638478492,-0.666316862178061,0.228201419277049,0.351299685567351,-0.626487467412245,-0.691271455209638,0.380662212410774,0.209835028394359,0.326905958665955,-0.214258761252126,0.134702665518978,-0.474200463783646,0.0804882394424624,-0.7350111138408,0.135919192054864,0.660779296582893,-0.610285545820677,0.444948530261668,0.155667999455605,-0.309147831051209,0.553875052361198,-0.388316850159302,-0.498775879713129,-0.146354461885416,0.185575593383288,-0.4532588284159,0.122537400160121,0.314685396646377,-0.146314964270614,-0.40345233615123,0.522616640007305,0.301398399027158
healthy,-0.28283902067611,-0.433853622533955,-0.403982557563699,0.254959659153021,0.266947813159913,-0.313860729804558,-0.35405455349709,-0.456160048525889,0.521533033696408,-0.471375798145607,0.489965166280891,0.337525005637905,0.198467966396714,0.0077388059600821,0.204137162835821,0.384172389015274,0.413641279175187,-0.453759644105129,0.399404861928323,-0.252788078331249,0.35310377308846,-0.165506355241904,-0.06641472397946,0.224371939880764,-0.38837115929689,0.419999801607681,-0.35866080109669,0.23588327608513,0.432371775590774,0.270775815791831,-0.365310145679058,-0.300227982658412,0.435335877362339,0.453104580468809,0.499052032837509,0.133149637843422,-0.522550299393158,-0.449196224451864,0.396561086291697,-0.458264328289135,-0.438413371220391,0.443611460249817,-0.171278338752215,-0.289308487883872,-0.351250342725174,-0.0199933090046564,0.322569894663024,-0.493124645064784,0.326394226328113,0.358757469889846,-0.241601826633823,0.657221756929674,0.374237529121229,0.472980826420151,0.473528208362829,0.474156759460941,0.287993058103591,0.394799837984333,0.379712572203619,-0.133749636977312
healthy,-0.171956898795257,-0.503757171071079,-0.0075093734874662,-0.706719197177227,-0.200538299549259,0.374225237645468,-0.100649656271444,-0.12818866887981,-0.395989559221644,0.0800818755644449,-0.0072442493755919,0.307140943978917,-0.0821777954260922,-0.479172597558783,0.0161586413613623,-0.261185788377082,-0.269435744979153,0.0443834478633161,-0.128565693010882,-0.438104361882477,0.182040901355128,0.311122913126788,0.732558350987745,-0.262953437228055,0.211582970738671,0.617383515045961,0.126576565698676,-0.230544684365156,0.211353134599655,-0.353041774675167,-0.133198632394913,0.137142991992763,-0.0966207912649054,-0.0439493129340648,-0.0123275747290069,-0.0142595912430332,0.0553018252551277,-0.190284357541146,-0.0136095496377372,-0.669110111471961,0.0942806414858397,-0.0338304867167674,-0.147886322466577,0.386805864285108,-0.143455824611052,-0.199580416812312,0.382978047860779,-0.0514396494888046,0.30948248670428,-0.125128365865163,-0.0094204958070365,-0.270182364194379,-0.0397788317206584,-0.0228122815069996,-0.0426116201734521,0.118958542400039,0.139456675792185,-0.500786016619444,-0.194618277786741,0.338468306199862
healthy,-0.188468719075932,0.157831855630709,0.170805855705288,0.0925979946280004,0.0801995192615148,0.273497203094852,0.0089070259989946,-0.0681991739470381,-0.0863639835604682,-0.304359841556911,-0.0024724380191845,-0.29615533871298,0.0125093470265387,-0.343225398026441,-0.0333139100734154,0.232581528838522,0.212933054828744,-0.131970536961228,0.10377184211299,-0.222279535771222,0.0925012339064995,-0.0946007399782327,0.221110343719753,-0.267763122421741,0.08081939263363,0.12948801970022,-0.344195021089814,-0.0967324996237995,-0.0684158776462329,-0.132052178819994,-0.0877932200509712,0.106009433797699,-0.206441015170543,0.0641160730845364,-0.150672570163824,-0.290346671650379,0.191913803931038,0.283940305547673,0.076641546897992,0.22078478420887,0.0496463135234221,-0.253649160096979,-0.174606737796746,0.257572001014495,0.0956903060193001,0.124505850467106,0.126920836807899,0.0732166205265329,0.239004021728144,-0.0933226921150749,0.278346326335902,-0.115026323532564,0.0139950272712505,-0.269353626781412,-0.0767322600743991,0.252442674850764,0.326805305172574,0.100584785848554,-0.0601750895317392,0.449290267654166
healthy,-0.11981905394037,-0.0890683334440266,-0.215039316807803,-0.222344268069936,0.0221647991656356,-0.263423088701052,0.0517952287657698,0.0247356659234701,-0.215519866554782,0.514752094141435,0.0865584652608861,-0.038445467528473,-0.030191318933296,-0.172560504498954,-0.0819924987795238,-0.0730718291730564,0.0576734084881102,0.230492784986985,-0.192609694561788,-0.224638409586476,0.439857746578132,0.0042208038148012,-0.189050948447934,-0.042989117458118,-0.582890477614851,0.0409270680794382,-0.0716286921620034,-0.143211263450458,-0.171734792085413,0.45228955365479,0.086683437950503,0.126519970536022,-0.164434304133623,0.0711466546449095,-0.0765933810340484,0.342780746607819,-0.27138563435379,0.180625706289591,0.207749243246813,0.134141816832542,-0.34115015056234,-0.312068708134452,0.35600255961527,0.049146997961982,0.0342975644492816,0.0270625383825287,0.130112935362509,-0.0584187813154684,0.289826544922863,0.003518576320763,-0.117874538400735,-0.0382505696434751,0.242454456707465,0.0591091066485906,0.188863489413508,0.472160211303886,-0.300264740046108,-0.252477563968767,0.175675895118691,-0.0466192765374676
