group,RXRG,MAFF,STAT1,ESR2,FOXM1,TFDP1,FOXH1,KLF1,CEBPA,ZNF384,KLF3,ZBTB33,STAT4,RELA,BACH1,CDX2,ZBTB7A,BARX2,STAT5B,ETV6,TBX21,GATA3,USF2,FOXP1,ONECUT1,NR3C1,NFATC1,IRF3,RFX2,TCF12,HIF1A,ZKSCAN1,RARG,BACH2,HES1,CEBPB,SREBF1,ETV7
healthy,-0.0039290896325756,-0.151838634879928,0.0726881582026487,-0.152665811644681,-0.106343912818527,-0.0103914081072065,-0.0496823044329626,0.0708270104819549,0.0890248993065156,0.0200073379974573,-0.0814252127803497,0.0593499328710104,0.068707370022276,-0.0460634060871692,0.250531162624492,0.089438487688892,0.0766689463830213,0.001189066599332,-0.0199039409018633,0.11047979664229,-0.0587812488452429,-0.0844237285525784,0.0651401702242797,-0.122732352470191,-0.0524740260140031,-0.0901622673580507,-0.101329153682213,0.0522155332750179,0.0244534131080034,0.022902456674092,-0.180738123098478,0.088352818185154,-0.0267798477588706,0.0117872688977268,0.192525391996205,0.175309775579788,-0.104741257836818,-0.0546970635692762
healthy,-0.143330093930217,-0.114231924107198,0.16724245130953,0.267501491887852,0.0249207097989221,-0.153989819508947,0.0453758588824305,0.0871504591233982,-0.169259156148749,0.157735128496068,-0.138144281486511,-0.230336502707957,-0.204695541180742,-0.191442909380159,-0.0690001155704261,0.0753383307794005,0.0934886743323727,0.0952172784802748,0.0352923346863348,-0.113655722724564,-0.218524374363959,0.0073465676285839,-0.0370209388342369,-0.0326994284644817,0.0240564077249711,0.392249091228121,0.177037874814308,-0.371217740761979,0.0733216259401813,-0.182511787949332,-0.209593252933131,-0.151108812595776,-0.0364447374516029,0.242148631051954,-0.0802360425317898,-0.149092107756557,0.0430710533518943,-0.182511787949332
healthy,-0.0321503272545432,-0.0434321693638647,-0.0886764480820764,-0.0080862944306881,-0.15936819794843,0.185068974705243,-0.0058455140462805,0.0108921411729028,0.159407168042071,0.0244732188070947,0.150794777347218,-0.0455755245141676,-0.148047385745466,0.0028643018826774,0.180704324217354,0.187933276587921,0.0479527002263217,0.170708495198214,0.172189358756605,-0.0130549813700266,0.152860192310237,0.11854702485857,0.0872345546173272,0.0970355331682577,-0.0670285610640173,-0.180977114872847,0.136901938963891,-0.0588643264460455,-0.0486736469586963,0.186374472842246,-0.14687828293621,-0.0285261085458492,-0.189199804631281,-0.0813695555242257,-0.0232846309510176,0.149469794163394,0.0555128983928446,-0.0688796405120062
healthy,0.097192756654945,-0.380592665065344,-0.365518822200305,-0.370956485052007,0.303226239451456,0.409792768797136,0.371787441573581,0.366510138752358,-0.098315276868299,-0.351654968656155,0.248470578135126,-0.38552009145643,-0.409938550643026,-0.352136048747592,-0.276023347008359,-0.393596405718743,0.0441427429355292,-0.37489259489104,-0.394441940424906,0.361495243253738,-0.388639822958479,-0.372560085356798,0.354162416405465,0.0040964698695124,-0.368784335548244,-0.257246645257711,0.392765449197169,-0.390534986955051,0.364512927463664,-0.358914904581483,-0.363798596418802,0.39747420281942,0.176017000727735,0.3058211563083,0.139294553748013,-0.256299063259425,-0.0200158474407139,0.377225104425282
healthy,-0.1181045371955,0.0282494304190145,-0.0659064639423352,-0.0853561398462386,0.159985452886074,0.0039961238150974,-0.235351283194569,-0.0738646957147406,-0.0670777926105651,0.0404152759049479,0.0050417417045401,0.0394317739297296,0.0567103507364594,-0.0071714301922308,-0.0577367422714993,-0.143984689171958,-0.0867981164264459,-0.0838757105572258,0.048697397801523,-0.0370965113449632,-0.146828710673229,-0.0451035484785449,-0.03925282093875,0.0388372358935826,-0.057279746616849,-0.0323313333537551,0.0049322993794782,0.101768051754505,-0.11438941394475,0.156017429127411,0.104727431382192,-0.0845234908055651,-0.0189926802492532,0.125273009487053,-0.0852466975211768,-0.1085786180641,0.0048465202598351,-0.163008427378324
healthy,0.0488909076679698,-0.0449531510275703,-0.0516438525758598,0.204240634242317,0.0698690448141693,0.0119178121328907,0.194274276727678,0.124265842297919,-0.0509120570940156,-0.0764203567468695,-0.0732840903961087,0.172494649291839,0.0063073801054187,0.0168312960824158,-0.206401173283952,0.099245406299628,-0.164026730144785,-0.0137647245394498,0.0984787634138865,-0.204414871261804,-0.0028923345234793,0.0975727309125556,-0.0186085136811803,-0.0061679904898294,0.112870741223488,0.0039377566403995,0.062795021823009,-0.190371367491176,-0.0888957273421176,0.188106286237848,-0.129771732113699,0.216506920414181,-0.119387205752291,-0.210408624732147,-0.147787839928624,-0.0504241934394529,-0.126914244994117,-0.0172146175252866
healthy,0.255120164040189,-0.218654874597987,-0.135860089807433,-0.214675737066472,0.140492278997517,0.22045266752093,0.125239763287545,0.0880850946042149,0.121228522310978,0.224886322248189,-0.0507285121480539,-0.0503137018448747,0.0867122499144673,-0.182624671318997,-0.191960860036783,-0.168723879611239,-0.205483169023922,-0.205858272434536,-0.0616622696709549,0.170003793275834,0.106171161753826,-0.127934763016958,-0.116863298611331,0.20275775550446,0.223536287900979,0.185172671063169,-0.145472537118171,-0.129419124936888,-0.0577769079920937,0.198426324904868,-0.011487119536307,-0.185866274441805,0.147736674821878,0.147958864454742,0.0271544455494579,0.102306075934998,-0.0017707584428991,0.186985670881137
healthy,-0.137819106555727,-0.0327518018253281,-0.163564043772762,-0.13753379140371,-0.0678550760285327,0.0383725103200704,0.0570796737873431,0.0428329371966087,-0.13616190104776,-0.0488007791263055,0.139257570447148,0.174872034297717,-0.179838895569086,-0.0852450345439918,0.0620394021799118,-0.140624705550565,-0.0851475518670526,0.0472648325579453,0.0567206522210546,0.148061920513151,-0.074208093413453,-0.150513253194234,-0.0971212777467152,0.0140042187115196,0.0813623708502887,0.165837054483834,0.0306856445994689,0.174843502782516,0.155073540373978,0.146792268086674,-0.15017325263808,0.104877094629054,0.068544587645908,-0.0837780391373692,0.155211442697453,0.159060819623421,-0.179815119306418,0.146181218136103
healthy,-0.0677807739995336,0.0477486312679926,-0.0522667623830863,0.166087556663618,-0.161437316451592,-0.125419972991211,-0.106770572140897,0.186670153965711,-0.170596880505583,-0.178237189944849,-0.222396857412841,0.0,-0.086619531222117,-0.15315407607392,-0.179571491823868,0.119950656378203,-0.166686451236379,-0.175194277078836,0.188211426763258,-0.183222106535771,-0.204804329337988,0.0099125859065066,-0.146671923051096,0.185234568445711,-0.162045018297482,0.172631360598344,-0.0538476679097126,-0.145209915711709,0.148173563119562,-0.053746384268731,-0.0428297692255369,0.192769190607431,0.0542263806542526,0.156399556221897,-0.165096738436624,-0.158610181777235,-0.145645875731586,0.180364146405464
healthy,0.147129351567233,-0.178238400842251,-0.0332502248695517,-0.152147473520445,-0.0321176339180031,0.122369425290677,0.0155007885704648,0.115143991045031,-0.0927980542418493,-0.125395179219632,-0.149667347349171,0.0050842586511124,0.106033660909217,-0.0475440187033296,-0.0911529038815706,0.114581829112876,0.0996101341256162,-0.115846693460226,-0.0651777157810904,-0.0783802540995076,-0.071146552766624,-0.0135497559823956,-0.107199320209716,0.170930295724229,0.0860934464921709,0.0261487969324694,0.0940711856764368,0.168499772076381,0.0082009505396805,-0.0014880757027646,-0.153048586029341,0.0371192216967397,-0.0005621619321555,-0.0269176360455645,0.118302018369787,0.0155007885704648,0.143880386282864,-0.0109869589387454
healthy,-0.162535170886341,-0.0825116437082713,-0.0423571542566307,0.0276036078753019,-0.0006348105530822,0.0849784578709198,0.0123672078294364,0.141053863445799,0.0012890299299351,-0.0262554047021638,-0.064985002457475,-0.0663909587159794,-0.0891073300886554,0.229373952706881,-0.123057623336943,-0.171454235487849,0.0144245431491198,-0.111509846579383,-0.0529207616332383,0.0804240116880678,0.0376498044133421,0.0093242829709629,-0.278356143272525,-0.145119301946821,0.0957678703435902,0.180790826493399,0.0392536359971174,0.124505710944608,-0.0006456984298316,0.185297934081688,-0.120133518350821,0.153819188855505,0.0934776291386595,-0.0079192734843498,0.0910524729392259,0.244871661794731,-0.007328014438265,-0.0720379796613323
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,0.0592447394928808,-0.239445907405884,-0.275804946761541,-0.0602315192666251,-0.176975157114224,0.31186036157143,-0.29523691769066,0.0397368624273198,-0.276336289716634,-0.0471756637986232,0.227300925575185,-0.0524890933495542,0.270719235619935,0.108583728180097,0.303055249744172,-0.248402831506025,-0.1281675113821,0.0422417649299016,-0.242178528317791,-0.0231134185465499,0.221911589887812,-0.0455816349333439,-0.0530963424410892,0.0321462487831326,0.321348628626664,-0.176595626432014,0.023037512410108,-0.245290679911908,0.217357221701299,0.296982758828823,-0.0090707833048036,0.302751625198405,-0.114428500686121,0.0152191803565953,0.230792607851511,-0.311936267707871,-0.0292618155983415,0.285596838362542
mild,-0.187192712506807,0.0357699499084489,-0.143966491349836,0.247447445028645,0.160813633954604,-0.0479015047506384,0.216473691220596,-0.0550353426478727,-0.04949351942262,-0.0499771694495512,-0.213188901454356,-0.0463094900786567,0.190981304384434,0.0174718572228874,-0.0061866899278275,-0.199505636109095,-0.0574737448669839,0.15345812312836,0.0493726069158873,-0.0532821113002473,-0.031779837186267,0.148117820747662,-0.0682349579662017,-0.005904560745451,0.0106403005924851,0.145195768501619,0.0911075738231536,0.174154313864121,-0.108055476850199,0.0528589175266826,-0.0769406584509623,-0.162345192373219,-0.135925809652106,-0.188885487601066,-0.134112122051114,-0.0346615852633984,0.0433068294947925,0.0836311504901764
mild,-0.0733094905960504,-0.123867759972637,0.127238311264409,0.069938939304278,0.125553035618523,0.128923586910296,-0.0429745289700985,0.0901622470549125,0.117126657389092,-0.115441381743206,0.120497208680864,0.123867759972637,-0.107015003513775,0.132294138202068,-0.0985886252843436,-0.0379187020324399,-0.117126657389092,0.101959176576116,-0.0985886252843436,0.122182484326751,-0.0867916957631401,-0.0463450802618709,-0.0952180739925712,0.103644452222002,-0.0497156315536434,-0.0952180739925712,0.128923586910296,0.0109542916982604,-0.054771458491302,-0.108700279159661,0.122182484326751,-0.130608862556182,0.0244364968653501,-0.078365317533709,-0.128923586910296,-0.117126657389092,0.0429745289700985,0.112070830451433
