group,KLF5,ETS2,HOXA6,FOXD2,E2F1,FOXP3,KLF1,HOXA4,PPARG,GATA2,ZBTB33,PRDM1,OTX2,SP4,MNT,MEIS1,JUN,PAX5,TBX21,SP1,BCL6,KLF4,NFATC1,GMEB2,STAT2,IRF2,VEZF1,AHR,ZKSCAN1,GTF2I,HOXC6,THAP1,MYC,NRF1,SPIB,MYB,ELK4
healthy,0.218488860676311,-0.0952231027835929,-0.235151887625211,-0.0366180177584367,0.18894246898887,-0.0922562711561058,0.0629537286435277,-0.176628085658342,-0.197192699405033,0.13184112054203,-0.115259376651417,0.138018632971866,-0.115259376651417,-0.123021908717856,0.0409260198476646,-0.0934755170304156,-0.0634414269932516,-0.0153624980163031,-0.0982712174693674,-0.0840873237982304,0.0766905654940844,0.134807952169517,0.0462907016946275,-0.0577109713839957,0.168702987475328,0.212270706717331,-0.0234095207867476,0.0646200313384177,0.1144059045394,0.150983280768693,-0.161590719875188,0.080673435350163,0.157404642373391,-0.0777472452518196,0.212392631304762,0.222715579707251,-0.25713895489193
healthy,0.249500669401692,0.062239076076204,-0.328252153416481,0.0615132559470354,0.0034476456135506,-0.0665939968512153,0.116675585763846,-0.0390128319428101,-0.0567954251074398,-0.0789329390470808,-0.129377438024296,0.32135686218938,-0.234984266818321,-0.312284110574773,0.106151193890902,-0.304300089153919,-0.0495372238157542,0.194338339584882,0.0883686007262721,-0.0310288105219559,-0.0288513501344502,0.240065007722501,-0.0538921445907655,-0.0328433608448773,0.327889243351897,0.0172382280677533,0.014334947551079,-0.010342936840652,0.0618761660116197,0.249863579466277,-0.0662310867866311,-0.207403101909916,-0.0999817227929691,-0.305025909283087,0.188168868486949,0.342405645935268,0.165305534418139
healthy,-0.0307800308673451,0.0647210815021872,-0.0278345351749046,-0.111210422729215,0.0131549509516039,-0.0287684728334833,-0.0757207917032249,0.106101703913058,-0.0756409679717224,0.0204189105183269,-0.0699974301544992,-0.0346355170989134,0.022278803462334,-0.149525813850391,-0.0053242428912134,0.128460331106894,0.0343162221729036,0.0911666837489491,0.0446613777756212,-0.215236709623208,-0.223610219057816,0.112120413268342,0.0314585325851159,0.188679354152343,0.0491075596203078,0.13873364535126,0.13158942138179,0.0444139242079637,-0.0585826365496487,0.0938168316348305,-0.0507918403550095,-0.053673477062248,0.0073358009250752,0.0871196205617749,0.0373654887162972,0.148136880922248,0.131804945456847
healthy,-0.239963023961382,-0.210072806087042,0.225067402139898,-0.239963023961382,0.197626796492014,0.0793525900024903,0.225116889255584,-0.182632200439158,0.242462123303524,0.242462123303524,-0.237513411734925,0.242462123303524,-0.0754925949789828,0.215318440349757,0.242462123303524,0.0988505135827717,-0.18107335629505,-0.096351414240629,-0.235113286624154,-0.100310383495508,-0.0324635478900116,-0.124138429698314,0.239963023961382,0.0880623223632251,0.24251161041921,-0.0481014764467855,-0.178376308490163,-0.156329798452053,0.230065600824183,-0.190921292316562,-0.217718565460528,0.222617789913441,0.24251161041921,-0.232564700166326,0.222568302797755,0.168132475543162,-0.230016113708497
healthy,-0.0036992068954698,-0.0037443191746829,-0.0402319508254537,-0.0262532959438473,-0.162164289863882,0.123349274717347,0.0654804732777377,0.114310414409569,0.0132178978094228,0.0449133750728804,-0.0272109065980515,0.007628076303297,-0.0223367298848964,-0.0132773639956581,-0.0258021731517168,-0.0624723044774859,0.0884385222808865,0.0836094578469444,0.109259889695854,0.0220578539770339,-0.0197714816441909,-0.0633068816429272,0.0182028046624645,-0.0044251044791707,-0.0158754211667004,0.0694216460344412,0.0063669830434777,0.080617693511861,0.0539604376132423,-0.0261835769668817,0.0444335444667052,-0.100007771340887,0.0293885993491541,0.0153299726998518,-0.0723067813459301,0.0637580044350577,0.0571203477163017
healthy,0.104865747767713,0.098321462105141,0.0323642074797478,-0.0206902306537196,0.0983786174384386,0.222991532860461,-0.0560550931315896,-0.0348075979782188,-0.220076610862285,0.125541689588108,0.0271487833163447,0.188855510048488,0.0319069648133672,0.0729302052876965,0.0314068556470135,-0.215347007031911,0.164521626897049,0.0842898277805881,-0.0340074233120529,-0.0795316462835656,-0.200300865541326,-0.0309067464806598,0.161149462232492,0.140959340745127,-0.0153890734903701,0.032006986646638,-0.0966210909395384,-0.0395372018085925,0.0320355643132868,-0.142316779910944,-0.0266915406499642,0.0573696657974337,-0.12619897592103,0.174295188890933,-0.0434237644728271,0.192484873712884,0.111781543096718
healthy,-0.137190016132591,-0.0986212281071796,-0.136019148225308,-0.197026614403168,0.132062664340377,-0.0561499166496344,0.0998878203793571,-0.0351160582306398,-0.17750808376822,0.0409807463470427,-0.162072807123064,0.172157867914108,-0.0687581829971874,0.10941923214101,-0.0040304023134216,-0.104935340268802,-0.182466901543477,0.145043849159662,0.0962920584254572,-0.180961183155134,-0.14576898894315,0.228577586827731,0.0936498441990793,-0.116753788207939,0.165803839801101,0.140293850944889,0.174433816327318,0.112436951984118,-0.0850819591527941,-0.171297826998626,-0.189389362371573,-0.0149688513613836,0.238049863846593,-0.0002088195604844,0.123498844807658,-0.143572872432709,-0.227772245549332
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.117119118067281,-0.15425058157846,-0.113613823362004,0.153171690620178,0.184428702954422,-0.107871481282002,0.150049512296005,-0.109417157716113,-0.0698857122773257,0.144756341145573,0.0894995095352469,-0.151172439619932,0.183843019291354,0.0055485820711676,0.098408066305066,-0.186494008503134,0.0862496257507058,-0.0875266803543873,-0.184019164753931,0.161516581909751,0.169654502280797,-0.184794204789269,-0.0812955346157347,0.0764955707605183,0.0502895295656622,-0.0202787463791484,-0.0710086396012525,-0.142708650143119,0.14766274127809,0.133751653371091,-0.184098430212091,-0.118563510860411,-0.0279102485452861,0.169073222254294,0.0054120693376706,0.190576179598351,-0.118378558124705
healthy,0.121051361287271,0.102163914845286,0.100446874259651,0.0180289261491681,-0.0558038190331393,-0.0626719813756796,0.0832764684033002,-0.0867105495745704,0.0815594278176652,-0.0180289261491681,0.112466158359096,-0.014594844977898,-0.0678231031325847,-0.107315036602191,-0.122768401872907,0.0661060625469497,0.0592379002044095,0.0575208596187744,0.0386334131767888,-0.0300482102486135,-0.0867105495745704,-0.117617280116001,-0.0214630073204382,0.134787685972352,-0.126202483044177,0.100446874259651,0.0695401437182198,-0.119334320701636,-0.0798423872320301,0.0867105495745704,0.0781253466463951,-0.0901446307458405,0.129636564215447,-0.0111607638066279,0.0781253466463951,0.124485442458542,0.136504726557987
healthy,-0.0768613650456012,0.0577358574766614,0.109746998734355,0.057202673122934,-0.121767944568134,-0.105093442353107,0.0178579113903736,0.0855791687855571,0.0284168780462815,0.0765068214060239,0.109083769416304,-0.0121297729355027,-0.0985131671583251,0.0030793278657502,-0.0486566656253217,0.111215137936852,-0.0078266535107478,0.0728703535352234,-0.126253126942942,0.0852109362023667,-0.0332524973775831,0.135967485777927,-0.0535819475372886,-0.122063625750176,0.0334865783133658,0.148416895546793,0.0848180635206728,-0.0656056311597903,-0.0485334651328044,0.017126921801438,0.0767942892218974,-0.0547776767618864,-0.0194252954340651,-0.126330469474356,-0.0186416034122193,0.0904524327117945,-0.0643626750797275
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
