group,VDR,RXRG,RUNX1,EPAS1,DUX4,NR2F2,ZNF76,TFAP2A,HOXA6,E2F3,ELK3,ESR2,BCL11A,XBP1,FOXP3,IRF4,ZNF263,GMEB1,NFAT5,KLF3,PPARG,GATA2,ZBTB33,STAT4,RELA,SP4,IKZF1,CDX2,TCF7L2,NFE2,TBX21,PRDM14,HINFP,NFATC1,NFYA,NANOG,TCF12,KLF9,IRF2,VEZF1,AHR,FOSL1,ETV4,HOXC6,JUND,RARA,SETDB1,CEBPB,ELK4
healthy,-0.0892538657193659,-0.0062854835013637,-0.139914862740358,-0.0727858989457927,0.0667518347844835,0.108613154903566,-0.108613154903566,0.0137023540329731,0.0031427417506819,0.144691830201395,-0.0652433187441562,-0.0394728363885646,0.0577007385425196,0.0677575121447017,0.130235218148258,0.152862958753167,0.117538541475503,0.230551534830024,-0.130863766498394,-0.139160604720194,-0.130863766498394,0.135263604949349,0.0766828987166383,-0.0395985460585919,-0.0912652204398023,-0.243373921172806,-0.0385928686983737,0.0020113547204364,-0.0331873528872008,-0.0271532887258916,-0.0791970921171838,-0.0688888991749472,-0.148085991292131,-0.137903508019922,-0.0153365797433277,-0.0795742211272656,0.0706488345553291,0.113138703024548,0.204529633134378,-0.0252676436754825,0.007291160861582,-0.0805798984874838,-0.151103023372786,-0.0667518347844835,-0.0302960304765735,0.0274047080659461,-0.0265247403757552,0.255567759165452,-0.152360120073058
healthy,-0.009586315311428,0.17801254960249,0.018640057549999,0.173219391946776,-0.0025297220960712,-0.0017308624867856,0.189329727400704,0.0442035650471405,-0.179477125552848,-0.212896085874631,-0.0777556686371387,0.0901379925810666,0.0685687831303535,-0.124755242316779,-0.0311555247621412,-0.0655064879614251,-0.0065240201424996,-0.0428721323649977,0.105050038621066,0.0600476139646396,0.0717642215674962,-0.100656310769995,-0.242054461613559,0.109976339544994,-0.169624523704991,-0.166295941999634,-0.0424727025603549,0.0185069142817847,-0.0902711358492809,-0.200380618662489,0.118497508710708,-0.0813505368789242,-0.0536567370903543,0.0806848205378528,-0.206105779195703,-0.13008097304535,-0.209833790705703,-0.0259629373017843,-0.0700333590807105,-0.039676693927855,-0.137137566260707,-0.0551213130407113,-0.0507275851896401,0.0958631531142806,-0.176547973652133,-0.144859875817135,-0.0286258026660699,0.0683024965939249,0.001464575950357
healthy,0.0231482356232711,-0.0246096141348412,-0.0669895909703754,-0.124334083764388,0.0868448536809085,0.147190043685345,-0.15979686897849,0.0437439301129997,-0.0617870834691857,0.0769464498958734,0.0654892423651634,-0.0176729374665883,0.0033319430063799,-0.0519666198714344,-0.0044231056283523,-0.0108531710792609,-0.0894558499549138,-0.16396666899817,-0.0656451227397309,-0.131309730526283,-0.0137564430555803,0.10251083132494,-0.0769854199895152,-0.0468615376043493,-0.139727270752927,-0.179418311127172,0.17084489052596,0.0101517093937073,0.0377815057857935,0.152626371748386,-0.193564455119171,0.189336199959028,0.0334947954851877,-0.0279025870475793,-0.171117681181454,-0.0869227938681922,0.101068937860191,-0.032208782395006,0.0327543637059922,0.137213699713026,-0.145689695080133,0.185030004611601,-0.192181016794885,-0.179437796173993,-0.165389077416099,-0.114727955681667,-0.0797522966380881,0.14855399696281,-0.11605293886549
healthy,-0.0309825644293523,0.236961008153518,0.141153385841213,0.050430081794238,0.0312685573317771,-0.101845250252384,0.0907868580252918,0.076360104947419,-0.0496992110435969,-0.0350817960307743,0.0740403847388624,-0.141248716808688,-0.0197970642456272,0.145411502388427,0.206582206518174,0.160251356325358,-0.0875773821203025,0.0238645188578908,0.0686382965819497,-0.0352724579657241,0.0103592984656091,-0.0559910548969423,-0.0132510044790153,-0.156660556550469,-0.140295407133939,-0.037814617098389,-0.171849957368141,-0.0710215707688229,-0.0438522450384679,-0.0296797078738616,-0.168195603614935,0.0264066779905556,-0.168386265549885,-0.0294254919605951,-0.129967885657488,0.190407719036594,0.0001271079566332,-0.177633369394953,-0.0234196410096745,-0.0600267325200477,0.0103910754547674,0.0265020089580306,-0.116144895373623,0.112395210652943,-0.17976242766856,-0.0433438132119349,-0.23222623676893,0.0663821303517097,0.0349864650632994
healthy,0.0487765906357927,-0.0076603274077021,-0.0869540061487731,0.0058193006959966,-0.039275236516385,-0.0002441961612988,0.0032064017700984,0.040033306338852,-0.175789384461988,-0.0829215843200201,-0.0242624812087054,-0.131795853420332,-0.0190695967525625,0.128423822949527,0.155954285829876,0.164680582567769,-0.175329658645282,0.086795809505149,-0.166747756159287,-0.104638055116574,-0.0902198643755357,-0.0310659986069806,0.0474791658135873,-0.0774165534663908,-0.0080701522697081,-0.118421335838236,-0.0723340881440526,-0.111199499798432,0.010042832564027,-0.124635597282073,-0.0495718207436747,-0.134203839915228,-0.0606530178544422,0.12277758301132,-0.120937618022055,-0.0507598881545158,0.103216408768839,0.0483996791694401,0.0319642157915843,0.129622507584772,0.142292041466423,-0.207062418944852,0.0385001791348711,-0.134624282001638,-0.153686446697117,0.121552355315064,-0.132774761510409,-0.0511612192369984,0.0304501995915312
healthy,-0.0265057858167471,-0.0430379659730686,-0.0835896749476929,0.104994347267632,0.108123601765674,0.0798317117833778,0.0869189731122763,0.035579194977736,0.160420731732948,-0.0174323766557582,-0.0808176412827609,0.0447812036386444,0.010716624993294,-0.125227335254971,-0.0258056329838519,-0.178681860721521,-0.0122026636590307,-0.0140030566579041,-0.122040925423632,0.0395657794752413,0.0028149001649052,-0.0158177384901019,0.0640997062932223,0.0207473859870171,-0.21137471136773,0.0117454209926502,-0.0154890953236409,-0.160692219566112,-0.0105880254933744,-0.0580698186303289,0.109438174431518,-0.009516362994045,-0.0796888234501339,0.0528115279669527,0.0724872514546404,0.172209019225572,-0.0044295383305615,-0.157091433568365,-0.101822226269617,-0.0779312969512337,-0.116425413927146,0.0665288079583689,-0.102751000435703,-0.111481477596906,0.222348535360863,0.077759830951341,-0.074587709953326,-0.0118597316592453,0.0011145289993025
healthy,0.0697151974715846,0.150772045912591,0.0954845089789991,0.151451741892799,0.189065723199242,-0.166928514271349,0.0758762655456722,0.134477594159355,-0.114242949919348,-0.142650737551867,-0.122308772893933,-0.0931614234698455,-0.109057986598793,-0.158612276988267,-0.0177348815802508,0.116195159426412,-0.157007581215445,-0.169429737072845,-0.103489006000482,-0.108679809888,-0.139694680598202,0.0883874900492437,-0.159517564867384,0.145033688872381,-0.135760328678394,0.121859779308726,-0.0854964094030312,-0.151031951142402,-0.108426475296021,-0.120791685625542,0.0432523186374271,-0.0830075978063296,-0.188566354723987,0.0181532121889073,-0.160291439989855,-0.120135351913182,0.16147780515402,0.105842754486187,0.0970344494365519,0.142633945921851,0.129479528981584,-0.147176446876582,-0.130251213891445,-0.136445135154694,-0.150177038153333,-0.107397075368961,-0.0071590749537271,0.138665280671141,-0.163911861435453
healthy,-0.023789552779978,-0.0947975391566018,0.0743224692394539,-0.0816283884962502,0.0299709153511712,0.168387566870564,0.102980168724214,0.113548782049108,-0.0535200201556091,-0.0252618342302083,0.0014038462571919,-0.0418971349379616,-0.153538979581055,0.0171605870543178,0.0211853162448972,-0.0533332105746125,-0.118498311145611,-0.104822370136813,-0.0925484257853957,0.0185440877135795,-0.0639702590925454,0.0115969908202816,0.134325336735587,-0.175728628523786,-0.133814847187517,0.155950857735704,0.0840476650501462,-0.121008218090288,-0.0028613309089275,-0.110800276728703,-0.052491642660222,0.004598105132252,0.0343618653044963,0.103862427834465,-0.089555773289827,0.0020160637949133,0.0709118071864078,-0.121302304460371,-0.0453096465908196,-0.109982753611867,0.0797861870836504,0.048317095884883,0.113737441229917,-0.06043012505267,-0.167307400580446,-0.0480119119159282,0.0954264030926299,0.0676583611173686,-0.0283229219188154
healthy,0.084417080637745,-0.0806966579915092,0.166258484058865,-0.0642064027080611,-0.0835743111576693,-0.159958436797972,-0.178167783924853,0.114527832834547,-0.0998750913355266,-0.0624123103019984,0.120683800067231,0.0066809711710917,0.12229631216377,0.117397591204641,0.0393891112737013,-0.0645537737349776,-0.172341424427936,-0.0753775391418512,-0.0895506717798454,-0.116339688531759,0.0777420305637029,-0.0132099675179076,0.0257350614770652,-0.0494352392680461,-0.122550919336907,0.179198054811503,0.0023921232080836,0.0274936273008297,0.116675217364576,0.162737405013303,-0.0238541263142734,-0.135103645082297,-0.0066928133651912,-0.0638136366037636,-0.035110131805776,0.106704089932861,-0.14812611119363,0.136844447614912,0.0440253302636258,-0.0495556349080569,0.0127441745499969,0.0532740838552761,0.123537768845193,-0.117058114973791,-0.0614175659976467,-0.0597833432119262,0.106613299778099,-0.132184544236789,-0.0342219672483192
healthy,-0.136440007769041,-0.151205025575361,-0.0695427378425333,0.0453863089343209,-0.0118467360114539,0.0808686473580196,0.288008785182855,-0.0336635792314308,0.0479656401524463,0.140160197025952,-0.15592553238802,0.0119459410583049,-0.0176502312522359,-0.0512724750474788,0.115466407447297,0.0789672172933759,0.0811497283240973,-0.0676165065161768,0.12369215924869,0.0437990281847053,-0.0340603994188347,-0.10663715827756,-0.104190100455236,-0.165052396698309,-0.106670226626511,-0.0162448264218471,0.046965322596699,0.124270855355321,0.0453780418470834,0.0570263677648353,-0.118045738665422,0.119616485240563,0.00509252573835,-0.146253040320049,-0.149989763751436,-0.0097634300275834,-0.109042880663696,-0.117731589350394,-0.124080712348857,0.101619036324348,0.0130537307481408,-0.0104413311810651,-0.0684184139782222,-0.0949474969236204,-0.0719319260541943,0.025900784315342,0.148650495618948,0.113126821759061,0.168243492372016
