group,ATF1,RFX5,STAT1,E2F3,MEF2A,E2F6,GATA1,ELK3,SRF,CLOCK,E2F1,ESRRA,FOS,HNF1B,E2F4,SP4,ETV6,PAX5,USF2,BCL6,ASCL1,HNF4G,ATF3,ZKSCAN1,TCF4,CTCFL,RBPJ,JUND,NRF1,SPIB
healthy,0.0007754782169557,0.0180427931811695,0.0007237796691586,0.141550623868316,0.155612628869113,0.0039807881803726,-0.0309157315826343,-0.11854477009863,-0.000103397095594,-0.0930056874868883,0.0719126799856929,-0.0094091356990626,0.146100096074456,-0.0157680570780995,0.042496206289173,-0.190871038466699,0.0036188983457933,-0.0023781331986641,-0.0822523895451024,0.187510632859891,0.0511298637712799,-0.123921419069523,0.0511298637712799,-0.105723530244962,-0.0896452818800802,-0.04797625235566,0.0484932378336305,0.0292613780531288,-0.0390841021345678,0.220029019424234
healthy,0.15260368215769,-0.367083530326999,0.388132314072887,0.0273997098761131,0.289783686570547,-0.264017071985064,-0.2331697164954,-0.100344632857553,-0.242968288239175,0.239702097657917,-0.351478397549875,-0.159498973384791,-0.100344632857553,0.10687701402007,0.0658681767220468,0.146434211059757,0.308292099864346,-0.181999397389016,-0.0992559026638005,0.272726913535086,0.253492680112119,0.260387971339221,-0.147885851318094,-0.203048181134905,0.283977125537199,-0.187443048357781,0.115223945505509,0.264742892114232,0.0767554786595752,0.328252153416481
healthy,0.0133277720255197,0.183666051334136,-0.153931869885389,-0.026791939378786,0.152470491373818,-0.180860204591921,-0.0608712862686018,0.155685524099273,-0.143936040866249,-0.0074432878855972,-0.0959638555931062,-0.0754655863374823,0.0772776956918293,-0.166792000787206,0.115955513631386,-0.110655580896091,0.0543048254899466,-0.128737704345919,0.17791796252196,0.150950657721786,0.118176808968972,-0.0294224206996123,-0.0246096141348412,0.170786435385498,-0.11478641082213,0.155490673631063,-0.115994483725028,-0.0613584124391252,0.101653489264819,0.0995880743018002
healthy,0.155993239778144,-0.276014927829081,-0.294699797454167,-0.327112326395644,0.26645005409243,0.205724227810899,0.082810833746556,-0.141947810570171,0.164954350720787,0.22320157184797,0.135179311879451,-0.047252382878407,0.290060357037054,-0.157041880420368,-0.188469322697937,0.251101768328966,0.333086400357406,0.0528769099594279,0.268293119463612,0.168418042539043,0.0099144206173927,-0.235531043641394,0.238200310730692,0.26794357258287,-0.286691996186273,0.117352420961639,0.238200310730692,-0.289361263275571,-0.198796844174388,0.29164920649497
healthy,0.0240152527298308,0.066001949212333,-0.0765581042584125,-0.112755323996731,-0.0574394307021582,0.0077844806576853,0.0093733734249838,-0.0074180234617851,0.0137900030621388,-0.100320392132865,-0.0194044554739526,0.0233151554003499,-0.0794651490288743,-0.0178292364826205,-0.0857386774422698,-0.177180686840135,-0.0266023311426783,0.0142767894865435,-0.0977798045583029,-0.04060701248749,0.082284681633151,-0.0041007654123306,0.193996696523644,0.0013605407086592,-0.134195804712084,-0.0035209973113542,0.0169158282480634,0.0474767175330215,-0.000542848905867,0.163290865213441
healthy,-0.158172366290032,-0.033697439568729,-0.174794577949064,0.196504510577108,0.0865609512809958,0.0156813317538036,0.174411256506193,0.129039936631855,0.0088512405899246,0.144895505405145,0.0038680618326048,-0.0930774158097986,0.0648161712490548,-0.0763855093429721,0.162667681392789,0.042269900927475,0.0001742370194867,-0.158764772156287,0.035021640916828,0.078929369827478,0.0718553468363178,0.170682584289178,-0.0929728735981066,0.11520551728461,0.150296853009233,-0.0892093539771937,-0.0048437891417304,-0.0968060880268141,0.0746779865520024,0.161796496295356
healthy,0.288208557163442,0.23138395762859,-0.239038000140025,-0.209147254917463,-0.157917705611801,-0.302769830611332,0.276274749658569,-0.269276797500766,-0.171225439446073,-0.0283019165323249,0.124504355399073,-0.224861688224551,-0.220402895421683,-0.257410944675002,0.137268106852863,0.212178309563819,0.237610951878733,0.282942242006288,-0.188675649125126,0.0218055181990126,0.202650511636541,-0.298891239687965,-0.0861748118530282,-0.171953623850131,-0.182404156633332,-0.317305922883714,0.246924882288002,-0.293091290578619,-0.0945660074063737,0.233952437530349
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.177678306568743,-0.128501621871868,-0.0286640308176561,-0.111117280933913,-0.109295556741619,0.0789005918864299,0.192036966914295,0.209296964814206,0.134702984181933,0.0114257436069277,0.23195897692247,-0.179385556218077,0.182312551859651,0.194472511500743,0.143969501064732,0.144640558730366,-0.202718625991976,-0.0475049616298399,-0.18720535172173,0.160469624843263,0.134726668570132,-0.139785259149603,0.0177711859452025,0.222471405749815,0.128633859705978,-0.214454240344505,0.202282438509313,-0.216258201245651,0.225607613487146,0.0910289723432568
healthy,0.212707959707391,-0.0941586237396241,-0.138463429745039,-0.190973291295503,0.189801140503353,-0.223007923051177,0.16079664324228,0.148476590235426,-0.0327578737338091,0.020637335755407,0.100056786768209,0.090891565148738,-0.219890500731629,-0.0165223382936038,0.0646678085967012,-0.0689698513976773,0.040302035747115,0.0555649354236214,-0.0998946808075922,-0.0385687489374464,0.0327079949766964,-0.134198796011897,0.152055391058267,-0.0333813581977187,-0.0239667427926841,-0.110306871354882,-0.183628644310648,-0.0101503270724479,-0.0171582924467915,0.167006548502819
healthy,-0.0405176200773497,0.115573509613492,-0.0915032354056502,0.113667157778637,0.159522067193364,0.0462540285895143,0.0370858562411326,0.0748468271112538,0.0336425237331826,-0.155548228453088,0.0463474042970733,-0.15750168130857,-0.0997682250251647,-0.0362950548948144,-0.114047271278435,-0.0517251839855156,0.0281498836611057,-0.130566508179426,-0.214182388464274,0.113314313290782,-0.0015229330002764,0.0545925619079026,0.0365049436533983,0.079858540972717,0.102390181840074,-0.0790941823046456,-0.0495593633703639,0.0195155228798313,-0.0125875411791705,-0.067486672887997
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,-0.174624609233192,0.113885614717299,-0.154378277727894,-0.174624609233192,0.164501443480543,-0.189809357862165,-0.0835161174593525,0.129070363346272,0.0733929517067037,0.124008780469948,-0.194870940738489,0.0784545345830281,-0.0480850373250818,0.189809357862165,-0.0987008660883257,0.0177155400671354,0.179686192109516,-0.0025307914381622,0.0075923743144865,0.179686192109516,0.0480850373250818,-0.0835161174593525,0.174624609233192,0.0733929517067037,-0.179686192109516,-0.108824031840974,-0.169563026356867,-0.174624609233192,0.0936392832120013,0.169563026356867
