group,HSF1,NR2F2,TP63,SIX5,STAT1,EBF1,PGR,KMT2A,MYBL2,GATA1,E2F1,ZNF263,FOXH1,AR,STAT3,HOXA4,CEBPA,KLF3,PPARG,PBX3,E2F4,ZBTB33,STAT4,TFAP4,PRDM1,OTX2,SP4,NFIC,TEAD4,CDX2,ZBTB7A,MAX,MEIS1,JUN,NFE2,ETV6,PAX5,E2F2,POU2F1,GATA3,PRDM14,ONECUT1,NR3C1,HNF4G,ATF3,NFATC1,FOSL2,ELK1,FOXA1,RFX2,TCF12,HIF1A,TP73,ZBTB7B,TCF3,FOXP2,FOSL1,CTCFL,ETV4,EGR2,USF1,RARG,THAP1,GLIS1,NRF1,POU2F2,NR2C2,ETV1,CEBPB,SREBF1,ETV7
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.099128025036571,0.150516888912493,0.0317451973143302,0.14181795697639,-0.154317478079146,0.0954280268375046,0.0965738891639294,0.187311315447653,0.0580519220984724,0.001366725103083,-0.180029404098427,-0.0735210635052073,-0.0695192924033802,-0.027909619985038,-0.12489243329981,0.0864316955189709,-0.162198561713564,-0.125491605585001,-0.0964295629930439,0.140475286235121,0.0671882060675618,0.117890427251695,-0.0917892579230564,-0.0250537112096357,0.0068554931170644,0.111352014358546,-0.0622067664118448,-0.12001158461168,-0.0468994452573148,-0.0940197532912879,0.0197486310495086,-0.0537527516142144,0.0117450888458543,0.105421520791248,-0.055948258819807,0.0719509697067856,0.115970451826884,0.0125148284239107,0.146519491330996,-0.026702528373995,0.0318064265989483,0.0230681329798766,0.189458713929617,-0.0814852440258928,0.125487232064672,0.182968409760096,-0.132099994803429,-0.174356948230591,0.0380211989876875,0.105460882474217,0.0323968518434802,0.0703983699896832,0.151509678027373,-0.0729175176996859,0.134308622570011,-0.104441852237358,-0.0915006055812852,0.133119025040287,0.123401062867326,0.145745378232609,-0.0216729799946495,-0.136219850954162,-0.118629552187442,-0.086654745055794,-0.122513238240363,0.133753185488118,0.0336564256984815,0.190836372833525,-0.0646690583575592,0.127276001879587,-0.0920779102648275
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.0850565257199863,-0.124748938801777,0.0958502430284214,0.107446290920884,-0.151248229873489,0.178359416563185,0.188225616955333,0.186637267945723,0.142469633161912,0.090732018801612,0.0839112604560716,-0.195638923940235,0.120905339048884,-0.167498174505834,-0.141946885386597,-0.0998895886826658,0.10609996882031,-0.112361940900946,-0.147566234294967,0.130222616341699,0.0835558071429586,-0.234273322838171,0.186457834202818,0.251004286468411,0.150162522955528,-0.122230796760748,0.174523403860732,-0.083416584767385,0.184227620725986,-0.193698156437689,-0.202202860628383,0.108311973376086,-0.0182093004084698,-0.192896584558705,-0.17512088408288,0.173828809392952,0.180203449172622,0.155341822938379,0.209108214586329,-0.165267202323958,-0.0244997239282558,0.0945532367557071,0.013278096975006,-0.0830873067782899,-0.243500693583272,0.135207687833287,0.196161292363028,0.202432748256714,-0.0575242577308712,0.136180727052214,0.214418011836748,-0.110686720163799,0.109065746837298,-0.175121263435402,-0.133746801271069,0.103666801744209,-0.182170391999186,-0.107802123586519,-0.113032256807318,0.0058742738031531,-0.216121304660523,0.224808477414298,0.0624258716676191,-0.24933589407666,0.0240509498947311,-0.0579597544261259,0.204285505974157,0.101307229057376,0.138564957652977,-0.0182567194737197,0.127649847537502
healthy,0.0277516537862235,0.0821826519123386,0.0503224599370649,0.0351888687488098,-0.120735861828687,0.0980081323442358,0.0330965576340157,-0.066086122086025,-0.068494657494305,0.106971783370115,-0.116327742730018,0.0027770674796358,0.0096174982492524,-0.0299200489415556,0.0631426207677124,0.0811935593853451,-0.0442904220981642,0.0111962420904152,-0.0555104404512475,-0.0816310426184384,-0.0695622116881034,0.0795054447359089,-0.122483417134793,-0.120429148040268,-0.0837994377737705,-0.0166647825040816,0.0357999186993804,0.108084512462983,-0.0925681234457712,-0.11197193140922,0.0264130501980087,-0.036308730720478,0.0254096919134142,-0.0352863514257491,-0.0568466664131956,0.0402365693132506,-0.104287443314885,-0.0227729043835203,0.085494685302007,-0.0937640694579774,-0.0206306631171232,0.110257662870849,0.054987362672549,0.0556721190373907,0.0502986836743968,0.0531090379217679,0.11854844566322,0.0402270588081834,-0.105716396701239,0.0302196298511739,0.0869093729307599,-0.0532160311037745,0.087601262174402,0.0202502429144333,0.041189997446242,0.0361613178919357,-0.023445772617028,-0.0569774358578702,0.0904853228360443,-0.0735851553315484,-0.0691199732024764,0.0511688948880498,0.0989758262348281,0.0900002870776148,0.0580045704051328,0.102166600684889,-0.0146533106823591,-0.071597459772494,0.0630689143534412,-0.0783237644813036,0.0662549335509686
healthy,-0.118025153063178,-0.120164300833433,-0.143490312171688,0.116617655834634,-0.0101625020157893,0.132149728775178,0.0436386145131941,0.113715855381071,0.122787082012615,0.132118726633581,0.113802661377545,-0.154093044598167,-0.0930870303618334,0.141369765686392,-0.112860196272969,-0.132887579745208,-0.108054864325296,-0.142783463343256,-0.0744113402632627,-0.0240142588817279,0.155494341398392,-0.149145102799143,-0.115830201438048,0.0688371552039615,-0.139906464602971,0.132106325776941,0.0423179232811239,0.11521015860609,0.0793840837755647,0.128640286346297,-0.130053984003161,-0.0124194579241159,-0.12227244646209,0.089031950240829,0.110268417235386,-0.130047783574841,0.0523006128756454,-0.131467681660025,0.139850660748095,0.0332218949363021,-0.146317707485416,-0.0613966412204672,0.125025436635983,-0.0657369410441722,0.0211930639963196,-0.0501676655337104,0.14419716100012,0.0862293566403795,-0.0859441369376788,0.0800785317473575,-0.0275609038805268,-0.0579616039314207,-0.0607579971035506,-0.133551025575403,-0.156213591083463,0.0801033334606358,-0.0683969247932714,-0.147024556313848,0.0311013484510062,0.0414870658863003,-0.107434821493338,-0.0139509637190518,-0.149839550770936,0.016964371882367,0.149845751199256,-0.126519739861001,0.0931862372149466,-0.0530136621323969,-0.125812891032569,-0.0713855312433083,0.120871149661865
healthy,-0.109032077187826,-0.0111607638066279,-0.07640830606076,0.0180289261491681,-0.0678231031325847,0.0214630073204382,0.0935787119171106,-0.0712571843038549,-0.0094437232209928,0.0386334131767888,0.0180289261491681,-0.045501575519329,0.0935787119171106,-0.0025755608784525,-0.0128778043922629,-0.0798423872320301,0.0867105495745704,0.115900239530366,-0.0970127930883807,-0.102163914845286,0.0609549407900445,0.0128778043922629,-0.112466158359096,-0.0231800479060733,-0.0592379002044095,0.0592379002044095,0.0334822914198836,-0.0643890219613146,0.0506526972762342,0.0849935089889353,-0.0678231031325847,-0.0575208596187744,0.0025755608784525,-0.121051361287271,0.0849935089889353,-0.0060096420497227,-0.0575208596187744,0.0661060625469497,0.0832764684033002,0.102163914845286,0.0506526972762342,0.0386334131767888,-0.0231800479060733,-0.129636564215447,0.045501575519329,-0.0334822914198836,0.0918616713314755,-0.0970127930883807,0.0386334131767888,-0.0025755608784525,-0.102163914845286,-0.119334320701636,-0.0094437232209928,0.016311885563533,0.0008585202928175,0.0231800479060733,-0.0128778043922629,0.133070645386717,-0.121051361287271,-0.0918616713314755,0.0970127930883807,-0.102163914845286,-0.0918616713314755,-0.112466158359096,0.07640830606076,-0.0849935089889353,0.0918616713314755,0.0815594278176652,0.0901446307458405,0.109032077187826,-0.0351993320055187
