group,VDR,TFAP2C,FOXK1,ZNF76,ARNT,TFAP2A,FOXO3,HOXA6,RFX5,MITF,STAT1,KMT2A,E2F6,GATA1,FOXM1,TFDP1,FOXP3,NFYB,SMAD3,FOXH1,STAT3,KLF1,GATA2,PBX3,E2F4,RXRA,TFAP4,EHF,BACH1,TEAD4,TBX21,GATA3,USF2,SP1,CTCF,ATF3,FOSL2,NANOG,IRF3,GMEB2,KLF9,HOXA1,AHR,E2F8,ZKSCAN1,GTF2I,USF1,GLIS1,RARA,NRF1
healthy,0.0317528048508141,0.0094717173560667,0.0345492166416528,-0.113570401440838,-0.148931479570154,-0.125387496427931,-0.0450132091493075,-0.102204340613558,0.0792015984631102,0.093544484745154,-0.0669334693162047,0.0147939204418566,-0.0481704482679964,0.0937248984090791,-0.162733124860422,0.0309409433631512,-0.0175001254007328,-0.0460054843008954,-0.0931836574173039,0.0482606550999589,-0.0493431370835094,-0.028234738404275,0.0117268881551302,-0.0097423378519543,0.0246264651257734,-0.0006314478237377,0.0572813382962129,-0.0261599812691366,0.155065544143606,0.0553869948249996,-0.0300388750435258,0.0413147290388433,0.0577323724560256,-0.0114562676592426,-0.0176805390646579,0.125838530587743,0.0617916798943399,-0.0501549985711723,0.0916501412739407,0.0202965371915715,0.103467236261033,-0.122500877805129,-0.0138016452902686,0.0865083518520759,-0.0296780477156757,0.119975086510178,0.0277837042444623,0.156508853455007,0.0697298811070435,-0.0543045128414491
healthy,-0.225481329668757,-0.0579809133433947,-0.122404150391611,-0.122404150391611,-0.251250624488044,-0.161058092620541,-0.122404150391611,-0.161058092620541,0.238365977078401,0.0064423237048216,-0.148173445210898,0.122404150391611,0.225481329668757,0.0193269711144649,-0.161058092620541,0.238365977078401,-0.0966348555723246,0.0193269711144649,-0.070865560753038,-0.186827387439827,-0.212596682259114,0.0322116185241082,-0.238365977078401,-0.122404150391611,-0.0579809133433947,-0.0579809133433947,-0.264135271897687,0.0450962659337515,-0.251250624488044,-0.135288797801254,0.122404150391611,-0.264135271897687,0.161058092620541,0.264135271897687,0.161058092620541,0.135288797801254,0.0193269711144649,0.070865560753038,0.135288797801254,-0.264135271897687,0.225481329668757,0.0450962659337515,-0.251250624488044,-0.173942740030184,-0.238365977078401,-0.212596682259114,-0.122404150391611,-0.0450962659337515,0.0450962659337515,-0.264135271897687
healthy,0.139363724082187,0.139363724082187,-0.135381903394124,-0.133390993050093,0.0457909379127184,0.0477818482567497,0.109500068921718,0.135381903394124,0.109500068921718,-0.135381903394124,-0.119454620641874,0.139363724082187,-0.0517636689448121,0.139363724082187,0.137372813738155,0.141354634426218,-0.0816273241052807,0.12940917236203,0.0358363861925622,0.131400082706062,0.117463710297843,0.141354634426218,0.141354634426218,0.12940917236203,0.133390993050093,-0.137372813738155,-0.143345544770249,-0.141354634426218,-0.111490979265749,0.141354634426218,-0.135381903394124,0.127418262017999,0.131400082706062,-0.143345544770249,-0.0696818620410933,0.0199091034403124,0.0756545930731869,-0.0079636413761249,0.135381903394124,0.141354634426218,0.101536427545593,0.0099545517201561,-0.141354634426218,-0.0418091172246559,0.115472799953812,-0.117463710297843,-0.109500068921718,-0.133390993050093,-0.141354634426218,0.12940917236203
healthy,-0.305883078386264,-0.181900308704653,0.0236830949926385,0.300881350115431,-0.271030046053814,0.283419486046232,0.141479981653784,0.274564836351223,-0.328700149756037,0.330591262565151,-0.325342098973499,0.16003763071518,0.292928071946261,0.116612731911514,0.325165359458629,0.339410564357186,0.101236394117786,0.280644675662766,-0.160921328289532,0.33555764293301,0.11346676854682,0.33412605286256,0.220217435528564,0.15722747242874,-0.165976078414827,0.202048613399883,0.0793560421768259,0.102791701848646,-0.316063274442801,0.270924002344892,-0.336017165671674,-0.334055357056612,0.292168092032318,-0.190684262593714,0.0549306412217316,0.240789915059482,-0.0673731030686103,0.312210353018626,-0.319986891672925,0.236512818799618,-0.209012150285778,-0.330661958371099,-0.105372098765754,-0.274989011186912,0.333913965444715,-0.14831980087927,-0.188156887531066,-0.330768002080022,0.0472247983733806,-0.165216098500884
healthy,0.0269410318355658,-0.156854952163844,0.0412132051180253,-0.165643789071916,-0.0401082540503794,0.0934732487212946,0.0260872667421852,-0.148376089436781,-0.0487421038679467,-0.0121945446123393,-0.0543376722733895,-0.0040951330378897,-0.136571684741918,0.0290119800276471,0.15025463986134,0.0442287729048172,-0.0675008862013797,0.0768468749779014,0.0953077079907963,-0.136184217015657,-0.0840270527741883,-0.084906203684117,-0.256072075903047,0.132499265329361,0.0458601456419342,-0.0203567526803551,-0.0875757227084902,-0.255130128499552,-0.0697562155873366,0.0972303495704124,0.0259255991736421,0.0157231731125242,-0.0450237497914549,0.0284561642548046,-0.0143857414091221,0.188815695197894,0.0871147697238012,-0.175887634096875,0.0007949768866376,-0.10210843463447,0.0324591066957566,0.189120324996471,-0.0339101065258213,0.260530626946257,-0.142414430834803,0.159047485056235,0.0341599564044788,-0.17182590344918,0.027271047450691,-0.138988681696418
healthy,-0.160816880225669,-0.0310348365347783,-0.146710136346225,0.138246090018558,-0.0394988828624451,0.141067438794447,-0.115675299811446,-0.0479629291901119,-0.155174182673891,0.0987472071561127,-0.160816880225669,0.101568555932002,0.143888787570336,0.129782043690891,0.0282134877588893,0.160816880225669,-0.0253921389830004,0.143888787570336,0.0366775340865561,0.129782043690891,0.0112853951035557,0.0902831608284459,0.15799553144978,-0.141067438794447,0.143888787570336,-0.155174182673891,0.0987472071561127,0.138246090018558,-0.146710136346225,-0.121317997363224,0.087461812052557,0.0197494414312225,0.101568555932002,-0.149531485122114,-0.146710136346225,-0.129782043690891,0.138246090018558,-0.143888787570336,-0.135424741242669,0.042320231638334,-0.0592483242936676,-0.138246090018558,0.126960694915002,0.146710136346225,0.160816880225669,0.126960694915002,0.138246090018558,-0.0169280926553336,0.129782043690891,0.0959258583802238
healthy,0.199154773999678,-0.19859687135696,-0.148516359777316,0.0614552406448785,-0.196900517934083,0.246621274949834,0.154379998899538,-0.182898911480995,0.272789688113123,0.181885010921811,-0.165628119062458,0.0620666690023962,-0.251384548896657,0.228369006203195,0.158585370203643,0.159891088842551,0.0594269248561771,0.10584504233473,0.0387165905914363,0.222304645650475,-0.258549274624775,0.146345994976262,0.230192997869055,0.150186979683463,0.188935479835645,0.0425863968373753,0.123592419483116,0.19823402877106,-0.203453815304683,0.13940618018437,0.0837219380014826,-0.137991866104859,-0.140252812884804,0.0179239090731577,0.0172100613190524,-0.0209213491019313,0.141361927455891,-0.176332232681695,-0.0666606164091327,-0.155247733083692,0.259528177601205,0.256600218067604,0.211593841316888,-0.25339742457532,-0.171788208297415,-0.123954232728348,-0.244051011298787,-0.207902111006725,-0.210039022236029,-0.121528076770992
healthy,-0.115828441213988,-0.0982316292133161,0.0050120361704385,0.117497534853289,-0.106724510238367,0.0688203922928582,-0.0170594684643723,-0.031377533843111,0.0364751645591548,-0.0580735215668703,-0.110754586760612,-0.14022526433774,0.0983528881529235,0.0799048859487333,-0.12647545163677,0.0042963706641283,-0.113738507725461,0.0171688392726457,0.0392189452710553,0.0032240612177963,-0.0334912435943064,-0.0626409416254151,0.10967514443548,-0.0838398574203063,0.0647879381443459,0.148095207280886,-0.0534965910032582,0.0785258627139826,0.134338261701115,-0.0715047323480883,0.0183077222544484,-0.123377404611114,-0.11241179226858,0.110654726457406,0.0901429446536235,0.0836805564604299,0.0922637872836193,0.105385906650152,0.0809034889807941,0.0588224738409159,-0.0687823502725892,0.0129889722955911,-0.0126465941131702,-0.164871738219508,-0.0330585156137468,0.15811452436923,0.0107421154734542,0.0885570679336602,0.0479329455389194,-0.0071257459216339
healthy,0.0961751984370797,-0.113206223160313,-0.100182498371958,-0.107195273257995,0.105191623290556,-0.0060109499023174,-0.109198923225434,-0.0961751984370797,-0.110200748209154,0.0991806733882384,-0.0981788484045188,0.0571040240720161,-0.0741350487952489,0.111202573192873,-0.106193448274275,-0.0991806733882384,-0.106193448274275,0.107195273257995,-0.111202573192873,-0.111202573192873,-0.110200748209154,0.107195273257995,0.110200748209154,0.114208048144032,0.0951733734533601,0.109198923225434,0.0561021990882965,-0.110200748209154,-0.113206223160313,0.107195273257995,-0.113206223160313,-0.062113148990614,-0.109198923225434,0.112204398176593,-0.110200748209154,-0.093169723485921,0.110200748209154,0.0721313988278098,-0.0951733734533601,0.114208048144032,0.107195273257995,-0.112204398176593,-0.088160598567323,-0.110200748209154,0.106193448274275,0.109198923225434,-0.104189798306836,-0.0961751984370797,-0.102186148339397,0.108197098241715
healthy,0.0185361246565015,-0.0116834933597875,0.0039852182009258,0.0796946439741249,-0.0343895170606725,0.0187110854555666,-0.066494823689107,0.0021189696775654,0.0865764354040164,-0.126360577102528,-0.0120820151798801,0.0710146443316205,-0.0662129424017244,0.120081428424971,-0.0791503214881448,0.102332627364262,0.0045295406869059,-0.0682152715465799,-0.0460438502872825,-0.0708008033549854,0.12586485483851,0.0387635370372985,-0.0098172448364271,-0.0885690445044793,0.114997845207693,-0.0899590108526071,0.13755806824269,0.096034038597921,-0.125291372219352,0.0697607586049877,-0.0550446113947395,-0.0043448598434484,-0.0433027977685969,0.0727934124554484,-0.0401340632966413,0.0224727426354649,0.155326309392184,0.016086673469591,0.188500820903794,0.130899837833826,-0.0958007575325009,-0.0413976690676665,-0.118876142920301,-0.141222524978663,0.071024364376013,0.0302973783714291,0.0808804893900101,-0.0411449479134615,-0.0565609383199698,0.144323219139871
