group,VDR,RXRG,RUNX1,EPAS1,NR2F2,MAFF,HEY1,HOXA6,PGR,GATA1,ELK3,CLOCK,FOXP3,NFYB,FOXH1,CEBPD,STAT5A,ZNF384,KLF3,PPARG,RXRA,ZBTB33,ELF1,PRDM1,IKZF1,MEIS1,ETV6,PAX5,TBX21,PRDM14,HINFP,BCL6,HSF2,NFYA,NANOG,IRF3,TAL1,FOXA1,TCF12,MAFK,ZBTB7B,NR5A2,AHR,FOXP2,E2F8,YY1,RARA,MAF
healthy,0.0793228017872111,-0.168199538496495,0.10107057470193,-0.115024348074957,0.191204408111487,-0.0045255481209819,0.19472427887225,-0.123824024976867,0.178759150778786,0.230425825159997,0.139663443400304,0.217100600137105,-0.174736441337913,0.168702377176604,0.264493145737388,-0.0680089314847563,-0.183536118239823,-0.204403923464351,-0.238219824701688,-0.230048696149915,-0.0720316409256291,-0.11628144477523,0.213077890696233,0.217100600137105,0.135892153299485,0.127721024747712,-0.145697507561613,0.049655319660774,-0.226025986709042,0.0147080313931913,-0.217477729147187,-0.152611539413113,-0.193970020852087,0.207798084555087,-0.225900277039015,-0.19195866613165,-0.0101824832722093,0.105973251832994,0.208426632905223,0.208803761915305,-0.195604246562441,0.118669928505748,0.205032471814487,-0.111504477314194,-0.0091768059119911,-0.136269282309567,-0.0207420955545005,-0.0253933533455097
healthy,0.143588188150043,0.0074648293533661,-0.187718502856708,0.0915539364809907,-0.139636219668849,-0.183327426766492,0.0006586614135323,0.0689398946163815,0.00570839891728,-0.0526929130825846,-0.169275983277803,0.0013173228270646,0.164884907187588,-0.0711354326614892,0.124706560962117,-0.0151492125112431,-0.0375437005713415,-0.231409709954351,0.0307375326315077,-0.0193207347969477,0.141392650104935,-0.170154198495846,0.196720208841649,-0.0430325456841108,0.0605968500449723,-0.0796980310374092,0.206600130044634,-0.0324939630675938,0.0691594484208923,-0.332184906224794,-0.125804329984671,0.0706963250524677,-0.0906757212629477,0.0597186348269292,-0.0142709972932,-0.0805762462554523,-0.02283359566912,-0.158956954465797,-0.0333721782856369,-0.0063670603308123,-0.0860650913682215,0.158078739247754,-0.114387532150111,-0.295738974676006,0.0759656163607262,0.0032933070676615,-0.20264816156344,0.0796980310374092
healthy,-0.115944496702592,0.0848281308599221,-0.0268240878568794,-0.0289013384376571,-0.0361399208186325,-0.10862642769225,-0.0622168343594668,-0.044666186595345,-0.0346243757520446,0.0221767695932517,0.021641559622184,-0.0079009709590294,0.175707843768947,-0.124645633063911,-0.0242911139344005,-0.0845154834510805,-0.0048486843913561,-0.0794548347147471,0.101239470269791,0.106872422737563,0.0133537537335709,0.0526042513147455,0.113946732751181,0.0992946974046239,0.0536640730396321,0.0388159706739711,0.140240909745617,0.056356020220844,0.0041968940305508,-0.0007047814470495,0.0035821974301166,0.0449788340041866,0.0746485431923864,-0.0217687382291704,-0.0189761079840943,-0.0979964157916379,-0.0214984836893243,0.0635628079500728,0.0223675375037313,0.0532719390014241,-0.167361747685465,0.0263630654065537,0.0949176336808423,0.0947957541824804,-0.0170684288792984,0.115615951967877,0.0708437832000436,-0.0194848224120398
healthy,-0.113825175165067,0.0703542539964984,0.138865442621815,0.193394756017475,-0.116176672362782,-0.0188755315600362,0.166098322330487,0.136577499402417,-0.0262477930447641,0.119735695148512,0.127012625665765,0.0186213156467697,0.0321265360390515,0.156406340637202,0.217577044766949,0.0052749802002794,0.150559374632073,-0.150877144523656,0.115064477742241,-0.105277165081481,0.0730870750641131,-0.044170014930051,0.04324848224446,-0.0211634747794345,0.0883082528709436,-0.0270104407845635,0.0139818752296564,0.0227841012265083,-0.0037496847206805,-0.131906281996145,-0.196413569987514,0.108963295823845,-0.055546177048726,-0.0487141243796893,0.0548470832872431,-0.181732600996375,0.215797533374084,-0.0018430653711819,-0.0556097310270426,0.109344619693745,-0.124851790403,0.006355397831662,-0.0097873126607594,0.082810833746556,-0.0406109921443202,-0.0564359327451586,0.118432838593022,0.0035590227857307
healthy,0.0477059643571824,-0.0471935643316517,-0.0277487443528984,-0.138743721764492,0.0816674321879512,-0.0483908554804166,0.0091897168935279,0.0365001309275565,-0.0340923581343201,0.0036456500826372,-0.0592953368158195,-0.0059742799016332,-0.116001277859056,-0.132261100451392,-0.0964651390638716,0.0791784871134426,-0.165463607452266,0.0696072604979354,-0.0841594212230074,-0.0665795344064827,-0.0314491857253944,-0.0616523769332607,-0.100783504427552,0.0687326291672276,0.0106173343904026,-0.0182789830889815,-0.0107766349923992,-0.0284975586476344,0.0083039243741451,0.131746671118829,0.0875828621856621,0.110180210638324,-0.143257915256742,0.0885346071835785,-0.109748982894066,-0.0972048214769644,0.0496135129670789,0.11987319567574,0.107518774466112,0.127454686746562,-0.0609400901650973,-0.0868178134346717,-0.0195584611725344,-0.0460439618981343,0.139161759013044,-0.132098755888847,0.0053502679893532,-0.03885412708445
healthy,-0.182136264589999,0.0698649729939379,-0.0211519686702045,-0.120871317580075,-0.101726021639473,0.0658721037870745,-0.0111186050221888,-0.0443310863223551,-0.0643978136183865,0.0350348677586834,0.139607088473818,0.0051395393380651,0.0644387661230722,0.0244076927927239,0.0429591774153815,-0.0105452699565879,-0.013862422836136,0.0251857903817537,-0.145545201653256,-0.0586849392147204,0.0326596224869082,-0.0267215093074704,0.0970779123576376,-0.0698035442369092,-0.0930440906460884,0.0865326424010497,-0.162683824864255,0.070028783012681,-0.0904640828508844,0.0430206061724102,-0.024387216540381,-0.06669115388079,-0.0089685985261854,-0.0371848742546867,-0.144480436531426,0.0787311902584089,0.112885579166348,0.0874950262611655,-0.0256567441856401,0.0944364758054049,0.184777701142232,-0.0033990578889196,-0.0059790656841236,-0.0037062016740629,0.0525830160165394,0.0483649080339042,-0.0952555258991205,0.0213157786889476
healthy,0.0013583763572458,0.174938638727117,-0.0406483657964701,0.05805663335078,-0.0049427221903208,-0.100043023119006,0.154689759655193,-0.0612821957025105,0.0825388086045314,0.0730243591365279,-0.0831040234244127,-0.0676251620145128,0.111457222398278,0.102204446457997,0.0378234546905197,-0.138324697231405,-0.0600889644160942,0.0501785156761369,-0.0397668167564081,-0.033300573138012,-0.161461289055933,-0.0745827703682997,-0.0415787605617069,0.195991146277514,-0.0053015056716652,-0.202833618279103,0.161879385203561,0.0679350997706823,-0.0838913699944944,-0.0454579252360164,-0.102997607995362,-0.0532098581206242,0.154096051495626,-0.125257302753653,-0.0573512778193848,-0.035717855037443,-0.0107303591268223,-0.0698139156997325,0.190103491903749,-0.0051956732671195,-0.031072859171998,-0.0270686727011098,-0.0217008764024215,0.0698581094510812,-0.0875431694480491,-0.058795715692415,-0.0939617303347269,0.242296893743352
healthy,0.0995963866904659,-0.0938734402662507,0.16539243837194,-0.0743222194742599,0.182154703552961,0.0810318807992019,0.0698475268401207,-0.01691205563583,-0.0177632458393485,0.165501809180213,0.0849858732809094,0.0727173217441622,-0.133544134528,0.174891055307852,0.0637322720818816,-0.153649342240158,0.0715237533582228,-0.102746741493991,0.105611781145499,-0.116781869346979,0.0698475268401207,0.0748619406368261,-0.110616684437137,0.0307403300036056,0.103395833464831,0.101714851694195,0.122932788499221,-0.117492779600756,-0.124283280218769,0.0615591216740159,-0.0905090990987125,-0.0664950738039165,0.179934000619759,-0.0559550565631413,0.0960370801690491,0.0438339178549364,-0.143128346009517,-0.178816516274357,0.164403345844946,-0.0590602364675971,-0.163128938165935,-0.0648236025383481,-0.038629293956886,-0.145817441317281,-0.100578346338659,-0.0189591918515547,0.0759794249822275,-0.0654322748626518
healthy,0.102476757737597,-0.116888701312478,0.116883627577722,-0.0521224771500601,-0.108255741624867,0.123233406625059,0.113281275900846,-0.112261455214857,-0.059601162180644,0.069918601807301,0.101330093682705,0.032979275915058,-0.108826536784935,0.0845994533242579,-0.0825724962891709,0.112710480740778,0.0915453962054448,-0.125491218591552,0.0310639410446065,-0.0269466052899804,-0.117418906594497,-0.0478300975463464,-0.11458522573318,-0.10874028329408,0.131031736945281,-0.0782902641549695,-0.123172521807985,0.0484820724625133,-0.0868318966169696,-0.08291751025259,-0.0087369712501122,0.126607440237908,-0.0039067757622453,-0.087250479734353,0.125521661000089,-0.11285254531395,-0.13640228518468,0.013123214946815,-0.100183429627812,-0.0593246436364331,-0.113174727470967,-0.147995769102512,-0.0613668218757886,0.0636677605877085,-0.0943080447801754,0.0535811758924569,-0.0704640282935885,-0.151445908736702
healthy,-0.0641111586284197,0.0269573958911724,-0.193005519269702,0.0249590682116055,0.0906769000968708,-0.137644276494352,-0.120776432606694,0.086933929988818,-0.0460728020910379,0.0044639702953353,0.0935698020828807,0.0203037213233496,-0.009942681594994,-0.136460411989308,-0.144694056103336,0.108394812106572,0.141382795983965,0.0655398071476646,-0.031813020609229,0.152482638373363,-0.0702040552728006,0.103232094716154,0.0376077258181289,0.0511687602048554,-0.150657884812956,0.0901739802131491,0.0948471295751651,0.0450402586129544,0.0195649186623071,-0.160974418356912,0.069732289718159,-0.0441768386355914,0.0710630246317236,-0.134947201719703,0.133211460528097,0.101812347433789,0.0635681831787379,0.124354729832466,0.152954403928004,0.101616520222428,0.0639642882198992,0.0697856971394392,-0.105733342279442,-0.153679854733727,-0.0311142735141467,-0.0086653541027097,0.0606530281005279,-0.132753046828775
