group,VDR,TP63,PGR,KMT2A,SPI1,MYBL2,GATA1,FOXM1,SRF,E2F1,IRF4,NFYB,SMAD3,STAT5A,RXRA,MXI1,CDX2,ZBTB7A,MAX,TCF7L2,POU2F1,JUNB,TCF12,IRF2,TBP,ZBTB7B,HOXA1,AHR,FOSL1,TCF4,CTCFL,GTF2I,USF1,ATF2,RARG,EGR1,RARA,POU2F2,ELK4,SREBF1,ETV7
healthy,0.0965047404483318,-0.0828727485714179,0.0065545127183115,-0.122269553739993,0.0001394577174108,0.139701768416353,0.0335395810373176,-0.233417354516467,0.0308201555478054,0.0099363623655254,0.301577313901037,0.0055434442670826,-0.0817919512614835,-0.0479385903599914,-0.143188211351625,0.0560271379698227,-0.0109822952461071,0.0351084803581901,0.032249597151267,0.0157238576380772,-0.0512507111484999,0.0295650360911074,0.143327669069036,0.298509244117997,0.085731631778341,-0.0340276830482557,0.019872724731051,-0.0176414012524768,-0.0316917662816234,0.130846203360762,0.0107731086699908,0.0804671029460801,-0.118713381946015,-0.052993932616136,-0.164560106544843,-0.0181992321221204,0.0139109073117357,-0.116238007461972,-0.155216439478314,-0.110799156482947,-0.137575038225837
healthy,0.388503782241,-0.0842694522102281,-0.133534670425438,-0.411551837546362,0.0793717404578387,0.194323916293329,-0.157447027804751,0.327138334990475,-0.0655429072746218,-0.0724573238662303,-0.158599430570019,-0.385334674636513,0.0710168204096452,0.0390376436734561,0.313309501807258,-0.137568080103877,0.0453758588824305,-0.177902176888259,-0.23004840201664,-0.195476319058597,-0.309564192820137,-0.0508497720174538,-0.316190508720428,-0.482136506919031,-0.229472200634006,-0.052866476856673,0.400892111967632,-0.186833298319087,0.281618425762386,0.239267624138784,-0.190578607306208,0.340102866099741,-0.216795770216057,0.038173341599505,-0.222557784042397,-0.107029406824273,-0.26289188082678,0.263179981518097,0.139296684251779,0.05315457754799,-0.052866476856673
healthy,-0.0798476786219016,-0.140066701667351,-0.210559038957165,0.219802627065149,0.0467607419141357,0.223290924131806,0.0391295931825014,-0.116303176799071,-0.0399597599901269,-0.157556081239538,-0.0348191116813691,0.0211213593555485,-0.0318815983620789,0.0662936090127854,-0.0802627620257143,0.186188853729467,-0.0030572489165438,0.0771017422582173,-0.140545644056365,-0.0639627560529139,0.0507279813698075,0.0824579146420317,0.174989584199673,0.0645055574271305,0.207294248338715,-0.169002804336989,0.115193626931187,0.101791222411925,0.0582234297578877,-0.195831560494963,0.174598447915311,0.0829608041504972,-0.190339687767594,-0.134702546910386,-0.0174015734675343,-0.0235879126589742,0.0539209306299056,-0.07426001741673,-0.0153900154336725,0.180952416942906,-0.0870158497108217
healthy,-0.182949713718912,0.114441923841965,-0.198930342723872,0.0723062415928966,-0.104050445219046,0.177279167942959,0.161895438493364,0.262690067955882,0.087581443850608,-0.0033372111504413,0.319368393917443,0.0287597058493322,-0.125647356404017,0.0597713509302631,0.125837278989814,-0.115500063962837,-0.325093203289338,-0.0042325604834866,-0.167023348309895,-0.0683178672911496,0.0037713199179784,-0.135414803673601,-0.328918786803259,0.122093090869807,-0.0983798994430931,-0.27660868031504,-0.272267592639669,-0.092790749061053,-0.159996212635389,-0.042596922814577,-0.0543992549319916,-0.344763756818363,-0.0164418695704673,0.0395038978458752,-0.0630271666867913,0.239817962266271,-0.173507848024981,-0.0198604761148219,-0.17906986660905,-0.165341176835689,0.161868306695393
healthy,-0.057320322554528,0.0633811946473267,0.0946398666102682,0.116586048862641,-0.0167859416367063,0.0571394009995191,-0.0398991673263343,-0.0710852718523766,0.112962647390072,-0.177100332715211,-0.0322219301321923,0.01501648906574,0.257101458561406,0.0671586776639963,0.0685851745400282,-0.0172660796096146,-0.02779134018343,-0.0825797550423112,-0.0322030427171089,0.0291124651647863,0.114089927848205,0.210160267632417,0.019498770887362,0.091738163208779,-0.0205266438976874,-0.0894001000363561,0.0653444917415168,0.0273211429553024,-0.152026792154827,-0.0815141072018191,0.0176557568050184,-0.0033937702681342,-0.0248031523023487,-0.0288579820984001,-0.0617658236204613,0.109924755785087,0.0936418158342849,0.0519075870214316,0.134549968755861,0.0456329889158477,-0.0587130208983054
healthy,-0.190057740856099,0.102311977842594,-0.099140864087936,-0.147648450313035,0.123324962392691,-0.0333141181258583,0.0527589695005747,0.0190615299318457,-0.14757875550524,0.0386806183260488,0.192392516917221,-0.0010802695208175,-0.204240634242317,0.0063770749132134,0.0048786365456277,0.0324429330284247,-0.127367261244782,-0.0124056757874535,0.0326171700479115,0.016238890216161,0.111720776894876,-0.0622026159567542,-0.0303172413906869,0.210304082520455,0.0087118509743353,0.147683297716932,-0.0667327784634086,0.135626095968452,0.0930774158097986,0.0709144669310895,-0.133535251734612,0.186050289407905,-0.0566270313331796,-0.170473499865794,0.0174933967564653,-0.0346731668778546,0.0021256916377378,0.0829368212756723,-0.154443694073017,-0.14771814512083,-0.113707078917025
healthy,0.067499256171504,0.0766204335707772,0.115872622965684,0.0652743719751868,0.0146609815984866,0.124790932589844,0.082619869535098,0.0614089838899683,-0.232141897849874,-0.0126038418012929,0.187596979038578,0.225029414211947,0.0593827284406277,0.0866469462649591,-0.16386205492577,0.150325021358956,-0.13410892200975,-0.102541485051224,0.0167362886591233,-0.0936849441227704,0.160925619577936,0.112256126389635,0.174337299026993,0.124575347730321,-0.0571493661880371,-0.165608534518089,0.164775262701504,0.107103284901757,-0.172874834319833,-0.0243120375148468,-0.170221202706262,-0.221491036868702,-0.107082695336522,-0.157503512720726,0.237107010948841,0.147210546829381,-0.12519061238559,-0.166957151041006,-0.183275592640941,0.112030852322942,0.0650739265018659
healthy,-0.0273522125733992,0.101505620582716,0.124735029209464,-0.0720111667429192,0.0386578254720878,0.0141397434087278,0.107799197310965,0.0610003795013152,0.0989187632044246,-0.18996282821317,-0.0367438363273045,-0.0905661621291159,0.144695201719346,-0.0599780002065863,0.0574981360103019,-0.103788141798855,-0.175999029148186,-0.0058299396062217,-0.115276831920088,-0.0529402264568243,0.099494148760993,-0.0629738093027687,0.08056348842464,-0.0702754995681468,-0.0199601725098823,0.0254667549438177,0.0681094820390815,0.0983861749206589,0.0849216773717055,0.153123886835193,-0.068910742090997,0.0903545533913697,-0.0893702161169097,-0.0976847751719495,0.0381585239560574,-0.14936010445483,-0.122618941832001,0.127450278406162,0.0421981109833701,-0.146887373137346,0.102813315029462
healthy,0.142982405584041,-0.0126831123772111,0.0342192717558995,-0.0295766159570551,-0.0267752733025377,-0.0301630214170318,0.054423453018355,-0.119336861993608,-0.0945101302623646,0.142411079121607,-0.0796723966807818,0.0648179086574855,-0.0505883613101072,-0.003942320135215,0.0052709473631051,0.0774876174813256,-0.0620986627673648,-0.0165466866363721,-0.0210553069015075,0.113740878461259,0.121498184974665,-0.129526913443832,-0.069974925816938,-0.001670417838848,-0.0847942295126358,0.0658952192596713,0.0367625960080271,-0.0709366307712998,0.223323304489197,0.0990706892968122,-0.0044265235007386,-0.0519069358729691,-0.150598974787054,-0.136361050218818,-0.0878217571302871,-0.154688734009348,-0.147008497927824,-0.152343112169441,0.0700637243580202,-0.161542976114391,0.107700902223498
healthy,-0.0452228378237345,-0.0273590314825348,-0.0236703558857013,-0.0687956956760393,-0.0031361867409201,0.0583579895452049,0.0180858851950473,-0.105525371479458,-0.066759070089535,-0.0114831017111411,-0.0296177359228866,-0.0105352041642309,0.0376504905632745,0.0040515849433648,-0.0818116831344696,0.0359821908807125,0.0541764072239781,-0.0079298400495804,0.0290435808373296,0.0454936656942803,0.0626154036701846,-0.051673957700135,0.0094248098949931,0.021953307186441,0.0609687702172663,0.0464903122578888,-0.0660765838557597,-0.0183079640488948,-0.0014353877138926,-0.0008828988579792,0.0310964560960666,-0.0251328263866485,0.0241036804785745,-0.0493556711282632,-0.0408625091079475,0.0504443991678572,0.0649228571272347,-0.0699494224045644,0.0966963828996657,-0.032033520528155,-0.0508289747440322
