group,TFAP2C,ZNF76,HEY1,FOXO3,MITF,E2F1,FOXP3,IRF4,NFYB,SMAD3,FOXH1,GMEB1,AR,RELA,EHF,IKZF1,SPDEF,BARX2,MEIS1,NFE2,ONECUT1,GMEB2,TCF12,HIF1A,ZBTB7B,TCF4,EGR2,RARG,HOXC6,RBPJ,SETDB1,HES1,ZNF143,MYB,ETV7
healthy,-0.273476849607681,-0.329440235238499,0.0803076615878701,0.0528746294159003,0.221984032182665,0.388451735555092,-0.210970177784734,0.0856317019056894,0.239337965127008,-0.289448970561139,0.273476849607681,0.0530371955324749,-0.276362398176881,-0.294000821825229,0.0458030033449036,-0.0273923906428261,-0.214505990820232,0.263275825792623,0.149845317952671,-0.274005189486549,-0.351467944034363,-0.0992059726396715,0.156998227081955,0.298593314618462,-0.259740012757124,0.29956871131791,-0.16305381492436,-0.223894184052417,-0.269209489047597,0.2512459331661,-0.0011379628160224,0.211661083780176,-0.214221500116226,0.27835383310492,-0.0974177453573505
healthy,0.525808696672562,0.58138101226422,0.456875377545037,-0.567665291820321,-0.40402255824829,0.157967263043522,0.478867825843012,-0.455811226820941,-0.186226376716727,-0.47402002809991,0.451672862893903,-0.45368292537275,0.454983554035534,-0.315106853301636,-0.444460285763922,-0.423531988190042,0.265919442054552,0.46952694726484,-0.456047704759629,-0.422467837465946,0.549929446418728,0.455692987851597,-0.466807450969929,-0.478749586873668,-0.451436384955215,0.0341710621404026,0.128525759676878,-0.487262792666433,0.518123163665205,-0.280344596314514,0.229501839496614,-0.146498083017159,-0.406150859696481,0.12202261636296,0.0717710543917799
healthy,-0.0917040016331969,-0.0111107970631588,-0.167175288460567,0.0841294952164233,-0.0183316744152939,0.141771032752503,0.0329445399572923,-0.0544132463976053,0.0731441794342653,-0.0317353567040122,-0.0595579789186368,0.0921374824221086,-0.123108544050934,0.0741138075147257,-0.0184115261395671,0.0223812975748641,0.173848611131972,-0.182712152526299,-0.150440648530738,0.135919042102194,-0.0848823829024279,0.0027263660144712,-0.117724256357083,0.175377201282345,0.0026579216793798,0.112066191322867,-0.0312790611367366,0.0378497173055041,-0.216786024012598,0.032773429119564,0.117347812514081,-0.0680450764699614,-0.0749807690925492,0.0126051650459861,-0.198260423981212
healthy,-0.225964922794367,0.266641836309023,0.102631691112071,-0.0011180676143161,0.269765509746958,0.335604707818853,0.0346255166330483,0.27403030373971,0.043224263440057,0.0539554072434418,0.328031816864155,0.0199292670634289,0.004852643975537,-0.2501935632613,0.324631508140204,-0.0437544810715883,-0.0186498288656032,-0.38779656511394,0.121004884691658,-0.109662837964987,-0.0934566207925285,0.0140046613545785,-0.356548304264342,-0.364870415785334,-0.198866191235014,-0.20910169681762,-0.120059714131102,0.125396469857168,-0.284438706376076,0.330579166789556,-0.111610811437352,-0.158316068893115,-0.244015375206935,0.0885924503467408,0.195788623678082
healthy,-0.0317200982141404,-0.020736473904497,0.110986860183466,0.0067646949905212,0.278138851086194,-0.0692785127587831,0.158933297423918,0.0634128007833514,0.149000854156749,0.190600633655231,0.0402655101250703,0.0111134999596788,0.0224857365659128,-0.21063598198024,-0.0177361434579737,-0.0669529269003348,0.0123270255646981,0.316641908054141,-0.0369973111503487,-0.228967727052048,0.0371484945242181,0.211695280250842,0.002640128448378,0.0341258417003449,-0.0559703172442074,-0.108135683803781,-0.0314978890941577,-0.0403284186430562,-0.043085232245763,-0.175230662196342,0.279634450368634,-0.0917916449696252,0.0365630394455424,0.114244912623029,-0.0174611723551641
healthy,1.1165874306758e-05,-0.113791425060171,0.175438217107782,-0.226019627717396,0.0858544075446626,0.130216426165412,-0.0590563092084433,0.220637676301539,0.101140489470614,-0.0085418938446699,0.0571692764506012,0.246442011824457,0.0812987308275053,-0.0613564793156354,-0.0486050508573177,0.252281764086891,0.0084637327245225,-0.0736836045502963,0.259885724489793,0.248418371576753,0.227069219902232,-0.217712217233168,0.0257596720256908,0.0008262746987,-0.0014850612827988,0.0943516378921054,-0.0233478431754311,-0.0956468793116894,-0.162519300534863,-0.21705343064907,0.0600054085245177,0.0322358791236105,-0.0923194487682755,-0.151152440490584,-0.190087844198249
healthy,-0.160207981487193,-0.0147418350428589,0.0645087073326709,-0.163706962042408,0.0560488938111344,0.0465999636042418,-0.0667687942617835,0.197416595042461,0.13508357632524,-0.010741460144482,-0.0802822526023607,-0.10708279249827,-0.0111103412475002,-0.071181958420131,0.206791380936416,-0.165522971863183,0.0029452645160446,-0.0793880511544882,-0.0773296262396414,-0.0582729602761604,0.0097410377660183,-0.0236499324422615,0.141718440640754,-0.0367729499859876,-0.0628835796792455,0.0330255071055034,-0.0087653301585337,0.0994711688828896,-0.0853332681904461,0.191805027414722,0.0381830065472755,0.0832751061986949,-0.0390277784531897,-0.122069408943061,0.106455457992353
healthy,0.0419318709860247,0.0648685898708533,0.0845376383840111,0.0115071448474193,-0.129029346100365,-0.121155908884352,-0.0187285024417867,-0.208781835141885,0.0883580007770031,0.215746239428095,0.0760630273904198,-0.212808244998966,-0.210888367451219,-0.0893082431996255,-0.023564557628347,0.231350092679167,-0.227035216372361,-0.0930292179922921,0.0681556529450266,-0.161436976069851,0.17606392193236,0.0006617759728977,0.212534323076119,-0.180497578541993,-0.0752897433781328,0.249220468035218,-0.139033556503841,-0.0490029351359977,-0.007897678094142,-0.0378254662311209,0.213072470570563,0.155730673358491,-0.0796894627583868,-0.152278772313047,0.199386070779425
healthy,-0.143415907031853,-0.134301277402072,0.111607709752415,-0.149833350342617,-0.0315229775767376,0.0947177430098825,-0.149851951627575,0.107236407787112,0.154080643741528,-0.150527798314409,-0.0747089608226024,-0.156213591083463,0.149145102799143,-0.149114100657546,-0.131467681660025,0.105233669439888,0.127201786976155,-0.115197757749451,-0.139236818344457,0.147731405142279,-0.144804802975438,0.0416358761659702,-0.150552600027688,-0.0049479417990237,-0.154756490428362,0.148394850972474,0.0492624029990519,0.0001860128495873,-0.150558800456007,0.129967178006687,0.102493080122634,-0.0098648814564495,-0.128640286346297,0.124405393804025,0.156213591083463
healthy,-0.0726046318233121,-0.0043541465090097,0.0932335427313826,0.0373375675291828,0.164559334321279,-0.0086854565852798,-0.0591539729397105,-0.0843577825399397,0.0640409695459766,0.131834726205488,0.0543963827856352,-0.0028926148136777,-0.0810464997927033,-0.0874254766712875,0.0685625832284098,0.0381749033963001,-0.0626479471488634,-0.129155251430713,-0.0497225262182716,0.0252342581772153,-0.0225319469697006,-0.0102840068770491,-0.0566191289056192,-0.0345134620137238,-0.0603034067209351,-0.0950985180717801,0.104933408438284,0.0991253423781894,-0.0308215720541613,0.165754440967983,-0.0531175425522198,0.0131994581234665,-0.0943753643683606,-0.0336000047041413,-0.119198566756264
