group,VDR,TFAP2C,EPAS1,FOXK1,DUX4,MAFF,SIX5,HEY1,E2F3,ESR2,TFDP1,FOXP3,IRF4,FOXH1,GMEB1,KLF3,RXRA,RUNX2,OTX2,NFIC,ZBTB7A,TCF7L2,BARX2,NFE2,ETV6,GATA3,USF2,FOXP1,ONECUT1,ASCL1,ATF3,PBX1,ARNTL,STAT2,TAL1,HIF1A,TBP,AHR,ZKSCAN1,GTF2B,ETV4,GTF2I,RBPJ,NR2C2,SREBF1
healthy,0.106033721531744,-0.0674149063273498,-0.20958591276923,0.12536897840784,0.0783232999125268,0.0642612949117299,-0.119888932341353,0.125730868242419,0.129608259327198,-0.058884645940837,-0.10908393585177,-0.0677250976141321,0.211085170655345,-0.0053766489708929,-0.108773744564988,-0.113685106605707,-0.169519538226518,-0.0226956624829038,-0.0282791056449849,-0.161868153152555,0.193507664404348,-0.190767641371105,-0.0477694581644718,-0.103190301402907,0.175413172675382,-0.0696379438826229,0.0372746529616712,-0.153544686957231,-0.201934527695267,0.104792956384615,0.0260560680897119,0.124800294382072,0.104586162193427,0.14304988175443,0.155043944843345,0.0353618066931804,0.138552108096087,0.1085669503738,0.134881511202497,-0.116114938352168,0.0681903845443055,0.018508080111343,0.108515251826002,0.137828328426928,-0.164814970376987
healthy,-0.31215709904199,-0.0361566367602859,-0.111062816502711,-0.200374030810987,0.142465791856266,-0.327138334990475,0.0978101847021279,-0.0180062932073137,0.231777006164542,-0.100403090923981,0.160328034717921,-0.152837416743679,0.325121630151256,-0.223710186807665,0.196340621132548,-0.286228036823458,-0.290549547193214,0.251079752482782,0.142177691164949,-0.068423914187792,0.326274032916524,0.21362666261157,-0.108758010972175,-0.0286660187860434,-0.0724573238662303,-0.279601720923167,0.198645426663085,0.0367328381429199,-0.193747714910695,0.0180062932073137,0.200662131502304,0.0240564077249711,0.0203110987378498,0.355948404122177,-0.120858240007489,-0.0237683070336541,-0.0453758588824305,0.0105156752330712,-0.163497142322408,-0.110486615120077,-0.168394854074798,-0.225438790955567,0.271246800874973,0.0762026328533515,-0.1836641907146
healthy,0.145709180126954,0.194986863537099,0.0008183719664792,0.152256155858788,0.145377934330998,-0.0991788883185605,0.019251226259084,-0.0093723075208698,-0.115020231383981,0.0277661917198328,-0.123359831423341,0.197792710279314,0.179554706454919,0.0908587733260212,-0.03041615808748,0.0171858112960649,-0.155549128771526,0.0781740078455923,0.156503896065752,-0.105102342552125,-0.0859095714335036,0.0462380161060794,0.0215114916903125,-0.0157049477376738,0.0371384992407026,-0.190661183142852,0.126224133306019,-0.189316714912207,-0.171117681181454,0.182321583103491,-0.0442115712367021,-0.196370301861386,0.130958999683506,0.182360553197133,-0.0558246591419795,0.0316826861308407,0.0714321816455487,0.0074432878855972,0.117826078126196,-0.0546360712859025,-0.0993542537399489,0.19354497007235,-0.143059213759307,-0.189238774724923,0.13875301841188
healthy,-0.208919963345135,-0.181352616287313,0.134877363817542,-0.0183830907667445,-0.166235038868507,-0.239067649075213,0.0215757131917382,0.232784451517348,-0.285761574313819,-0.24279966433,0.294027404975789,0.0422330007543686,0.154455865720585,0.314815896199721,0.0240248482026923,0.246517101400198,0.0863465873207199,-0.100108393572747,-0.134702425602474,-0.243441104451916,0.0871338092885265,-0.271853986215901,-0.319612118929506,-0.12796730432235,0.306389705507272,-0.315049147153145,0.257159176150177,-0.0906617299590675,-0.271795673477545,0.0148989046499706,0.259054340146749,0.262815511770714,-0.193831542295508,0.125197449250438,-0.0174209305838697,-0.178641073953757,0.0526126681817454,-0.114701156346349,0.205435777228361,-0.119672317291202,-0.282481482781291,-0.0679634965539753,0.153858160152436,0.149820003021279,-0.0418248115858763
healthy,0.0899588764831022,-0.0654143053779453,-0.204609079509097,-0.0599082179020088,-0.171585795745604,0.108324271262559,0.160547138609478,0.0987311000169089,-0.195203490401906,-0.0454334973590557,0.160125630510117,-0.127444408293226,0.095162625688817,-0.255156948702013,0.284819201914063,-0.0500016741426984,-0.0342646361503523,0.0749567191037769,0.130141177389656,-0.0326227407266662,-0.164411330661728,-0.0572997227530881,-0.0896234354825642,-0.0235305241331357,-0.0055557415714109,0.103279415162362,-0.0943262300361597,-0.0232767365340444,-0.0525903076534293,0.081323477567936,0.192489066515973,-0.0330332145825877,-0.0146943019873842,-0.024534640286062,0.0214516726692751,0.081853121252996,-0.115518597984624,0.0009765305443294,-0.0344301498019336,-0.145216160775678,0.176213557443816,0.12088786084192,0.174176636105022,0.133312418953953,-0.0476955172639996
healthy,-0.0629531993415018,-0.0306168273491306,-0.0831522659624271,-0.0822589960178865,-0.0590898068313635,0.0834872421916299,-0.115343481588811,-0.0538306800328805,0.119206874098949,0.0123382911089676,0.120066646420569,-0.0209806778223984,0.142766868886208,0.0188591617041143,0.134169145670005,-0.0604297117481745,-0.0449426440847011,0.166092380313026,0.0359987787649879,0.175974179074507,-0.017999389382494,0.0077267850202765,0.010752736957408,0.11568962369232,-0.0596815981696217,-0.0455902647944931,-0.057225105822135,-0.162485802911943,0.182249400434905,0.05173149566321,-0.187865835211204,0.18367863234617,0.0375620011679341,0.165947223947038,-0.0117018362734824,0.0339554237668512,-0.117643651696003,0.188424128926542,0.124588825514806,-0.14379412932243,-0.157907794446172,-0.0753919833192303,-0.0636343176742141,0.0865801893746019,-0.128932350620135
healthy,-0.0370166954328431,0.0126240630387347,-0.0064137443100255,0.0389575352690888,0.0319679306276629,-0.0655860053212916,-0.12607285037617,0.0632340122708443,-0.127372684528691,-0.011541175201032,0.222545127645013,0.146108733688852,0.0199111238171913,0.142443385752383,-0.130063925074264,0.0067468460171963,-0.12224586821648,-0.0673652109343161,-0.213703797092692,0.0176752861590969,-0.0775254275818192,-0.016653856200946,0.0318954103297918,-0.0171332276614501,0.163463209716688,-0.0143301337750926,0.0291599201109413,0.0773865327740322,0.1033205287873,0.116425192444129,0.0701215968322142,0.0484245070352477,0.0194612521388721,-0.0201864551175834,0.0148107343931876,-0.0228789248207476,0.0482087898780209,-0.0323077927015843,-0.0628910773029453,-0.0037962532199145,-0.100275290855508,-0.103643182654947,0.0333304518173263,0.120884576184408,0.0701978046028584
healthy,0.0031282542733238,-0.0450831789997219,-0.167543190942119,0.060963815469049,0.168310810064597,0.211091131696885,0.152719062512331,0.133049854244968,-0.179049223810228,-0.221173354902334,-0.100698422518603,-0.208255893325152,-0.0401761943942047,0.0303787331212882,-0.148880966899942,0.207232401161849,0.207253036084496,0.0227768276180396,0.163733984221436,-0.0181628589141135,-0.115935249401335,0.0277539709605575,0.101668263883023,-0.130619060357122,0.155975253306068,-0.107565724775609,-0.118126678186474,0.211607004763067,-0.203439702379283,-0.176544144200852,0.208255893325152,0.0565850848833016,-0.157456840752141,-0.0713308006070297,-0.141910490029699,-0.177794620513275,0.0815533412864797,-0.0268873042093728,-0.024976510372237,0.0132022235097135,0.140276204156037,0.188458748537376,-0.149830173341716,-0.168038429085653,-0.11860540839189
healthy,0.247126539847637,-0.0195428137649936,0.0604838699853276,0.0215664472877988,0.0458681639280337,0.0853445442226546,0.278306540252087,0.226574497087894,-0.123444232657771,-0.0967151908968312,-0.176154451616875,-0.288916383530222,0.19953492332857,-0.217525077101641,-0.209024263645867,-0.0673595659828896,-0.0414172052845236,-0.256980755263036,0.260482003544821,0.166144970202284,-0.255692047469741,0.239860091085441,-0.061606960712818,0.271762078386135,-0.194804485886514,-0.118488659516886,-0.174291259626569,0.257167074462067,-0.234392140147222,0.0706175641992729,0.0446907301008261,0.236286385337367,0.295497074129319,-0.0148227273895502,-0.203501969607931,0.0459664990608555,-0.118315279151122,-0.266876374944887,0.285604042214121,-0.209277864777881,0.145272044377543,0.25324402021581,0.265654949084575,0.318662761208797,-0.206811723157378
healthy,-0.226955207950373,0.184174695236449,0.16437604252793,0.0673614486853704,-0.126377813076933,-0.259432889159728,0.272969739720851,0.0052545337351413,-0.279927961868411,-0.202027556442364,0.0975017889499698,-0.0014765299574288,-0.121015677968375,-0.0630454380405785,-0.283293493714696,-0.0766331003613707,-0.13891935093396,-0.0071465245510369,-0.0497477016426013,-0.125173275480083,0.12870618724057,-0.119832062860801,-0.0368893375194055,-0.159208187676929,0.0582422322883759,0.0542101697123204,0.0118331621487058,0.282405782384015,0.287525814402386,0.055032124648136,0.0463253801825689,-0.129169470931667,0.135769021834506,-0.207879875585371,0.137744702607503,-0.343137790896152,0.238438665635477,-0.337240637847555,0.0333893039563506,-0.0352603722829709,0.20262534185023,0.0124130139943357,-0.220400490953123,0.0727684176995176,0.234669628638882
