group,ATF1,FOXK1,KLF5,TP63,RFX5,MITF,E2F3,MEF2A,MYBL2,REST,FOXM1,E2F1,FOXP3,ZNF263,AR,STAT3,KLF1,NFAT5,ELF1,RUNX2,BHLHE40,JUN,USF2,ASCL1,RFX2,TCF12,HIF1A,ZKSCAN1,EGR2,RARG,HOXC6,MYC,RBPJ,SETDB1,MECOM,ETV7
healthy,0.375156365149548,0.244206262766999,0.611299565740199,-0.269963266941446,-0.056105474310425,0.160309354242262,0.393055616601211,0.0367690566838114,0.242302484197584,-0.0618354745144504,0.0252530627884248,0.0610142367001927,-0.217758672248745,-0.0587931617025411,-0.226885610684473,-0.485071580789632,-0.0762071362639605,-0.303820662283798,0.618709370564297,-0.0371236821036045,0.273434863156263,-0.554335524623959,-0.284558902640299,0.448358517593157,0.0660723150561891,0.36089669037471,0.642021325791749,-0.0306284375726571,-0.28929968456806,-0.16758850759591,-0.345685126315163,0.15743502189236,0.222406131697613,-0.530426305531593,-0.0180858964094484,-0.297922681617766
healthy,-0.390289633238578,-0.258191603527059,0.538838227048667,-0.415294490668405,0.0836511184412295,-0.0576592271654885,-0.293560316338985,-0.664356031120757,-0.206207820975577,0.492283130649713,-0.293066799416028,0.308201318386713,0.0818415563903867,-0.0721357235722303,0.222493879433162,0.0617718681901311,0.618623462926732,-0.294711855825885,0.297508451722642,-0.163600859960281,-8.2252820492851e-05,-0.298989002491513,-0.401640522466591,-0.330080568637811,-0.147314801502696,-0.436680223996546,-0.0201519410207485,-0.104707840487399,0.479616196293814,-0.252598411733545,-0.0704906671623733,0.027061177942148,0.0051819276910496,0.0430182251177611,0.154388544065081,0.0624298907540739
healthy,-0.0516829899200824,0.43903614958621,0.10664863373564,-0.13893268344591,-0.0315752498944788,0.336295814276184,0.38288257311849,0.352792239039214,0.0572741929362605,0.265883086207007,-0.253560264828575,-0.0732439675568314,0.415273536767453,0.316904793617385,-0.131349713349606,-0.312541121008442,0.210541263718264,-0.330043328750302,0.346896133308981,-0.270583339734063,0.177556333743219,-0.239954476185807,0.031313904711003,0.212485513492303,0.388438138155103,0.211792552778542,-0.220820840934977,-0.204035352559921,0.169125971688373,-0.3233948656737,0.119335754460736,-0.308846650460217,0.406320484345655,-0.357009399954391,-0.341621712333379,-0.37969099405968
healthy,-0.0189050668247689,0.163099713025371,0.183757249536753,0.0360576639629242,0.433388154142924,-0.164684137673542,0.249714927125391,-0.0090264192077626,-0.375364603012173,0.262294298574507,-0.200561753380992,-0.0307042291668309,0.0195172308933804,-0.101571222521393,-0.0725954566071124,0.0878755518883383,-0.215601784321586,-0.291222051620662,-0.0375580660918741,0.0085823001775934,0.243785337911781,-0.256100638586202,-0.381270185791719,-0.0615284905039779,-0.0684183370801159,-0.148923913711052,0.0998307560518112,0.193299807076875,-0.0402827963580472,-0.45099687352828,-0.0863151336742304,-0.128878541268281,0.204954930814558,0.0380381947731381,0.191919437118241,0.066557838440218
healthy,-0.235706894723987,-0.150387366147754,-0.114017852909992,0.0489851064349013,-0.425608899634681,0.315451755392764,0.0928063172087975,0.311242199942527,-0.155675800798052,-0.289683881641313,-0.374444704917514,-0.48537798164519,0.470908064822946,0.0782524569794065,0.0897485753943396,-0.171854860434677,0.485954576523794,0.0240965742763569,0.157111095448133,-0.272428695047484,0.132770259618191,-0.0004919634107419,-0.0196393169689631,0.143093922575915,0.345291572451587,0.0317588183910741,-0.192444389250123,0.343666373044352,0.131542759303836,-0.12580433294637,0.289133433069853,0.135461953132628,0.174627745113405,0.281495959140852,-0.0637013489928729,0.0083771391969003
healthy,0.369250635322477,0.363417216415472,0.444391764931965,-0.271907449599717,-0.378917216106898,-0.370948064594597,-0.49639047854973,-0.291543438926027,0.364389452899973,-0.0528115670720201,-0.089637016210364,0.145747812008477,0.170237014605778,0.216601538104347,0.0436709502874106,-0.282873002080644,-0.156904624125699,0.0399095107736045,0.329149864912577,0.233655522340671,0.119401797108809,-0.226260149737256,0.0741370165189382,-0.639946773892324,-0.231272746038493,-0.0961159363898649,0.0422125955606595,-0.13086940613501,0.188653723750707,0.0846084816061019,-0.0966179929351399,-0.351471458298533,0.143811308190988,0.167503595637059,0.202822875139578,0.562446775435195
healthy,0.361957520899134,-0.254636899602478,-0.183892057522668,0.14607821863727,0.0384238117321274,0.103365058308272,-0.233897619285871,-0.230635679074149,0.0215161459675806,-0.164303319916291,0.246139002949328,0.004521166772521,-0.337758471339432,-0.304127128950627,-0.429308129690687,-0.119432561272919,0.289968716844278,-0.043609293276662,0.15794551818585,-0.0655522370619241,-0.425827397083158,-0.174273536747365,-0.226155828447068,-0.0254888052920084,0.191932423658818,0.225788867805542,-0.220477199018775,-0.0047708953954562,0.0980983691675261,0.130056712957694,-0.168966956155849,0.383934453828675,0.306620955207208,-0.279023398275239,0.402437981151848,0.249700943153069
healthy,-0.180157825322075,0.149801331390147,0.0073965577678726,-0.309726579860124,-0.197803132686174,0.223950459102243,-0.104343801715361,-0.394339446502242,-0.0527676293664879,-0.203588426307214,0.186709220719672,-0.157632953594798,-0.108100335773616,0.0105626802578334,0.101541080550912,0.118533560088518,-0.20603329425799,0.117288008980464,0.0593389054981777,-0.258843921491237,-0.171875419030434,-0.0865986283381434,-0.0501484582354091,-0.125236141533752,0.148657033323171,0.0175445166656747,0.0302441446671702,-0.0324203915363649,0.22648872026899,-0.0619123047065775,-0.16649698694432,0.223086340683181,-0.0396810205641604,-0.279735798966975,-0.161137973249645,-0.0784484520453531
healthy,-0.332637396276122,-0.0329862807271939,0.127316310999043,0.1580716283004,0.05919273105681,0.126474890526678,0.0997213170276798,0.270527674294331,0.168684818474691,-0.0441271074922314,0.389583674575359,-0.320679632175979,0.208193606830301,-0.131998586086058,-0.258757281142607,-0.01718116648619,-0.182494307201071,0.32094694806239,0.0011027404884261,0.409515946240196,0.162240756816679,-0.249180377227037,-0.0705439129399387,-0.0012711245140716,0.175993784430603,0.39650091033511,-0.139468940885541,-0.210967696178621,0.0835434595132885,0.0182079592835238,0.0526707230842561,0.16265497152665,-0.0766137323569758,-0.105204040806339,-0.348354071429472,-0.16225924408359
healthy,0.121443164161531,-0.310797133928371,0.0014663780388645,-0.0303865298725594,0.151945886476488,-0.0822671907982449,0.155992030894659,-0.271890315210132,0.0956425587876474,0.117205816990048,0.0281597531916758,0.0218824197213911,-0.0980355347848717,-0.0077260620242282,-0.255246850929499,-0.294263978928495,-0.291650384369757,-0.110779933688343,-0.230853791978076,-0.261974246265273,0.0197159454473214,-0.151829694034091,-0.0664341320335739,-0.407342758027817,0.114992277422855,0.228547592615048,0.0635057883270751,0.0199674506074476,-0.241350823134923,-0.0807007990114939,-0.288313160929251,0.036784468156472,0.24936221849871,0.117374957887209,0.0114339246480773,-0.0057507905034708
