group,HSF1,LHX2,ATF1,DUX4,SIX5,ETS2,HOXA6,RFX5,STAT1,E2F6,REST,RUNX3,E2F1,XBP1,KLF1,HOXA4,CEBPA,NFAT5,STAT5A,PPARG,GATA2,ZBTB33,EHF,E2F7,BHLHE40,SP4,MXI1,MNT,TCF7L2,GATA3,SP1,HINFP,HSF2,ELK1,IRF2,NR5A2,HOXA1,ZKSCAN1,GTF2B,TCF4,ETV4,GTF2I,USF1,HOXC6,JUND,ESR1,MAF,ELK4,MECOM
healthy,-0.526424237783054,0.343192084674331,-0.347381816382958,-0.545415248759275,0.545543319160849,0.0917532948417619,-0.215066795785625,-0.519545027641378,0.72207921984443,0.5056402411848,-0.0461419361098551,-0.0915154498102678,-0.526607195499588,0.496327693413224,-0.593240395861242,0.713736347970483,0.387101936642472,0.19486826388028,0.542451333751425,0.516379859145341,-0.636089093073487,0.375740262445716,0.123917261408425,0.464895557712696,-0.6569279769867,-0.0410374158185587,-0.54376862931047,0.270466392352097,-0.338050972839728,-0.527137772877536,0.596057944695865,0.604053196908397,0.313461455737569,0.337008113855484,-0.0837946341725363,-0.173041408297783,-0.111037038164437,-0.642968303215162,0.0687921014167547,-0.532827757861741,0.456424615437175,-0.764854733970061,0.180213350785913,0.671839030884215,0.481416639515709,0.337282550430285,-0.0193020390943288,0.503152016239939,0.411636566429671
healthy,-0.277692245360992,0.638440969127299,0.460983712827161,-0.151770521027469,0.401993355481728,-0.38838019609432,-0.0587472652135159,-0.622072765578154,0.675877157442671,-0.393404100153958,0.0290900251195203,-0.202333684466413,-0.84344866704481,0.256300137752208,-0.0666882748561705,0.4660076168868,-0.333927558544688,0.711854792966534,0.452070334656835,0.0803014342435783,0.0739810388137104,0.0791670042946277,0.474110687950733,-0.158739162142452,0.149825783972125,0.0815979256138076,-0.0362207276557815,-0.184831050968317,-0.0098047159873592,-0.0446479215622721,0.466817923993193,0.261972287496961,0.381735677821894,0.135564378899603,-0.186289603759825,-0.293250141803744,-0.144153634227372,-0.245442022526538,0.0692812575966291,0.10072117332469,0.437322745320476,-0.0076979175107365,0.397455635685925,-0.277043999675877,0.44899116765254,0.189044647921562,0.0773843286605624,0.139453853010291,0.439753666639656
healthy,-0.202372985749777,0.218072166172476,-0.0548172235170722,-0.34016203117488,-0.139737664860719,-0.419047657175499,0.0543802603709038,-0.196905041515292,0.44189964873863,0.24609291999614,0.24961224479501,-0.107481124142666,-0.114992166330858,-0.0758150741626782,0.0613992269440413,-0.333072205713175,-0.393184162848234,0.0247179422954181,-0.193039295483423,0.17070693576979,-0.537240283306671,0.337461520199461,0.156649319598912,-0.111480714741829,0.164888633697385,0.35216080297237,-0.235483769735565,0.215194507975638,-0.107862974819948,-0.387019439542831,0.264130443741578,-0.0603914560844097,0.543790793894277,0.0309417146746275,0.200908568719375,0.32327793267113,-0.128494721207954,-0.0979899696794946,0.01462448727942,0.383011975733827,-0.185469204221425,-0.357857070292241,0.508007055167513,-0.0299851196789615,0.294265154407516,-0.359589176457232,-0.0664420178471199,0.222189854919252,-0.0043105823878774
healthy,0.192486798234249,0.200180029165048,-0.356865099058309,0.0108977436586045,-0.0355616899344108,0.258293327397386,-0.303528565116858,0.194239078602263,0.435225636885433,-0.0625780125946736,0.410885742458506,-0.119359097670508,-0.512073932751121,-0.0797647625056005,-0.210273644161619,0.284625540598904,0.288430149343152,-0.0412025924889748,-0.143638982495791,0.29423907878232,-0.0292846856024173,0.140614498572918,-0.50145223326008,-0.315722516170979,-0.119635141838072,-0.535909746524236,0.083473355887218,-0.357969275728564,0.206361018134411,0.466070572130602,0.0696591455887007,0.0033965434530672,0.178624580254416,0.336317811455302,-0.0745679310032043,-0.295667307301455,0.301728277067529,0.178660586015403,-0.398079693467613,0.167834853878772,0.400204033365821,-0.0503360538592369,0.019911185825578,0.534433510323786,-0.0667786847097744,-0.0336413826817933,-0.154920787604919,0.330568891617778,0.239798368170613
healthy,-0.502298148762761,-0.515002124739357,-0.225705062807798,0.490932156415189,-0.461175070817761,-0.0111001814315397,0.166174407215049,-0.0026065954169106,0.531159582074642,0.0874339332770686,0.139749917391759,-0.341409051622317,-0.327821786658595,-0.402086746568489,0.325702167829455,0.307319316778547,0.361033727314536,0.687345131016139,-0.387819500191659,0.31143629515245,0.325360116573165,-0.644143645236733,0.439140925633442,-0.10602421300147,0.445469560724723,0.518770183357847,0.593669792586641,-0.506783278689619,0.21899866026479,0.16336793847368,-0.328163837914885,-0.258090036169415,0.20384400380136,-0.202468930277077,0.573942089407588,0.215802060773274,-0.217008169219149,0.619342868605953,0.462712240921331,0.221218559181115,0.0933587006199596,-0.555211692301091,-0.232555703832374,0.31795862191898,0.420483334617642,-0.0468452245637832,-0.289222195291126,-0.28325896435315,0.452945235169428
healthy,0.259725400457666,0.371916673242326,-0.34758936321313,-0.0097451274362818,-0.348346879191983,-0.471387990215419,-0.209855598516531,0.207314763670796,-0.405594571135485,0.0240116783713406,0.0238775349167522,0.0603566637733765,-0.497711670480549,0.15720823798627,0.220973723664484,0.175001972697862,0.563560325100608,0.544859149372682,-0.424990136510692,0.240842736526474,0.25241063678687,-0.163923301507141,0.0170914542728636,-0.410187011757279,0.0618716957310818,-0.254012467450485,-0.550232778347668,-0.240345616665352,-0.469825613509035,-0.555685315237118,0.355488045450959,0.393884636629054,-0.0920618638049397,0.191351692574765,0.182340408742997,0.226276335516452,-0.509326915489624,0.162368815592204,-0.277953128698809,0.0214629527341592,0.142428785607196,-0.236960467134854,0.268752465872327,-0.339627554643731,-0.0011283831768326,-0.109682001104711,-0.104923853862542,-0.170772508482601,-0.298792708908704
healthy,-0.35358953610715,-0.555783280285397,-0.696902429309542,-0.323820458969411,-0.266456805802103,0.486432452780064,0.352783500916215,-0.381517004262869,0.602434452602013,0.666681205977192,0.495601561746444,0.592394890862418,-0.464876413529927,0.421400661084124,-0.541403278160018,0.115112792562754,-0.438299879924114,0.640323406756779,-0.686790092010219,0.691864403586536,-0.641040969698633,0.472650963381187,-0.457534439974866,-0.568311480773331,0.156262581040786,-0.590852334390541,-0.442593841801164,-0.145789219886343,0.597162199657362,0.274681463316889,0.481829449590556,0.511391004263861,0.140594227269806,-0.325752374878488,0.0160299891854258,0.747758275841693,-0.590589975439925,0.550227059960631,0.477664934437392,0.582280107325794,0.677036943888041,0.417980209776917,0.623623148550666,0.569965952601765,0.551136244824457,0.682468406110416,-0.136822129350468,0.458958557790716,-0.417294855626202
healthy,0.162959402735333,0.331860727304944,-0.66932998145253,-0.195255713131701,-0.107858135060915,-0.0403555909916709,-0.0044011838146817,-0.427794789343248,0.48184593215497,-0.345740779265997,-0.234760013999099,-0.323685382711166,-0.306196711450914,-0.408131420932287,0.0425159535449587,0.0275719045301566,0.543839829157151,0.448413489311378,-0.402952469605912,0.640678358052098,-0.203666884973376,0.258256731204314,0.35648247920454,0.408676135634293,-0.25771432853415,0.265064277760287,0.126303525097441,-0.217967726729697,0.0049223157918982,-0.210196062895556,0.156309536750994,0.525770375498156,-0.38065384730129,-0.247281516049716,0.156503285019364,0.340203463004091,-0.277440584211217,-0.493756595392896,0.257039215236248,0.0208683994070802,0.0586155560744581,-0.109824286939463,0.266474617183987,-0.569711927876973,0.232132621013701,-0.482150657951763,0.175152596264366,0.242721726850664,0.444677708260862
healthy,0.261727406559248,0.481325244749676,0.0633568161821722,-0.169746998398165,-0.444086581444104,0.518376949909943,0.0180739537476339,0.437949955262946,0.606992111455553,0.0583949270102778,0.530362266732967,-0.291869658552689,0.109842409358961,0.246294861474146,-0.535846039069829,0.702960626791065,0.725688538647739,0.449812299616065,-0.760297790604916,0.506014717467776,-0.487850783864114,-0.0328156534936712,0.521829177052911,0.0666100878656992,0.638720008467455,0.34432691484125,-0.0795981801953547,-0.706973728369945,-0.52692003735178,0.618665498111011,-0.426744463858837,0.678512100131885,-0.360757236552092,-0.108940611246318,0.171324645207202,0.47322805748327,0.267843037440667,-0.580993931720324,-0.330982902192192,0.0090709692638722,0.0766828328600244,-0.425021849503977,0.274521542310353,0.540415016203731,0.553013195823929,0.403946567669696,0.469870809077221,0.763016182033161,0.170339865671776
healthy,-0.36328305844199,-0.0209277469923233,0.195308539565096,0.171713343905077,-0.206930994474342,0.342818450888674,-0.0705012545396544,0.62246233728704,0.391272216248027,-0.0399956080729399,-0.0384933361584409,-0.479470966756048,-0.630394332995594,-0.534111161140865,-0.579021030413137,0.378449409438318,0.117237300207503,0.358985827950955,-0.221905347791841,-0.183329936289778,-0.485993025311678,-0.376539692067984,-0.661475972498795,-0.0674542074077096,-0.236952982666145,0.0326469335565516,0.0397757634025254,-0.0472710010325234,-0.116165923847016,0.321666462332528,0.483653878018468,-0.281606366489599,0.243929386873964,-0.603052984151713,-0.0892349517212411,-0.0713366642872295,-0.281745601447529,0.551168176302757,0.309983916546702,0.275737979420669,0.142843341786246,0.325894808160166,0.675179623621298,-0.559654180580756,0.0125795120411171,-0.0830221413353276,-0.214962653100151,0.449988330822329,0.0809424107532066
