group,KLF5,SIX5,STAT1,EBF1,KLF10,KMT2A,GATA1,REST,BCL11A,FOXM1,E2F1,FOXP3,ZNF263,KLF1,HOXA4,NFAT5,ELF1,CDX2,STAT5B,USF2,BCL6,ASCL1,NFATC1,ARNTL,FOXA1,ZEB1,ZBTB7B,HOXA1,GTF2I,RBPJ,ETV1,CEBPB,ASCL2
healthy,-0.0900054829568212,0.336415134429759,0.582824785902697,-0.132907000208672,-0.664425371953278,-0.356696516094816,-0.65956514895967,-0.133747489899296,-0.349205194939254,0.0159693041218558,-0.446592369961556,0.162031795140294,-0.591924000379452,-0.508057746467189,0.624556926193679,-0.0449479269333699,0.0062488581346392,0.168572997515151,0.308021200098679,-0.740690675619898,0.694134855365335,-0.0543029426203152,0.337694140480709,-0.161885623020186,-0.0598940262144661,0.604969862099137,0.677069260342665,-0.105828614958569,-0.675388280961417,-0.441147458487514,-0.290407459625602,0.0058103417743136,0.012643888389387
healthy,-0.42850198072298,0.241164092442464,0.625162178459255,-0.251378101063557,0.264024016499195,-0.368839200206122,-0.259484457112043,0.180204294957848,-0.138942942671053,0.0779831451864372,-0.744893057295396,-0.0531776956780694,-0.546125206986515,0.0143482502058206,0.36130028908103,0.656290585685442,-0.147535680082449,0.144212074102569,-0.0218871613309127,0.156371608175299,0.215953325131672,0.106274327795654,0.0127269789961233,0.215142689526824,-0.291261372822109,-0.112678349073958,0.357895619540666,-0.0632295771781923,0.0397211446375824,0.114867065207049,-0.439931942751346,-0.58989952964834,-0.426718582392313
healthy,0.125158015705509,-0.427571487480189,0.319726731225968,-0.164364615992806,-0.456995160059326,0.0557414035651914,-0.357364594515744,0.225777910360593,-0.339958708633698,-0.278604537519586,-0.180140670848532,0.423194395933085,0.310341900092555,0.255753399974034,-0.0339525138106745,-0.269592182884329,0.420935887642684,-0.0230698935841511,-0.283878331747434,0.0612576031331086,0.0499650616811023,0.0138269582595596,-0.0756501738528298,0.168298283137344,0.0210143751313688,0.328423761841623,-0.371073306267952,0.117004919023668,-0.0290965239087995,0.387099649564238,-0.279298250362711,-0.351834599521969,-0.179068569181885
healthy,-0.0664626462646265,0.045040504050405,0.235463546354635,-0.11002700270027,0.0031923192319231,-0.150579057905791,-0.0212061206120612,0.223798379837984,-0.0883408340834083,-0.0838883888388839,-0.368616861686169,0.116255625562556,-0.468322832283228,-0.0762796279627963,0.065046504650465,0.0272427242724272,0.306594659465947,0.402952295229523,-0.0150615061506151,-0.584578457845785,0.192091209120912,-0.0251785178517852,0.322256225622562,0.223654365436544,-0.32993699369937,-0.317107710771077,0.260570057005701,0.182382238223822,0.0483648364836484,-0.192007200720072,-0.412505250525052,-0.0353795379537954,-0.192307230723072
healthy,-0.408877753837203,-0.107836336306946,0.228480593588452,-0.0135028020138689,-0.373633826973849,-0.0875914029442761,-0.251327897641819,-0.0955935211578346,-0.0004964416911277,-0.545255710856608,-0.530499788391414,0.320767936678817,0.219087340013586,0.473503063775739,0.278756472736963,0.326807633933533,0.189152524015792,0.238504183916367,-0.143856167888108,0.287452098707146,0.12892309195637,0.405694484570165,-0.209354885615184,-0.104331718891295,0.172390235545791,0.0557024056837574,-0.464058998741478,0.0622090190518439,-0.536680933762827,0.0380131514004474,0.118575406914468,0.155978134160818,-0.187159890837849
healthy,0.274641163436022,-0.006068066504304,-0.264722360320404,0.247299355324951,0.291196174523186,0.091533903055821,-0.233253635718109,0.0322578099734652,-0.000268289026198,-0.318585327756527,-0.492933740516731,-0.342360469989906,0.286698387907512,0.105169298269654,0.0434943856589384,0.329190635145064,0.155512944950355,0.140378287531298,-0.512834473577661,-0.0863969572894986,-0.355041071904622,-0.177844060954491,0.115656242852515,-0.508644430256743,0.437666201119923,0.0136985220435263,-0.306188796575433,-0.25311491451048,-0.161304831574749,-0.121022023376476,-0.430098872410395,0.0023988195283594,0.122710666070782
healthy,0.332129521290793,-0.268291635050236,0.355483024963603,-0.0439745032145292,0.0759217171255947,-0.298430128511894,-0.439817844685592,0.2567953891622,-0.304978782625244,-0.378602023443771,-0.289868146643155,0.117214766342037,0.0910173024708619,-0.216451547000451,0.0204058161125646,0.334272203168057,-0.29900347642001,0.237336746234488,-0.039166841684889,0.347958113326678,0.346512845417819,-0.264247284871841,0.0249974806651138,-0.0946388111093582,0.0619754716273533,0.0734501584950766,-0.0526898388692636,-0.240276705089338,0.0587798553335168,-0.171273196227163,-0.364481475300174,-0.135071940157118,-0.234222077960314
healthy,0.372177307779539,-0.14117731910671,0.363681924529105,-0.331297754745345,0.0796559496925386,0.394120593756794,-0.30030382264507,-0.226645266777001,-0.316806827005572,0.55074910786919,-0.241712724743348,0.322493070194529,-0.245207505804029,-0.0707171883448446,-0.0162593544572102,0.345621317655912,-0.051817907990493,0.170555856971501,0.159082119495256,0.180965302080807,-0.0667808785220316,0.160916659943567,0.0404477332814914,0.201749517265745,0.108396004603923,-0.0072382976962603,0.0193181547611485,-0.156090819923539,-0.134841034619788,-0.391279090330554,0.288129649488586,-0.377272226060887,-0.171452322175451
healthy,-0.21983094693793,-0.269877850610571,0.290323104472005,-0.329895562837923,-0.312157856158187,-0.508229439536176,-0.202075253231337,0.285579026138322,0.0357287306543823,0.153029127747466,-0.0515972854598359,0.344059846848622,-0.303977756055073,-0.336771103854228,0.444564857613452,0.281223167800981,-0.128718661670194,-0.438310868303003,-0.2217585566495,-0.15732153185117,-0.196756089677846,0.132968096765295,0.338328480596312,0.0217143385341629,-0.230373842874639,0.40321618034535,0.243517862750806,0.0816086397716865,-0.272967622112993,-0.266073594430195,-0.427675539033832,0.353062353790834,-0.367785234913388
healthy,0.356675784112529,-0.103863871102415,0.291817648513431,0.180174024995841,-0.278423989241498,-0.397016489374788,-0.339917590739025,-0.028793436655822,-0.211276915372951,-0.230854517984879,-0.403949246706901,0.346259796136063,0.304140108121493,-0.465186405056443,0.209445178601625,0.250149300439315,-0.380497154476265,-0.0325184565539899,0.0967054438000745,0.42029126948596,0.365544320864579,-0.259609854515858,-0.511204028920394,0.385675840676157,0.169270062343494,-0.442094798622403,0.308235871542177,-0.366716632398228,0.198204176383354,0.175807164533001,0.272292799920516,0.0481864002012009,0.321217756387916
