group,EPAS1,FOXK1,DUX4,TFAP2A,HEY1,MITF,E2F3,E2F6,GATA1,FOXD2,REST,XBP1,FOXH1,HOXA4,GATA2,ZBTB33,STAT4,OTX2,SP4,TEAD4,TCF7L2,E2F2,ONECUT1,CTCF,KLF4,NFATC1,GMEB2,ZBTB7B,TCF3,FOSL1,ZKSCAN1,GLIS1,RBPJ,BACH2,ESR1,ZNF143
healthy,0.178220124461375,0.0070918768622492,0.0161980146084509,0.148132102507336,-0.0898863919463777,-0.120226196510911,0.506125010861466,0.0570707250453192,-0.261140530850751,-0.131556413983144,0.149265124254559,0.0847248484312495,-0.172387160651596,0.152160624275241,-0.0780526092531571,0.156482892422055,0.141166116950334,-0.0759124570639576,0.0567769786664094,0.138942037224303,0.128996624109788,-0.168820240336264,0.255475422114635,-0.362105357658867,-0.0535457684984024,0.214057182688363,0.245739827842198,0.240368465484991,0.0156524856190471,-0.0198908262290304,-0.167519363515378,-0.201426088395244,-0.195635088353881,-0.16546313886301,0.0997478775240615,0.102013921018508
healthy,-0.276341516500119,-0.602950141726484,0.0611540629004573,-0.626935462641545,-0.057581781062044,-0.0507774347031614,0.0500970000672731,-0.136512198825082,0.177678494296322,0.206596966321573,0.216633377200925,0.383850188970464,-0.0762937335489711,0.0990882938512278,-0.379937689814107,0.0722111257336416,0.0563910204492395,0.588150688395914,0.245041523249259,-0.24759315313384,-0.105212205574222,-0.147229044340322,-0.052478521292882,-0.103511118984501,0.0841187318616861,-0.214081747316344,-0.62319307214416,0.366499105755314,-0.0509475433621334,-0.261882280487494,-0.499183859753524,-0.295393686304991,0.218164355131673,0.0322355908752063,-0.0885415569949598,0.150631217519763
healthy,-0.120153317345751,0.244754205204741,0.0445181134328782,0.0731013079589652,-0.127956444634772,0.0688604779105844,0.121690618238289,-0.100523575259308,0.0260492985721795,0.208092229436489,0.172654793344706,-0.240979866461682,-0.149844428721978,0.0023483596392909,0.0078667397397465,-0.0739653770813228,0.104907533321822,0.234841264966651,0.142841758104589,-0.156629756799387,-0.104456945129181,0.230759466045085,0.033916038311926,0.172575277781299,-0.0425991378359858,0.176900924430647,-0.123784528074677,-0.35574732964599,0.038792992867564,-0.141574810127635,0.0677260558726425,0.187328065312104,0.0462992620531981,-0.0006679307326199,-0.0635859455379107,0.291101176595984
healthy,-0.145465409456812,0.318527266477888,0.126162910551144,0.0395659187276114,0.0038256663979187,-0.189727829162716,0.291056939783885,0.338346260376054,-0.0277105569230721,0.287711733844104,-0.142162243807118,0.332058234130182,-0.304954258535508,0.0437579362248599,-0.253935363637047,0.150942658679578,0.297567178991646,0.484454285695625,-0.615001397927272,0.115514705647674,0.342394139735862,-0.172581396562939,0.229834265905732,-0.0205456903410988,-0.671881910415008,0.192922891209329,0.0095491516054799,0.407016071355336,-0.287561589950936,0.16120048946081,-0.109328777249156,0.138294537119112,-0.30800518244468,-0.208982282022571,0.292300131219315,0.126018772413702
healthy,-0.056905157611856,0.0708809042102592,0.102575215191927,-0.060225542134495,-0.151429769671823,-0.162938121988613,-0.0811559286460859,0.141461230907014,0.0084604815594645,-0.212092515462324,-0.0003419346160991,-0.284570099240632,0.0011358432819881,0.175930898880692,0.009356305942463,-0.259510649146729,0.219036077580174,-0.0530774100627372,0.0830140441841107,0.109647279735697,-0.0302512435089723,-0.171071439325762,-0.103409742440721,0.12865751505537,-0.0633192011125499,-0.107533636385209,0.0114544403794776,-0.252918622400938,-0.180661117490012,0.0221696225500669,0.264032605203695,0.211836249130172,-0.0787099514354585,-0.179935891155218,-0.0485561925254605,0.248719399448152
healthy,0.119250033607895,-0.166560755070935,0.029465375736513,-0.135648119279027,-0.205548682476281,-0.332861422827567,0.0340504633902727,0.0542407899022085,-0.0400870060561102,0.118289388527647,0.235966313379677,0.126255611267345,-0.0795741333066507,-0.162319653865124,0.236427758614731,-0.0818184351316841,-0.121867686577654,-0.0018667557236258,-0.069577551532717,0.0707395545337156,-0.220906418890201,0.0873935325624679,-0.0697495447566915,-0.144155491430742,-0.0614980649625968,-0.0575296359411359,-0.3455134121814,-0.280072087937436,-0.0818184351316841,-0.129938783234409,0.0584021869310555,-0.117723069375536,-0.0367813801904535,-0.0496473123350841,-0.315112561104733,0.0486950571682008
healthy,-0.403195807758972,0.283286978352649,-0.32265976340517,-0.453350516948768,-0.168907987273873,-0.580282997391942,0.142116004617003,0.406663722327152,-0.551850972258444,0.37716943037815,0.407670522679189,0.294738702056346,-0.219630807513733,-0.0323978772714454,-0.580608232564094,0.407741116359966,-0.244892420019469,-0.25411834177628,-0.254559552281137,-0.29997902225261,0.429676001659077,-0.35740109875813,-0.435755462215532,-0.18897298043335,-0.533631079410234,-0.0987416503856647,0.24706947871058,0.162817181304436,0.432975415834449,0.197502629993447,0.299451250448704,0.172270431521368,-0.35579551272093,-0.619250709180956,0.46219615727044,0.515361602905287
healthy,-0.158971188211176,0.261579086898783,-0.0013095637573785,-0.202759319723864,0.176716753022836,0.370467129169503,-0.561673661452475,0.0227328743376314,-0.305758507511439,0.0296915002081023,0.122435381750884,-0.150114670791687,-0.401259071882031,-0.106598861621733,-0.327978337708494,0.413891854415948,0.0429014574001688,-0.181928054646414,-0.0769919393426023,0.384881624778576,0.0212299895997456,-0.246256540337999,0.150978109209433,-0.10627635017829,0.0886200104345565,-0.182376968269419,-0.19645872872935,0.172233193359533,-0.159963817091857,0.221053246932155,-0.361931264337874,-0.0870139592118807,-0.412792341339313,-0.200384631718113,-0.448829045075892,-0.0483144448543724
healthy,-0.501130427106313,-0.271786492818072,-0.213177532720429,0.153857026781836,-0.4304351953896,-0.0768749723184979,0.500861220592648,0.339742623315824,-0.404088984687966,0.0737115455910092,0.541112097840227,0.543364825952716,0.257049187538414,0.54606789953416,-0.672224676904368,-0.140005400924459,0.183221552893185,0.128209351940938,0.522097511373196,-0.55037320221738,-0.232973718768026,-0.291562663511493,0.345533065278889,0.371206760080216,-0.281262762252615,-0.0420452537494409,-0.398165440619631,0.245445285954981,0.235386569713922,0.112187060923192,-0.198211051635458,0.251629029627602,-0.404300146674521,-0.562294347164499,0.521324918702009,0.266668566755314
healthy,0.21235686633484,-0.0614496480694191,-0.120713063960135,0.380534683279406,0.145527434721025,-0.360788685083968,-0.0580241273010442,-0.298566864893292,-0.207418777954456,0.382539788664234,0.193151070857978,-0.0909542494927596,0.272376566031561,0.0043597537052044,-0.181257078060179,-0.258912807686845,-0.236764496225274,-0.266758457758382,0.0665879292219815,0.176220482125231,0.105873377514578,0.0963086117327518,0.142111446941802,0.0362190034489213,-0.047483818962733,-0.222512677444048,-0.100086853099726,0.180055921427112,0.158292107194645,0.135816496438879,0.131459920396725,-0.181895788333317,-0.142851842432554,0.377023365608669,0.0528953791376332,-0.0134097380728591
