group,VDR,RXRG,EPAS1,DUX4,NR2F2,KLF5,ETV5,ARNT,ARID3A,RFX5,MITF,EBF1,MEF2A,E2F6,ESR2,RUNX3,SRF,XBP1,AR,STAT3,STAT5A,PBX3,ZBTB33,PRDM1,OTX2,SP4,BACH1,TEAD4,MAX,BARX2,PAX5,POU2F1,PRDM14,HINFP,ASCL1,HNF4G,HSF2,NFATC1,TAL1,FOXA1,IRF2,VEZF1,HIF1A,TBP,TP73,AHR,MEF2C,FOXP2,ZKSCAN1,GTF2I,RARG,THAP1,GLIS1,RARA,ELK4
healthy,0.0082558271540327,-0.167639156933276,-0.0726684785953924,0.109504374056962,0.0413364679031778,0.249996766008054,0.21895141598091,0.154137439608452,-0.250684751604223,-0.109590372256483,0.157233374791214,-0.142871675471178,-0.0686265632178972,-0.0278060845118464,0.0942253606087001,0.0998725757105905,0.185842109165258,-0.153363455812761,-0.0750477621154782,-0.330548412892887,0.0678239133556995,-0.0158523347784031,-0.0881768205757108,0.202984416936479,-0.170362433251446,0.222649338560321,-0.121630120189448,0.171222415246658,0.168413140728967,0.222248013629222,-0.0660179511657549,-0.285915347341398,-0.02611478658793,-0.165632532277782,0.241998933452585,0.0857115388561038,-0.138313770896555,0.180940211792551,-0.059682750467695,-0.152933464815155,0.140549724084106,-0.146196939185996,0.232739793970805,-0.006449864964088,-0.17208239724187,0.147572910378335,-0.114176942897613,0.0157376705123749,0.185182789635596,0.0270034346496488,-0.207972312508707,0.276656207859618,-0.012326408598035,-0.0394158414472049,0.108443729596201
healthy,-0.104037871569075,0.0990475252790047,0.0712751633168741,-0.0158389251815276,-0.0661763312378892,0.144286099256381,0.0313523929963115,0.041875514521025,-0.164572941783407,-0.0502289202674471,-0.159148652337678,-0.0328711940411155,-0.244309996635617,-0.0673696749159495,-0.0124758657251758,-0.0328711940411155,-0.0048818605011557,-0.172817861740914,0.239428136134462,0.0452385739773767,0.0056412610235577,-0.188982244289185,-0.113801592571387,-0.153398905525206,0.137668466132593,0.0724685069949344,0.059124754958442,0.0062921757570452,0.154049820258693,0.166525685983869,0.0919959489995575,-0.107617902603256,0.0961184089783112,-0.10772638839217,-0.133003577209266,0.0701903054277284,-0.0660678454489747,-0.0729024501505927,-0.14851704502405,0.246479712413909,-0.0838595148309646,-0.224023154108592,-0.0160558967593567,-0.10013238316815,-0.205038141048542,-0.0565210960244923,-0.0607520417921606,-0.0463234318665225,-0.147215215557075,0.0457810029219496,-0.236390534044854,0.0495780055339596,0.0676951322826932,0.001518801044804,-0.249191857136773
healthy,-0.038392666690249,0.0377141464899271,-0.116879124174871,0.130137601833293,-0.0212913850537012,0.104649681891345,0.052197819391584,-0.130256584048515,0.103302288697341,0.0136186400396352,-0.0512073728432469,-0.215605421189473,0.0780008814170935,-0.0028973777274406,0.222757217044998,-0.14873098476344,-0.151419339680355,-0.0819112158416971,0.18071147477387,-0.191014691465013,0.167610568157229,-0.237221595533376,-0.196352812472284,0.099739253711765,0.118265106195434,-0.0767274501406601,0.197751657435033,-0.039669313702229,0.0740390952237451,0.226879790015674,0.173173790652759,-0.177846254401895,0.273495092498449,0.173122338884014,0.200266362632435,0.0033572279105972,-0.0143068074465967,0.121892455891941,0.150232733263678,0.210633894034509,-0.0036852329363452,0.0921565492930024,-0.184428865065681,-0.0236871080358802,0.0914362245305754,0.264671114158719,-0.0384794915500058,0.0175289744642388,-0.0316460535135891,0.275736460174394,-0.263992593958397,0.06688729936822,0.0713025042736318,0.248778949087673,0.15353850940553
healthy,-0.283216201949342,0.0694842158783086,0.287236621219916,-0.114724085246185,-0.278992731200456,-0.0566919727446633,0.28540915791511,0.0839008708384486,-0.130115387302221,-0.217224471497997,0.285043665254149,-0.0246504494670563,0.15720245450902,0.24045356061687,0.0885304445439584,-0.104246628965294,0.23220967059741,0.23375286183258,0.157689778056968,0.0004873235479483,0.268515274919566,-0.052224840221803,-0.0835759884731497,0.0855658929606057,-0.0573417374752611,0.275256583999518,-0.056326480083702,0.173609013956616,0.283338032836329,-0.0315135894339962,0.1554968220912,-0.28918591541171,-0.216087383219451,-0.281307518053211,-0.0817485251683432,-0.254545333211712,-0.0945001580063262,0.0685501790780742,0.289307746298697,0.175598918444072,-0.028386596667994,-0.238098163468453,-0.250443693349813,0.216615317063061,0.0406509059580286,0.164715359206557,-0.208208985860952,-0.0804489957071475,-0.0738701278098442,0.220920008403272,0.260880539335041,0.136816086086512,0.0425595898541598,0.277205878191312,-0.173649624252278
healthy,0.0523422912791589,-0.172278036370017,-0.155177486794441,-0.131224349492003,-0.0077772812483792,0.17910163683915,0.0391724138514774,-0.0012744730981006,0.178570203780807,0.155115647311288,-0.0523036416021885,0.184280693553191,-0.0454471889076303,0.0507885742649467,-0.073597681129059,0.106809348549768,0.0954308836496673,0.0390332750143838,-0.0948066913665945,-0.0573280996083472,-0.0499266864685057,0.0173662661047484,0.0300588200218448,0.0688360409262993,0.174339996636391,-0.174146748251538,-0.0984861406141816,-0.132410894574996,-0.277981037916506,-0.0065830062299922,0.0577030014749606,0.174809590211582,-0.0254266562369361,0.117789721777074,0.0506223806539738,0.0011585240671893,-0.0922963948473637,0.131755782550347,-0.069278579727611,0.0693500816300063,-0.0096981701938106,0.0162724802464846,0.142025001721396,-0.0803768344696763,0.0678388792604616,0.0036340358771467,-0.098051331748264,-0.143134247450448,-0.0436963585408688,0.143990337795343,-0.11424941136658,-0.0227057189782163,-0.162248445196185,0.0885724984712606,-0.0259948064884018
healthy,-0.0170689137559411,-0.0266609914600473,0.355315864374423,0.052593470689403,0.0501650965870977,0.141983199486896,0.197925270254215,0.144411573589202,-0.203306036028271,-0.236127429158377,-0.434531983774889,0.203024855869056,-0.0348727302007378,-0.105263626876774,0.110618830818173,0.0232676581749838,0.0009585687245942,-0.0916199986967158,-0.0821876824467087,0.0301757434502261,0.240984177362988,-0.0985855980954338,0.200679557722883,0.188262897510305,-0.271658376550003,-0.113015252629659,-0.0647289507427659,0.253413618491893,0.157224442207944,0.0746085990642504,0.212680838154802,-0.287161628055773,0.101812779468234,-0.164394536267909,-0.452431657092145,-0.046631173222427,-0.174229451382246,-0.078321455257512,-0.168816733317371,0.109621919344595,-0.216138076021505,-0.27976786796007,0.11390352631445,0.0689083103819967,0.373988783129518,-0.140379194487742,0.0131515629014327,0.0025689641819125,-0.0382468921113095,0.0267568483325067,-0.0064032390802894,0.0076110356732781,-0.0727553661967015,0.24090749186502,-0.0114261391971631
healthy,-0.122448045926583,0.0763316201875185,0.0671610426636232,-0.0634868820463743,-0.0260293306490064,0.0176916433905574,0.0269308506330953,-0.0829508192911575,0.0260990584431473,-0.0764721738512985,-0.182128998295914,0.0648347697205145,-0.119290529831275,-0.111849421217173,0.0034754089520599,0.0593350585873732,0.0187260305099382,0.0106485871445818,-0.119450299816275,-0.0538979377576339,-0.0205263252893703,0.0409527257083969,0.005186210578382,0.16160541819529,-0.188318300841976,0.11330766547889,0.0252502460829759,-0.0090860257105276,0.0558387862008458,0.125659367721306,0.0572465189896423,0.0725630250774175,0.0118065077575193,-0.154926373976995,0.121684883455277,-0.0209408487899714,0.0281738720971496,0.0375981050611479,0.0219499801728918,-0.104725107384324,0.0644043241251882,0.0567359138829416,-0.0076288795243085,0.155585768313712,0.0377529337064055,-0.0127409700065566,-0.0080302261189303,-0.0220087272120499,-0.105081432883517,-0.06231413741421,0.120148675833182,-0.0342368959609092,-0.121067765025243,-0.0630514951113058,-0.0703476577596352
healthy,-0.0779055678963152,-0.459502004920924,-0.0267261638531291,0.131211626473135,0.0083981488924787,-0.199530814234454,0.0761815643369785,-0.0910993720663386,0.203532671876956,0.163987415780905,-0.205417735826012,0.109609812570446,0.0390702922937177,0.247495584376723,-0.11679507811994,0.0618537635454659,0.253873904504259,0.146619189265109,-0.148573279095473,-0.111660867329313,0.262630330590194,-0.417366634802456,0.0545140114997105,0.0210545372723181,0.337094465261294,-0.0744181174168945,0.123201337294673,0.11814930017227,0.174554949514493,0.35248066289953,0.0256611931129478,0.103014553958799,0.0725182622075587,-0.0243020406405251,-0.113966660459675,0.0040413010032495,0.071341535278593,-0.228304745899722,-0.129627318149779,0.0375500794315763,-0.0740384750697002,-0.274849555055082,-0.151467435690317,0.137650755115157,0.248348547052887,0.0158545875471121,0.0129094832779688,-0.0897763760079344,0.0042911089546501,0.324871953849676,0.325657534117896,0.161221450108489,0.177557575351393,0.237069389352479,-0.33259299171599
healthy,0.218000236060638,-0.418006395458032,0.0756624164691346,-0.0842515150323987,-0.342670947725728,0.0658672351124654,0.080773616440163,0.377042765032409,-0.0492643178861164,-0.0889462925555762,-0.306078210697177,0.460717457859266,-0.0800425636983804,0.364098196125698,0.030537646175728,-0.23484221061816,0.119446923402606,0.329166521972462,0.104383226927943,0.167407993257486,0.254742576709343,-0.0764443652878767,-0.101486777457336,0.258872870469878,0.350562924265183,0.189908686189693,0.230776693682846,0.153164803235625,0.4721922097556,0.34091271961258,0.231894865070594,-0.383617612792365,-0.292601546440434,-0.179465736580811,0.363886900291047,-0.462577478126333,0.0205836073667306,-0.381577142797896,-0.210975035134858,0.21452079516304,-0.315520204125854,-0.381493858308326,-0.180207585460131,-0.0893303265908165,-0.331467641573179,-0.0642401029551224,0.0524892783989167,0.0523011171447026,0.21809740129847,0.0567815142225052,0.04316912709387,-0.117013165540723,0.272198388801105,0.233975435004486,-0.220096229048154
healthy,-0.0865615168409153,0.0150474440326077,0.250006137167459,-0.280109874067743,-0.05620780034997,-0.0263385575789807,0.0948705729694767,0.132573246984139,-0.050203865756542,-0.0762924437448605,-0.215566471084008,-0.152476489260142,0.18455351638052,-0.334764703863333,0.0961337441753895,0.0850859735933779,-0.0203633816995227,0.102984954726549,0.0692664687011142,0.0667733094207924,0.132270174383071,-0.299727741412812,0.125899013134333,-0.268436048404692,-0.0251085695045718,-0.0612848194700574,-0.260582707282117,0.0637602810802438,0.224685195621263,0.0666870332788825,0.0739010460678171,0.207091499297927,-0.167988497133803,0.0089859920112396,-0.250756075939446,-0.158071165231689,0.243869470048016,-0.0767481587508465,0.0652977661732551,0.110541859874357,-0.139895658002653,0.014009918120921,-0.0919393963533042,0.11492424544163,-0.121175947416954,-0.260215480626807,-0.0399834612533595,0.0312739953379851,-0.188577524127552,-0.0965695493024732,0.0179188910120732,0.0758300921125737,0.0516838334216132,0.137993158463099,0.0161181530757982
