group,DUX4,NR2F2,ETV5,TP63,ETS2,RFX5,EBF1,PGR,E2F3,KMT2A,SPI1,ELK3,FOXM1,IRF4,NFYB,FOXH1,CEBPD,GMEB1,STAT3,HNF1B,CEBPA,NFAT5,ZNF384,RXRA,ZBTB33,STAT4,RUNX2,NFIC,TEAD4,TCF7L2,JUN,E2F2,HINFP,ATF3,KLF4,NANOG,FOXA1,HIF1A,HOXA1,AHR,PAX6,FOXP2,E2F8,FOSL1,ZKSCAN1,YY1,ZNF143,MYB,MECOM
healthy,-0.0732826661506904,-0.4370951124769,-0.269356383007261,-0.248146353663972,-0.145301522262791,-0.279704972453685,-0.183087610807873,-0.487171295745079,0.671522716591542,-0.267176768592882,0.39694624864228,-0.410042251216072,0.0277671886739432,0.359599746197577,-0.232211357525232,-0.178307111966251,-0.182757921232589,0.0775503145418703,-0.0105134342340656,-0.084235686485135,0.108321341568404,-0.290328303212845,-0.0189571505788464,-0.147810826252455,0.31247245301944,0.173270187899408,-0.321374071552115,-0.188710649675222,0.0817996468455344,0.0700590347479107,-0.434201170649404,-0.221313285453335,0.213565580434154,0.293130664602761,0.170046556496628,-0.0212283454308048,0.0158067835261299,-0.0093595207205705,-0.247322129725762,0.157554984810857,-0.483178388666636,0.238200718142896,-0.710352822125025,-0.0940164772185688,-0.305292546713248,0.553457216464737,0.0486841606169795,-0.0313388257395229,0.0071982223937069
healthy,0.203119180261963,-0.254122317089037,-0.306587327264658,0.0671649588471185,-0.289856998942401,-0.171282827338057,-0.0632666299176606,-0.0096646071376143,0.177455181476365,-0.0039795441154882,-0.296841504941013,-0.399497500083405,-0.112320602280006,0.496630862575731,-0.127913917997837,0.0569318454072915,-0.0333794414584833,0.452774662119329,0.710876523323855,-0.0109640501141004,-0.308211630985266,0.352555122557849,0.0863317427502865,-0.0897427805635622,0.096889716934235,-0.0465363015954037,-0.226996444954893,-0.417852132126269,-0.226834014582832,-0.179404345941094,0.131487386183174,0.129213360974323,-0.408593600918807,0.0151872397876797,0.115244348977099,-0.249736697043397,-0.0306181251334506,0.511087165689137,-0.188987737892678,0.136035436600875,0.186876143055888,0.350281097348999,0.143344803343608,-0.117843234930071,-0.239666013975631,-0.300902264242532,0.480225394997596,0.0626169084294176,0.309348643589691
healthy,-0.0446362646837863,-0.457274699856451,-0.40379734042345,-0.269335236910808,-0.346300582975272,0.0061180217576147,0.0469087856854843,0.135560818014332,0.452172396181334,0.0255628971112741,-0.501962343275928,0.208273585647793,-0.358054456817098,-0.0909047922783574,-0.377187107546176,-0.194677981741982,-0.34564056383217,0.205542608235317,-0.490354701220298,0.238160200977949,-0.019942853868814,-0.376776077660651,-0.0422214641063298,-0.159285937272059,-0.0160459743772067,0.266695160338401,-0.122917696824016,0.254882003340009,-0.337700573062759,-0.397493564775262,-0.123751613226378,0.399157445369548,-0.162459562253561,-0.368081214697633,0.379542624967066,0.174525660719968,-0.0016243584899093,-0.40475772755982,0.23318436803684,0.107294608963647,0.249099919469602,0.412677957277042,-0.388881698231436,-0.343968778817008,0.0071693097340524,0.33801279768734,0.192278990006276,-0.282239203990015,-0.304138402025508
healthy,0.331312125150382,0.210783710723153,0.0946897530449898,0.0107891112785102,0.0381399284127982,0.246283367187929,0.164308923819893,0.30672159232539,0.333526353215882,-0.263211110745591,-0.393364516546975,-0.397282920142563,-0.164902985008198,0.0141254549219205,-0.0781760521337216,-0.0919054662634387,-0.0653407300954939,0.0881910836820162,-0.32416538903653,0.112121548520002,0.0938436658980098,0.023354405503872,0.37137225134356,-0.0148875334160089,0.286583518103654,0.11000333034352,0.20197480340566,0.235170222533979,0.0521813746818271,0.1982004146436,-0.219286586519398,-0.0117552107867639,-0.182712819421223,-0.209049532102747,-0.632969195830019,0.170627574640956,-0.160234504154649,0.230741766402978,-0.147483190769313,-0.351156169086996,0.0842066732877276,0.0945277363572702,0.177384270580668,-0.0650466998103732,0.152127669150607,0.341897215414726,0.172013717413668,0.0382539401560082,0.184795033889322
healthy,0.350430138369538,0.367767603854034,-0.0043127305988885,-0.0214578781079593,-0.226282016734071,-0.276111604166491,0.173508590577835,0.345034245459064,0.121324481646293,0.0362031720237006,0.0086934593390877,0.167173086987431,-0.435866025251932,-0.232341406659758,-0.0254168810020497,0.193851711278246,0.166087864126109,-0.245611346964031,-0.0969097146661857,-0.343689393330919,-0.223699461064088,0.080947322705974,-0.0718026029745515,0.015930110014337,-0.340218053874511,-0.260355267179948,-0.119761211246059,-0.175728489494161,0.133771575755714,-0.123297114594216,-0.0458314340933326,-0.0104325633168527,-0.27117590069721,-0.29574864315713,0.0267095325368655,0.0244525437252796,-0.009720986807783,0.0271889537756016,-0.0201473684754256,0.317292377504118,-0.048587075941197,0.482913870539823,-0.181425222666192,-0.352123910253096,0.417626038982767,-0.077657311626395,0.350031765420445,0.301698137096861,0.0494580016299039
healthy,0.252651600392977,0.0764623256663299,0.246519778012676,-0.0008996496156426,-0.177720257405898,-0.0661952717193906,0.425534268198972,-0.0989535660573961,-0.0300988038075531,-0.0763044924004277,-0.0701726700201265,-0.223799679386051,-0.0687442789637114,-0.0232725150572822,-0.340975095991858,0.156823133000445,0.0788534996447486,-0.366449385108477,-0.217967740210964,-0.662150008776284,0.164951546194409,0.200795480880803,-0.0266501469475897,-0.046663405063991,0.115510275650539,-0.156775783020674,0.287343352238285,0.241232363604951,0.268300768707182,-0.342229870455781,-0.324323686439174,-0.293932891089702,-0.0050822311620514,0.221305913784796,-0.267385335764949,0.279775247138273,0.598314344382131,0.0988194077813792,-0.173727075778572,-0.203383946441599,-0.685485657139927,-0.247222136045941,-0.243181604438844,-0.0415259322588738,0.0489204207663927,-0.16288393041109,0.0760914174914597,0.377971213519339,-0.328861392833863
healthy,-0.135928344398425,-0.129639350797043,-0.139235771656283,0.0005443219767545,0.115966617376457,-0.156390050276469,0.226225583531788,0.260303475181115,0.0581606811709378,-0.0539261165550648,-0.0794710086061649,0.2638236680547,-0.152113990263265,-0.189151073286966,0.29553347433281,-0.152201456051757,-0.161119305119348,-0.180108738027382,0.271217578314427,-0.0566355219102108,-0.203881532521873,0.259009388329055,-0.181913787811283,-0.253603595782632,-0.0657169116614005,0.127748869312754,-0.38864060277368,0.399971693968407,0.0001586588721481,0.231370199165599,0.0058634623699277,-0.117030445455092,-0.266136019411855,-0.260495899915797,-0.11582219712104,-0.0641714115196288,-0.14306677319223,-0.0276652254911933,-0.140287802023912,-0.155006463547813,0.0539932414625121,-0.224345272488022,0.352641718318498,-0.253365200656788,0.291909949783518,0.318172468117873,0.403149346405201,0.139300455658005,0.14867149955527
healthy,-0.283093546590763,0.071360688400545,0.223042895960989,-0.479165178821969,-0.0982538147587608,-0.306056224453789,-0.0292478815853655,0.132310149978989,0.173590262082978,0.331842019422053,-0.196851156541628,0.279465938204307,0.256302599872288,0.117806651702834,0.115961869971766,-0.0564692773744229,-0.257771952338787,0.0536604931598275,-0.0080934596998343,0.0339744990381737,0.0699167652561529,0.0609882990885721,0.0452383016778404,-0.322944993143623,0.135514706915839,0.131361867440037,-0.183912717453358,-0.0383936528691373,0.134595552509482,-0.0267530339109693,-0.183043034637283,-0.0036706070583824,0.127144761132,0.0650352601141448,0.137501430499397,-0.403954028703045,-0.187559282243566,0.0310011177568464,-0.0048768816288976,-0.1286894768622,-0.01665666833169,0.251298109281542,0.195544089385305,-0.0665499230091267,0.0446908777255637,0.450817032887896,0.0749374381427854,-0.0966901426248082,-0.0019603695588287
healthy,-0.188364830386683,0.443976606064514,0.128815161890704,0.22708216265966,0.0461626654712635,0.214178051528965,-0.070967112449845,0.419595064409267,-0.0079052302402113,-0.0017436096546008,0.330795944046888,-0.344716827550707,0.448232653254672,0.178536030779814,-0.109242543652103,0.560373548047077,-0.551983426360489,-0.210105963155576,0.0072313810961741,-0.265548551111934,-0.0520623446982127,0.436320320092648,-0.213757145757986,0.427917201315745,-0.290275015548624,0.357415984564893,0.432687133461445,0.0671259723735971,-0.0991727979863119,-0.274418565364009,-0.349135838257895,-0.300130809112303,-0.296948521537421,-0.384032025978186,0.085240916944533,-0.592284404099571,-0.60968850780788,0.0140208611216295,-0.122462584055077,0.0338064316861651,-0.269626638142391,0.107666896395422,-0.0396671196421686,-0.246703769930988,-0.067434903212629,-0.125745849023947,0.342108411502053,-0.250367949623713,-0.26817196380326
healthy,0.186340623599117,-0.269245042393844,-0.270658802516224,-0.217334821136845,0.387469999349764,0.44618797422511,0.372467130001275,0.10728151501277,0.29266007778172,-0.229932538409916,0.298089268625132,-0.416589938136039,0.0327628642468461,0.332034177123677,0.0018859912006017,0.506982592599718,-0.300869859073297,0.456087228194054,-0.388939488605598,0.11061353057091,0.255371421275887,0.0430668877114092,-0.008036727666639,-0.218041701198035,-0.326396735307881,-0.463616527435026,-0.311599183819489,-0.0623022380901753,-0.256406809913231,0.353671746465574,-0.309414015165604,0.073585921058628,-0.399161384926123,-0.0341296945726322,0.218123828342073,-0.0407467958923175,0.0936161448671967,0.0181911624045604,-0.393233564993905,0.129898743858556,-0.0882720142801104,0.474422113100682,-0.160394312307478,-0.0064997768282015,0.154797934063702,0.118392144356284,-0.232528342783994,0.276765542297954,-0.29567825032514
