group,VDR,LHX2,ATF1,FOXK1,DUX4,MAFF,ETV5,SIX5,HEY1,FOXO3,ARID3A,MITF,PGR,E2F6,GATA1,FOXM1,SRF,ESRRA,FOS,SMAD3,FOXH1,STAT3,HOXA4,ZNF384,KLF3,RELA,ELF1,EHF,BHLHE40,BACH1,TEAD4,ZBTB7A,MAX,MEIS1,E2F2,POU2F1,GATA3,ASCL1,JUNB,HSF2,NFATC1,NFYA,ELK1,TCF12,KLF9,IRF2,VEZF1,TBP,TP73,YY1,THAP1,GLIS1,RARA,POU2F2,SETDB1,SREBF1,ETV7
healthy,-0.0378433369874387,-0.203743976868164,0.19242199490061,0.163677602325452,0.115287761587416,0.0204726249276308,0.233418943303669,-0.107843170704641,0.232074781060946,0.0173707120598079,-0.164608176185799,0.0487517305726157,0.0310191286782284,-0.0865433690122574,0.118958358481006,0.0097193269858449,0.0309157315826343,-0.189785368962961,-0.0085302603865128,-0.0727915552982427,0.060022013992372,-0.105982022983947,-0.0647265818419033,-0.0815803084237408,-0.17929056376016,-0.0875773399681983,0.101846139160183,-0.0461151046349663,0.0615729704262835,0.18244417517578,0.202399814625441,0.182030586793404,0.051284959414671,0.0205243234754278,-0.19557560631623,0.0231092508652802,0.0617797646174717,0.218529761538119,-0.0658639498934384,-0.100863866752039,0.0288994882185495,0.129349766588213,-0.16564214714174,0.17929056376016,0.167968581792607,0.167968581792607,-0.0346897255718188,0.0558861301686082,0.0681386859965085,-0.132348282360441,0.122318764087814,0.0797191607030471,-0.0939879598950322,-0.132038091073659,-0.120405917819323,-0.0940913569906263,-0.0736187320629955
healthy,0.153329502286858,-0.128651617895127,-0.234984266818321,-0.267283262566322,0.139176009768071,-0.287243316118457,-0.204136911328657,-0.234984266818321,0.025948069617776,-0.11703849582843,-0.077844208853328,-0.019415688455259,0.0727634679491481,0.0502630439449227,0.227726065526636,-0.11449812537634,0.0045363758073035,0.183813947711938,0.104699553632565,-0.0128833072927419,0.11957886628052,-0.0045363758073035,-0.188168868486949,-0.319542311866458,0.118853046151352,0.0448193929761585,0.200507810682815,-0.236435907076658,-0.170386275322319,0.11957886628052,0.289057866441379,-0.21538712333077,-0.0694972773678896,0.0488114036865856,-0.0981671724700477,-0.0081654764531462,0.151514951963937,-0.241516647980838,-0.332607074191492,-0.258936331080884,0.10179627311589,0.111594844859666,0.132643628605554,-0.12974034808888,-0.331881254062324,-0.20268527107032,0.084376590015845,-0.162402253901465,0.0357466413615516,0.0978042624054634,0.108328654278408,0.0861911403387664,-0.188894688616118,0.134458178928476,0.071311827690811,0.108328654278408,-0.0538921445907655
healthy,0.0163674393295856,-0.100445416361921,-0.166480240038071,0.0358330011037,0.0342936824048461,-0.0027668766485728,0.121099565992113,0.0538566694130651,-0.159446138135713,-0.0027279065549309,-0.0657035778801937,-0.127061990319319,-0.17084489052596,-0.182107247588461,0.125327821152256,0.0091969420994814,0.125970827697347,-0.0429060730996995,0.158238065232815,-0.0462380161060794,-0.0426917375846692,0.0791872302802809,0.0285650786394911,-0.0360473366187302,0.0179067580284395,-0.0560584797038308,0.02770773657937,-0.11270151081229,-0.135265195030933,0.0251551954458274,0.0244342487134528,0.0770243900831571,-0.155276338116033,-0.137116274478921,-0.106758571531904,0.125249880964972,0.0769074798022315,0.0981851509306928,-0.0790508349525344,-0.122463519269578,-0.0015977738393166,-0.187816366306995,-0.0387557581268402,0.0212776711284613,-0.0470174179789168,-0.141325044592244,-0.0039749495514708,0.176495554104032,0.0327543637059922,0.148066870792287,-0.130939514636685,-0.0698538928530529,-0.0486931320055172,-0.159504593276176,0.0296562412614635,0.0986527920543953,-0.170825405479139
healthy,-0.158418588047121,-0.0644119533817963,0.0853023166407572,-0.0470033173326621,-0.154936860837294,-0.172345496886428,0.168863769676601,-0.0748571350112767,0.134046497578333,0.109674407109545,-0.172345496886428,0.172345496886428,-0.154936860837294,0.165382042466774,0.168863769676601,0.161900315256947,0.14797340641764,0.0435215901228353,0.14797340641764,-0.0435215901228353,0.158418588047121,0.151455133627467,-0.165382042466774,-0.161900315256947,0.172345496886428,-0.172345496886428,0.165382042466774,0.0574484989621426,-0.165382042466774,-0.144491679207813,0.144491679207813,-0.130564770368506,0.14797340641764,-0.154936860837294,-0.172345496886428,-0.172345496886428,-0.168863769676601,0.14797340641764,0.120119588739025,0.168863769676601,0.161900315256947,-0.168863769676601,-0.165382042466774,-0.0748571350112767,-0.168863769676601,0.168863769676601,-0.113156134319372,0.161900315256947,0.0330764084933548,-0.165382042466774,0.172345496886428,-0.172345496886428,0.141009951997986,0.172345496886428,-0.165382042466774,0.168863769676601,0.161900315256947
healthy,-0.0676614542664573,0.042593574213696,0.168598122043981,-0.0309083792682012,-0.0363218831215638,-0.0279330504061592,-0.0752298683746275,0.0269447712143244,0.0915731945427833,0.0401281218773778,0.0884992475872886,-0.123628271429536,0.0383718805109961,-0.0775253618690379,0.119085544358788,0.0776785346524857,0.0890531875164699,0.0261159595778599,-0.0467523201971708,-0.0494863494688497,-0.178493503506174,0.0271336143719998,0.138817556078564,-0.080580424508765,0.0183901761716268,-0.0816505357355925,-0.156749263028501,-0.106785560022194,-0.153068919711137,0.0143825047142924,-0.1362555839061,-0.0609973890578217,-0.101523130694972,0.0625333134069153,-0.158190765798757,0.101923897840705,-0.0081275996806202,0.107077217787937,0.148150604582346,-0.0642622774282993,0.0749570949246519,0.0681335621606459,-0.0214200597236639,0.0328618568214882,-0.0483868626397171,0.021890069360545,-0.0014593379573696,-0.0695268050128291,0.0370793540095731,-0.0447316984100435,0.0254759910990709,-0.0776134886759531,-0.0198253841699602,0.151356741748213,-0.0384642038325264,-0.0139020037908738,-0.261838382017577
healthy,-0.160816880225669,-0.138246090018558,-0.101568555932002,-0.146710136346225,-0.152352833898002,-0.101568555932002,-0.129782043690891,-0.0310348365347783,0.135424741242669,-0.115675299811446,0.141067438794447,0.0987472071561127,0.0620696730695565,0.143888787570336,0.129782043690891,0.0282134877588893,-0.087461812052557,-0.138246090018558,0.101568555932002,0.0366775340865561,0.129782043690891,0.0112853951035557,0.141067438794447,-0.0761764169490012,-0.143888787570336,-0.084640463276668,-0.0620696730695565,0.138246090018558,-0.0733550681731123,-0.146710136346225,-0.121317997363224,-0.0931045096043348,0.146710136346225,0.15799553144978,0.0959258583802238,0.0169280926553336,0.0197494414312225,0.0282134877588893,-0.143888787570336,-0.10721125348378,-0.0620696730695565,0.0705337193972233,0.138246090018558,0.112853951035557,-0.0592483242936676,-0.0620696730695565,0.0733550681731123,-0.0789977657248902,0.101568555932002,-0.141067438794447,0.146710136346225,-0.0169280926553336,0.129782043690891,0.149531485122114,0.121317997363224,-0.143888787570336,-0.10721125348378
healthy,0.0712281672851834,0.201132043921507,0.151321741291324,-0.246352751326741,0.269365036484273,-0.155855897694906,0.215447086782896,-0.0358618951741047,0.239846081658902,0.123900591466502,-0.116458484086121,0.194546651127326,0.225222798950709,-0.163935551521014,0.159207728834789,0.135619619119319,-0.174173623459033,-0.230245186574468,-0.177239759872801,0.0047145173690972,0.154979225133014,-0.145696548883229,-0.0846779949410958,0.151745663478715,-0.2151580657275,-0.233264754378287,0.123052007907436,0.222220232385442,-0.128912260918129,-0.107140696582804,0.204311275530866,-0.194167819181314,0.0701533933349376,-0.0596355401450842,0.116435569373289,0.278386041497202,-0.226356707643747,0.228319981104443,0.135573789693655,-0.0238324101216291,0.156317518280827,-0.264405479524731,0.195080711773167,0.210828663370836,0.081427801640387,0.119070022164675,0.14632411634111,-0.106748189727521,0.0406847030409399,-0.127953908492756,0.0510975920623375,-0.232553659096213,-0.17171324856674,-0.112301311667839,-0.073403217043504,-0.0487333111270823,0.142028346869409
healthy,-0.0329154782516318,0.149660368775612,-0.0074076472464478,-0.138031934758529,0.0567235270297283,-0.0131820978590346,-0.154813353851418,0.238013902187738,0.210062749831104,-0.0756634291030431,0.172883944013165,-0.0510249100094273,-0.030215062526335,0.240755009108896,0.13616013974894,-0.0648858109994098,0.13047262032751,-0.0184664045214819,-0.0849724649560698,0.0969227293404142,0.0319481375500358,0.003665906827081,0.216421673984235,-0.137841425977909,0.110123323197567,-0.104354421384416,-0.0967063261624281,0.0298136993671642,-0.113458151658328,0.0222173929399079,-0.188755359998625,-0.0566217990400767,-0.160417641281315,0.0568862918131709,-0.16507863280717,0.112590689346571,-0.149216464820769,-0.0001294719868293,0.0524398538654903,0.0206008427043535,0.0068305721051515,-0.130073106768151,0.0801579566458317,0.119576627835918,-0.145526513196134,-0.195136479349498,-0.0150908848648609,0.0465285328668268,0.0907136227720433,-0.0444125906820737,0.137079390855428,0.121677773222176,0.0308735200593526,0.197768459881756,0.0902105316232209,-0.210465962590087,0.159533532571252
healthy,0.120989914607405,-0.15845605449748,0.189272703175283,-0.125631347546303,-0.0288790485894582,0.162216760123494,-0.0909350950552474,0.156760654420179,0.0185260990265097,-0.165836549379446,0.0294515213428327,-0.0484796349376861,-0.11315144152274,0.171548066003497,0.113389237897219,-0.167884240381901,0.0187682990375528,-0.0938414951877638,0.160371636403002,-0.0507298932221041,-0.115643899818201,-0.0627121883138876,-0.0145804406647905,-0.0924147169408921,-0.0764603416680029,-0.186903546703625,-0.208899711342897,-0.0203932409298233,-0.135103569796368,-0.0432128856066413,0.00113613823362,-0.1482308103949,0.0913270187094807,-0.191738739651357,-0.113838408826789,-0.0049408802252778,0.036374038022099,0.21236096968253,-0.128696278595138,0.049351554977441,-0.168386254950245,-0.0798819672785563,0.184855855701171,-0.167408647632944,0.168672491326932,-0.0718805596410074,-0.124129707477836,-0.168985149523006,-0.182966695615035,0.17156127691319,-0.0791597708819916,0.136411449856,-0.0923574696655547,-0.186198964853318,0.200308216405716,-0.179421768180678,0.181399000998102
healthy,-0.151157573430238,0.0599168569817102,0.197569756923666,-0.0580339339007033,-0.212047066175647,-0.196709348363471,0.20016345229353,0.13493450767931,-0.0633210821546565,0.0391548243335214,-0.107962569770582,-0.225826072828048,-0.008728782494734,-0.188529232196978,0.124858998742532,-0.229978479357686,0.0490557576204054,0.208680250070535,-0.232896386648783,0.0097512970155457,-0.0971513491663901,0.221037712145223,-0.0223082741186846,0.0559639654805235,0.0168964289719495,0.165834397710669,0.094083805603955,0.140421170961715,-0.0948444566499247,-0.197644575059336,0.227846162491115,0.125844104195509,0.136430870392693,-0.136979536720934,-0.0418233378390543,0.215089670359525,0.035812947606966,0.0328202221802001,-0.198729438026538,-0.0490557576204054,-0.0811153287546358,-0.209765113037738,-0.205724933711604,0.0458510474759102,-0.230901236364272,0.0237422883856766,-0.194115652993607,0.148065090489246,-0.0483574550208267,0.231961159952919,-0.0615628559664315,-0.0211236536372564,-0.104134375162177,0.0021323168665707,-0.129273268747011,0.119309987013736,0.0146394152125968
healthy,-0.169701169069647,0.076672916383436,0.0883383856865578,-0.219596931204699,-0.177852907432699,-0.0021027590616011,0.0243524744183942,-0.0456706743602761,0.111247598301387,0.143032626387497,-0.182088758515841,0.0313182918960762,-0.0818559386027479,0.161094436307505,0.0712795204097061,-0.0101184883462156,0.131762464046166,-0.249120686051461,-0.175664041904173,0.0180109288259154,-0.0135764457793001,-0.0371373277915355,-0.0218084197138047,-0.0081253193334275,-0.0851690806141864,0.197220013112676,0.0786729347742749,-0.0267282301194494,0.0569163746371407,-0.134340765641009,0.0565846690429653,0.0009794610612669,0.11510966903947,0.163090540768029,0.147219553341705,0.0552255567411673,0.0505444960847225,0.0527353185784056,0.185791336593597,0.132831945504672,0.0212017605150179,0.261839002609251,-0.0304366790926781,0.197180873809529,-0.127049113464624,-0.195976361755164,0.104454972240133,-0.122734005292609,-0.288764886209596,-0.109054818842546,-0.0539956041397561,0.0275785314803295,-0.0078259036643489,-0.23747674336507,0.193184750958166,-0.0041106053130695,-0.0864587206528976
