group,NR2F2,ETV5,HEY1,ARID3A,PGR,GATA1,ELK3,REST,SRF,CLOCK,IRF4,HOXA4,CEBPA,PPARG,GATA2,PRDM1,ZBTB7A,NFE2,ETV6,E2F2,SP1,HINFP,FOXP1,PBX1,IRF3,TAL1,FOXA1,RFX2,KLF9,ZEB1,ZBTB7B,ETV4,ATF2,BACH2,MECOM,ASCL2
healthy,-0.693131466070704,-0.483012690600298,-0.355132650107526,0.235489324315838,-0.580073843124649,-0.731691765183573,-0.547677321605465,0.157818388804951,-0.131310476236875,-0.450029142643619,0.109425396864063,0.594455990843245,0.142427289396913,0.259960988928857,-0.483563027885448,-0.438508748807805,-0.207587223958715,0.378393572693215,0.200506217556447,0.175062290406329,0.620523633583201,0.591245690013201,-0.688545322027785,-0.378980599130708,0.678951108689997,0.186399238480426,-0.203569761777117,0.695993219953486,-0.554116267841724,0.535863414550904,0.718612082373166,0.293109638071081,0.573011181298553,-0.399288044952756,0.396407946493803,-0.0615093639036384
healthy,-0.599749052797827,-0.0732747117678849,0.0356230326313416,-0.266969880084542,-0.393313984428503,-0.182902768908984,-0.293585722232788,0.140625775740581,-0.413681595340728,0.155069738857617,0.226234658260092,0.384874814966864,-0.268024776267247,0.160668803211974,0.167485055469451,-0.270946027234737,0.210492361379727,0.448412023509781,0.297886452823816,0.265428108740589,0.274273007503268,0.186310895037723,-0.191585375951247,-0.210898090680767,-0.448330877649573,0.473972969475322,-0.142573276385575,0.347385427550737,-0.179413496920037,-0.277356550191175,0.190855063209375,0.32036385610145,0.183470789930441,0.1398143171385,0.375867624483768,-0.325070315993518
healthy,-0.432716904920091,-0.420676111163524,0.107038656966652,0.113001774155057,0.266203841536427,-0.294365350819854,0.1620492672005,0.158242680090679,-0.240938473765805,-0.061667113141834,-0.0066846402995059,-0.0799001428463192,-0.240237048791504,0.0615103476747981,-0.288711744938161,0.491325081641045,-0.214489325737694,-0.47152037763884,0.425375055547242,0.69154272043743,0.0107163265414809,-0.0676382695849585,-0.368925418718552,-0.196368845599286,-0.270149105790165,0.305811239727156,-0.0956329643329495,0.570256494293629,-0.36746026454587,0.319831699958471,-0.362936173952308,-0.0774521897841429,0.378972477304611,0.333836081680346,-0.421427781479825,-0.0487359719250508
healthy,0.243475913904787,-0.274400253564922,-0.141250957225037,0.453951062470725,-0.0870898539002308,-0.186614256951597,0.0818927884731636,0.484131249575484,-0.172655395307996,0.15971074158261,-0.201371282223143,0.284680361043636,0.114419456619474,0.158972590257519,-0.0161493106977344,-0.526433921856543,-0.524231470341839,0.0714026379344643,0.120924790248736,0.108190179583335,0.109450437943248,-0.0912607089485123,-0.120138629081362,0.0027845708523778,0.375755031853304,-0.139180532776609,-0.202697554116193,-0.145067739686486,-0.140266755458248,0.0838551907764557,0.369591768350304,0.392228408986445,0.0837351661707497,-0.217358559703174,0.408863819337288,-0.417889669686375
healthy,0.382845620966186,-0.425963872981911,-0.312109638789738,-0.350178478383,-0.0223265538055854,-0.0945041397748764,-0.144992737966753,-0.0068522806061322,-0.320400069418246,-0.0949648727551476,-0.358504828224363,0.208528990228109,0.150247995109037,0.149442575836179,0.100712637565997,0.277985005069562,-0.0912403266837499,0.128750346215484,0.124292219296938,-0.181149570229595,-0.260474388802883,-0.1209151225345,0.0062982958232574,-0.247316214078466,-0.410593212896462,0.279013537914575,0.346180393690631,0.065815050015351,-0.421951282453582,-0.18403277781528,-0.430947663765504,0.175691231383863,0.393603425216176,-0.232153470975118,0.288999079088189,-0.331675939238256
healthy,0.0408495061210067,0.556460085458462,-0.365127975403472,-0.277138959997154,-0.0862843219515003,-0.264397165632323,-0.12653402852359,0.117619902332771,0.333074213983366,-0.0152041293551235,-0.0048615331859621,-0.0639773032013023,-0.0193080210056111,0.21054937191833,-0.0019296182856619,-0.146351089935848,0.136706944557202,0.280477318012839,0.217660153412732,-0.214337579595703,0.0626829989115331,0.183791209147219,-0.254796426799981,0.215915999461275,0.147917671652428,-0.284190550746598,0.384850331623796,0.0795010625792041,-0.410302351956147,-0.0381819765481898,-0.255775047116635,-0.0460030469820997,-0.259508010098713,-0.0843112971195352,-0.163145477305535,0.0845559521986989
healthy,0.200271408375514,-0.341269885598499,-0.235368898837389,0.507144561765273,-0.0695071654351846,-0.547484077318608,0.342879924422836,0.352295888367691,0.222243086597283,-0.0583759770237746,-0.399043715908718,-0.0694138953539994,-0.343054549024174,0.460931496385755,-0.38405394012986,-0.305588121764618,0.317379802050501,0.390533129161624,-0.116944451990436,-0.353874083882372,0.219106828757252,0.193799615209219,-0.327785373883174,-0.473378121647009,-0.0129754296422473,0.470410736068507,0.23519591776171,-0.281041860597003,-0.39537413399213,0.170080663770532,0.162540373484754,0.487780953324664,0.434940987044721,-0.404643824153276,-0.164054676939417,-0.424601361679141
healthy,-0.0276444555915553,0.236487148389164,-0.175960652060167,-0.24358564938812,0.0385489968210823,-0.487249955090268,0.495765195110135,0.0593744126705819,0.242392849520091,-0.197483795683518,0.53948700128908,-0.166531148060771,0.524823613617399,0.578371906839483,-0.518729137332805,0.306803117025286,0.0639614638310338,0.572206177188063,0.188356887151031,-0.14378559278058,0.240326501882146,0.686775113464922,-0.230049360428045,-0.268712177562369,-0.20987447856398,0.432663398523011,0.282455749044118,0.331210633952476,0.364956043407428,0.118040918514909,0.16880477822039,0.236175299238251,0.528092940175777,-0.292605189658973,0.386577276081214,-0.333329727589239
healthy,-0.2000219043895,-0.50341934688969,-0.477920881835608,0.726688983067676,-0.246159433294563,-0.535504310514826,0.226818946421108,0.678755773507876,-0.686567259690342,0.388173894085814,-0.68045784047919,0.675871270599432,0.673877849811263,0.611980181967697,-0.709251306946564,0.577017723945175,0.484589980715562,0.125979488097675,0.669635698189229,-0.137958535320196,-0.668220980171308,0.598550372956096,-0.5011350728926,-0.492079075389344,-0.183255543506191,0.673701135211006,0.268196194493753,-0.600152318340862,-0.343856075016259,0.67345884097156,0.534783435091681,0.357787993784397,-0.244425327415554,-0.658277404803304,0.0935791414749136,-0.287310907189542
healthy,0.114703497229398,-0.439122741929474,0.183204117814388,0.0341283603223402,-0.167723817988481,-0.321066355159195,-0.396275693379445,0.132931344575659,-0.380345794868389,-0.381424244002046,0.363672442322413,0.0945538358956382,0.0512895127489346,-0.10805648921759,-0.278642458312835,-0.468634634706921,-0.384456831211677,0.0108021226575618,0.475687163101412,0.180394860670582,0.265965538523738,-0.303490866689425,0.293746623291037,-0.468758053953824,-0.0460706417370114,0.58364374150008,0.187168226482791,-0.307266907933975,-0.312782572849166,-0.474065081570679,0.365952759836632,0.125884693288164,-0.0856470802440958,0.56101100246076,0.0475898738953246,0.399511040780417
