group,ATF1,NR2F2,TP63,KLF10,BCL11A,ZNF263,FOS,HNF1B,RXRA,STAT4,PRDM1,SP4,CDX2,MAX,NFE2,STAT5B,PAX5,TBX21,POU2F1,BCL6,CTCF,JUNB,NANOG,IRF3,TBP,TP73,YY1,GTF2I,ATF2,THAP1,EGR1,GLIS1,HES1,ELK4
healthy,0.159574493147404,0.0346552427766047,-0.152531878418155,0.126034912110087,0.147929773743595,0.0764228291411645,0.0284842387811731,-0.155983456924074,-0.0778871351739788,-0.23972781622931,0.189557902390744,0.0325633770154414,0.0034167140765666,0.0967836558831536,-0.164594970974196,0.148313282466475,-0.20193477481096,-0.0724134197656016,-0.0860802760718682,-0.0343414629124302,-0.346273512331225,0.12505870808821,-0.142212007329749,-0.148383011325181,0.0296347649498129,-0.134855612736325,0.0550857983772992,0.133705086567685,-0.0851389364793448,0.285435083110727,0.115784769880387,-0.0558528158230591,0.231569539760773,-0.106685153819326
healthy,-0.0445422541292178,0.060132043074444,-0.151761822997406,-0.144444166961892,0.141580736339299,0.0787443421212958,-0.103083502413333,-0.152875379350637,0.0289524651839916,0.0359519622614401,0.0450194925663166,0.018135060609753,-0.0936978131503903,0.119309609274691,-0.133149523950555,0.155579730494197,0.0699949707744851,0.104197058766563,0.120264086148888,-0.178009937037838,0.1797598113072,-0.0827213290971188,-0.134104000824752,-0.0349974853872426,0.0523371486018309,0.129808854890863,0.152716299871604,0.0186122990468517,-0.108810363658518,-0.0104992456161728,0.0464512078776129,-0.0345202469501438,-0.0835167264922834,-0.138240067279608
healthy,0.0915818758254368,0.0318545655044998,-0.0935727861694681,0.0199091034403124,-0.125427351673968,0.0199091034403124,0.0975546068575305,-0.107509158577687,-0.131400082706062,-0.067690951697062,0.0119454620641874,-0.0298636551604685,-0.0517636689448121,-0.0816273241052807,0.0298636551604685,0.0895909654814056,-0.0716727723851245,-0.121445530985905,0.0079636413761249,0.127418262017999,0.0298636551604685,-0.137372813738155,-0.0756545930731869,0.123436441329937,0.0736636827291557,0.0637091310089995,0.141354634426218,0.133390993050093,-0.0975546068575305,-0.0756545930731869,-0.0378272965365935,-0.101536427545593,-0.131400082706062,-0.0895909654814056
healthy,-0.130999566716865,-0.115677894713813,0.0235291899266659,-0.09121570097345,0.0292146819163807,-0.0455714050252524,0.21031946906568,0.106799780299104,0.177197833679444,-0.186221729940043,-0.261168176912155,-0.0788534004419675,-0.120926041165857,0.0573505781731744,0.0826291502505217,-0.146408707827451,0.219707819941004,-0.196251520937284,-0.046227423331758,0.178072524754785,0.0190974218116061,0.0217214950376283,0.168567548402749,0.0125226605619616,0.248383109027592,0.0302497330222005,-0.0902098062368081,-0.0139221662825067,-0.12102808845798,0.132821839790491,0.0772643783217652,-0.186323777232166,0.262290697125509,0.142035252450747
healthy,0.229747180607079,0.184252374034655,0.101027137096672,0.190829744553119,-0.105693407222362,-0.20458648221377,-0.0985660644797555,0.0025364549101871,0.130884895566443,-0.119807945345438,-0.0612762489269746,-0.110464787869654,-0.143606453847675,-0.0342171908101767,-0.151563001816257,0.20806893181838,0.063316879457481,0.0182159719104568,0.104046675717255,-0.128492834908155,0.130928426186501,0.189358197250683,0.0539195741372354,0.0955316617450067,-0.0866758348693805,0.126774967999539,-0.209238949947734,0.0582184882985363,-0.155910755209818,-0.185372491209309,-0.0098665866389156,-0.0817611216926302,-0.156169815485283,0.0993113936329374
healthy,-0.0150890079905579,-0.0256055893173104,0.0920915307757061,0.0035864971644223,-0.0833038982812051,0.0606846751286926,0.117039833760094,-0.0745591322866772,-0.0788600711173192,-0.170308604393428,0.0611847842950464,-0.110924213097255,0.120269110091407,-0.034521821311731,0.109409596764869,-0.0766453019520384,0.077831275117963,-0.0766738796186872,0.0648427256260907,-0.0165750466562947,-0.0398515561417292,-0.0284490671488644,0.0752878627862212,0.088876543277718,-0.0314782998136355,0.0340645786453504,0.0673861379578325,-0.102608112102459,-0.0480390576366058,-0.0882764122780935,0.107837825099186,-0.0859330436128932,0.0443382498055882,-0.0495108074690181
healthy,0.101451580406455,-0.116496678015087,0.008217538067424,-0.0872465865680446,-0.0897837498859908,-0.130445771002241,-0.0901888222090774,-0.0747761011824201,-0.189376616304538,0.145684978768778,0.112620092192759,0.0877359189275206,-0.049843244340601,0.109289636235918,-0.104830095791459,-0.0261430806237373,0.0478022790147255,0.0819219764166551,0.0515234518810465,-0.0406520347415666,0.180327712544739,0.0641449811837542,-0.0891658429524688,-0.0106710654973986,0.0152554356253972,0.102807230769697,0.0529078130715027,-0.187122192219809,-0.0240384521592565,-0.0687986317861174,0.0232576424887152,-0.149687018423063,0.0151817861121087,-0.130985035235132
healthy,-0.0435467435823385,0.126774697102973,0.0764169995760016,0.0561374899660115,-0.134130315842868,-0.115098776055031,0.0690402288052229,0.0785639307107228,-0.0375025507572488,-0.192792829495651,0.0104543912643938,0.0793148278071032,-0.0920959424687318,-0.0740849881710457,-0.019824740945985,0.0186058551662973,0.0814855549765688,0.0504661016852516,0.030205100102285,-0.0964532608308261,0.0407916915597036,-0.0489299354423045,-0.0384279521084218,0.0780430619502055,-0.0472430609793093,0.0036249292927374,-0.0298508035849788,0.0629008518411555,-0.0389884809268466,0.0623905590960802,-0.0350515591785708,-0.0664491050219387,0.0340441937077225,-0.0063773373115118
healthy,0.14085922108348,-0.18786887344846,-0.177890562817405,0.185853709737954,0.0751858302670746,-0.174994216409115,0.143607499907307,0.180736349562708,0.085658903314508,-0.0976234864200759,-0.121505704372723,0.0621847740702607,0.102466379853389,-0.0653447530069863,0.205897004708042,0.149335187442903,0.0025315945538796,-0.14579962243827,0.0930983965826849,0.141776517826256,-0.087699346856508,-0.195911471267989,0.0909134968607203,-0.168717595389653,-0.0515491878203671,-0.0736220921189578,-0.0229107501423854,0.112469970315938,0.0753519548740339,0.0130191132193095,-0.145507098673841,-0.0751424934130852,-0.0805957142067488,-0.130115292698613
healthy,0.038230812399731,-0.147876248287947,0.144885432696257,0.0696432773493587,0.108541682515092,-0.0500783586870516,-0.0667904309293089,0.0911486656515124,0.0161868992663355,0.0012862287291644,-0.0569545641768752,0.167565784266574,-0.127737199846878,0.0742363155794545,0.0713033580274844,-0.0889189058130648,0.0242425186427631,-0.111732775936583,0.0842635589248088,0.187731536418283,-0.0897066652769475,-0.0154080410393328,-0.0756160072958592,0.186431955833799,0.10217729814587,-0.0915047151267137,-0.0873522881221794,-0.125178094243869,0.0721445249126473,0.158887078308545,0.0973216734278136,0.111487991922382,0.0791497983372313,-0.160013084773868
