group,EPAS1,MAFF,SIX5,ELK3,REST,ESR2,CLOCK,SMAD3,GMEB1,RELA,SP4,NFIC,TEAD4,IKZF1,ZBTB7A,BARX2,NFE2,E2F2,USF2,ONECUT1,JUNB,ATF3,NANOG,TAL1,HIF1A,TBP,ETV4,ATF2,BACH2,SETDB1,HES1,CEBPB
healthy,0.105338825514967,0.0121886303852567,0.175403270378562,-0.215722613937739,-0.149573060290601,-0.0255880518683866,-0.0579161741816007,0.236871098447257,0.0171528738865368,0.312908779393693,0.162972481773731,-0.19852938034794,-0.206439882187378,0.0744636525192009,-0.291477776961338,-0.0135608602961797,0.112522852695681,0.0352340209481097,-0.470715219149832,0.121280908303631,0.103119041835533,-0.117164218570862,0.147716513940529,0.192031468122687,-0.179156722781969,-0.400650774286237,0.256324475419753,0.106226738986741,-0.112805370618518,-0.111190982488021,-0.0068611495546147,-0.0691765313918213
healthy,0.0206609272196501,0.19656106169077,0.0473056202460842,0.0213383346694747,0.188432172292875,-0.0012419136580117,0.0811759927373139,-0.0924661169010572,-0.0992401913993032,0.0664988313244477,-0.0039515434573101,-0.202883531222466,0.0470798177628093,-0.0786921654212904,-0.0357896935990661,-0.215302667802584,0.191819209541998,-0.0703374735401204,-0.0335316687663174,0.0960789566334551,-0.194528839341296,-0.0974337715331042,0.0120804328552053,0.16223908423299,0.258205139624808,0.0823050051536883,0.0572409295101783,0.0545312997108799,-0.0737245107892434,0.102853031131701,-0.0226931495691239,-0.120014019860591
healthy,-0.0425263488898402,-0.0951921678643323,-0.138860599923048,0.208942413453809,0.166224169830987,-0.0164936618074206,-0.157861273564586,-0.290151026421176,0.0944864904591733,-0.0415947309119769,-0.0147047076838159,0.0347948481964762,-0.191424281378372,0.315112817090504,0.121757208076959,0.194992904396566,-0.0934248792750965,0.0480448700012365,0.156069224364643,-0.222966204343173,0.2047764407023,-0.214306180748284,0.175292743502547,0.0712641326920357,-0.0434146357989657,0.0517620566836745,-0.133778484575368,0.18505770935025,0.113966900933166,-0.239035840692231,-0.0393786562536708,0.223705927588055
healthy,-0.0312994412970847,0.104786551719965,-0.0455417826519779,0.178661323505169,-0.0383279103444107,-0.0622954954410475,-0.112860020961378,0.0994604216984906,-0.0738242072596829,-0.0873586452572914,-0.112185827287774,-0.123276313218566,-0.0034889522609028,0.0744815460914472,-0.117090586263246,0.0518454935001791,0.0773300143624258,0.0289060537557891,-0.116568086166202,0.0791840469648379,0.0494521059588835,0.005359839705155,0.148659705029772,0.144580833304466,0.0160963739573053,-0.0893138069107442,-0.0086465338639765,-0.108747439552391,0.114140988941227,0.0333388771597381,0.0556378329142039,-0.0398279912681805
healthy,-0.179032655174233,0.0243834875696963,0.0128305949970789,-0.257447443767336,-0.109624949066461,-0.0299052728909293,-0.0381135914701037,-0.141732219752738,0.12992426643331,0.191074081026792,0.0717944030646042,0.134890355143154,0.0763878951976022,0.0200922304282168,-0.198003098054565,-0.139240779981386,0.149890965396796,-0.110235015993785,0.163207694983407,-0.166219650573486,-0.034117373248916,-0.0627969153409096,-0.0381287831760266,0.237568696785509,0.127731863399597,0.171322464636635,0.180855659884979,0.123432610623422,0.0053091014383126,-0.0428294168139544,0.1703310059343,0.0351975834963799
healthy,0.0484926442813722,-0.271239631229321,0.0069592651343189,0.0408717944354452,0.132529053450507,0.0309480237613256,0.0269532641668073,-0.149669652772625,-0.115605615522276,-0.256311047965861,0.052603559970295,0.0134993582757871,0.151129179350142,-0.0114893528160927,0.0663756325546839,0.181168155416128,-0.0033432754128586,-0.131215984557239,-0.128347434051947,-0.12414561359349,0.0021362620840471,0.242483422466757,0.106686847578003,-0.145988009606501,0.141266011855712,-0.0116711623551605,-0.0304884496486819,-0.114575361467558,-0.0390486487797927,-0.0361952490694225,-0.0490431231635498,0.208878959329052
healthy,-0.028306190354483,0.145460662467901,-0.334853636071324,0.132395371054935,0.0335514784251711,0.141551556661505,-0.0226532838256969,-0.0006490540063558,-0.0718823952546327,0.0751961989392571,-0.133214191430103,0.129204300840112,-0.120381376917965,0.237783555632842,0.105618421816877,0.228487615126353,0.125648165742487,-0.170716433372223,0.0822081322832837,-0.141878547292727,-0.239328474382271,-0.0686595218414302,0.0726071498317782,0.164351314372695,-0.0679880712164976,0.250818387644544,0.106576549159593,0.126565979171764,-0.155952582406392,0.0108032329367085,0.0966351381057195,0.178756819441297
healthy,-0.153439498864809,0.156225651536373,-0.0132689089086595,0.150444607482356,0.12359495439572,-0.0250308261484603,-0.0132447257653248,0.0454337623408644,0.0914402833396565,0.0167232800144727,0.0562359906293818,0.136893137635785,0.0982573841660144,0.0183753705433399,-0.164372825246141,0.0916439308624753,0.0731018239098276,-0.13151684303337,0.0988161420567483,0.0463985424802183,0.0771633191930442,0.0214377201677269,0.126516023551152,-0.0340740489586307,0.0733449281401925,-0.0937936850252308,0.119728197056199,-0.025108466766535,-0.0515584615896385,0.0387732155476735,0.0031629005887788,-0.0199472748600971
healthy,-0.144298052793876,0.234507859832109,-0.0588637841734013,0.108412679208752,0.109041671044786,-0.127907637018353,0.0230756643460582,-0.0152423162193886,0.0287088040824249,0.0271325353848945,0.17765230260508,-0.120935679317738,-0.160059476733365,-0.0198069276559871,0.105277824315106,-0.0167099638368008,0.0619152787032358,-0.0778244778331181,-0.0904321013417307,0.137492815820884,0.162138433685396,0.101310628819158,0.0385718507643279,0.106688635320828,-0.084341742640215,-0.197979601016983,0.0649604580539937,0.0977248701394395,-0.110725297786619,0.0691259501729483,-0.0527607951137323,0.102149284600537
healthy,0.145576664675696,-0.106422790585958,-0.0101520786876766,-0.0743422219329004,0.027534923624331,-0.0488377140461047,-0.0453072768861453,-0.0175154435154322,-0.0016989192905907,-0.100339830784526,-0.0416442411474081,-0.100265244083964,0.13525469405896,-0.031160666012787,-0.0977168651480774,0.0938590752467603,0.0118509979782674,0.0503128732350079,0.065043746596106,0.102859203781305,-0.147938576860176,0.0302449070781027,0.105262553021653,0.324990829173256,-0.22367722757583,0.1539925307225,-0.0050055963488625,0.0441801889665339,0.145717550665647,0.113864885819863,-0.0545518840503112,0.0137156654923304
