group,HSF1,RXRG,RUNX1,HEY1,FOXO3,STAT1,E2F3,SPI1,E2F6,MYBL2,FOXD2,ELK3,SRF,E2F1,IRF4,NFYB,HNF1B,NFAT5,STAT4,TFAP4,RUNX2,ZFX,MNT,TCF7L2,STAT5B,ETV6,SP1,BCL6,ATF3,KLF4,ARNTL,TAL1,FOXA1,NR5A2,TCF3,E2F8,ZKSCAN1,CTCFL,ETV4,GTF2I,ATF2,RBPJ,NRF1,POU2F2,CEBPB,ZNF143,MYB,ELK4,SREBF1,ETV7
healthy,-0.204949922218891,0.105361579732247,0.215233501062621,0.0469977594524834,0.0644978848532162,0.101753306453745,0.118531777198778,0.216676810374021,0.0913795207780531,-0.148751065906229,0.0688278127874181,-0.0983254468391687,-0.0714438109143317,-0.127823080890919,0.0230027421504477,-0.282618004538638,-0.0173197117368077,0.116276606399714,-0.0972429648556182,-0.190426622272922,-0.114562676592426,0.012358335978868,-0.0463663116287456,-0.0480802414360339,0.120245707006066,0.0576421656240631,0.162462504364535,0.264396224482205,0.137475211910911,-0.138377280230536,-0.0428482451822065,0.0838021468931997,-0.170039878249388,0.0147939204418566,-0.125207082764006,0.0098325446839168,0.030399702371376,-0.109511094002524,0.105993027555985,-0.151186650369217,0.0610700252386396,-0.0984156536711312,-0.15235933918473,-0.0546653401692993,-0.0884929021552518,0.0089304763642914,-0.133506111304559,0.11329978094495,-0.0077577875487784,-0.0269718427567995
healthy,-0.0386115477821408,-0.371070288513194,-0.19478860139749,-0.0338183901264268,0.0127817537485707,0.387047480698908,0.067370493716425,-0.233133862643202,-0.371469718317837,0.381322320165694,-0.0181074844771419,-0.425259598676406,-0.387313767235336,-0.403024672884621,0.145925021962849,-0.45495054748819,0.133542698018921,0.40795097380855,-0.0876082704849953,-0.185335429354276,-0.0729625109814247,0.317546694691054,0.0604470437692825,0.205173776318203,-0.129015826899636,0.232068716497488,0.311155817816769,0.410347552636407,-0.0276937997885699,-0.358554821301052,0.0466001438749975,0.413143561268907,-0.13101297592285,-0.200247475394275,-0.443100796617119,-0.0459344275339261,0.0398098371960693,-0.375197729827837,0.448293384077476,0.170423383314277,-0.0741608003953532,-0.0013314326821427,0.186533718768204,0.0484641496299974,-0.168692520827491,-0.0844128320478526,-0.108245477058208,0.192658309106061,0.10611518476678,-0.208369214755346
healthy,0.0367348812374279,-0.0487403704553965,0.0088684165699222,-0.0829847512699479,0.0441744530134563,-0.0346115699794627,-0.0001197355972536,-0.0496503609945244,-0.0611210312114266,-0.0192774311578419,0.0278425175480549,0.0489479121573029,-0.0003991186575122,0.0573613334576612,-0.0906957237330847,-0.0001676298361551,0.0389140691074448,-0.016579389033059,0.0038315391121176,0.0571378270094543,-0.0078865846724421,0.0291516267446951,0.0627973295729781,-0.108919481635094,0.094160073680291,0.0432804272206289,-0.0515102539385315,-0.0450604964331335,0.0078546551798411,0.054846885915334,-0.0210495179971963,-0.0216322312371642,0.0914061549434565,-0.0240987845405899,-0.0737730926545651,-0.0586544779080009,0.041005450872809,0.108400627380328,-0.0143682716704412,0.100059047438322,0.0830406278819996,-0.0188384006345784,-0.0671397405667114,0.0534020763751396,0.027946288399008,0.0541524194512627,0.0322168580343892,0.0483093223052833,-0.0139452058934782,-0.054751097437531
healthy,-0.127287798609688,-0.1641026395572,0.179567347108363,0.0205194576764577,0.145262207272012,-0.259559651538723,-0.110674284211867,0.116082513366903,0.07048371853033,0.0634494858384866,-0.132872767279594,-0.0723925052909307,0.0550720328336279,0.0882813876777829,0.186902036975486,0.116948536989768,-0.0512367853609395,0.192999550238516,-0.187220168102253,-0.0746370971297852,-0.186442514236823,0.0230468327391049,0.19662271029336,-0.25114685063089,-0.195456229495216,0.169175063633982,0.0391478025438016,-0.0445383577473499,0.165198424549397,-0.0299396738190519,-0.16643560115349,0.0271825373870731,-0.134958293555065,0.157510255652533,0.128012430620657,-0.154311270433378,0.183826769416741,0.125856208539238,-0.10957849921967,-0.198018952460837,0.119210802780109,0.1747423583524,-0.139482825135748,-0.103551681762589,-0.111876112912986,-0.153745703985793,0.0902078483898707,-0.139447477232774,-0.259966152422925,0.264773467227401
healthy,0.0832254284523568,0.0561629179611377,-0.026441505107167,0.0910950656468097,-0.0562140735770654,-0.100679010807583,0.0125795228562577,-0.0741601774437807,0.112292525288648,-0.0371972707723293,0.0106415577784401,0.0416049814005149,-0.0142973998190378,-0.176144251290262,0.0120917600067149,-0.0405319031315207,-0.170797894593078,-0.0755592240561279,-0.171762713302783,0.0943464214219328,-0.1777407823734,0.0023186580335583,-0.0128412492633295,-0.0746753025995174,0.100309024841222,0.183137105021024,0.0289183886504551,-0.0723364202526853,-0.0249568025797782,-0.0239741388877724,0.138410441383436,-0.0798265541568841,0.0004949008424629,-0.0442484181119396,0.0234792380453095,-0.0451430465579303,0.0174107543977049,0.0807176136064148,-0.0312441846769336,-0.0068881631679338,-0.0222503135975589,0.0686603538988139,-0.0791056168719501,0.0442020211579587,-0.0136918600863127,0.0783216273162215,0.0399073287510086,0.106733218469347,0.148617771259234,-0.0127365587005008
healthy,-0.112407526646937,-0.099829417738633,-0.0545134245768979,-0.0569495010057789,-0.12207725859423,0.175099207806507,-0.159140421405062,-0.101097171798561,-0.0053444533898919,0.0829508881956719,0.005419027158123,0.095504139181232,0.117080816122749,0.0210298026411562,-0.15710207174008,-0.111239204277984,-0.006985076290975,0.148948673080152,0.0572229381559594,0.182432295015893,0.0727591398707616,-0.0086008412693144,0.0067862129090256,0.0289097641509039,-0.105323018664987,-0.150315858831054,-0.126452252997118,-0.211192911630335,0.094957264880871,-0.0720134021884511,-0.0802413746166104,-0.0714913858108338,0.0669423859487397,0.0779295878014478,-0.168810153352355,0.0521767798389917,0.0696518995278012,0.12349416019062,-0.0458131516166087,-0.156232044444051,0.0065873495270761,0.172837136836831,0.124687340482316,-0.179598491823113,0.117702264191341,-0.065028325897476,0.281888843913371,0.0610013424129993,-0.0297052176787018,0.147009755106144
healthy,0.0775004304591785,0.0411939224963201,0.244944304530863,0.192840655371909,-0.0941571723094505,-0.12580559473096,-0.0122744640054501,0.0987039132622017,-0.090821942201445,0.080542997955869,-0.144103903130562,-0.0631374892850248,-0.168041968169154,-0.0458995082520712,0.116636521086409,0.152419505180859,-0.166116421843399,-0.0299389254580337,0.138926890515747,0.127651463277718,0.0896620176110498,-0.0311555438527151,-0.110560068927919,-0.102728151856532,0.09530483878,0.190248573779547,-0.131616965047788,0.0203397961088981,-0.16683352185437,0.0923516534071841,0.162101887593947,-0.11953454491992,-0.1061696190032,-0.0725118864369901,-0.0084913017680845,0.0229477111060613,-0.0869402042503206,-0.105366712153309,-0.0661070188176349,-0.134825527917388,-0.0425147349096895,0.198942134525085,0.0472387078452091,-0.215393552867942,0.165131175460804,-0.0454658772625311,-0.0441649842939109,-0.201598571246637,0.048018630720389,0.0297244083607347
healthy,0.0349653718797296,0.0109014164333306,-0.0094249105216406,0.0917621081413221,-0.0141730301764632,-0.119528027685147,0.066754235066999,-0.110716544740343,0.143232961565257,-0.066590178854589,-0.0457312636158519,-0.107330804936404,-0.05544148928951,0.0056967925352802,-0.013343238609346,0.0209326216530082,0.130562591189419,-0.0486010585198934,-0.0244087112550866,-0.0424953142667215,0.0366201997614303,-0.0588248514671827,0.106762552258636,-0.0541956131257008,0.0451392346754159,0.1094587804452,0.0076179145588639,0.0196582139739973,0.0495806405418197,0.0726269719460233,-0.087639304194671,-0.0485867927622925,-0.11739291929755,0.0503723900886679,0.0203073059448368,-0.0691746586066131,0.0405932132532723,-0.0529996671134946,-0.0057300793030156,0.0367367034485041,-0.0515279164543383,0.0007917495468482,0.0400249605755044,0.0547686210560023,0.0412946130019817,-0.0765762091751972,-0.0187142963460731,0.0956447718350252,-0.0996320510844681,-0.0168835241206283
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.110917886129514,-0.0775614673103512,0.0942583812538497,0.0099882211118314,0.0231312736110453,0.096103895267022,-0.0514873470296528,0.105306525954327,0.0082674039914409,0.108847917709334,-0.0130807040528229,-0.0414991259178214,-0.0996577567113066,0.0871132492974459,0.0607149170955145,0.0047509516149909,0.0697180327543688,0.101939709849216,-0.0359750535675825,-0.0679473368768656,-0.040040172272273,0.044928290469324,0.0764017862074794,-0.0445167907231437,-0.0078434345559824,0.0133675069062213,-0.13383717502283,0.0411873836858666,0.0813397831616433,0.0063595415318776,-0.162679566323287,-0.10508207154732,0.0441052909769634,-0.0047135425471563,-0.145471395119382,0.136555567285475,-0.0436813215415049,0.0329324493837038,-0.100630392475006,-0.103610648212493,0.134286083836844,0.0938842905755039,-0.177306511846605,-0.181084827697897,0.0757533623650135,-0.172243817999659,0.0160235507224761,0.0368728711956123,0.0299023148891033,-0.132889478637687
