group,RFX5,E2F3,MYBL2,REST,ESR2,SRF,E2F1,TFDP1,ZNF263,FOXH1,CEBPD,GMEB1,AR,KLF1,ZBTB33,SP4,IKZF1,PRDM14,CTCF,JUNB,ATF3,NFYA,IRF3,GMEB2,HIF1A,ZBTB7B,PAX6,TCF3,EGR2,GLIS1,BACH2
healthy,-0.0957202512974335,0.163862877596766,0.11680418814397,-0.204797772526883,-0.0468531929923032,0.109406315566238,-0.236156532398048,-0.259665327478396,0.0240430858776293,0.087007201372549,-0.239773270102717,-0.145984685533913,-0.106077272906258,0.0088363478011799,0.198632878712107,-0.0246184759670084,0.230978021593635,-0.315560364732372,-0.292832456201895,0.1436009265922,0.0967477335998963,-0.015987624626321,-0.0600871650480239,-0.112242166721035,0.0870893999567461,0.0581554983193939,-0.282927526806154,-0.0351398947442274,-0.168137203975011,-0.242526922673317,0.198016389330629
healthy,-0.33518177430023,-0.133981503795112,-0.0487951698641151,0.057003703112284,0.166450813087869,-0.179584466284939,-0.185968881033515,-0.0982287812030878,-0.336458657249945,-0.0294595137684284,-0.007387679923352,0.127049853496659,-0.0595574690117143,0.275350687513577,-0.0456941684148068,0.0684956496597205,0.272432097914228,0.0929388375542678,-0.210959304477941,-0.249995440369233,-0.0252640412193643,0.223910545825052,-0.166085989387951,-0.434778644378013,0.265318035765815,0.176483464835631,0.332080772850922,-0.0447821091650103,0.091844366454512,-0.605516135939926,0.142190037043281
healthy,0.126338969305129,0.36065135531242,-0.0380466008596426,0.215448383879286,-0.0826115854565159,-0.214574812546744,-0.0117315491305462,0.0775757036571575,0.157733581400211,-0.237467520114236,-0.093885794301202,0.152710546238095,0.0269856461931946,0.231308842219816,0.0861623959905534,0.0923107965751782,0.206152557170062,-0.311402486776653,0.0478845556605321,0.0540894814490273,-0.111526796563648,-0.103919017988189,-0.249301842342728,-0.142261091504427,-0.0276459633474983,-0.381938233224504,0.163532553451819,0.0804507810721994,0.0228284743812753,0.258674748875412,0.221257633240689
healthy,0.33788886918876,0.557872104396312,-0.29888321639074,0.335234851556875,-0.137888825562459,0.150546448114526,-0.0708778826397519,-0.39293871907365,-0.566987033729347,-0.393755339883461,-0.262735736427057,0.457703954769377,-0.233145241200973,-0.387126300368526,0.293214907240289,-0.3592411015394,-0.0046115057495196,0.144289691615828,-0.198823148929809,0.308790748274473,-0.166914891699409,0.139750240643645,0.1939354332005,-0.255878523450558,0.478924086694901,0.685132850301675,0.252648067599983,-0.236183550978652,0.0821424461633181,0.0516512662205308,-0.437372498431001
healthy,-0.225752064710475,0.0779106865095596,-0.0724431716323631,-0.26667509710523,-0.128495002557065,-0.350023187946428,-0.521345189720878,0.161588592861408,-0.0245674041946162,0.0786606491675357,0.262189326062284,-0.375415481040293,0.142938260991627,0.472115147978252,-0.205951229902268,-0.0892672639017693,-0.267658941675217,-0.139683521090345,0.239628124496147,0.184450199637882,-0.216281247764512,-0.189533980120522,-0.115580379493523,-0.151839078307719,-0.0647635820244975,-0.24198725072838,-0.0510926940957695,-0.132671965446727,0.132284729825942,0.257873714614005,-0.472281806346691
healthy,0.014787518350807,0.0350485191037756,0.0356232149389048,0.158370318483395,0.243789936681357,0.434775234663222,-0.482617672082839,0.125576985105058,0.195531340208715,-0.149036465436987,-0.0940202386271361,-0.303843669742581,0.559309840425942,0.129956563710697,0.0492098171652694,-0.336062307285789,0.253595436654526,0.467445702035428,-0.0866363880006141,-0.0632006881860008,0.0802196117449302,-0.001585367821046,0.041140294956145,-0.649132817746858,0.139219075205159,-0.237151208930726,-0.388201091500441,-0.0321472959912613,-0.421315461862541,-0.394558416462836,0.096616278434099
healthy,-0.041953451242661,-0.268455329270579,0.0361607289783519,-0.182619835499024,-0.101710761304235,-0.352529402220259,0.0196390553591666,0.0553121697556649,-0.268136928801792,-0.0687311759055702,-0.0934401149808412,-0.328842083134378,-0.494312231766088,0.256325047996269,-0.382163534683071,0.311860997285517,-0.0909033338389513,-0.0757077838667268,0.387958504960959,0.110825638909119,-0.491201594066845,-0.390702307717023,-0.0286159866762258,-0.129133461499554,-0.300237745255791,-0.431470238343869,-0.173540108651926,0.009366042031162,-0.0148464947728088,-0.301856723762683,-0.0054334488213507
healthy,-0.36591186986949,0.003517525244619,-0.0006450568839547,-0.391303065966148,0.36059928310264,-0.125941923317331,-0.39994127933472,0.357025806687441,0.051250809844532,-0.235809214049058,-0.190537780954647,0.0978632214073795,0.261009436315556,0.0435073527988647,0.422701383195032,-0.164022937382713,-0.0404323504488296,-0.166573570910953,-0.0344478872286561,-0.269028487556806,0.0597429028006815,0.383252571091846,0.128437992894097,-0.57993527027651,0.234097385673144,-0.222858136482174,-0.09629103975473,-0.0947160836638699,0.241924075865128,-0.30621844455023,-0.0123749192318254
healthy,0.0979764224086913,-0.0419971161572854,0.206775167047432,-0.0362724204814687,0.0300167428918447,-0.181264013382738,-0.21192133765976,0.280668231644485,-0.284339063254077,0.256909668613301,-0.26915728442537,-0.04630752824364,-0.21898424788555,0.0301478618941232,0.143862067755687,-0.0266266660924757,-0.237386449537395,0.0947895300174333,0.250506357032561,-0.03859402754853,-0.201710570470873,-0.0366167329760016,0.324180222686874,0.100075827807769,-0.0109439326023918,-0.0351979452986749,-0.170374630288928,-0.0277106499052057,-0.172439504347711,-0.444397330516404,-0.0638714690984755
healthy,0.377674277514094,0.179724241097675,0.250752838248958,-0.195192583640922,0.264219608711746,-0.253383303067689,-0.164978520498884,-0.407298753714004,-0.053059801268852,0.188658750913018,-0.217179641298173,0.307882301179892,-0.100489803121065,-0.115746499069701,-0.156739420922975,0.0414706384525371,-0.0110963286031504,-0.0201668969436004,0.120683911769686,0.233778781361196,-0.18568058097457,0.266605168185285,-0.271627239523114,-0.275817842096402,-0.069208436437633,0.0778345469294009,0.118848633442135,-0.207090145780812,-0.248155632180809,-0.0992531823039833,0.079146755815986
healthy,-0.169000447091104,0.323280988113122,-0.0104261142626463,0.0529087030812402,0.0291797562071389,-0.249408630406604,-0.144401377133889,-0.0282289324934707,-0.309832302068463,0.349477597387579,-0.173545040169105,-0.242430802261465,0.320108120661361,0.351774048587789,-0.0161965795336836,0.135848035761041,-0.0283329548658829,-0.175137581970234,0.196747211826329,0.214854508353627,0.0023632698415641,0.0738383005596792,-0.182797663611301,-0.133678188302343,-0.0260514962140095,-0.139062364087216,-0.0683706477464113,0.0134588661700734,-0.428057245085534,0.018876543822218,-0.0105730782549867
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,0.110051436316843,0.0383062841736881,0.0268833305383467,-0.285362825730174,0.119420509126125,-0.243975720317397,-0.0407540599526899,-0.143616913378326,-0.33105464027154,0.285897397452025,-0.0277273911517956,0.0384469609425963,-0.0235633587921144,-0.104677583744551,-0.195076475444926,-0.027389766906416,-0.0627840419637055,-0.0076668839054939,0.0633186136855565,0.0197088153240312,-0.002574384871019,-0.207371625047498,0.194007332001224,-0.105746727188253,0.0786523814965444,-0.0906661775613,0.0724063329570227,0.0727720925561839,0.231568029299699,-0.0552719025040105,0.357755091010306
mild,-0.11305308948631,-0.110168381249114,-0.129752999077154,-0.0517481334795001,-0.0672117395401168,-0.153694115059327,-0.258171575296285,-0.15922804514701,0.159640146323752,0.0557121543224501,-0.363002265113308,0.120824140247737,0.202871522150577,-0.082125877365077,-0.32518707618081,0.051237912974962,-0.134639341601384,-0.026295979849272,-0.0470776534764205,0.0422894302799859,-0.145157733541093,-0.239430783687289,-0.0773376541686424,-0.23754689259361,0.0072412063913293,-0.127967227311271,-0.396676818412824,0.215450419973998,-0.24757468789434,-0.0834210524919814,0.0658184450854166
mild,-0.143692980544059,-0.0105339555670766,-0.188615832471849,0.194410143374849,-0.0894602635835244,-0.476210750190971,0.0164186260942949,0.374666298737375,0.185470188053749,0.24611279085727,-0.0580518229528869,0.0662350164211587,-0.209065344927758,0.159265897030435,0.315520277209969,-0.344121922013325,-0.0919903330616374,0.164201791503361,-0.0930209975253777,-0.061965524176843,-0.37868730201509,0.0395506898941854,0.282798798289909,0.189330238250825,0.214328793038475,0.240462490605368,-0.291490264644409,0.0064931861215635,-0.165622131846543,-0.493297190383005,-0.0037456887976751
