group,RXRG,TFAP2C,KLF5,ETV5,MITF,KLF10,PGR,FOXD2,ESR2,FOXM1,RUNX3,TFDP1,ZNF263,FOXH1,AR,CEBPA,NFAT5,STAT5A,TFAP4,RELA,E2F7,OTX2,MNT,BARX2,TBX21,GATA3,NANOG,ELK1,STAT2,IRF2,VEZF1,MEF2C,HOXC6,MYC,POU2F2,BACH2,SETDB1,ZNF143,ASCL2
healthy,0.155426371471457,-0.0124485428108305,-0.0261599812691366,-0.0458250706369704,0.0062242714054152,-0.0902068319625401,-0.205851990538516,-0.028234738404275,-0.0839825605571248,-0.15272016651258,-0.0249872924536236,0.206212817866367,-0.178609527285829,-0.103828063588884,0.0530416171939736,-0.144691758467914,-0.0279641179083874,0.0834413195653496,-0.177707458966204,0.0224615011586725,-0.0947171735606671,-0.169859464585463,0.196831307342262,-0.161199608717059,0.0404126607192179,-0.173287324200039,-0.103467236261033,0.0321136321786643,0.205491163210666,0.0826294580776867,0.313378534237864,0.162823331692385,-0.0801938736146981,-0.0966115170318804,0.167423880122474,0.000180413663925,-0.164717675163598,0.110773989649999,0.103286822597108
healthy,0.16830608881683,0.0095447687419752,0.124877391040843,-0.168465168295863,-0.0723811629599789,-0.176260062768476,0.0628363942180037,0.268048922170471,0.0820850111809871,-0.130127013848929,0.175146506415246,0.0948113695036208,-0.0391335518420985,0.212530183987982,0.126786344789238,0.123286596250514,-0.0038179074967901,0.0679269375470572,0.0860619981568101,0.038179074967901,0.0082721329097118,-0.124400152603744,0.196304077126624,0.0641090300502671,0.113900906987571,0.0970384822100817,-0.217461647838003,-0.0631545531760695,0.146830359147386,-0.221597714292859,0.0329294521598146,-0.120264086148888,-0.0084312123887448,-0.0450194925663166,0.010022007179074,0.199167507749217,0.19391788494113,-0.0087493713468106,0.101333628143971
healthy,0.192266158347516,0.0510702647479582,0.113475603198465,-0.0889185891794796,-0.0436615384846033,-0.0146648383152925,-0.130623890954096,0.133162836471313,0.0138462711813264,-0.0743231209602859,-0.140654806849987,-0.173855334842886,0.116070044792561,-0.0718951675968269,-0.125878976380936,0.121897132864863,-0.120856581423381,0.0942739605983092,0.124782928862574,0.0273595659013783,0.0435227982924056,0.102598372130169,0.18137505326,0.0342133313959427,-0.171205397171911,-0.0908332038318073,0.0860050451433288,-0.0572025812430948,0.032950795646944,0.162020796448426,0.194874473960832,-0.0908470778510271,-0.20267167276234,-0.116458517330715,0.0371268754320935,-0.052388296573836,-0.1860783457755,0.0283029992083224,-0.116083918811781
healthy,0.172345496886428,-0.172345496886428,-0.130564770368506,0.168863769676601,0.172345496886428,-0.127083043158679,-0.154936860837294,-0.158418588047121,-0.14797340641764,0.161900315256947,-0.168863769676601,0.172345496886428,0.161900315256947,0.158418588047121,0.165382042466774,-0.14797340641764,0.134046497578333,0.161900315256947,0.158418588047121,-0.172345496886428,0.172345496886428,-0.165382042466774,-0.130564770368506,-0.14797340641764,-0.172345496886428,-0.168863769676601,0.116637861529199,-0.165382042466774,0.0574484989621426,0.168863769676601,-0.113156134319372,-0.158418588047121,-0.168863769676601,-0.172345496886428,0.172345496886428,0.172345496886428,-0.165382042466774,-0.172345496886428,0.172345496886428
healthy,-0.0237708741732688,-0.0502253669705531,0.0149605529234568,0.0061450029963451,-0.120872640303986,0.173742410818808,0.009771090703612,0.064531028062236,0.0164507259538404,0.0924417074874565,-0.0567847426428908,0.104227146120736,-0.0855163244041473,-0.122030792325846,-0.0071881241176137,-0.0315772893815592,-0.0548815041058395,-0.0583141307530214,-0.0065842118895108,0.0241211955523414,-0.015201072079238,0.0918926963709994,-0.0792000822262405,0.0191225800539318,-0.103513431669342,0.0270100397603659,-0.0020248052842668,-0.0016483405186962,-0.0039620302237656,-0.008720126566394,0.0132481611078405,-0.0408085191539884,-0.191075476066954,0.140864487958975,0.132286842848995,0.0897437100008672,-0.0270309544695642,0.0072926976636055,-0.141871008339147
healthy,-0.126960694915002,-0.141067438794447,-0.0394988828624451,-0.0987472071561127,-0.143888787570336,-0.0338561853106672,-0.0253921389830004,0.121317997363224,-0.135424741242669,0.042320231638334,0.0902831608284459,0.101568555932002,0.0338561853106672,0.0451415804142229,-0.104389904707891,0.0394988828624451,0.152352833898002,-0.101568555932002,-0.0197494414312225,0.0366775340865561,-0.0564269755177787,0.126960694915002,0.0733550681731123,0.141067438794447,-0.0536056267418898,-0.0761764169490012,-0.0451415804142229,0.13260339246678,0.152352833898002,0.152352833898002,0.0620696730695565,-0.0394988828624451,-0.129782043690891,0.0564269755177787,-0.0789977657248902,-0.0479629291901119,0.0282134877588893,0.0507842779660008,-0.0761764169490012
healthy,0.170487524342949,-0.0363636329873437,0.0046378994518316,0.116411667066754,0.0148381516396321,-0.206364729553469,0.068837948206596,-0.158087524291724,-0.110649091278025,0.111577452819949,-0.0569829997989938,0.217624720871865,-0.141057741939455,0.149791194916424,-0.159811967881256,0.0259544393255676,-0.0244055667012183,0.104921389174162,0.176110304757003,-0.169476788752292,0.0739051547445245,-0.102555089401986,0.0005615865804123,-0.0629010039935428,0.090041449239735,-0.0986642684578225,-0.122583407382217,0.120975610255854,0.0846426420603746,0.0261892354279777,0.14209944295719,-0.0032357368120868,-0.194725937864987,0.144904970777537,-0.0593270525653082,0.0810750039716414,0.0683118365814773,-0.0763950155898003,0.0805660285537409
healthy,-0.0483537468101881,0.0925956002496779,0.0267994195706576,-0.16069938608448,0.0247213975808845,0.0235411046376847,0.0878538248594166,0.0020397581287716,0.0259811616200104,0.057687185520628,0.0029345438014218,0.0727189961463665,-0.0637446490545559,-0.0483095962013403,0.0296486055283069,0.0059485586987698,-0.0577519397469382,-0.0312203672032911,-0.126956547429014,-0.112430997118065,-0.0141517418227042,0.0350820737905182,0.095765613964955,0.0406421071314267,-0.0634414815404672,-0.151357117252271,0.060763011270363,-0.01900830879597,-0.0944793595605204,-0.0491396276476802,-0.052150699171105,-0.106205761270515,-0.0683392557486577,0.0240444215785505,0.109243323159248,-0.112068962125512,0.182021186784079,-0.0125711500259504,-0.160746480067251
healthy,0.0282910017035243,-0.0128922019762397,0.0648478548884466,-0.0530550032644367,-0.0316324741385785,0.112329132130088,0.0685051191661521,-0.0351219739998754,0.0508326181717781,-0.106291586838398,0.005125696346034,0.0464174534717095,-0.114231777982062,-0.0282081063448283,-0.0199185704752314,-0.0054434618877019,-0.108026468273964,0.0693577571413106,0.0438970398275487,-0.0862703840143049,-0.0229560932617337,0.130378609636627,0.0798479674143839,-0.009102699864424,-0.130635190508781,0.0705321080561702,0.0029862066120714,0.0434213783645552,0.0463148211228478,0.0095961246185667,0.0534990855431651,-0.0518944682426932,-0.137975377151407,0.0088086187109549,-0.0859545921716536,0.0098961268690854,0.0179428977596441,-0.189038918108124,0.0345436801880202
healthy,0.106851668788408,0.156886292920787,0.185180633085103,0.163014069039236,-0.192427394407791,0.164346194282377,0.0025272318898447,0.176693092250233,-0.114570383054379,-0.186314842577835,0.0688137839885449,-0.0072619856111805,0.120119636210093,-0.0458403326525462,0.183863732130455,-0.14523971222361,0.152471249257805,0.181412621683076,0.0637440959203623,0.105595664987732,0.0160083393504325,-0.105298791362117,-0.175437088449557,-0.0088072508932241,-0.189976283960411,0.119640071122562,0.0157343021575578,-0.187525173513031,-0.0683037703240281,-0.047811878012395,-0.148657564990298,-0.0687072139690937,0.155919550601479,0.192442618696284,0.0171729974201502,-0.0117227021396415,-0.11540010677725,0.0481696487919815,0.188765953025214
