group,CD155,CD19,CD33,HLA,CD45RA,CD49f,CD31,CD5,CD32,CD69,CD95,HLA-DR,CD64,CD1d,CD58,CD11a,CD244,CD169,CD62P,CD41,CD2,CD29,CD18,CD38,CD36,CD305,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD224
progressive,0.222864004117667,-0.680922495467935,0.802467905691354,0.73339324686385,-0.498604508894706,0.720804148636333,0.639907181964386,-0.173216711592152,-0.509724482898157,0.665815810109918,0.618328041712769,0.159604359988992,0.764493726995138,0.641936310422437,0.703480494645346,0.69821719310819,0.663843939238349,0.651348415647576,0.606197802011781,0.574998816168954,0.621793293650494,0.755127640757467,0.54498202476549,0.6081730060104,0.811380064062483,0.609918556177325,0.738666216370363,0.760103150627276,0.700020555003262,0.61971018187383,0.666342536861726,0.601103304785036
stable,-0.199744498522188,0.0509995030730652,-0.362419552946384,-0.44324312966564,-0.11014554924665,-0.348081537543402,-0.148205840033787,-0.626683177132089,-0.0002273604157368,-0.237822011709988,-0.274132072776277,-0.614221986990896,-0.207874459019614,-0.240035072079156,-0.282927203288242,-0.522658634124307,0.0216723567630847,-0.30848950951675,-0.108774096544468,-0.157963736173256,-0.350092057251079,-0.368534517335142,-0.123501700036004,-0.356139544642977,0.0043530882160069,-0.167285436481647,-0.295375074259313,-0.0302354767949602,-0.0332325097715324,-0.137405735438702,-0.183421409460295,0.159519188514593
stable,-0.647931386374732,-0.0312583389951593,-0.480537194580521,-0.0437326378688079,0.0006230027783618,-0.161390867905133,-0.393437625209638,0.480413719635372,-0.250620907248178,0.0466577738765379,-0.346324524337523,0.290880594017531,-0.620520628102771,0.023555098335226,-0.160066450384227,-0.158041473038696,-0.0760377133617874,0.0604310854320025,-0.242428487197835,-0.158384127072171,0.238125799232433,-0.239097296876754,-0.456327025734538,0.134779200810012,-0.588801486285963,-0.363717710129015,-0.589276597103208,-0.52688542417816,-0.26417630611554,-0.430822278432677,-0.107919656527113,-0.249651340024098
stable,-0.0904100829127587,-0.0866024184591189,0.65672613936747,-0.190832979341744,-0.607991534150584,-0.348756496559766,-0.340750309394438,0.241489398596764,0.125556842768984,-0.265021086053292,0.169973650794342,0.394580819686875,0.110296936299551,0.184342564940537,-0.193997530299161,0.387020265503954,-0.144338801885813,0.375299060111225,-0.386689618686942,-0.39741280353235,-0.0963048363440377,-0.14555878207242,0.20931078363925,-0.451209009317052,-0.333044406691243,-0.399696383285502,0.392340474409271,0.0959224984778367,-0.099848412692003,0.249142173199309,0.358499427440338,-0.183855807252738
stable,-0.0648293857893065,-0.165430383277626,-0.128674897813289,-0.302620412719152,-0.295552304019614,-0.335170720163052,-0.403349441633458,0.0464079490534376,-0.117372797777241,-0.223713133874975,-0.110116441375519,-0.0183657022629001,-0.308449253710368,-0.269242914221364,-0.104021057114522,-0.0228442067042835,-0.288480408227145,0.0114790000355442,-0.35565722743233,-0.410940492266043,-0.157334099629603,-0.191362708646239,0.0094232400460968,-0.313622234255404,-0.467871285076535,-0.523731705533639,-0.192042445850599,-0.27392614661463,-0.285011416394987,-0.126451401757916,-0.140379939177736,-0.334622004856976
stable,0.185973031667468,0.11433413149919,0.67500033781856,0.261222760086955,-0.173134384528583,0.195854064803184,0.17569349673914,0.126902274448184,0.600357798091821,0.158070651884787,0.271094391078937,0.30355771277435,0.254153781724494,0.469625851844615,0.310658505026132,0.416011702050243,0.382061524902665,0.229741018246153,0.325885825750096,0.278788908028684,0.259561808574828,0.43383508538889,0.35677536284242,0.105845811519837,0.341837463789387,-0.167847786826049,0.567106073248572,0.339275027090729,0.344076420153024,0.590515022365418,0.642782939570252,0.439210591122466
stable,-0.361649135775237,0.0012888954230366,-0.715576875051737,-0.497946920336961,0.360018387072367,-0.638604584202054,-0.567462956792756,0.0780907855349707,-0.303156397983469,-0.265383182070982,-0.44822863353086,0.193395616641904,-0.665193285159946,-0.28840155502322,-0.5055367547759,-0.270659973064025,-0.393654110627126,-0.194284194908968,-0.568367059770645,-0.638573249265304,-0.039389486258032,-0.613213923619697,-0.620090986575831,-0.223851378884775,-0.724196115543708,-0.201432127358245,-0.534166233367426,-0.516384367867865,-0.24763376507432,-0.521033400531563,-0.41778772014451,-0.442341413418979
