group,CD155,CD154,CD19,CD33,HLA,CD10,CD45RA,CD123,CD49f,CD20,CD5,CD32,CD62L,CD95,HLA-DR,CD1c,CD64,CD39,CD21,CD11a,CD66,CD244,CD169,CD268,CD2,CD29,CD18,CD38,CD71,CD304,CD36,CD305,LOX-1,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD101
progressive,0.246004716545218,-0.185554501178839,-0.815500769211694,0.660504067564793,0.451034413532459,0.109641586914946,-0.652799017969988,0.28864928777876,0.510682110632899,-0.470355137789455,-0.352867000142007,-0.728395475688679,-0.302234979118954,0.484507085670563,0.140630868708041,0.397246748173031,0.700821527262172,-0.309937314369334,-0.685643800879618,0.540194499681894,0.097162529253045,0.484272614117228,0.494132084865636,-0.6045648800197,0.555831864099124,0.525252609824771,0.403630606228938,0.486479678805916,0.621800407885097,0.0126920078298751,0.697323923279893,0.493281523011601,0.219922094565519,0.73155303804897,0.525960904782525,0.454386777099789,0.536635381248893
stable,0.0566291079517314,-0.259349387133212,-0.0888228427381956,0.47715920216335,0.167967411856892,-0.485016357421028,-0.0985837351199901,-0.473882000301095,-0.0775702925885623,-0.154729650360631,0.334877092934845,-0.069951221241701,0.26544257963805,0.0928727665449344,0.125581329442624,0.349984797544643,0.315205235126932,0.411893334229341,0.226960834125551,0.319788534231549,-0.567878935483372,-0.206117946236146,0.363599067623888,-0.125671682425703,0.37662583575539,-0.004004988603396,-0.0471847774917982,-0.14827127066462,-0.146430422766218,-0.377183760454035,-0.174734488389893,-0.287274717739846,-0.511081718961994,0.303922419557982,0.109528014689743,-0.0283876791898055,0.0037077760163178
stable,-0.467658293825077,0.463520736782753,-0.0345627919746475,-0.215945324923068,0.0549931374398183,0.0457150576730304,-0.19864888590052,-0.335877111453631,0.042793033156664,0.0336727800215229,0.493653813021929,-0.0196069903097497,0.067213877848539,-0.177215933445995,0.370267119227228,0.560253121042909,-0.354470211492702,0.0102364563224879,-0.0868142946463095,-0.0723122506185876,-0.0904642460733644,-0.0430617269442187,0.109537290286984,0.0023628596767588,0.208349127022419,-0.017514051265389,-0.215794787256241,0.265428921543054,0.179146660476019,-0.163641390277104,-0.388897052839728,-0.394566425091904,0.164360087898199,-0.387009737319299,-0.304130023855197,-0.0968180844289932,0.158828444420355
stable,-0.288802912741038,-0.074170740266696,0.254176757582801,-0.525486483866425,-0.119906832187711,0.0606565523480556,0.299570597109044,0.439912650101976,-0.159197704334246,-0.150977449672593,0.104951654763659,-0.0331871213414602,0.0420139260388976,-0.311439062689634,0.239121910276407,0.347731967081621,-0.780280805103412,-0.0918597171101986,-0.100914473967824,-0.276988967684478,0.0901304089573697,-0.328078912742295,-0.335519895994866,0.134184217244923,-0.0042162645515457,-0.194517666219005,-0.340779271332739,0.285858302296731,0.0657281664014869,0.335768677126868,-0.312399238168027,-0.422696643548168,-0.0982422263462331,-0.665897760833746,-0.53334227675993,-0.191838385496209,-0.193393198580561
stable,0.128744574023131,-0.255187456130038,-0.176499099885191,-0.618308378443194,-0.20574149374277,-0.0973137842669016,-0.0117400491274088,0.0507361822436967,0.134352037456706,0.086607009641666,-0.312512120440965,-0.327961644554321,0.0339956485010579,-0.300368339588521,-0.654716696320076,-0.486995503255885,-0.0972226462437534,-0.493673388441797,-0.21614259069599,-0.383716815459483,-0.145762108889676,-0.26494962659821,-0.207220982728878,-0.108574678634569,-0.249220152297032,-0.257496923002187,-0.503999798486986,-0.119855472113348,-0.0814765156718966,0.324375893487902,-0.0427177807759389,0.0702762954192942,-0.173560422214339,-0.457006669488806,-0.399855099905605,-0.362597078497012,-0.461775465518128
stable,-0.096866562042357,0.114052641789339,0.0178629728011035,-0.62112638749099,-0.0246528751328761,0.128758413861015,0.278275665060387,0.600454008291776,0.189250965997144,0.008853659590875,-0.107240610501225,-0.449673668860728,0.522805544900865,-0.122296323152833,-0.335499447802075,-0.522814355358283,-0.0486190857057125,-0.417040758034938,0.0216499569681744,-0.276850621921482,0.190787883402353,-0.198603605989817,-0.0282882051000821,-0.0127479981878547,-0.195275985084386,-0.144885085371721,-0.235531225479976,0.0470521609837244,-0.293706882985159,0.529892361077305,-0.0692147763243097,0.301781362828299,-0.0178197525096963,-0.40349447215806,-0.0918258934921622,-0.0544290834061904,-0.523339920507383
stable,-0.271594179208863,-0.114694767167582,0.0970048226213228,-0.61180003876396,-0.337648161675016,-0.0392169641325428,0.497815754456355,0.532989666133698,-0.464503838584558,-0.0108517425945062,0.24133436609855,-0.152001562174314,0.421109001394577,-0.374410643806804,0.322538057678915,0.156014683812272,-0.551331077772923,-0.316734547132123,-0.0517744513276097,-0.0956311653425318,0.0408131115616454,-0.30656288934007,-0.101233142445665,-0.0871993936173701,0.0450764552847445,-0.439872241483486,-0.44308381021361,-0.0731421743865687,0.0949938575185379,0.305276463532582,-0.614595266555844,-0.0576581054623245,0.0391137067988439,-0.46376372335914,-0.416933853931939,-0.193003007939615,-0.334149138831126
