group,CD155,CD112,CD19,CD33,HLA,CD45RA,CD123,CD194,CD31,CD32,CD62L,CD107a,CD95,HLA-DR,CD1c,CD64,CD1d,CD35,CD58,CD39,CD66,CD244,CD62P,CD29,CD49b,CD98,IgG-Fc,CD18,CD38,CD26,CD304,CD36,CD305,LOX-1,CD133,CLEC12A,Ig-light-chain-2,CD328,CD101,CD224
progressive,0.329987302096892,0.0078692381222419,-0.569137014643813,0.286008208801804,0.17266617384691,-0.688332350970047,0.0838853208748433,-0.0962830158644956,-0.0211515397541922,-0.509076184668715,-0.316833498865077,-0.0448607516695968,0.0497539451951794,0.0979486216555081,0.458731776490526,0.320366163447333,0.277980914038534,-0.50177586941469,0.0705783372376906,-0.115152250483662,-0.0466210253006372,0.301425635491527,-0.0224360690614937,0.128800059650821,-0.0057048837128647,0.0113300822057902,-0.10841242558418,0.0871628649377108,0.25359845371594,-0.0998190356892309,-0.0708187032635053,0.22982197292312,-0.0291104153127184,0.136255007893666,-0.186202742729772,0.382877379235504,0.232780576732943,0.127262492523844,0.237099101657867,0.102319597565546
stable,0.193872587504346,0.129460020548663,-0.367072411176348,0.435828660971515,-0.0626280656472722,0.0174968787116792,-0.328213101223523,-0.466753078364748,0.160038036065144,-0.273969300962892,-0.0546319644332775,-0.216047262513894,-0.251386115546204,0.200733551878487,0.0450954143575412,0.0272272924684004,0.0936796176475644,-0.510150933392049,-0.15292135927528,0.100009642867738,-0.547682564958405,-0.291577736025331,0.0579976489611665,0.14312166820438,-0.377703723472437,-0.0123986482246883,-0.483751209774997,0.211905363612591,-0.0290772640371477,-0.143542281700104,-0.291693890841463,-0.0363521051020931,-0.190629358754313,-0.473166261550402,-0.0818111244231851,0.308006991647611,0.0081635787346392,-0.055221262856463,0.0303432282151725,-0.294607510319744
stable,0.725336260811355,0.477083170374351,0.0258997665959891,0.661784804800569,0.402148228865465,-0.360095605893147,-0.338883910239682,-0.242256800705052,0.679264648847963,0.35127012417156,-0.630316810046299,-0.143853395062048,0.590954773589677,0.0399982602318893,-0.21661000517143,0.74945883793659,0.203620738942287,0.582695869588064,0.269016312253383,0.211259279621,-0.12664994450271,0.18803328425337,0.264634342137701,0.481941380840133,0.169816770957382,0.0804774894084435,0.0413269762027081,0.574049222684894,0.164915619244062,-0.16415978959068,-0.371346911703744,0.785825200822274,0.437562367759726,0.0885357747683106,-0.0613355726935036,0.706015961435387,0.601108151537142,0.562852682983748,0.2350172810962,0.0881584019435428
stable,-0.0528877762015481,-0.255201262603833,-0.0930372730814683,0.589093838267132,-0.247216952801566,-0.546039154623109,-0.565678107914292,-0.245114299122485,-0.404508301475445,0.107148876855927,-0.312188652317423,-0.274223219976741,0.0760443825349689,0.403876708671979,0.542840407210221,-0.0174047765261081,0.174317495219262,-0.2490678537519,-0.259630832797518,0.27034153588133,-0.344237851906326,-0.193424607674187,-0.464358046371926,-0.206312606006675,-0.456759393511684,-0.46645927842186,-0.101763957897676,0.105026390630458,-0.454648304023075,-0.477176566314784,-0.410881869241105,-0.368360257669864,-0.477924012667242,-0.301979010170205,-0.45022367097887,0.263406003988482,0.0051422370318015,0.187765063970415,0.325333120285199,-0.221694901323399
stable,0.0466437354920788,0.0142693112778262,-0.254977907245631,-0.35072785347252,-0.525650481700404,0.0314784358182277,0.0437433683932073,-0.324448018414999,-0.216903896530005,-0.391451380597521,-0.0476373208121406,-0.490289525955568,-0.45521508981757,-0.481790844116438,-0.291533709868289,-0.127166778552999,-0.450467596175827,-0.244178392728781,-0.475003113796296,-0.512213836576147,-0.300147866051749,-0.511508045959972,-0.443283879691919,-0.667278743229631,-0.296947231550599,-0.272361091602533,-0.121746854973707,-0.409269215980569,-0.265084965193484,-0.39346981282576,0.0114615032954161,-0.42645602742777,-0.221243910263315,-0.217016460480642,-0.173477020342586,-0.380584975771244,-0.382019350685161,-0.414474554154134,-0.315193936771554,-0.528215199627932
stable,-0.127229624129978,0.0719056015854266,-0.0155092714429932,-0.651570643344324,-0.120465833394668,0.305121472311792,0.432452962538123,0.0605479368600942,-0.0440285308226609,-0.431810151183499,0.441938218526535,0.0969948231860499,-0.213607267938485,-0.379537721843197,-0.450346583272046,-0.0702117106174336,-0.250959312666405,-0.0798495142399165,-0.002746830665719,-0.322430266111107,0.235093816689589,-0.180356701553081,-0.0505799935031796,-0.302328140508006,0.0811567408632557,0.113305482269011,0.0759821421938125,-0.368109919512101,0.011450415249983,0.185833513550338,0.452689388389159,-0.321772671639258,0.0849124988130642,0.0473847286164003,-0.040332117905272,-0.493557479638197,-0.0854951617119727,-0.402427076642666,-0.535615384712587,-0.209593719730335
stable,-0.242614717462555,-0.163426987518854,-0.290512086900357,0.0557470837395518,-0.119269378852691,-0.47338495824174,-0.49228385449437,-0.230449570646834,-0.282632875301001,0.104459294733402,-0.463935368125844,-0.27422581605193,-0.0977426860939488,0.0521836749978573,0.588131752663586,-0.0656195155098723,-0.0124048910400474,-0.31573518136068,-0.203734107881675,0.163650198824477,-0.48249658684818,-0.100897721021999,-0.194138851740652,-0.121630848472534,-0.237403008815204,-0.26154455366525,-0.211709220904954,-0.0421592989514066,-0.0936330351960496,-0.111125487871239,-0.456151550794237,-0.182307165689808,-0.544305336591242,-0.206967127869428,-0.212983916762725,-0.0632848847085236,-0.136968768185225,-0.0979246739773118,-0.0638897950852355,-0.301758690141026
