group,CD19,CD33,HLA,CD45RA,CD123,CD7,CD49f,CD32,CD62L,CD64,CD1d,CD58,CD21,CD11a,CD244,CD169,CD54,CD2,CD29,CD98,CD38,CD71,CD26,CD304,CD36,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD224
progressive,0.759575514116438,-0.705885683782947,-0.54933928139344,0.61476242180341,-0.235237007350598,-0.264402851661541,-0.636319409095395,0.614878455713522,0.225038788765013,-0.773204688755198,-0.556838125179117,-0.501475952220558,0.544652540599498,-0.560453819351932,-0.611302457024872,-0.587436918822867,-0.267188029597131,-0.541277621546291,-0.582356563763617,-0.179701970500322,-0.485468286542286,-0.528873728526694,-0.23426176989641,0.0361182137711871,-0.763969007559602,-0.679292289559835,-0.613885824573575,-0.603565631113331,-0.552358855092639,-0.526223779110429,-0.508256542504569
stable,-0.0809171446934347,-0.749789102318666,0.0577813955125377,0.375142329029704,0.764838066540417,0.0226870546706748,0.161049259807894,-0.0184919804799296,-0.354305481226724,-0.45765527253407,-0.430426010210775,-0.207525326335989,-0.0413530333364352,-0.391389745958405,-0.0943746599470498,-0.602174622973776,0.526236688769571,-0.173430929064408,-0.091056816360231,0.202293734192282,0.336931848033582,0.356654564598028,0.0264178880150192,0.662815084240387,0.0022910990610562,-0.6771312841919,-0.485430579943085,-0.206510903546105,-0.248686101001864,-0.40021280306745,0.116708443754394
stable,0.0280431955556572,-0.707467223153289,-0.287884709962732,0.489591183395502,0.610026412534793,0.610003095858081,-0.312127143881464,-0.36852427564414,0.694806988269603,-0.511885571964665,-0.316946934266207,-0.153785913911386,0.195810215237491,-0.257536160034392,-0.310728510312356,-0.0309292956935446,-0.329264219326229,0.0187417878027733,-0.407876984941721,0.0075852346338992,-0.247593082061677,-0.0608023589416888,0.117948588767566,0.584738127472259,-0.461787970712045,-0.600261780005265,-0.350966221965389,-0.360121369043821,-0.413369482061088,-0.415726043600808,-0.184862326528497
stable,0.23775447234868,-0.606381314255706,0.276565703348062,0.653383050319524,0.693508570595347,0.342124927562021,0.389413953388081,-0.06452684825437,0.383824384254408,-0.246467640001898,-0.0986018370612172,0.260950095159294,-0.0881948060265491,-0.246285623502516,0.138435238757212,-0.346799558303028,0.284658325927867,0.146833086128436,0.199986828243456,0.526889301374375,0.562192403869092,0.0959472529663557,0.535996482039257,0.527063182422255,0.274361676869625,-0.36696226831929,-0.0592016519815102,0.12864067984393,-0.200714378726996,-0.246472477427254,0.219849091856537
stable,0.0775063838234879,-0.55374440372579,0.010311902703278,0.221490444392759,0.437663374897965,0.128586581119984,0.173540797891186,-0.304183889789116,0.34068281640046,0.0372407263919938,-0.155118627683566,-0.0506997544186331,-0.114688096537457,-0.282947109417272,-0.121954876699295,-0.104017262783144,-0.121655753673084,-0.208056336025288,-0.141580903367845,-0.0614982252358981,-0.0168135094712782,0.043254906968671,0.0627351166056022,0.430659164001868,0.0213464458994933,-0.379942638259394,-0.221299981671021,-0.112188240511337,-0.173877894492115,-0.376509785828653,-0.115826256249937
stable,-0.137676230957233,0.230022653329326,0.115624333110169,-0.186078268860446,0.127862078639469,-0.170889897203705,0.273333218156173,0.04080824308288,-0.146554411806236,0.0469813310802704,0.0166106422296368,-0.124002932387759,0.0051094106567525,0.237357922913429,-0.0875226275174144,-0.119599155204514,0.252880790854444,0.148897938626845,0.282953396062792,-0.117678685099858,-0.0174666971773792,-0.0798338898865666,-0.27306425002976,-0.0151972222493604,0.483358426520135,0.271996800278688,-0.0655129980516286,-0.175796030364794,0.115239859926896,0.121785816177548,0.0719619534912339
stable,0.0841735186654692,-0.332712175019668,-0.127304180826996,0.575158845063245,0.669377151335585,0.168028457470659,-0.218757246257646,-0.150004260269894,0.553108522432161,-0.313589722921667,-0.048922295774932,-0.137735164237012,-0.0251658688003993,0.0239898095092887,-0.195655150826777,-0.0132437471046452,0.241590971041778,0.0944191550505161,-0.180787394026054,0.154261954544524,0.0544635134424513,0.120983935546746,0.178844496133774,0.443294348027021,-0.196001695864523,-0.152471930012765,-0.144916383693444,0.0636359160629914,-0.175093177929945,-0.15342383884465,-0.0802941994567388
