group,CD155,CD33,HLA,CD45RA,CD123,CD49f,CD14,CD326,CD31,CD62L,CD107a,CD95,CD64,CD35,CD58,CD169,CD54,CD62P,CD41,CD29,CD18,CD38,CD71,CD304,CD36,CLEC12A,Ig-light-chain-2,CD328,CD101,CD224
progressive,0.0845026015612821,-0.303010060723075,-0.314770240259813,0.210046536608769,0.156993590860007,-0.268093468832063,-0.141148344276662,0.238590759359518,-0.299695549451104,0.0741982800489336,-0.0024055765388044,-0.141508402481515,-0.286870050113367,-0.180686016967826,-0.318348520215043,-0.334568254717656,0.0948748907242312,-0.207435807122327,-0.338583946232851,-0.229453479881472,-0.159502113389416,-0.0078301336539078,-0.007557686086433,0.285873974231948,-0.314911996660607,-0.0882164032917907,-0.312924530170803,-0.069593122028612,-0.0737245223075693,-0.0197567009884013
stable,0.0670791190851792,-0.604032588243974,0.0764865130637786,0.38855403341663,0.679253771013186,0.255588053900204,-0.145996586268625,-0.0893111691768896,0.284427789215303,-0.384181142895831,-0.292833776425247,-0.100428517043505,-0.581795942252313,-0.322986405492353,-0.133636024648576,-0.522106868368047,0.700212352686063,0.347605830536585,0.262110652441036,0.0774549682732255,-0.200903330108757,0.504258975808708,0.626510320455565,0.56074908192017,-0.18519717410205,-0.517757332472471,-0.594353885096929,-0.252875300253044,-0.373804357563472,0.0370623055344478
stable,-0.632155184314348,-0.736585405843763,-0.287273675102289,0.302601349490039,0.306251299885182,-0.353435520785754,-0.180618026238148,0.206951973175691,-0.611364366591286,0.57970871378387,0.0798504542279901,-0.519134293351743,-0.814762921035791,-0.549041817714166,-0.303733722200479,-0.10316109702093,-0.12155569961355,-0.279321679263283,-0.300537153518764,-0.389143049508594,-0.587470605794733,-0.143213883520416,0.187429880389814,0.513311592302448,-0.733448493369112,-0.727201671317926,-0.625354823929383,-0.591911588942444,-0.342849765041303,-0.158266567287369
stable,-0.0539913734577601,-0.614827104051651,0.140265875359605,0.636151706663072,0.663066402046498,0.235100424062431,0.0418026773931282,0.507525923007278,0.180194283550485,0.414904086639649,0.051185692553462,-0.192430612568595,-0.634574151043849,-0.164107307352711,0.0328496328082225,-0.36802401164028,0.430757359843913,0.252769419121174,0.187382876960427,0.0865181896157026,-0.213088226076826,0.553197325407186,0.0897976357879469,0.49475715233216,0.0248936919492159,-0.575524980186046,-0.402347084680575,-0.156713135727595,-0.169128385393501,-0.0295988732364573
stable,-0.227890773427368,-0.459600276774373,-0.338852764272083,-0.0094229341680518,0.138180383666057,-0.455426021862543,-0.127057522747947,-0.208689234559769,-0.261075134684236,0.0499164986217646,-0.528467977760498,-0.167945978020435,-0.367852213938293,-0.343295045078144,-0.397972462530002,-0.116721047090393,0.106332165019046,-0.387511694000515,-0.502126806014029,-0.344141636357222,-0.228538902408296,-0.27855738182865,0.0449354325408509,0.0438163719731009,-0.431632934633866,-0.509768931519886,-0.490005507322696,-0.471675028434425,-0.453078415604858,-0.560085139354594
stable,-0.168970874689137,-0.625450341468855,-0.0914412053733175,0.409781430572381,0.670387463453527,-0.0307060086619296,-0.0605458843702061,0.0383762289305534,-0.0486476745053581,0.599697754449714,0.0595870750513726,-0.116906509048556,-0.190311766775297,-0.109425869100453,-0.0107361083059632,-0.0269652270580643,0.0431263069647035,-0.1584940448718,-0.122603247488898,-0.224371188200799,-0.275948584781492,0.162629929852808,-0.0145488650151788,0.536843597399934,-0.358703328188699,-0.479054521377772,-0.0272698281100387,-0.447681774925426,-0.546979271844974,-0.194284165799783
stable,-0.403128712642234,-0.673538688294573,-0.503439935813845,0.264839141047552,0.304598990953381,-0.66916223323721,-0.572170870304999,-0.219754290168063,-0.528444304420058,0.231644504551281,-0.576885595921938,-0.438934824925606,-0.682272616267999,-0.661347846519023,-0.56203839816253,-0.281779770042935,-0.0185468197273336,-0.525471432618144,-0.585565471806286,-0.60630699284049,-0.585377550677931,-0.164073162698164,0.11500629915055,0.107126935955708,-0.657110355200117,-0.529855958285498,-0.492176951824482,-0.583865628392513,-0.391738285047923,-0.512371408625204
